seq,t_us,raw,avg,filtered,peak,detector_score,expected_rr_ms,hr_bpm,flags
81573,653138625,64.0,77.0,-108.0,0,0.529,672.0,0.0,17
81574,653146625,61.0,73.0,-111.0,0,0.533,672.0,0.0,17
81575,653154625,64.0,71.0,-114.0,0,0.537,672.0,0.0,17
81576,653162625,56.0,67.0,-117.0,0,0.541,672.0,0.0,17
81577,653170625,58.0,65.0,-119.0,0,0.533,672.0,0.0,17
81578,653178622,56.0,63.0,-121.0,0,0.535,672.0,0.0,17
81579,653186620,52.0,60.0,-123.0,0,0.537,672.0,0.0,17
81580,653194625,50.0,58.0,-125.0,0,0.54,672.0,0.0,17
81581,653202625,48.0,55.0,-127.0,0,0.542,672.0,0.0,17
81582,653210625,42.0,52.0,-129.0,0,0.544,672.0,0.0,17
81583,653218625,45.0,50.0,-130.0,0,0.534,672.0,0.0,17
81584,653226624,42.0,48.0,-132.0,0,0.547,672.0,0.0,17
81585,653234625,43.0,47.0,-133.0,0,0.537,672.0,0.0,17
81586,653242621,44.0,46.0,-134.0,0,0.537,672.0,0.0,17
81587,653250621,42.0,45.0,-134.0,1,0.525,672.0,0.0,17
81588,653258623,44.0,45.0,-134.0,0,0.524,672.0,0.0,17
81589,653266625,48.0,46.0,-134.0,0,0.523,672.0,0.0,17
81590,653274622,48.0,46.0,-134.0,0,0.522,672.0,0.0,17
81591,653282623,47.0,46.0,-133.0,0,0.53,672.0,0.0,17
81592,653290625,52.0,48.0,-132.0,0,0.527,672.0,0.0,17
81593,653298620,52.0,49.0,-130.0,0,0.534,672.0,0.0,17
81594,653306626,54.0,50.0,-129.0,0,0.52,672.0,0.0,17
81595,653314625,60.0,52.0,-127.0,0,0.527,672.0,0.0,17
81596,653322623,60.0,54.0,-125.0,0,0.524,672.0,0.0,17
81597,653330623,66.0,57.0,-122.0,0,0.53,672.0,0.0,17
81598,653338621,66.0,59.0,-119.0,0,0.524,672.0,0.0,17
81599,653346625,70.0,62.0,-116.0,0,0.519,672.0,0.0,17
81600,653354625,75.0,65.0,-113.0,0,0.514,672.0,0.0,17
81601,653362625,76.0,68.0,-110.0,0,0.509,672.0,0.0,17
81602,653370625,79.0,70.0,-107.0,0,0.503,672.0,0.0,17
81603,653378625,77.0,72.0,-104.0,0,0.498,672.0,0.0,17
81604,653386625,77.0,73.0,-101.0,0,0.493,672.0,0.0,17
81605,653394625,84.0,76.0,-98.0,0,0.488,672.0,0.0,17
81606,653402625,88.0,79.0,-95.0,0,0.483,672.0,0.0,17
81607,653410625,88.0,81.0,-92.0,0,0.478,672.0,0.0,17
81608,653418625,93.0,84.0,-89.0,0,0.473,672.0,0.0,17
81609,653426622,94.0,86.0,-86.0,0,0.468,672.0,0.0,17
81610,653434622,102.0,90.0,-83.0,0,0.464,672.0,0.0,17
81611,653442625,111.0,95.0,-79.0,0,0.469,672.0,0.0,17
81612,653450625,127.0,103.0,-74.0,0,0.472,672.0,0.0,17
81613,653458625,148.0,114.0,-67.0,0,0.484,672.0,0.0,17
81614,653466622,171.0,128.0,-58.0,0,0.493,672.0,0.0,17
81615,653474621,205.0,146.0,-46.0,0,0.507,672.0,0.0,17
81616,653482625,236.0,168.0,-31.0,0,0.512,672.0,0.0,17
81617,653490621,272.0,193.0,-14.0,0,0.503,672.0,0.0,17
81618,653498623,303.0,220.0,6.0,0,0.537,672.0,0.0,17
81619,653506625,338.0,249.0,29.0,0,0.59,672.0,0.0,17
81620,653514621,368.0,278.0,53.0,0,0.634,672.0,0.0,17
81621,653522625,396.0,306.0,78.0,0,0.68,672.0,0.0,17
81622,653530625,420.0,334.0,103.0,0,0.72,672.0,0.0,17
81623,653538620,442.0,360.0,129.0,0,0.764,672.0,0.0,17
81624,653546624,459.0,384.0,153.0,0,0.788,672.0,0.0,17
81625,653554621,468.0,404.0,176.0,0,0.81,672.0,0.0,17
81626,653562623,474.0,421.0,197.0,0,0.821,672.0,0.0,17
81627,653570625,479.0,435.0,215.0,0,0.816,672.0,0.0,17
81628,653578625,477.0,445.0,230.0,0,0.802,672.0,0.0,17
81629,653586625,476.0,453.0,243.0,0,0.792,672.0,0.0,17
81630,653594625,467.0,456.0,253.0,0,0.767,672.0,0.0,17
81631,653602625,460.0,457.0,259.0,0,0.726,672.0,0.0,17
81632,653610625,446.0,454.0,262.0,0,0.694,672.0,0.0,17
81633,653618625,436.0,450.0,263.0,0,0.672,672.0,0.0,17
81634,653626624,422.0,443.0,261.0,1,0.679,672.0,0.0,17
81635,653634621,406.0,434.0,257.0,0,0.695,672.0,0.0,17
81636,653642625,388.0,423.0,250.0,0,0.721,672.0,0.0,17
81637,653650625,366.0,409.0,241.0,0,0.733,672.0,0.0,17
81638,653658623,348.0,394.0,229.0,0,0.752,672.0,0.0,17
81639,653666620,325.0,378.0,216.0,0,0.747,672.0,0.0,17
81640,653674625,304.0,360.0,201.0,0,0.747,672.0,0.0,17
81641,653682625,283.0,341.0,185.0,0,0.734,672.0,0.0,17
81642,653690624,259.0,321.0,168.0,0,0.718,672.0,0.0,17
81643,653698625,234.0,300.0,149.0,0,0.704,672.0,0.0,17
81644,653706625,216.0,280.0,130.0,0,0.673,672.0,0.0,17
81645,653714625,196.0,259.0,110.0,0,0.647,672.0,0.0,17
81646,653722625,174.0,239.0,90.0,0,0.613,672.0,0.0,17
81647,653730625,158.0,219.0,70.0,0,0.579,672.0,0.0,17
81648,653738621,148.0,202.0,51.0,0,0.541,672.0,0.0,17
81649,653746621,127.0,184.0,32.0,0,0.512,672.0,0.0,17
81650,653754625,116.0,167.0,14.0,0,0.492,672.0,0.0,17
81651,653762620,109.0,153.0,-3.0,0,0.508,672.0,0.0,17
81652,653770625,104.0,141.0,-19.0,0,0.524,672.0,0.0,17
81653,653778625,97.0,131.0,-32.0,0,0.518,672.0,0.0,17
81654,653786625,95.0,122.0,-45.0,0,0.538,672.0,0.0,17
81655,653794621,89.0,114.0,-56.0,0,0.537,672.0,0.0,17
81656,653802625,83.0,106.0,-65.0,0,0.531,672.0,0.0,17
81657,653810625,87.0,102.0,-73.0,0,0.533,672.0,0.0,17
81658,653818625,84.0,97.0,-80.0,0,0.534,672.0,0.0,17
81659,653826625,82.0,94.0,-86.0,0,0.533,672.0,0.0,17
81660,653834625,84.0,91.0,-91.0,0,0.53,672.0,0.0,17
81661,653842623,79.0,88.0,-95.0,0,0.525,672.0,0.0,17
81662,653850624,78.0,86.0,-98.0,0,0.519,672.0,0.0,17
81663,653858625,76.0,83.0,-101.0,0,0.523,672.0,0.0,17
81664,653866621,75.0,81.0,-103.0,0,0.515,672.0,0.0,17
81665,653874625,69.0,78.0,-106.0,0,0.529,672.0,0.0,17
81666,653882625,67.0,76.0,-108.0,0,0.521,672.0,0.0,17
81667,653890622,61.0,72.0,-110.0,0,0.523,672.0,0.0,17
81668,653898620,61.0,69.0,-113.0,0,0.537,672.0,0.0,17
81669,653906625,60.0,67.0,-115.0,0,0.529,672.0,0.0,17
81670,653914625,57.0,65.0,-116.0,0,0.519,672.0,0.0,17
81671,653922624,57.0,63.0,-118.0,0,0.531,672.0,0.0,17
81672,653930622,52.0,60.0,-120.0,0,0.533,672.0,0.0,17
81673,653938625,52.0,58.0,-121.0,0,0.524,672.0,0.0,17
81674,653946625,52.0,57.0,-123.0,0,0.536,672.0,0.0,17
81675,653954625,50.0,55.0,-124.0,0,0.526,672.0,0.0,17
81676,653962625,50.0,54.0,-125.0,0,0.527,672.0,0.0,17
81677,653970625,46.0,52.0,-126.0,0,0.528,672.0,0.0,17
81678,653978625,46.0,51.0,-127.0,0,0.528,672.0,0.0,17
81679,653986625,44.0,49.0,-127.0,1,0.518,672.0,0.0,17
81680,653994625,44.0,48.0,-128.0,0,0.528,672.0,0.0,17
81681,654002621,49.0,48.0,-128.0,1,0.517,672.0,0.0,17
81682,654010623,50.0,49.0,-128.0,0,0.516,672.0,0.0,17
81683,654018625,49.0,49.0,-128.0,0,0.515,672.0,0.0,17
81684,654026623,48.0,48.0,-127.0,0,0.522,672.0,0.0,17
81685,654034622,48.0,48.0,-126.0,0,0.52,672.0,0.0,17
81686,654042622,51.0,49.0,-126.0,1,0.508,672.0,0.0,17
81687,654050625,55.0,50.0,-124.0,0,0.525,672.0,0.0,17
81688,654058625,55.0,52.0,-123.0,0,0.511,672.0,0.0,17
81689,654066623,56.0,53.0,-121.0,0,0.518,672.0,0.0,17
81690,654074625,60.0,54.0,-120.0,0,0.504,672.0,0.0,17
81691,654082625,59.0,56.0,-118.0,0,0.511,672.0,0.0,17
81692,654090625,65.0,58.0,-115.0,0,0.516,672.0,0.0,17
81693,654098621,63.0,59.0,-113.0,0,0.501,672.0,0.0,17
81694,654106623,63.0,60.0,-111.0,0,0.497,672.0,0.0,17
81695,654114625,66.0,61.0,-109.0,0,0.493,672.0,0.0,17
81696,654122623,70.0,64.0,-107.0,0,0.489,672.0,0.0,17
81697,654130625,68.0,65.0,-105.0,0,0.485,672.0,0.0,17
81698,654138622,76.0,67.0,-103.0,0,0.482,672.0,0.0,17
81699,654146625,74.0,69.0,-100.0,0,0.487,672.0,0.0,17
81700,654154623,81.0,72.0,-97.0,0,0.482,672.0,0.0,17
81701,654162625,77.0,73.0,-95.0,0,0.467,672.0,0.0,17
81702,654170625,87.0,76.0,-92.0,0,0.473,672.0,0.0,17
81703,654178625,94.0,81.0,-89.0,0,0.468,672.0,0.0,17
81704,654186621,103.0,86.0,-85.0,0,0.473,672.0,0.0,17
81705,654194625,124.0,95.0,-79.0,0,0.486,672.0,0.0,17
81706,654202621,145.0,107.0,-71.0,0,0.495,672.0,0.0,17
81707,654210625,171.0,123.0,-61.0,0,0.501,672.0,0.0,17
81708,654218622,200.0,142.0,-49.0,0,0.503,672.0,0.0,17
81709,654226623,230.0,163.0,-34.0,0,0.509,672.0,0.0,17
81710,654234621,268.0,188.0,-16.0,0,0.506,672.0,0.0,17
81711,654242625,302.0,216.0,5.0,0,0.545,672.0,0.0,17
81712,654250625,330.0,244.0,27.0,0,0.585,672.0,0.0,17
81713,654258621,361.0,272.0,51.0,0,0.634,672.0,0.0,17
81714,654266624,383.0,299.0,76.0,0,0.679,672.0,0.0,17
81715,654274625,414.0,327.0,101.0,0,0.719,672.0,0.0,17
81716,654282625,430.0,352.0,126.0,0,0.756,672.0,0.0,17
81717,654290625,439.0,373.0,149.0,0,0.778,672.0,0.0,17
81718,654298625,451.0,392.0,171.0,0,0.798,672.0,0.0,17
81719,654306621,459.0,408.0,190.0,0,0.799,672.0,0.0,17
81720,654314622,459.0,420.0,207.0,0,0.799,672.0,0.0,17
81721,654322625,460.0,430.0,222.0,0,0.794,672.0,0.0,17
81722,654330625,453.0,436.0,233.0,0,0.762,672.0,0.0,17
81723,654338622,445.0,438.0,241.0,0,0.735,672.0,0.0,17
81724,654346622,432.0,436.0,246.0,0,0.705,672.0,0.0,17
81725,654354625,417.0,432.0,248.0,0,0.673,672.0,0.0,17
81726,654362625,405.0,425.0,247.0,1,0.66,672.0,0.0,17
81727,654370625,383.0,415.0,243.0,0,0.686,672.0,0.0,17
81728,654378622,369.0,404.0,237.0,0,0.701,672.0,0.0,17
81729,654386621,351.0,391.0,228.0,0,0.724,672.0,0.0,17
81730,654394625,337.0,378.0,217.0,0,0.732,672.0,0.0,17
81731,654402625,313.0,362.0,205.0,0,0.728,672.0,0.0,17
81732,654410625,290.0,345.0,191.0,0,0.73,672.0,0.0,17
81733,654418625,272.0,327.0,176.0,0,0.718,672.0,0.0,17
81734,654426625,253.0,309.0,160.0,0,0.704,672.0,0.0,17
81735,654434625,234.0,291.0,143.0,0,0.686,672.0,0.0,17
81736,654442621,214.0,272.0,125.0,0,0.665,672.0,0.0,17
81737,654450621,198.0,254.0,107.0,0,0.635,672.0,0.0,17
81738,654458625,181.0,236.0,89.0,0,0.605,672.0,0.0,17
81739,654466625,172.0,221.0,72.0,0,0.569,672.0,0.0,17
81740,654474625,159.0,206.0,55.0,0,0.541,672.0,0.0,17
81741,654482625,147.0,192.0,39.0,0,0.508,672.0,0.0,17
81742,654490625,145.0,180.0,24.0,0,0.477,672.0,0.0,17
81743,654498625,132.0,169.0,11.0,0,0.443,672.0,0.0,17
81744,654506624,127.0,159.0,-2.0,0,0.461,672.0,0.0,17
81745,654514621,122.0,150.0,-13.0,0,0.458,672.0,0.0,17
81746,654522625,120.0,142.0,-24.0,0,0.474,672.0,0.0,17
81747,654530625,115.0,136.0,-33.0,0,0.468,672.0,0.0,17
81748,654538624,114.0,131.0,-40.0,0,0.458,672.0,0.0,17
81749,654546621,112.0,126.0,-47.0,0,0.469,672.0,0.0,17
81750,654554623,109.0,122.0,-53.0,0,0.468,672.0,0.0,17
81751,654562622,108.0,119.0,-58.0,0,0.466,672.0,0.0,17
81752,654570625,108.0,116.0,-62.0,0,0.462,672.0,0.0,17
81753,654578625,108.0,114.0,-66.0,0,0.467,672.0,0.0,17
81754,654586625,104.0,112.0,-69.0,0,0.461,672.0,0.0,17
81755,654594625,100.0,109.0,-72.0,0,0.466,672.0,0.0,17
81756,654602625,97.0,106.0,-74.0,0,0.458,672.0,0.0,17
81757,654610622,96.0,104.0,-77.0,0,0.472,672.0,0.0,17
81758,654618625,93.0,101.0,-79.0,0,0.464,672.0,0.0,17
81759,654626623,90.0,98.0,-81.0,0,0.466,672.0,0.0,17
81760,654634622,86.0,95.0,-83.0,0,0.469,672.0,0.0,17
81761,654642625,83.0,92.0,-86.0,0,0.483,672.0,0.0,17
81762,654650625,81.0,90.0,-88.0,0,0.475,672.0,0.0,17
81763,654658625,77.0,87.0,-90.0,0,0.477,672.0,0.0,17
81764,654666625,77.0,84.0,-92.0,0,0.479,672.0,0.0,17
81765,654674625,68.0,80.0,-95.0,0,0.493,672.0,0.0,17
81766,654682625,70.0,78.0,-97.0,0,0.485,672.0,0.0,17
81767,654690625,66.0,75.0,-99.0,0,0.487,672.0,0.0,17
81768,654698621,65.0,73.0,-101.0,0,0.489,672.0,0.0,17
81769,654706622,62.0,70.0,-103.0,0,0.492,672.0,0.0,17
81770,654714625,64.0,69.0,-105.0,0,0.494,672.0,0.0,17
81771,654722625,62.0,67.0,-107.0,0,0.496,672.0,0.0,17
81772,654730622,64.0,66.0,-108.0,0,0.487,672.0,0.0,17
81773,654738625,62.0,65.0,-108.0,1,0.476,672.0,0.0,17
81774,654746625,64.0,65.0,-109.0,0,0.486,672.0,0.0,17
81775,654754625,64.0,65.0,-109.0,1,0.475,672.0,0.0,17
81776,654762622,66.0,65.0,-109.0,0,0.474,672.0,0.0,17
81777,654770620,65.0,65.0,-108.0,0,0.482,672.0,0.0,17
81778,654778622,67.0,65.0,-108.0,1,0.471,672.0,0.0,17
81779,654786623,68.0,66.0,-107.0,0,0.478,672.0,0.0,17
81780,654794621,66.0,66.0,-106.0,0,0.476,672.0,0.0,17
81781,654802623,67.0,66.0,-106.0,1,0.465,672.0,0.0,17
81782,654810625,65.0,66.0,-105.0,0,0.473,672.0,0.0,17
81783,654818622,65.0,66.0,-104.0,0,0.471,672.0,0.0,17
81784,654826625,67.0,66.0,-104.0,1,0.46,672.0,0.0,17
81785,654834625,68.0,67.0,-103.0,0,0.468,672.0,0.0,17
81786,654842625,67.0,67.0,-102.0,0,0.466,672.0,0.0,17
81787,654850625,66.0,66.0,-101.0,0,0.464,672.0,0.0,17
81788,654858624,76.0,69.0,-100.0,0,0.462,672.0,0.0,17
81789,654866625,84.0,72.0,-98.0,0,0.469,672.0,0.0,17
81790,654874625,92.0,77.0,-94.0,0,0.484,672.0,0.0,17
81791,654882625,108.0,85.0,-90.0,0,0.478,672.0,0.0,17
81792,654890625,126.0,95.0,-84.0,0,0.49,672.0,0.0,17
81793,654898625,153.0,109.0,-75.0,0,0.509,672.0,0.0,17
81794,654906625,180.0,126.0,-64.0,0,0.513,672.0,0.0,17
81795,654914622,212.0,147.0,-50.0,0,0.52,672.0,0.0,17
81796,654922625,238.0,169.0,-34.0,0,0.513,672.0,0.0,17
81797,654930625,271.0,194.0,-15.0,0,0.509,672.0,0.0,17
81798,654938625,301.0,220.0,5.0,0,0.532,672.0,0.0,17
81799,654946620,331.0,247.0,28.0,0,0.584,672.0,0.0,17
81800,654954623,354.0,273.0,51.0,0,0.619,672.0,0.0,17
81801,654962625,369.0,296.0,74.0,0,0.656,672.0,0.0,17
81802,654970625,395.0,320.0,97.0,0,0.692,672.0,0.0,17
81803,654978625,408.0,341.0,119.0,0,0.719,672.0,0.0,17
81804,654986625,416.0,359.0,139.0,0,0.734,672.0,0.0,17
81805,654994625,420.0,374.0,158.0,0,0.751,672.0,0.0,17
81806,655002625,422.0,386.0,174.0,0,0.746,672.0,0.0,17
81807,655010625,420.0,394.0,188.0,0,0.743,672.0,0.0,17
81808,655018625,416.0,399.0,198.0,0,0.712,672.0,0.0,17
81809,655026625,405.0,401.0,206.0,0,0.698,672.0,0.0,17
81810,655034625,400.0,401.0,211.0,0,0.669,672.0,0.0,17
81811,655042624,383.0,396.0,213.0,0,0.639,672.0,0.0,17
81812,655050625,371.0,390.0,212.0,1,0.626,672.0,0.0,17
81813,655058622,356.0,382.0,209.0,0,0.642,672.0,0.0,17
81814,655066623,340.0,372.0,203.0,0,0.665,672.0,0.0,17
81815,655074625,324.0,360.0,195.0,0,0.676,672.0,0.0,17
81816,655082625,305.0,347.0,186.0,0,0.674,672.0,0.0,17
81817,655090625,287.0,332.0,175.0,0,0.68,672.0,0.0,17
81818,655098625,264.0,316.0,162.0,0,0.681,672.0,0.0,17
81819,655106625,247.0,299.0,147.0,0,0.676,672.0,0.0,17
81820,655114625,228.0,282.0,132.0,0,0.653,672.0,0.0,17
81821,655122625,210.0,264.0,116.0,0,0.636,672.0,0.0,17
81822,655130623,192.0,247.0,99.0,0,0.616,672.0,0.0,17
81823,655138625,180.0,231.0,83.0,0,0.581,672.0,0.0,17
81824,655146625,168.0,215.0,67.0,0,0.555,672.0,0.0,17
81825,655154623,155.0,201.0,51.0,0,0.529,672.0,0.0,17
81826,655162622,149.0,188.0,36.0,0,0.497,672.0,0.0,17
81827,655170625,143.0,177.0,22.0,0,0.467,672.0,0.0,17
81828,655178625,131.0,166.0,9.0,0,0.442,672.0,0.0,17
81829,655186625,131.0,158.0,-2.0,0,0.438,672.0,0.0,17
81830,655194625,124.0,149.0,-13.0,0,0.454,672.0,0.0,17
81831,655202622,120.0,142.0,-23.0,0,0.459,672.0,0.0,17
81832,655210622,120.0,137.0,-31.0,0,0.451,672.0,0.0,17
81833,655218624,120.0,133.0,-38.0,0,0.451,672.0,0.0,17
81834,655226625,120.0,130.0,-43.0,0,0.439,672.0,0.0,17
81835,655234621,116.0,126.0,-48.0,0,0.447,672.0,0.0,17
81836,655242624,117.0,124.0,-52.0,0,0.443,672.0,0.0,17
81837,655250625,119.0,123.0,-56.0,0,0.449,672.0,0.0,17
81838,655258625,112.0,120.0,-58.0,0,0.433,672.0,0.0,17
81839,655266625,116.0,119.0,-61.0,0,0.447,672.0,0.0,17
81840,655274620,110.0,117.0,-63.0,0,0.441,672.0,0.0,17
81841,655282621,112.0,116.0,-64.0,0,0.433,672.0,0.0,17
81842,655290623,108.0,114.0,-66.0,0,0.445,672.0,0.0,17
81843,655298625,108.0,112.0,-67.0,0,0.437,672.0,0.0,17
81844,655306622,102.0,110.0,-69.0,0,0.45,672.0,0.0,17
81845,655314625,101.0,108.0,-71.0,0,0.452,672.0,0.0,17
81846,655322625,94.0,104.0,-73.0,0,0.455,672.0,0.0,17
81847,655330625,91.0,101.0,-75.0,0,0.458,672.0,0.0,17
81848,655338620,87.0,98.0,-77.0,0,0.46,672.0,0.0,17
81849,655346625,82.0,94.0,-80.0,0,0.474,672.0,0.0,17
81850,655354625,83.0,91.0,-82.0,0,0.467,672.0,0.0,17
81851,655362620,84.0,90.0,-84.0,0,0.469,672.0,0.0,17
81852,655370625,77.0,86.0,-87.0,0,0.483,672.0,0.0,17
81853,655378625,76.0,84.0,-89.0,0,0.475,672.0,0.0,17
81854,655386625,74.0,82.0,-91.0,0,0.477,672.0,0.0,17
81855,655394625,76.0,80.0,-92.0,0,0.468,672.0,0.0,17
81856,655402625,71.0,78.0,-94.0,0,0.48,672.0,0.0,17
81857,655410625,68.0,76.0,-96.0,0,0.483,672.0,0.0,17
81858,655418625,73.0,75.0,-97.0,0,0.473,672.0,0.0,17
81859,655426625,68.0,73.0,-98.0,0,0.474,672.0,0.0,17
81860,655434625,70.0,72.0,-99.0,0,0.475,672.0,0.0,17
81861,655442620,69.0,72.0,-99.0,1,0.464,672.0,0.0,17
81862,655450620,68.0,71.0,-100.0,0,0.475,672.0,0.0,17
81863,655458623,69.0,70.0,-100.0,1,0.464,672.0,0.0,17
81864,655466625,74.0,71.0,-100.0,0,0.463,672.0,0.0,17
81865,655474625,71.0,71.0,-100.0,0,0.462,672.0,0.0,17
81866,655482625,75.0,72.0,-99.0,0,0.469,672.0,0.0,17
81867,655490623,76.0,73.0,-98.0,0,0.467,672.0,0.0,17
81868,655498625,75.0,74.0,-97.0,0,0.464,672.0,0.0,17
81869,655506621,76.0,74.0,-96.0,0,0.461,672.0,0.0,17
81870,655514623,80.0,76.0,-95.0,0,0.459,672.0,0.0,17
81871,655522624,81.0,77.0,-93.0,0,0.465,672.0,0.0,17
81872,655530625,83.0,78.0,-91.0,0,0.46,672.0,0.0,17
81873,655538622,83.0,79.0,-90.0,0,0.447,672.0,0.0,17
81874,655546625,84.0,81.0,-88.0,0,0.453,672.0,0.0,17
81875,655554625,81.0,81.0,-87.0,0,0.44,672.0,0.0,17
81876,655562625,84.0,81.0,-85.0,0,0.446,672.0,0.0,17
81877,655570625,88.0,83.0,-84.0,0,0.433,672.0,0.0,17
81878,655578625,88.0,84.0,-82.0,0,0.44,672.0,0.0,17
81879,655586625,89.0,85.0,-80.0,0,0.436,672.0,0.0,17
81880,655594625,96.0,88.0,-78.0,0,0.432,672.0,0.0,17
81881,655602625,98.0,90.0,-76.0,0,0.428,672.0,0.0,17
81882,655610625,113.0,96.0,-73.0,0,0.434,672.0,0.0,17
81883,655618625,122.0,102.0,-69.0,0,0.439,672.0,0.0,17
81884,655626625,148.0,113.0,-62.0,0,0.462,672.0,0.0,17
81885,655634625,169.0,127.0,-54.0,0,0.46,672.0,0.0,17
81886,655642622,200.0,145.0,-43.0,0,0.476,672.0,0.0,17
81887,655650625,235.0,166.0,-28.0,0,0.493,672.0,0.0,17
81888,655658625,269.0,191.0,-11.0,0,0.506,672.0,0.0,17
81889,655666625,305.0,219.0,9.0,0,0.558,672.0,0.0,17
81890,655674625,341.0,248.0,31.0,0,0.606,672.0,0.0,17
81891,655682624,371.0,278.0,56.0,0,0.663,672.0,0.0,17
81892,655690625,404.0,309.0,82.0,0,0.711,672.0,0.0,17
81893,655698623,436.0,340.0,109.0,0,0.758,672.0,0.0,17
81894,655706622,456.0,368.0,136.0,0,0.797,672.0,0.0,17
81895,655714621,474.0,394.0,162.0,0,0.825,672.0,0.0,17
81896,655722624,489.0,417.0,187.0,0,0.847,672.0,0.0,17
81897,655730625,497.0,436.0,209.0,0,0.85,672.0,0.0,17
81898,655738622,498.0,451.0,229.0,0,0.852,672.0,0.0,17
81899,655746625,501.0,463.0,247.0,0,0.848,672.0,0.0,17
81900,655754622,498.0,472.0,261.0,0,0.821,672.0,0.0,17
81901,655762625,492.0,477.0,272.0,0,0.795,672.0,0.0,17
81902,655770622,483.0,478.0,279.0,0,0.755,672.0,0.0,17
81903,655778625,471.0,476.0,284.0,0,0.734,672.0,0.0,17
81904,655786621,456.0,471.0,285.0,0,0.691,672.0,0.0,17
81905,655794625,441.0,464.0,283.0,1,0.698,672.0,0.0,17
81906,655802624,423.0,454.0,279.0,0,0.715,672.0,0.0,17
81907,655810625,405.0,442.0,271.0,0,0.752,672.0,0.0,17
81908,655818625,383.0,428.0,262.0,0,0.755,672.0,0.0,17
81909,655826621,366.0,413.0,250.0,0,0.776,672.0,0.0,17
81910,655834625,340.0,395.0,236.0,0,0.782,672.0,0.0,17
81911,655842621,320.0,377.0,221.0,0,0.775,672.0,0.0,17
81912,655850625,298.0,358.0,204.0,0,0.772,672.0,0.0,17
81913,655858622,272.0,337.0,186.0,0,0.757,672.0,0.0,17
81914,655866625,252.0,316.0,167.0,0,0.738,672.0,0.0,17
81915,655874621,228.0,295.0,147.0,0,0.715,672.0,0.0,17
81916,655882625,206.0,273.0,126.0,0,0.688,672.0,0.0,17
81917,655890625,192.0,254.0,106.0,0,0.648,672.0,0.0,17
81918,655898625,176.0,235.0,86.0,0,0.614,672.0,0.0,17
81919,655906621,160.0,217.0,66.0,0,0.581,672.0,0.0,17
81920,655914621,146.0,200.0,48.0,0,0.537,672.0,0.0,17
81921,655922623,135.0,184.0,30.0,0,0.509,672.0,0.0,17
81922,655930621,127.0,170.0,13.0,0,0.476,672.0,0.0,17
81923,655938625,117.0,157.0,-3.0,0,0.489,672.0,0.0,17
81924,655946621,110.0,146.0,-17.0,0,0.493,672.0,0.0,17
81925,655954625,104.0,136.0,-30.0,0,0.504,672.0,0.0,17
81926,655962625,97.0,126.0,-42.0,0,0.514,672.0,0.0,17
81927,655970625,97.0,119.0,-52.0,0,0.511,672.0,0.0,17
81928,655978623,98.0,114.0,-61.0,0,0.516,672.0,0.0,17
81929,655986625,93.0,109.0,-68.0,0,0.507,672.0,0.0,17
81930,655994625,90.0,104.0,-75.0,0,0.518,672.0,0.0,17
81931,656002625,93.0,102.0,-80.0,0,0.506,672.0,0.0,17
81932,656010625,93.0,100.0,-84.0,0,0.503,672.0,0.0,17
81933,656018625,90.0,97.0,-87.0,0,0.498,672.0,0.0,17
81934,656026622,88.0,95.0,-90.0,0,0.503,672.0,0.0,17
81935,656034623,88.0,93.0,-93.0,0,0.507,672.0,0.0,17
81936,656042625,85.0,91.0,-95.0,0,0.5,672.0,0.0,17
81937,656050625,84.0,90.0,-97.0,0,0.503,672.0,0.0,17
81938,656058625,81.0,87.0,-98.0,0,0.495,672.0,0.0,17
81939,656066625,81.0,86.0,-100.0,0,0.507,672.0,0.0,17
81940,656074622,74.0,83.0,-101.0,0,0.498,672.0,0.0,17
81941,656082625,75.0,81.0,-103.0,0,0.51,672.0,0.0,17
81942,656090623,75.0,80.0,-104.0,0,0.501,672.0,0.0,17
81943,656098625,68.0,77.0,-106.0,0,0.513,672.0,0.0,17
81944,656106625,64.0,74.0,-107.0,0,0.503,672.0,0.0,17
81945,656114625,59.0,70.0,-110.0,0,0.527,672.0,0.0,17
81946,656122625,59.0,67.0,-112.0,0,0.519,672.0,0.0,17
81947,656130625,52.0,64.0,-114.0,0,0.521,672.0,0.0,17
81948,656138625,50.0,60.0,-116.0,0,0.523,672.0,0.0,17
81949,656146625,48.0,57.0,-118.0,0,0.525,672.0,0.0,17
81950,656154625,46.0,55.0,-121.0,0,0.539,672.0,0.0,17
81951,656162625,48.0,53.0,-122.0,0,0.519,672.0,0.0,17
81952,656170625,45.0,51.0,-124.0,0,0.532,672.0,0.0,17
81953,656178625,42.0,49.0,-126.0,0,0.534,672.0,0.0,17
81954,656186622,44.0,48.0,-127.0,0,0.524,672.0,0.0,17
81955,656194622,45.0,47.0,-127.0,1,0.514,672.0,0.0,17
81956,656202623,40.0,45.0,-128.0,0,0.524,672.0,0.0,17
81957,656210621,41.0,44.0,-129.0,0,0.525,672.0,0.0,17
81958,656218625,44.0,44.0,-129.0,1,0.514,672.0,0.0,17
81959,656226623,44.0,44.0,-129.0,0,0.513,672.0,0.0,17
81960,656234625,46.0,45.0,-129.0,0,0.512,672.0,0.0,17
81961,656242625,51.0,46.0,-128.0,0,0.519,672.0,0.0,17
81962,656250625,52.0,48.0,-126.0,0,0.525,672.0,0.0,17
81963,656258625,59.0,50.0,-124.0,0,0.521,672.0,0.0,17
