seq,t_us,rr_ms,hr_bpm,score,flags
80245,642520517,768.0,79.8,0.909,9
80340,643280519,760.0,79.8,0.904,9
80434,644032517,751.0,79.8,0.893,9
80527,644776517,744.0,79.8,0.903,9
80621,645528517,752.0,79.8,0.908,9
80715,646280517,752.0,79.8,0.918,9
80809,647032517,752.0,79.8,0.897,9
80901,647768517,736.0,79.8,0.894,9
80991,648488517,720.0,79.8,0.895,9
81081,649208517,720.0,79.9,0.906,9
81172,649936517,728.0,80.6,0.91,9
81263,650664517,728.0,81.5,0.917,9
81354,651392517,728.0,82.4,0.909,9
81444,652112517,720.0,82.4,0.909,9
81535,652840517,728.0,82.4,0.911,9
81627,653576517,736.0,82.4,0.915,9
81720,654320517,744.0,82.4,0.903,9
81809,655032517,712.0,82.4,0.896,9
81894,655712517,680.0,82.4,0.877,9
81980,656400517,688.0,82.4,0.908,9
82067,657096517,696.0,83.3,0.91,9
82155,657800517,704.0,84.3,0.918,9
82242,658496517,696.0,85.2,0.901,9
82324,659152519,656.0,86.2,0.89,9
82410,659840517,687.0,86.2,0.916,9
82496,660528517,688.0,87.2,0.916,9
82582,661216517,688.0,87.2,0.91,9
82667,661896517,680.0,87.2,0.901,9
82751,662568517,672.0,87.2,0.906,9
82837,663256517,688.0,87.2,0.912,9
82922,663936517,680.0,87.3,0.91,9
83002,664576517,640.0,88.2,0.899,9
83085,665240517,664.0,88.2,0.912,9
83169,665912517,672.0,88.2,0.906,9
83252,666576517,664.0,89.3,0.903,9
83333,667224517,648.0,89.3,0.899,9
83411,667848517,624.0,90.4,0.898,9
83489,668472517,624.0,90.4,0.897,9
83574,669152517,680.0,90.4,0.916,9
83664,669872517,720.0,90.4,0.905,9
83763,670664517,792.0,90.4,0.829,9
83864,671472518,808.0,89.3,0.813,9
83957,672216517,743.0,88.2,0.879,9
84047,672936517,720.0,83.3,0.887,9
84137,673656517,720.0,83.3,0.907,9
84227,674376517,720.0,83.3,0.906,9
84314,675072517,696.0,83.3,0.902,9
84397,675736517,664.0,83.3,0.885,9
84483,676424517,688.0,83.3,0.914,9
84567,677096517,672.0,83.3,0.903,9
84653,677784519,688.0,86.2,0.904,9
84737,678456517,671.0,87.2,0.899,9
84820,679120517,664.0,87.2,0.895,9
84903,679784519,664.0,89.3,0.899,9
84985,680440522,656.0,89.4,0.905,9
85066,681088517,647.0,90.4,0.901,9
85146,681728523,640.0,90.4,0.897,9
85228,682384520,655.0,90.4,0.906,9
85310,683040517,655.0,91.5,0.905,9
85392,683696517,656.0,91.5,0.906,9
85473,684344520,648.0,91.6,0.906,9
85556,685008519,663.0,91.6,0.906,9
85638,685664517,655.0,91.6,0.914,9
85722,686336517,672.0,91.6,0.918,9
85806,687008517,672.0,91.6,0.903,9
85885,687640517,632.0,91.6,0.886,9
85966,688288517,648.0,91.6,0.91,9
86048,688944517,656.0,91.5,0.903,9
