seq,t_us,raw,avg,filtered,candidate,detector_score,expected_rr_ms,hr_bpm,flags
91667,733896521,62.0,65.0,-97.0,0,0.478,627.2,97.4,1
91668,733904517,64.0,65.0,-97.0,0,0.477,627.2,97.4,1
91669,733912517,68.0,66.0,-97.0,0,0.477,627.2,97.4,1
91670,733920517,68.0,66.0,-96.0,0,0.484,627.2,97.4,1
91671,733928517,68.0,67.0,-95.0,0,0.482,627.2,97.4,1
91672,733936517,69.0,67.0,-94.0,0,0.48,627.2,97.4,1
91673,733944518,71.0,68.0,-93.0,0,0.478,627.2,97.4,1
91674,733952517,73.0,69.0,-92.0,0,0.477,627.2,97.4,1
91675,733960517,77.0,71.0,-91.0,0,0.475,627.2,97.4,1
91676,733968517,79.0,73.0,-89.0,0,0.48,627.2,97.4,1
91677,733976517,82.0,75.0,-87.0,0,0.476,627.2,97.4,1
91678,733984517,84.0,77.0,-84.0,0,0.48,627.2,97.4,1
91679,733992517,88.0,80.0,-82.0,0,0.467,627.2,97.4,1
91680,734000517,92.0,83.0,-79.0,0,0.471,627.2,97.4,1
91681,734008519,92.0,85.0,-77.0,0,0.458,627.2,97.4,1
91682,734016517,92.0,87.0,-74.0,0,0.461,627.2,97.4,1
91683,734024517,98.0,89.0,-71.0,0,0.456,627.2,97.4,1
91684,734032517,98.0,92.0,-69.0,0,0.442,627.2,97.4,1
91685,734040517,104.0,95.0,-66.0,0,0.446,628.8,97.4,1
91686,734048517,108.0,98.0,-63.0,0,0.44,628.8,97.4,1
91687,734056517,116.0,102.0,-59.0,0,0.442,628.8,97.4,1
91688,734064517,127.0,108.0,-55.0,0,0.435,628.8,97.4,1
91689,734072516,142.0,116.0,-49.0,0,0.443,628.8,97.4,1
91690,734080517,164.0,128.0,-42.0,0,0.441,628.8,97.4,1
91691,734088520,188.0,143.0,-33.0,0,0.445,628.8,97.4,1
91692,734096518,217.0,161.0,-21.0,0,0.454,628.8,97.4,1
91693,734104517,249.0,182.0,-6.0,0,0.457,628.8,97.4,1
91694,734112517,284.0,207.0,11.0,0,0.502,628.8,97.4,1
91695,734120517,324.0,235.0,31.0,0,0.558,628.8,97.4,1
91696,734128517,357.0,265.0,54.0,0,0.619,628.8,97.4,1
91697,734136517,394.0,296.0,79.0,0,0.676,628.8,97.4,1
91698,734144519,421.0,326.0,105.0,0,0.727,628.8,97.4,1
91699,734152517,446.0,355.0,132.0,0,0.775,628.8,97.4,1
91700,734160517,468.0,383.0,158.0,0,0.807,628.8,97.4,1
91701,734168521,481.0,406.0,183.0,0,0.831,628.8,97.4,1
91702,734176517,483.0,425.0,206.0,0,0.842,628.8,97.4,1
91703,734184517,491.0,441.0,227.0,0,0.846,628.8,97.4,1
91704,734192517,485.0,452.0,244.0,0,0.828,628.8,97.4,1
91705,734200517,480.0,459.0,257.0,0,0.801,628.8,97.4,1
91706,734208517,465.0,460.0,267.0,0,0.777,628.8,97.4,1
91707,734216517,449.0,457.0,272.0,0,0.73,628.8,97.4,1
91708,734224517,430.0,451.0,274.0,0,0.701,628.8,97.4,1
91709,734232517,407.0,440.0,271.0,1,0.708,628.8,97.4,1
91710,734240521,381.0,426.0,265.0,0,0.732,628.8,97.4,1
91711,734248517,353.0,408.0,255.0,0,0.763,628.8,97.4,1
91712,734256517,324.0,388.0,242.0,0,0.781,628.8,97.4,1
91713,734264517,297.0,366.0,225.0,0,0.799,628.8,97.4,1
91714,734272517,265.0,341.0,207.0,0,0.788,628.8,97.4,1
91715,734280521,236.0,316.0,186.0,0,0.784,628.8,97.4,1
91716,734288518,205.0,289.0,163.0,0,0.765,628.8,97.4,1
91717,734296517,176.0,262.0,138.0,0,0.738,628.8,97.4,1
91718,734304517,157.0,236.0,114.0,0,0.693,628.8,97.4,1
91719,734312517,126.0,209.0,88.0,0,0.659,628.8,97.4,1
91720,734320517,108.0,185.0,63.0,0,0.61,628.8,97.4,1
91721,734328517,91.0,162.0,39.0,0,0.564,628.8,97.4,1
91722,734336517,75.0,141.0,15.0,0,0.525,628.8,97.4,1
91723,734344521,64.0,122.0,-7.0,0,0.517,628.8,97.4,1
91724,734352517,52.0,105.0,-27.0,0,0.534,628.8,97.4,1
91725,734360517,49.0,92.0,-45.0,0,0.549,628.8,97.4,1
91726,734368519,44.0,80.0,-61.0,0,0.56,628.8,97.4,1
91727,734376517,44.0,71.0,-75.0,0,0.567,628.8,97.4,1
91728,734384517,44.0,65.0,-87.0,0,0.569,628.8,97.4,1
91729,734392517,46.0,60.0,-96.0,0,0.557,628.8,97.4,1
91730,734400517,50.0,58.0,-103.0,0,0.549,628.8,97.4,1
91731,734408517,53.0,57.0,-108.0,0,0.539,628.8,97.4,1
91732,734416517,56.0,56.0,-112.0,0,0.536,628.8,97.4,1
91733,734424518,63.0,58.0,-114.0,0,0.521,628.8,97.4,1
91734,734432517,64.0,59.0,-114.0,1,0.504,628.8,97.4,1
91735,734440517,71.0,62.0,-114.0,0,0.503,628.8,97.4,1
91736,734448517,76.0,66.0,-112.0,0,0.517,628.8,97.4,1
91737,734456519,81.0,69.0,-110.0,0,0.513,628.8,97.4,1
91738,734464517,84.0,73.0,-107.0,0,0.516,628.8,97.4,1
91739,734472517,87.0,76.0,-104.0,0,0.511,628.8,97.4,1
91740,734480517,87.0,79.0,-101.0,0,0.506,628.8,97.4,1
91741,734488519,84.0,80.0,-98.0,0,0.501,628.8,97.4,1
91742,734496517,83.0,81.0,-95.0,0,0.496,628.8,97.4,1
91743,734504517,82.0,81.0,-93.0,0,0.484,628.8,97.4,1
91744,734512517,76.0,80.0,-92.0,0,0.473,628.8,97.4,1
91745,734520517,76.0,79.0,-91.0,0,0.472,628.8,97.4,1
91746,734528517,74.0,78.0,-91.0,1,0.463,635.2,96.2,1
91747,734536517,70.0,76.0,-91.0,0,0.463,635.2,96.2,1
91748,734544517,69.0,74.0,-92.0,0,0.473,635.2,96.2,1
91749,734552517,64.0,72.0,-92.0,1,0.465,635.2,96.2,1
91750,734560517,64.0,70.0,-93.0,0,0.474,635.2,96.2,1
91751,734568517,61.0,68.0,-94.0,0,0.476,635.2,96.2,1
91752,734576517,58.0,65.0,-96.0,0,0.487,635.2,96.2,1
91753,734584517,58.0,64.0,-97.0,0,0.48,635.2,96.2,1
91754,734592517,55.0,61.0,-98.0,0,0.482,635.2,96.2,1
91755,734600517,59.0,61.0,-99.0,0,0.483,635.2,96.2,1
91756,734608517,57.0,60.0,-100.0,0,0.484,635.2,96.2,1
91757,734616521,60.0,60.0,-100.0,1,0.476,635.2,96.2,1
91758,734624521,61.0,60.0,-100.0,0,0.475,635.2,96.2,1
91759,734632519,60.0,60.0,-100.0,0,0.475,635.2,96.2,1
91760,734640517,64.0,61.0,-99.0,0,0.481,635.2,96.2,1
91761,734648517,64.0,62.0,-98.0,0,0.478,635.2,96.2,1
91762,734656517,68.0,63.0,-97.0,0,0.476,635.2,96.2,1
91763,734664517,71.0,65.0,-96.0,0,0.474,640.0,96.2,1
91764,734672519,72.0,67.0,-94.0,0,0.478,640.0,96.2,1
91765,734680519,76.0,69.0,-92.0,0,0.474,640.0,96.2,1
91766,734688517,77.0,71.0,-90.0,0,0.47,640.0,96.2,1
91767,734696517,80.0,73.0,-87.0,0,0.473,640.0,96.2,1
91768,734704517,86.0,76.0,-85.0,0,0.46,640.0,96.2,1
91769,734712518,85.0,78.0,-82.0,0,0.463,640.0,96.2,1
91770,734720520,92.0,82.0,-79.0,0,0.457,640.0,96.2,1
91771,734728516,95.0,85.0,-76.0,0,0.451,640.0,96.2,1
91772,734736518,98.0,88.0,-72.0,0,0.453,640.0,96.2,1
91773,734744517,103.0,92.0,-69.0,0,0.437,640.0,96.2,1
91774,734752517,107.0,95.0,-65.0,0,0.439,640.0,96.2,1
91775,734760518,112.0,99.0,-61.0,0,0.431,640.0,96.2,1
91776,734768517,119.0,104.0,-57.0,0,0.423,640.0,96.2,1
91777,734776517,131.0,111.0,-52.0,0,0.423,640.0,96.2,1
91778,734784517,144.0,119.0,-46.0,0,0.422,640.0,96.2,1
91779,734792518,161.0,129.0,-39.0,0,0.419,640.0,96.2,1
91780,734800517,190.0,144.0,-30.0,0,0.424,640.0,96.2,1
91781,734808517,216.0,161.0,-18.0,0,0.434,640.0,96.2,1
91782,734816517,251.0,183.0,-4.0,0,0.459,640.0,96.2,1
91783,734824517,287.0,208.0,14.0,0,0.522,640.0,96.2,1
91784,734832517,319.0,235.0,34.0,0,0.571,640.0,96.2,1
91785,734840518,358.0,265.0,56.0,0,0.622,640.0,96.2,1
91786,734848517,388.0,295.0,81.0,0,0.683,640.0,96.2,1
91787,734856518,417.0,324.0,106.0,0,0.724,640.0,96.2,1
91788,734864517,440.0,352.0,132.0,0,0.768,640.0,96.2,1
91789,734872517,457.0,378.0,157.0,0,0.796,640.0,96.2,1
91790,734880517,473.0,401.0,182.0,0,0.823,640.0,96.2,1
91791,734888517,478.0,420.0,204.0,0,0.827,640.0,96.2,1
91792,734896517,482.0,435.0,223.0,0,0.821,640.0,96.2,1
91793,734904517,477.0,445.0,240.0,0,0.817,640.0,96.2,1
91794,734912517,467.0,450.0,253.0,0,0.79,640.0,96.2,1
91795,734920517,454.0,451.0,261.0,0,0.746,640.0,96.2,1
91796,734928517,438.0,448.0,266.0,0,0.718,640.0,96.2,1
91797,734936517,420.0,441.0,267.0,0,0.68,640.0,96.2,1
91798,734944518,398.0,431.0,264.0,1,0.695,640.0,96.2,1
91799,734952517,370.0,416.0,258.0,0,0.718,640.0,96.2,1
91800,734960517,348.0,400.0,248.0,0,0.747,640.0,96.2,1
91801,734968518,317.0,380.0,235.0,0,0.763,640.0,96.2,1
91802,734976517,289.0,358.0,219.0,0,0.772,640.0,96.2,1
91803,734984517,259.0,334.0,200.0,0,0.774,640.0,96.2,1
91804,734992517,228.0,308.0,179.0,0,0.761,640.0,96.2,1
91805,735000517,201.0,282.0,157.0,0,0.737,640.0,96.2,1
91806,735008517,173.0,256.0,133.0,0,0.712,640.0,96.2,1
91807,735016518,151.0,230.0,109.0,0,0.673,640.0,96.2,1
91808,735024517,127.0,205.0,84.0,0,0.637,640.0,96.2,1
91809,735032517,105.0,181.0,60.0,0,0.591,640.0,96.2,1
91810,735040517,90.0,159.0,36.0,0,0.553,640.0,96.2,1
91811,735048517,76.0,139.0,13.0,0,0.512,640.0,96.2,1
91812,735056517,65.0,121.0,-8.0,0,0.508,640.0,96.2,1
91813,735064518,60.0,106.0,-27.0,0,0.522,640.0,96.2,1
91814,735072517,51.0,93.0,-44.0,0,0.533,640.0,96.2,1
91815,735080517,49.0,82.0,-59.0,0,0.541,640.0,96.2,1
91816,735088517,48.0,74.0,-73.0,0,0.555,640.0,96.2,1
91817,735096517,48.0,68.0,-83.0,0,0.536,640.0,96.2,1
91818,735104517,51.0,64.0,-92.0,0,0.542,640.0,96.2,1
91819,735112517,52.0,61.0,-99.0,0,0.535,640.0,96.2,1
91820,735120517,58.0,60.0,-104.0,0,0.525,640.0,96.2,1
91821,735128517,62.0,61.0,-107.0,0,0.512,640.0,96.2,1
91822,735136517,68.0,62.0,-108.0,0,0.496,640.0,96.2,1
91823,735144517,74.0,65.0,-108.0,1,0.488,640.0,96.2,1
91824,735152517,76.0,68.0,-108.0,0,0.488,640.0,96.2,1
91825,735160521,79.0,71.0,-106.0,0,0.501,640.0,96.2,1
91826,735168517,80.0,73.0,-104.0,0,0.498,640.0,96.2,1
91827,735176517,82.0,75.0,-102.0,0,0.494,640.0,96.2,1
91828,735184521,81.0,76.0,-99.0,0,0.498,640.0,96.2,1
91829,735192517,82.0,78.0,-97.0,0,0.486,640.0,96.2,1
91830,735200517,84.0,79.0,-95.0,0,0.483,640.0,96.2,1
91831,735208517,80.0,79.0,-93.0,0,0.48,640.0,96.2,1
91832,735216517,81.0,80.0,-92.0,0,0.47,640.0,96.2,1
91833,735224517,79.0,80.0,-91.0,0,0.468,640.0,96.2,1
91834,735232517,77.0,79.0,-90.0,0,0.466,640.0,96.2,1
91835,735240517,76.0,78.0,-89.0,0,0.465,640.0,96.2,1
91836,735248517,72.0,77.0,-89.0,1,0.456,640.0,96.2,1
91837,735256518,71.0,75.0,-89.0,0,0.456,640.0,96.2,1
91838,735264517,71.0,74.0,-90.0,0,0.466,640.0,96.2,1
91839,735272519,68.0,73.0,-90.0,1,0.457,640.0,96.2,1
91840,735280517,68.0,72.0,-91.0,0,0.467,640.0,96.2,1
91841,735288517,65.0,70.0,-91.0,1,0.458,641.6,96.2,1
91842,735296518,65.0,69.0,-92.0,0,0.467,641.6,96.2,1
91843,735304517,65.0,68.0,-92.0,1,0.458,641.6,96.2,1
91844,735312517,64.0,67.0,-93.0,0,0.467,641.6,96.2,1
91845,735320517,64.0,66.0,-93.0,1,0.458,641.6,96.2,1
91846,735328517,66.0,66.0,-93.0,0,0.457,641.6,96.2,1
91847,735336517,66.0,66.0,-93.0,0,0.456,641.6,96.2,1
91848,735344517,68.0,67.0,-93.0,0,0.455,641.6,96.2,1
91849,735352517,68.0,67.0,-92.0,0,0.461,641.6,96.2,1
91850,735360517,72.0,68.0,-91.0,0,0.459,641.6,96.2,1
91851,735368517,75.0,70.0,-90.0,0,0.456,641.6,96.2,1
91852,735376521,79.0,72.0,-88.0,0,0.461,641.6,96.2,1
91853,735384517,79.0,74.0,-86.0,0,0.456,641.6,96.2,1
91854,735392521,83.0,76.0,-84.0,0,0.452,641.6,96.2,1
91855,735400517,85.0,78.0,-82.0,0,0.448,641.6,96.2,1
91856,735408517,88.0,81.0,-79.0,0,0.451,641.6,96.2,1
91857,735416517,92.0,83.0,-77.0,0,0.438,641.6,96.2,1
91858,735424518,93.0,86.0,-74.0,0,0.441,641.6,96.2,1
91859,735432517,93.0,87.0,-72.0,0,0.427,641.6,96.2,1
91860,735440517,99.0,90.0,-69.0,0,0.43,641.6,96.2,1
91861,735448517,102.0,93.0,-66.0,0,0.424,641.6,96.2,1
91862,735456517,105.0,96.0,-63.0,0,0.418,641.6,96.2,1
91863,735464521,108.0,99.0,-60.0,0,0.412,641.6,96.2,1
91864,735472517,113.0,102.0,-57.0,0,0.406,641.6,96.2,1
91865,735480517,123.0,107.0,-53.0,0,0.409,641.6,96.2,1
91866,735488517,127.0,112.0,-49.0,0,0.401,641.6,96.2,1
91867,735496517,144.0,120.0,-43.0,0,0.411,641.6,96.2,1
91868,735504517,163.0,130.0,-36.0,0,0.409,641.6,96.2,1
91869,735512517,184.0,143.0,-28.0,0,0.407,641.6,96.2,1
91870,735520521,211.0,160.0,-17.0,0,0.42,641.6,96.2,1
91871,735528517,237.0,178.0,-4.0,0,0.458,641.6,96.2,1
91872,735536517,272.0,201.0,12.0,0,0.511,641.6,96.2,1
91873,735544517,306.0,227.0,30.0,0,0.556,641.6,96.2,1
91874,735552517,341.0,254.0,51.0,0,0.613,641.6,96.2,1
91875,735560521,375.0,284.0,74.0,0,0.664,641.6,96.2,1
91876,735568517,404.0,313.0,98.0,0,0.709,641.6,96.2,1
91877,735576519,431.0,341.0,123.0,0,0.752,641.6,96.2,1
91878,735584517,453.0,368.0,149.0,0,0.791,641.6,96.2,1
91879,735592519,466.0,392.0,173.0,0,0.809,641.6,96.2,1
91880,735600517,475.0,412.0,196.0,0,0.826,641.6,96.2,1
91881,735608517,480.0,429.0,216.0,0,0.824,641.6,96.2,1
91882,735616520,480.0,441.0,234.0,0,0.821,641.6,96.2,1
91883,735624517,473.0,449.0,248.0,0,0.796,641.6,96.2,1
91884,735632517,461.0,452.0,259.0,0,0.774,641.6,96.2,1
91885,735640517,450.0,451.0,266.0,0,0.738,641.6,96.2,1
91886,735648521,429.0,446.0,268.0,0,0.69,641.6,96.2,1
91887,735656517,409.0,437.0,267.0,1,0.679,641.6,96.2,1
91888,735664517,383.0,424.0,262.0,0,0.711,641.6,96.2,1
91889,735672519,359.0,408.0,254.0,0,0.733,641.6,96.2,1
91890,735680517,336.0,391.0,242.0,0,0.76,641.6,96.2,1
91891,735688517,306.0,370.0,228.0,0,0.764,641.6,96.2,1
91892,735696517,277.0,348.0,211.0,0,0.771,641.6,96.2,1
91893,735704517,250.0,324.0,192.0,0,0.764,641.6,96.2,1
91894,735712517,220.0,299.0,170.0,0,0.755,641.6,96.2,1
91895,735720517,196.0,274.0,148.0,0,0.722,641.6,96.2,1
91896,735728517,168.0,248.0,125.0,0,0.692,641.6,96.2,1
91897,735736517,145.0,223.0,101.0,0,0.659,641.6,96.2,1
91898,735744517,123.0,199.0,77.0,0,0.618,641.6,96.2,1
91899,735752519,104.0,176.0,53.0,0,0.579,641.6,96.2,1
91900,735760517,91.0,155.0,30.0,0,0.537,641.6,96.2,1
91901,735768517,76.0,136.0,8.0,0,0.498,641.6,96.2,1
91902,735776517,68.0,120.0,-12.0,0,0.51,641.6,96.2,1
91903,735784517,61.0,105.0,-30.0,0,0.522,641.6,96.2,1
91904,735792517,56.0,93.0,-46.0,0,0.532,641.6,96.2,1
91905,735800517,55.0,84.0,-60.0,0,0.538,641.6,96.2,1
91906,735808519,56.0,77.0,-72.0,0,0.54,641.6,96.2,1
91907,735816519,56.0,72.0,-82.0,0,0.539,641.6,96.2,1
91908,735824517,60.0,69.0,-90.0,0,0.533,641.6,96.2,1
91909,735832517,61.0,67.0,-95.0,0,0.514,641.6,96.2,1
91910,735840517,68.0,67.0,-99.0,0,0.512,641.6,96.2,1
91911,735848517,70.0,68.0,-102.0,0,0.508,641.6,96.2,1
91912,735856517,74.0,69.0,-103.0,0,0.493,641.6,96.2,1
91913,735864517,81.0,72.0,-103.0,1,0.484,641.6,96.2,1
91914,735872517,83.0,75.0,-101.0,0,0.498,641.6,96.2,1
91915,735880517,85.0,77.0,-100.0,0,0.488,641.6,96.2,1
91916,735888517,87.0,80.0,-98.0,0,0.493,641.6,96.2,1
91917,735896517,90.0,82.0,-95.0,0,0.496,641.6,96.2,1
91918,735904517,91.0,84.0,-93.0,0,0.485,641.6,96.2,1
91919,735912517,89.0,85.0,-91.0,0,0.481,641.6,96.2,1
91920,735920517,90.0,87.0,-89.0,0,0.478,641.6,96.2,1
91921,735928518,87.0,87.0,-87.0,0,0.475,641.6,96.2,1
91922,735936521,85.0,86.0,-86.0,0,0.465,641.6,96.2,1
91923,735944517,82.0,85.0,-85.0,0,0.463,641.6,96.2,1
91924,735952517,81.0,84.0,-85.0,1,0.454,653.6,93.9,1
91925,735960517,81.0,83.0,-84.0,0,0.461,653.6,93.9,1
91926,735968517,78.0,82.0,-84.0,1,0.452,653.6,93.9,1
91927,735976517,76.0,81.0,-85.0,0,0.461,653.6,93.9,1
91928,735984517,72.0,79.0,-85.0,1,0.452,653.6,93.9,1
91929,735992517,68.0,76.0,-86.0,0,0.462,653.6,93.9,1
91930,736000519,69.0,74.0,-87.0,0,0.462,653.6,93.9,1
91931,736008517,64.0,72.0,-89.0,0,0.473,653.6,93.9,1
91932,736016516,64.0,70.0,-90.0,0,0.465,653.6,93.9,1
91933,736024517,64.0,68.0,-91.0,0,0.466,653.6,93.9,1
91934,736032517,60.0,66.0,-92.0,0,0.467,653.6,93.9,1
91935,736040519,62.0,65.0,-93.0,0,0.467,653.6,93.9,1
91936,736048517,61.0,64.0,-94.0,0,0.468,653.6,93.9,1
91937,736056519,60.0,63.0,-95.0,0,0.469,653.6,93.9,1
91938,736064517,62.0,63.0,-95.0,1,0.459,653.6,93.9,1
91939,736072517,61.0,62.0,-96.0,0,0.468,653.6,93.9,1
91940,736080518,65.0,63.0,-95.0,1,0.466,653.6,93.9,1
91941,736088517,69.0,65.0,-95.0,1,0.456,653.6,93.9,1
91942,736096517,71.0,66.0,-94.0,0,0.462,653.6,93.9,1
91943,736104517,76.0,68.0,-92.0,0,0.467,653.6,93.9,1
91944,736112517,79.0,71.0,-90.0,0,0.463,653.6,93.9,1
91945,736120518,84.0,74.0,-87.0,0,0.466,653.6,93.9,1
91946,736128517,88.0,78.0,-84.0,0,0.46,653.6,93.9,1
91947,736136517,93.0,81.0,-81.0,0,0.454,653.6,93.9,1
91948,736144517,97.0,85.0,-77.0,0,0.455,653.6,93.9,1
91949,736152517,96.0,88.0,-74.0,0,0.44,653.6,93.9,1
91950,736160517,101.0,91.0,-71.0,0,0.434,653.6,93.9,1
91951,736168517,103.0,94.0,-67.0,0,0.436,653.6,93.9,1
91952,736176517,106.0,97.0,-64.0,0,0.42,653.6,93.9,1
91953,736184517,109.0,100.0,-60.0,0,0.423,653.6,93.9,1
91954,736192517,114.0,103.0,-57.0,0,0.408,653.6,93.9,1
91955,736200517,120.0,107.0,-53.0,0,0.411,653.6,93.9,1
91956,736208517,127.0,112.0,-49.0,0,0.404,653.6,93.9,1
91957,736216517,141.0,119.0,-44.0,0,0.406,653.6,93.9,1
91958,736224517,158.0,129.0,-38.0,0,0.407,653.6,93.9,1
91959,736232517,176.0,140.0,-30.0,0,0.415,653.6,93.9,1
91960,736240517,206.0,156.0,-20.0,0,0.421,653.6,93.9,1
91961,736248517,233.0,175.0,-7.0,0,0.456,653.6,93.9,1
91962,736256517,267.0,197.0,8.0,0,0.497,653.6,93.9,1
91963,736264517,300.0,222.0,26.0,0,0.551,653.6,93.9,1
91964,736272517,334.0,249.0,46.0,0,0.599,653.6,93.9,1
91965,736280517,366.0,277.0,69.0,0,0.656,653.6,93.9,1
91966,736288517,396.0,306.0,93.0,0,0.701,653.6,93.9,1
91967,736296519,424.0,335.0,117.0,0,0.739,653.6,93.9,1
91968,736304517,447.0,362.0,143.0,0,0.785,653.6,93.9,1
91969,736312517,460.0,386.0,167.0,0,0.805,653.6,93.9,1
91970,736320517,476.0,408.0,190.0,0,0.823,653.6,93.9,1
91971,736328517,478.0,425.0,211.0,0,0.829,653.6,93.9,1
91972,736336517,479.0,438.0,229.0,0,0.821,653.6,93.9,1
91973,736344517,476.0,447.0,244.0,0,0.806,653.6,93.9,1
91974,736352517,464.0,451.0,256.0,0,0.785,653.6,93.9,1
91975,736360517,450.0,451.0,263.0,0,0.739,653.6,93.9,1
91976,736368517,431.0,446.0,267.0,0,0.71,653.6,93.9,1
91977,736376517,412.0,438.0,266.0,1,0.679,653.6,93.9,1
91978,736384517,383.0,425.0,262.0,0,0.703,653.6,93.9,1
91979,736392517,360.0,409.0,254.0,0,0.735,653.6,93.9,1
91980,736400517,334.0,391.0,242.0,0,0.763,653.6,93.9,1
91981,736408517,303.0,369.0,228.0,0,0.768,653.6,93.9,1
91982,736416517,273.0,346.0,210.0,0,0.781,653.6,93.9,1
91983,736424517,244.0,321.0,190.0,0,0.771,653.6,93.9,1
91984,736432517,212.0,295.0,168.0,0,0.755,653.6,93.9,1
91985,736440517,188.0,269.0,145.0,0,0.726,653.6,93.9,1
91986,736448517,160.0,243.0,121.0,0,0.693,653.6,93.9,1
91987,736456517,139.0,217.0,96.0,0,0.657,653.6,93.9,1
91988,736464517,116.0,193.0,72.0,0,0.611,653.6,93.9,1
91989,736472519,97.0,170.0,48.0,0,0.57,653.6,93.9,1
91990,736480517,85.0,149.0,25.0,0,0.528,653.6,93.9,1
91991,736488517,73.0,131.0,3.0,0,0.507,653.6,93.9,1
91992,736496517,65.0,115.0,-17.0,0,0.523,653.6,93.9,1
91993,736504517,60.0,101.0,-35.0,0,0.537,653.6,93.9,1
91994,736512517,54.0,90.0,-51.0,0,0.547,653.6,93.9,1
91995,736520517,55.0,81.0,-64.0,0,0.543,653.6,93.9,1
91996,736528517,54.0,75.0,-76.0,0,0.554,653.6,93.9,1
91997,736536517,54.0,70.0,-85.0,0,0.541,655.2,93.9,1
91998,736544517,60.0,67.0,-92.0,0,0.534,655.2,93.9,1
91999,736552517,65.0,67.0,-97.0,0,0.524,655.2,93.9,1
92000,736560517,71.0,68.0,-100.0,0,0.511,655.2,93.9,1
92001,736568517,76.0,70.0,-102.0,0,0.505,655.2,93.9,1
92002,736576517,80.0,72.0,-102.0,1,0.488,655.2,93.9,1
92003,736584518,86.0,76.0,-101.0,0,0.494,655.2,93.9,1
92004,736592517,89.0,79.0,-99.0,0,0.499,655.2,93.9,1
92005,736600517,96.0,83.0,-96.0,0,0.503,655.2,93.9,1
92006,736608517,97.0,86.0,-93.0,0,0.498,655.2,93.9,1
92007,736616517,99.0,89.0,-90.0,0,0.493,655.2,93.9,1
92008,736624517,102.0,92.0,-87.0,0,0.488,655.2,93.9,1
92009,736632517,98.0,94.0,-84.0,0,0.483,655.2,93.9,1
92010,736640517,101.0,96.0,-81.0,0,0.478,655.2,93.9,1
92011,736648517,95.0,95.0,-79.0,0,0.465,655.2,93.9,1
92012,736656517,92.0,95.0,-78.0,0,0.455,655.2,93.9,1
92013,736664517,91.0,94.0,-77.0,0,0.453,655.2,93.9,1
92014,736672516,87.0,92.0,-77.0,1,0.444,694.4,87.2,1
92015,736680516,88.0,91.0,-77.0,0,0.444,694.4,87.2,1
92016,736688517,83.0,89.0,-77.0,0,0.443,694.4,87.2,1
92017,736696517,80.0,87.0,-78.0,0,0.452,694.4,87.2,1
92018,736704519,77.0,85.0,-79.0,0,0.453,694.4,87.2,1
92019,736712517,72.0,81.0,-80.0,0,0.454,694.4,87.2,1
92020,736720517,72.0,79.0,-82.0,0,0.465,694.4,87.2,1
92021,736728518,68.0,76.0,-83.0,0,0.457,694.4,87.2,1
92022,736736517,67.0,74.0,-85.0,0,0.468,694.4,87.2,1
92023,736744517,65.0,72.0,-87.0,0,0.471,694.4,87.2,1
92024,736752517,64.0,70.0,-88.0,0,0.462,694.4,87.2,1
92025,736760517,65.0,69.0,-90.0,0,0.474,694.4,87.2,1
92026,736768517,63.0,67.0,-91.0,0,0.465,694.4,87.2,1
92027,736776518,64.0,67.0,-92.0,0,0.466,694.4,87.2,1
92028,736784517,67.0,67.0,-92.0,1,0.456,694.4,87.2,1
92029,736792518,68.0,67.0,-92.0,0,0.456,694.4,87.2,1
92030,736800518,70.0,68.0,-92.0,0,0.455,694.4,87.2,1
92031,736808517,70.0,68.0,-91.0,0,0.461,694.4,87.2,1
92032,736816517,74.0,70.0,-90.0,0,0.458,694.4,87.2,1
92033,736824517,79.0,72.0,-89.0,0,0.456,694.4,87.2,1
92034,736832517,81.0,74.0,-87.0,0,0.46,694.4,87.2,1
92035,736840519,84.0,77.0,-85.0,0,0.456,694.4,87.2,1
92036,736848517,84.0,78.0,-83.0,0,0.451,694.4,87.2,1
92037,736856517,89.0,81.0,-80.0,0,0.455,694.4,87.2,1
92038,736864517,92.0,84.0,-77.0,0,0.449,694.4,87.2,1
92039,736872517,94.0,86.0,-75.0,0,0.435,694.4,87.2,1
92040,736880517,102.0,90.0,-72.0,0,0.438,694.4,87.2,1
92041,736888517,107.0,94.0,-68.0,0,0.441,694.4,87.2,1
92042,736896517,117.0,100.0,-64.0,0,0.433,694.4,87.2,1
92043,736904517,135.0,108.0,-58.0,0,0.443,694.4,87.2,1
92044,736912519,151.0,119.0,-51.0,0,0.442,694.4,87.2,1
92045,736920517,176.0,133.0,-42.0,0,0.448,694.4,87.2,1
92046,736928517,201.0,149.0,-31.0,0,0.451,694.4,87.2,1
92047,736936517,231.0,169.0,-17.0,0,0.458,694.4,87.2,1
92048,736944519,264.0,192.0,-1.0,0,0.492,694.4,87.2,1
92049,736952517,294.0,217.0,17.0,0,0.537,694.4,87.2,1
92050,736960517,327.0,243.0,38.0,0,0.593,694.4,87.2,1
92051,736968517,356.0,271.0,61.0,0,0.644,694.4,87.2,1
92052,736976517,382.0,298.0,84.0,0,0.683,694.4,87.2,1
92053,736984517,407.0,324.0,108.0,0,0.728,694.4,87.2,1
92054,736992517,427.0,349.0,132.0,0,0.763,694.4,87.2,1
92055,737000517,442.0,372.0,155.0,0,0.788,694.4,87.2,1
92056,737008517,448.0,390.0,176.0,0,0.8,694.4,87.2,1
92057,737016517,455.0,406.0,196.0,0,0.813,694.4,87.2,1
