t_us,hr_bpm,time_status,time_validity_reason,rmssd_ms,rmssd_ci_low_ms,rmssd_ci_high_ms,sdnn_ms,pnn50_percent,fiducial_quality_mean,fiducial_uncertainty_p95_ms,fiducial_shift_p95_ms,fiducial_unstable_ratio,frequency_status,frequency_validity_reason,frequency_ready,frequency_progress,frequency_duration_seconds,total_power_ms2,vlf_ms2,lf_ms2,hf_ms2,lf_nu,hf_nu,lf_hf,hf_lf,median_frequency_hz,thm_power_ms2,resonance_band_power_ms2,resonance_share,lf_peak_frequency_hz,lf_peak_prominence_ratio,spectral_agreement,spectral_agreement_raw,spectral_shape_agreement,band_power_agreement,interpolation_agreement,frequency_waveform_inserted_ratio,frequency_timing_recovered_ratio,frequency_timing_shift_delta_p95_ms,dual_detector_ratio,single_detector_ratio,detector_consensus_mean,detector_time_spread_p95_ms,sequence_rescue_ratio,local_clip_ratio,firmware_unmatched_ratio,sqi,transport_score,transport_status,contact_score,contact_status,overall_status,detected_artifact_ratio,corrected_ratio,unresolved_suspect_ratio,max_consecutive_artifacts,max_consecutive_unresolved,resolved_artifact_ratio,protocol_error_ratio,protocol_crc_errors,protocol_format_errors,protocol_seq_gaps
68690789920,78.12489827487204,VALID,,41.14952658623409,31.649047508149586,50.81535621743894,48.67258716376608,18.64406779661017,1.0,5.0,288.40164999999996,0.0,LIMITED,受限输出：频带一致性 90%,True,1.0,300.29600299999584,1396.0134216594154,701.5741679006386,460.31039892482204,181.6199021147336,71.70722400537653,28.292775994623476,2.534471132101112,0.3945596331061723,0.03832918013830427,194.358613057935,162.68240643419563,0.2514074379411982,0.04296875,4.351082479578285,0.9583656353599166,0.9891207435744682,0.9834203538139795,0.8999046256337699,0.9999940801250147,0.0,0.0,287.9966,1.0,0.0,1.0,0.0,0.0,0.014285714285714285,0.05238095238095238,0.9701622020118508,0.9987555050296266,VALID,0.9575333333333333,VALID,LIMITED,0.0,0.0,0.0,0,0,0.0,2.7559597629874602e-05,1,3,8
68711357918,83.33333333333333,VALID,,46.35603718018665,32.94391114255392,60.38671425208369,71.67276544244935,13.559322033898304,1.0,5.0,295.99525,0.0,VALID,,True,1.0,300.23999799999,1476.7531157562548,676.8104463483623,596.1984248525023,159.78462970665592,78.86399321479074,21.136006785209265,3.731262674933416,0.26800578976065925,0.04554314537333695,270.5026548640468,229.38646564272887,0.30085770666037664,0.09375,3.0155667202455927,0.9336008115556502,0.9564160896439302,0.9211969965468524,0.9625430465761785,0.99999335162076,0.0,0.0,287.99645,1.0,0.0,1.0,0.0,0.0,0.009478672985781991,0.054502369668246446,0.9005910502402701,0.9987616431959832,VALID,0.8570381231671554,VALID,VALID,0.0,0.0,0.0,0,0,0.0,2.7068544321357758e-05,1,3,8
68731709920,93.75,LIMITED,受限输出：心搏峰附近削底/饱和 5.0%,44.07773987007014,24.40589230068443,61.35085544130766,62.377549307302836,8.928571428571429,0.999933042873076,5.0,295.99715000000003,0.0,VALID,,True,1.0,300.4479999999894,1662.6269341902675,658.1746889135306,791.5408864129206,167.52045253487958,82.53287399545594,17.46712600454405,4.725040282756598,0.21163840732731237,0.05900329544431753,340.704667173075,344.66509354281607,0.3556382404704636,0.09375,4.076435788152188,0.9742246162746039,0.9622245082611435,0.9794064395627826,0.9621336952688538,0.9999759737481473,0.0,0.0,287.9991,1.0,0.0,0.9999905694187431,0.0,0.0,0.01643192488262911,0.06103286384976526,0.9095909653465049,0.9987674293619966,VALID,0.8700346574246868,VALID,LIMITED,0.03333333333333333,0.03333333333333333,0.0,2,0,0.03333333333333333,2.6605651040280954e-05,1,3,8
68751773917,83.33368055700232,LIMITED,受限输出：心搏峰附近削底/饱和 6.7%,33.85728463159738,21.063665845804547,47.65468487322975,54.138671027671776,7.142857142857142,0.999933042873076,5.0,295.9972,0.0,VALID,,True,1.0,300.0719969999918,2182.531679180245,851.5670846811292,1055.2657099618687,203.34456254255164,83.84372295500732,16.156277044992695,5.1895447646456985,0.19269512940953928,0.050448847772365184,396.8298351138259,495.29170113570626,0.38948214624779104,0.046875,5.452257707474081,0.9756784388337592,0.9350162504284082,0.9829693943700991,0.9586662092489662,0.9999575974399212,0.0,0.0,287.9962,1.0,0.0,0.9999905694187431,0.0,0.0,0.018779342723004695,0.06572769953051644,0.9503692083837426,0.9987730209593566,VALID,0.9289333333333334,VALID,LIMITED,0.03333333333333333,0.03333333333333333,0.0,2,0,0.03333333333333333,2.615832325147958e-05,1,3,8
68772349920,89.28558142026574,LIMITED,受限输出：心搏峰附近削底/饱和 6.7%,35.77721664264725,26.435394000320294,45.858074883034995,48.554333982634084,10.16949152542373,1.0,5.0,287.99735000000004,0.0,LIMITED,受限输出：心搏峰附近削底/饱和 2.3%,True,1.0,300.06400199999916,3104.695916202268,1347.6310252547692,1366.476846285184,260.9683937771081,83.96453611138897,16.03546388861104,5.236177555862514,0.19097900889177885,0.045258634347722156,437.54790025418214,641.7610357232685,0.3906223283936784,0.046875,6.307793002144104,0.954337360143622,0.9224278331632525,0.9546164317362448,0.953686193094169,0.9999618853540031,0.0,0.0,287.9975,1.0,0.0,0.9999905915044135,0.0,0.0,0.0234192037470726,0.0702576112412178,0.9569827247182232,0.9987784193668722,VALID,0.9384830711810185,VALID,LIMITED,0.0,0.0,0.0,0,0,0.0,2.572645065023604e-05,1,3,8
68792829920,90.36130969682274,LIMITED,受限输出：心搏峰附近削底/饱和 3.3%,39.52219390890239,31.15517421926688,50.07313964682424,42.903675323221385,13.559322033898304,1.0,5.0,271.99715000000003,0.0,LIMITED,受限输出：心搏峰附近削底/饱和 2.3%,True,1.0,300.52800299999944,4255.976572690281,2061.187036604852,1665.7956729526313,332.9980765150933,83.34004813634373,16.659951863656275,5.002418303389594,0.19990331462732913,0.04055711292709427,470.5471970575677,759.5271526718424,0.37596614274290757,0.046875,5.743266649873822,0.9348012723763074,0.9031245099181991,0.9401424566542904,0.9223385090610138,0.9999709141242761,0.0,0.0,287.99935,1.0,0.0,0.9999906134868798,0.0,0.0,0.02336448598130841,0.07710280373831775,0.9467735097871803,0.9987837744679506,VALID,0.9237333333333334,VALID,LIMITED,0.0,0.0,0.0,0,0,0.0,2.5298042563956616e-05,1,3,8
68813253920,86.20689655172414,VALID,,36.92614729222989,32.67868798725079,42.16485422171247,36.58926026141665,15.254237288135593,1.0,5.0,304.00305,0.0,LIMITED,受限输出：心搏峰附近削底/饱和 2.1%,True,1.0,300.6160030000028,5226.342495732636,2657.7334422882973,1908.5328483457236,413.89175199554,82.17846332084487,17.82153667915512,4.611188406494965,0.21686383462264888,0.03845741724674889,513.4139828407344,857.2324199385935,0.3640366794381582,0.09375,6.273215832995314,0.933239638250241,0.8636519447601682,0.9442822159857014,0.9074736235341672,0.999969120553286,0.0,0.0,288.003,1.0,0.0,0.9999905915044135,0.0,0.0,0.02107728337236534,0.0936768149882904,0.9785755282270864,0.9987888205677159,VALID,0.9696666666666667,VALID,LIMITED,0.0,0.0,0.0,0,0,0.0,2.48943545827395e-05,1,3,8
68833509920,88.23542387562334,LIMITED,受限输出：心搏峰附近削底/饱和 3.3%,34.16469005358642,28.58794423736088,39.45944517472066,28.488660679974068,15.254237288135593,1.0,5.0,304.00305,0.0,LIMITED,受限输出：心搏峰附近削底/饱和 2.1%；频带一致性 89%,True,1.0,300.52800299999944,5619.103594522106,2851.3497240852935,2032.9015839535455,482.4897520672563,80.81850147299441,19.181498527005587,4.213357020006034,0.23734043786267314,0.038443947182445704,572.490064974598,928.4081404696851,0.3629359649611702,0.09375,7.119631907220579,0.9418826085925408,0.8605705274334471,0.9630459212153304,0.8925015458060318,0.9999699846978333,0.0,0.0,288.003,1.0,0.0,0.9999905694187431,0.0,0.0,0.02112676056338028,0.09154929577464789,0.9281084503676901,0.9665725433095331,VALID,0.9123029655356666,VALID,LIMITED,0.0,0.0,0.0,0,0,0.0,4.287901990811639e-05,2,5,16
68854189918,87.2094290834725,LIMITED,受限输出：心搏峰附近削底/饱和 6.7%,28.67936176003509,22.18813091530387,33.7475891808784,27.415723697253657,11.11111111111111,0.9955273220973783,5.0,256.40015,0.0,LIMITED,受限输出：心搏峰附近削底/饱和 2.4%,True,1.0,300.46399800000654,5184.544256155639,2448.5910065392945,2005.7904297545176,518.5685505028443,79.4574165339204,20.5425834660796,3.867936896307243,0.2585357586765983,0.04243704777805184,640.0403038791758,961.4947842003522,0.37417586318532914,0.09375,6.902167848587066,0.9588344148485914,0.8915748901178714,0.9730543489863738,0.9256545685270996,0.9999546377584138,0.002364066193853428,0.002364066193853428,288.00275,0.9976359338061466,0.002364066193853428,0.9993560801376531,0.0,0.002364066193853428,0.02364066193853428,0.0851063829787234,0.9749928344930778,0.9665725102483724,VALID,0.9800240513094602,VALID,LIMITED,0.06666666666666667,0.06666666666666667,0.0,4,0,0.06666666666666667,4.219918013021461e-05,2,5,16
68874357920,78.94726454307298,LIMITED,受限输出：心搏峰附近削底/饱和 3.3%,33.39552878311261,26.900425560238574,40.193265072866886,36.774778528896,9.25925925925926,0.9955273220973783,5.0,288.00005,0.0,LIMITED,受限输出：心搏峰附近削底/饱和 2.4%,True,1.0,300.248001999993,4395.970295993123,1892.5187986831525,1840.3977409530012,513.0842050897296,78.19893175928303,21.801068240716976,3.586931195106946,0.27878984725554085,0.05228683717006935,689.1934801111408,939.2212022318095,0.392760782028908,0.09375,7.102431717624503,0.9623389318314083,0.9137969378920626,0.971199598113416,0.9416640438400571,0.9999254423421231,0.0023752969121140144,0.0023752969121140144,288.00265,0.997624703087886,0.0023752969121140144,0.9993530211359317,0.0,0.0023752969121140144,0.023752969121140142,0.07600950118764846,0.9964929464955152,0.998580366771979,VALID,0.9956678219141563,VALID,LIMITED,0.06666666666666667,0.06666666666666667,0.0,4,0,0.06666666666666667,4.157065824167993e-05,2,5,16
68894525917,83.33333333333333,VALID,,40.284227600970326,33.342220840008245,47.82957115264312,45.05056984575041,15.254237288135593,1.0,5.0,288.00309999999996,0.0,LIMITED,受限输出：心搏峰附近削底/饱和 2.4%,True,1.0,300.08000000000175,3567.138755838584,1412.389788919424,1581.669184360875,480.3097390323469,76.70637009994543,23.293629900054572,3.293019182886808,0.30367269197726177,0.06338359305193543,695.3984049054228,857.4007468617093,0.41088935684559696,0.09375,8.618343887357325,0.9405821849759357,0.906344081617388,0.9452821062645057,0.9296157019692729,0.9999140730960665,0.002380952380952381,0.002380952380952381,288.0037,0.9976190476190476,0.002380952380952381,0.9993514807100649,0.0,0.002380952380952381,0.023809523809523808,0.0761904761904762,0.995895271353198,0.9985881783829947,VALID,0.9948,VALID,LIMITED,0.0,0.0,0.0,0,0,0.0,4.094572936042771e-05,2,5,16
68915109919,79.78734014273955,VALID,,40.24369849040271,34.120394469457274,46.448528307663345,44.22772278326048,13.559322033898304,1.0,5.0,280.40009999999995,0.0,LIMITED,受限输出：心搏峰附近削底/饱和 2.4%,True,1.0,300.3120009999984,2819.559925273682,1049.4393031621491,1275.1897220543674,440.4730416364898,74.32636232723775,25.673637672762244,2.895046010799331,0.3454176535605032,0.07176736094988603,640.8277833800107,726.5294200007818,0.42028131488679615,0.09375,12.468065262647597,0.9314641746883183,0.8992256132103169,0.9313138655722689,0.9318148959591006,0.9999224637785403,0.002386634844868735,0.002386634844868735,288.0038,0.9976133651551312,0.002386634844868735,0.99934993293133,0.0,0.002386634844868735,0.02386634844868735,0.07875894988066826,0.9994983812897837,0.9985959532244593,VALID,1.0,VALID,LIMITED,0.0,0.0,0.0,0,0,0.0,4.0323742043261615e-05,2,5,16
68935445920,78.124796550009,VALID,,39.782653757849666,34.54559613846473,44.46073098716913,46.213922680200234,18.64406779661017,1.0,5.0,241.19899999999993,0.0,LIMITED,受限输出：心搏峰附近削底/饱和 2.4%,True,1.0,300.22400400000333,2180.3024545380204,767.6856637779584,966.791531673873,412.0321238731839,70.11712685552182,29.88287314447819,2.3463984375437534,0.4261850775211117,0.08102523758400157,529.8516393185489,571.6027623843773,0.4123462219632628,0.09375,15.457805331634534,0.9020482281775004,0.876461620629713,0.8929701960799037,0.9232303030718927,0.9999321361182217,0.002398081534772182,0.002398081534772182,288.0039,0.9976019184652278,0.002398081534772182,0.9993468151036625,0.0,0.002398081534772182,0.023980815347721823,0.07913669064748201,0.9311013226236767,0.9986033065591917,VALID,0.9012,VALID,LIMITED,0.0,0.0,0.0,0,0,0.0,3.973547526466665e-05,2,5,16
68955669918,85.22763591322122,VALID,,35.50365577810502,30.248000958201136,40.948075950791385,47.92488006725458,16.94915254237288,1.0,5.0,296.3999,0.0,LIMITED,受限输出：心搏峰附近削底/饱和 2.4%；Welch/Lomb 稳健一致性 83%；频带一致性 90%,True,1.0,300.45600099999865,1566.134089553831,426.55459677639556,711.7702243058689,402.6864563115209,63.86701580105926,36.13298419894074,1.7675544164694696,0.5657534448061915,0.09133954778174769,400.26926141265665,428.73715945811284,0.38255773877054555,0.09375,13.074715058616604,0.8291139569270517,0.7757580819520441,0.8007028978981534,0.895406427994481,0.9998272514863611,0.002380952380952381,0.002380952380952381,288.002,0.9976190476190476,0.002380952380952381,0.9993514807100649,0.0,0.002380952380952381,0.023809523809523808,0.0761904761904762,0.9025441158067352,0.9986102895168377,VALID,0.85892,VALID,LIMITED,0.0,0.0,0.0,0,0,0.0,3.9176838652988356e-05,2,5,16
68976213920,88.23542387562334,LIMITED,受限输出：心搏峰附近削底/饱和 3.3%,59.10111083429361,33.76756922931444,85.39749378630773,66.91478122439162,25.423728813559322,1.0,5.0,296.3999,0.0,LIMITED,受限输出：心搏峰附近削底/饱和 2.8%；Welch/Lomb 稳健一致性 82%,True,1.0,300.0480019999959,1204.7290852870192,229.2960898958572,538.5738484392083,413.199897783353,56.586331633618,43.413668366382005,1.3034220272764705,0.7672112171447052,0.09761900467288892,283.30641974824675,310.1137728001353,0.32404016544585285,0.08984375,8.563949737330827,0.8209540476873132,0.6697289700114015,0.7861650946991596,0.9021282713263381,0.999527351555395,0.002364066193853428,0.002364066193853428,288.00185,0.9976359338061466,0.002364066193853428,0.9993560801376531,0.0,0.002364066193853428,0.028368794326241134,0.08983451536643026,0.7939469391582548,0.9986173478956369,VALID,0.7020533333333333,LIMITED,LIMITED,0.0,0.0,0.0,0,0,0.0,3.8612168349054e-05,2,5,16
68996925920,84.26930785403994,LIMITED,受限输出：心搏峰附近削底/饱和 3.3%,58.25080327721393,32.25204292743952,86.29880014504872,58.630891882879624,22.033898305084744,1.0,5.0,288.0,0.0,LIMITED,受限输出：心搏峰附近削底/饱和 2.8%；Welch/Lomb 稳健一致性 81%,True,1.0,300.60000199999195,1089.8903383988659,142.2673233864196,479.0983411006297,440.92816217968175,52.07440648638131,47.925593513618686,1.0865677953802217,0.9203291356984041,0.11411972714866038,214.99574819475754,230.10320193214716,0.24910007741027426,0.08984375,6.718483629306574,0.8149100905191805,0.5949578615877165,0.767541559396317,0.9254366631391956,0.9989890403728054,0.002352941176470588,0.002352941176470588,288.00104999999996,0.9976470588235294,0.002352941176470588,0.99935911034877,0.0,0.002352941176470588,0.02823529411764706,0.10352941176470588,0.899309710215843,0.9986242755396075,VALID,0.8552666666666666,VALID,LIMITED,0.0,0.0,0.0,0,0,0.0,3.805795683140325e-05,2,5,16
69017013920,87.20930232558139,VALID,,24.426287939604624,21.390132653920837,27.977563246723452,25.246779397226163,1.694915254237288,1.0,5.0,288.0,0.0,LIMITED,受限输出：心搏峰附近削底/饱和 2.8%；Welch/Lomb 稳健一致性 78%；两种频率算法差异较大 78%,True,1.0,300.6640000000043,1195.6584271936008,153.30665890839302,524.3578941209612,483.0072045311194,52.05241821684966,47.94758178315033,1.085610916777076,0.9211403317210233,0.12523777151494433,199.3115747979978,196.7590072111347,0.19451230854155502,0.109375,5.344567894962136,0.7767236729630205,0.7208969661269587,0.7224528043650135,0.9033556996917034,0.9989438107755498,0.002352941176470588,0.002352941176470588,288.001,0.9976470588235294,0.002352941176470588,0.9993685631196298,0.0,0.002352941176470588,0.02823529411764706,0.09411764705882353,0.9383123344521775,0.9986308361304437,VALID,0.9116,VALID,LIMITED,0.0,0.0,0.0,0,0,0.0,3.753310956450869e-05,2,5,16
69037565917,88.23555363398127,LIMITED,受限输出：心搏峰附近削底/饱和 3.3%,26.381703915105373,21.868834027891655,31.38964501440663,38.723584773020704,1.7857142857142856,0.9951813826737168,5.0,249.19989999999993,0.0,LIMITED,受限输出：心搏峰附近削底/饱和 2.3%；Welch/Lomb 稳健一致性 76%；频带一致性 87%；两种频率算法差异较大 76%,True,1.0,300.5039970000071,1510.9893508782409,268.9732438174543,658.0866915798671,540.9380497001748,54.88516366036902,45.114836339631,1.216565726786319,0.8219860037004337,0.11660101524186385,228.24408408740416,215.2767735553238,0.1782496791846642,0.12890625,4.246278926872741,0.7645061282558174,0.7995701865282153,0.7200016748304701,0.8683498529149614,0.9994719159206937,0.004694835680751174,0.004694835680751174,288.001,0.9953051643192489,0.004694835680751174,0.9986913668691684,0.0,0.004694835680751174,0.023474178403755867,0.09389671361502347,0.9515276809431892,0.9986372108890312,VALID,0.9306851506264996,VALID,LIMITED,0.03333333333333333,0.016666666666666666,0.0,2,0,0.03333333333333333,3.702312887751162e-05,2,5,16
69058013916,92.59230681386786,LIMITED,受限输出：未解决异常 3.3% > 2.0%；心搏峰附近削底/饱和 5.0%,35.982846511861084,26.0409621230428,46.71448746582465,69.92417915479186,9.615384615384617,0.9951813826737168,5.0,272.80089999999996,0.0,LIMITED,受限输出：心搏峰附近削底/饱和 2.6%；Welch/Lomb 稳健一致性 85%,True,1.0,300.17599599999085,1888.595668699625,389.6125530145163,822.4500326037728,625.4295795841912,56.803758108101746,43.19624189189825,1.3150162055823584,0.7604469022928484,0.11505993125154428,273.59751418616213,256.8234438074903,0.17502774591805795,0.12890625,4.05242136190078,0.8543462692747883,0.8317269415280649,0.8314697438159248,0.9077248286788036,0.9995226734706312,0.004672897196261682,0.004672897196261682,288.0007,0.9953271028037384,0.004672897196261682,0.9986974819772564,0.0,0.004672897196261682,0.02570093457943925,0.09345794392523364,0.8825485575766034,0.9986434147359633,VALID,0.8310450546520928,VALID,LIMITED,0.06666666666666667,0.016666666666666666,0.03333333333333333,2,1,0.03333333333333333,3.6526821122938845e-05,2,5,16
69078029918,91.46299635824836,LIMITED,受限输出：未解决异常 3.3% > 2.0%；心搏峰附近削底/饱和 6.7%,35.25309650512986,26.379685291888524,45.888167835121536,62.5764535162992,12.727272727272727,1.0,5.0,249.20084999999995,0.0,LIMITED,受限输出：心搏峰附近削底/饱和 2.8%；Welch/Lomb 稳健一致性 89%,True,1.0,300.25599799999327,2230.4075327320597,499.32297665219374,936.0902025897843,736.0888261629945,55.980262070861045,44.01973792913896,1.2717082087352634,0.7863439058827165,0.11617453315269952,302.7698446000657,281.7537130771391,0.16508728358971786,0.12890625,3.7560047502306353,0.8940126582790688,0.8306155203489575,0.874797473686662,0.938848088994685,0.9994818301661914,0.004662004662004662,0.004662004662004662,288.00079999999997,0.9953379953379954,0.004662004662004662,0.9987005181498035,0.0,0.004662004662004662,0.027972027972027972,0.10023310023310024,0.905944737911095,0.998649461413301,VALID,0.8648360437216742,VALID,LIMITED,0.03333333333333333,0.0,0.03333333333333333,1,1,0.0,3.604308693592569e-05,2,5,16
69098181920,94.9367088607595,LIMITED,受限输出：心搏峰附近削底/饱和 3.3%,28.4860670021328,23.724096560014317,33.748655683973915,24.020852095725463,7.142857142857142,0.9983777050980571,5.0,233.19984999999994,0.0,LIMITED,受限输出：心搏峰附近削底/饱和 3.0%；Welch/Lomb 稳健一致性 83%,True,1.0,300.42399999999907,2381.1434772870994,515.1174432212612,955.3062099285291,844.6970352409693,53.072471535381716,46.92752846461829,1.1309453805008396,0.8842159995004795,0.12505856069042792,304.5059761428553,275.2789562574138,0.1487904918801857,0.12890625,3.040414893247508,0.8301371279364123,0.7866845545601285,0.7699690482474624,0.9705293138772959,0.9992687324432497,0.004629629629629629,0.004629629629629629,287.9988,0.9953703703703703,0.004629629629629629,0.9984842235929379,0.0,0.004629629629629629,0.03009259259259259,0.09722222222222222,0.922122140915212,0.9986553522880302,VALID,0.8882,VALID,LIMITED,0.03333333333333333,0.016666666666666666,0.0,2,0,0.03333333333333333,3.557181695759331e-05,2,5,16
69118757920,91.46341463414635,LIMITED,受限输出：心搏峰附近削底/饱和 3.3%,30.209745986279916,23.538998606305675,37.19482226815018,33.14944658085815,9.25925925925926,0.9983777050980571,5.0,8.0031,0.0,LIMITED,受限输出：心搏峰附近削底/饱和 3.2%；Welch/Lomb 稳健一致性 85%,True,1.0,300.4479990000109,2317.491785596497,462.68671769531863,889.3645853687108,895.7697057093931,49.820598361347535,50.179401638652465,0.9928495903580375,1.0072019062216502,0.1290415600873902,300.32457357000885,247.43377869431168,0.13406372315728923,0.1484375,2.8977598650656375,0.8496658342456387,0.8008443977170904,0.8276223444517379,0.9011006437647404,0.9989202239204781,0.004597701149425287,0.004597701149425287,280.0,0.9954022988505747,0.004597701149425287,0.9984946772233314,0.0,0.004597701149425287,0.03218390804597701,0.09885057471264368,0.9221450735803371,0.9986610977071745,VALID,0.8882298053852306,VALID,LIMITED,0.05,0.03333333333333333,0.0,2,0,0.05,3.5112183426046215e-05,2,5,16
69139109920,87.20917556805877,LIMITED,受限输出：心搏峰附近削底/饱和 3.3%,32.41161156208873,24.447366372781413,38.78164456458289,41.212331762242265,12.068965517241379,1.0,5.0,225.19809999999993,0.0,LIMITED,受限输出：心搏峰附近削底/饱和 2.5%；Welch/Lomb 稳健一致性 87%；频带一致性 88%,True,1.0,300.6399999999994,2153.7823869549343,391.6702707360813,844.9965120325904,849.3698639511871,49.87094432524791,50.12905567475209,0.9948510630006906,1.0051755857643445,0.12904538523236317,354.8566721310253,237.07561375716898,0.13512403436958412,0.07421875,3.7272140998234464,0.8719691669496858,0.8095960980194387,0.8687291355211499,0.8795292402829364,0.9985783474210846,0.0045871559633027525,0.0045871559633027525,280.0,0.9954128440366973,0.0045871559633027525,0.9984981297985073,0.0,0.0045871559633027525,0.02522935779816514,0.10091743119266056,0.853765549110643,0.9986666986896969,VALID,0.7894561450279927,LIMITED,LIMITED,0.016666666666666666,0.016666666666666666,0.0,1,0,0.016666666666666666,3.466410482425299e-05,2,5,16
69159517920,85.22727272727273,LIMITED,受限输出：心搏峰附近削底/饱和 3.3%,34.309603132463394,29.236032502972513,39.490116388898784,35.69262735974759,12.5,1.0,5.0,225.19809999999993,0.0,LIMITED,受限输出：心搏峰附近削底/饱和 2.7%；Welch/Lomb 稳健一致性 83%；频带一致性 90%,True,1.0,300.5520019999967,2114.5349624452565,415.4093677909732,925.7821916566902,709.2730742308199,56.620850130969394,43.379149869030606,1.3052549508673599,0.7661338494333894,0.09162996383744501,510.9926815287575,274.0720385442779,0.16269457203830734,0.07421875,7.428511071038019,0.8301680620291787,0.6339711532386808,0.8022469782748579,0.895317257455927,0.9992096715933917,0.002288329519450801,0.002288329519450801,280.0,0.9977116704805492,0.002288329519450801,0.9991156642249576,0.0,0.002288329519450801,0.02745995423340961,0.10068649885583524,0.87656164880647,0.9986721438770123,VALID,0.8223806984804052,VALID,LIMITED,0.03333333333333333,0.016666666666666666,0.0,2,0,0.03333333333333333,3.42284898390283e-05,2,5,16
69179621918,84.26966292134831,VALID,,45.09031266227972,34.02395770300448,56.76103337502114,42.041390817426354,21.428571428571427,1.0,5.0,8.001149999999999,0.0,LIMITED,受限输出：心搏峰附近削底/饱和 2.7%；Welch/Lomb 稳健一致性 69%；频带一致性 86%；两种频率算法差异较大 69%,True,1.0,300.1839980000077,2224.3416496951822,498.6439909155538,1128.6969044400137,533.014190726724,67.92377494035803,32.07622505964196,2.117573835888163,0.4722385510494256,0.07709336204396762,722.6797385599216,348.7496359886751,0.20572433169869717,0.07421875,7.766146403424583,0.6928937519034841,0.4976375509934816,0.6222963826232961,0.8576209468905895,0.9996384077179685,0.00228310502283105,0.00228310502283105,274.8019499999997,0.997716894977169,0.00228310502283105,0.9991176832564075,0.0,0.00228310502283105,0.0273972602739726,0.09817351598173515,0.9533309840110875,0.9986774600277187,VALID,0.9332666666666667,VALID,LIMITED,0.03333333333333333,0.016666666666666666,0.0,2,0,0.03333333333333333,3.3803197782510226e-05,2,5,16
69199765917,97.40259740259741,VALID,,39.12245888363479,25.96930622066065,53.830859129638235,47.11497142293411,13.559322033898304,1.0,5.0,20.403699999999297,0.0,LIMITED,受限输出：心搏峰附近削底/饱和 2.9%；Welch/Lomb 稳健一致性 66%；频带一致性 81%；两种频率算法差异较大 66%；快慢节律分布算法差异较大 81%,True,1.0,300.0159960000019,2348.2563955247024,565.3478619598579,1324.111774708773,389.78951664046605,77.2571781929395,22.742821807060487,3.396991756271647,0.29437810620345617,0.07226559967334414,872.8538796519827,415.16636791396223,0.23955253365147408,0.07421875,6.236247797696477,0.6583792833357169,0.475462296940419,0.5939784864925229,0.8086478093031695,0.9997624986775298,0.0022624434389140274,0.0022624434389140274,272.00169999999997,0.997737556561086,0.0022624434389140274,0.9991256680233178,0.0,0.0022624434389140274,0.029411764705882353,0.10633484162895927,0.9413330638506925,0.9986826596267309,VALID,0.9159333333333334,VALID,LIMITED,0.0,0.0,0.0,0,0,0.0,3.338722986153839e-05,2,5,16
69220069920,71.42831632744168,VALID,,32.570120676233394,24.901781039828894,39.384108130207565,93.55163077575004,13.559322033898304,1.0,5.0,264.39709999999997,0.0,LIMITED,受限输出：心搏峰附近削底/饱和 2.9%；Welch/Lomb 稳健一致性 79%；频带一致性 78%；两种频率算法差异较大 79%；快慢节律分布算法差异较大 78%,True,1.0,300.39199999999255,2486.9861069313597,752.1208247923716,1356.5018997597904,305.7561571533872,81.60597532484348,18.394024675156523,4.436548105486819,0.225400463653999,0.06613834032180567,865.4244322162277,426.05296989200673,0.2547712500681146,0.07421875,5.527111299045474,0.7890725926273994,0.7936721555925287,0.7922176961673724,0.7817340177007961,0.9999122813225669,0.0022675736961451248,0.0022675736961451248,275.1997999999998,0.9977324263038548,0.0022675736961451248,0.9991236854111257,0.0,0.0022675736961451248,0.02947845804988662,0.10657596371882086,0.9377515081051028,0.9986875812464946,VALID,0.9107571314316183,VALID,LIMITED,0.0,0.0,0.0,0,0,0.0,3.299350028044475e-05,2,5,16
69240357916,76.53051462944563,VALID,,44.08842287967386,37.12886999169718,50.89024641873951,81.26435292261345,28.8135593220339,1.0,5.0,58.79789999999939,0.0,LIMITED,受限输出：心搏峰附近削底/饱和 3.0%；Welch/Lomb 稳健一致性 84%；频带一致性 77%；快慢节律分布算法差异较大 77%,True,1.0,300.50399499999185,2482.755489835846,971.5483865011596,1174.5214092307358,269.90084299712134,81.31426993866717,18.685730061332826,4.3516774389743675,0.2297964437905781,0.056530067278835645,699.4564770326714,377.705393114132,0.2605351845004272,0.0859375,4.187463671423683,0.8361387947577991,0.8500151784481783,0.865874337743214,0.7667558611251644,0.9999654674306466,0.0022727272727272726,0.0022727272727272726,275.1997999999998,0.9977272727272727,0.0022727272727272726,0.9991216937870602,0.0,0.0022727272727272726,0.029545454545454545,0.10454545454545454,0.9767370524179093,0.9986926310447735,VALID,0.9670666666666666,VALID,LIMITED,0.0,0.0,0.0,0,0,0.0,3.258951641813281e-05,2,5,16
