t_us,elapsed_minutes,frequency_status,frequency_available,total_power_ms2,vlf_ms2,lf_ms2,hf_ms2,lf_hf,median_frequency_hz,median_frequency_mhz
68203189917,10.505066683333334,LIMITED,True,3524.144976821514,2130.2386353498755,957.4316523303149,253.32627319117464,3.779440798893298,0.031079536994679594,31.079536994679593
68223325919,10.840666716666666,LIMITED,True,3169.9643419526133,1843.572431045485,878.4931112856121,252.08520273552088,3.484905507156233,0.030633701291706877,30.633701291706878
68243349920,11.174400066666667,LIMITED,True,2760.0798938280354,1470.2650117679045,838.0399479659656,247.78941438274614,3.382065170352649,0.03508662414396787,35.08662414396787
68263485920,11.510000066666667,LIMITED,True,2589.8135847878825,1259.1051828409873,884.3293977580225,244.821771163699,3.6121354467561613,0.03979397915106167,39.79397915106167
68284077917,11.853200016666667,LIMITED,True,2633.3032227453054,1212.8685679977832,991.5189957216596,244.395755361687,4.057022161674975,0.04136579300503015,41.36579300503015
68304717916,12.1972,LIMITED,True,2652.404955362288,1150.4836069958183,1098.7083042063878,242.57359764265675,4.529381247108894,0.04373458951331217,43.734589513312166
68325133920,12.537466733333334,LIMITED,True,2568.528644628933,1009.9815095742836,1177.2594419235036,233.76631466374357,5.036052536555186,0.04814950385756125,48.14950385756125
68345661920,12.879600066666667,LIMITED,True,2554.807861330591,959.694367851059,1214.788558549566,218.30022858610724,5.564760817785401,0.04765360893751878,47.653608937518776
68366381917,13.22493335,LIMITED,True,2620.719896078157,1022.1899579205538,1208.1794663509413,202.12678017099606,5.977334944577065,0.04502090074509523,45.02090074509523
68386773920,13.564800066666667,LIMITED,True,2586.4378611093766,1045.8741465466542,1151.478183459291,191.77378508983423,6.004356554363747,0.04378466358733586,43.784663587335864
68407205917,13.90533335,LIMITED,True,2427.9520560022424,1014.7167299554528,1041.7127040128867,196.62077525555873,5.298080544433394,0.043395120633028646,43.39512063302865
68427253920,14.239466733333334,LIMITED,True,2154.3162425200903,915.5106748570319,892.3144341384458,220.14251892179172,4.053348887388044,0.043753454948591716,43.75345494859172
68447261917,14.57293335,LIMITED,True,1841.0949650732564,747.7907896189781,758.5551151876425,264.79608851148294,2.864676436316572,0.04656460256936522,46.56460256936522
68467413917,14.908800016666667,LIMITED,True,1771.956606882726,702.2010630397491,714.9923366860935,324.7208795716189,2.201867454994985,0.056384632558651046,56.38463255865105
68487525920,15.244000066666667,VALID,True,1974.9939565780653,803.3357623623327,762.8416542471864,393.5910919129866,1.9381578239982933,0.06397267164130982,63.972671641309816
68507725920,15.580666733333333,LIMITED,True,2344.939005667891,1004.2145926383795,862.7266796841044,460.59897364549073,1.873053847375959,0.06421234275047354,64.21234275047354
68528237920,15.9225334,VALID,True,2771.3845542572603,1281.258792012524,958.869121199689,502.39565271077976,1.9085935875955775,0.05320954972149147,53.20954972149147
68548805920,16.2653334,VALID,True,2939.8317939263898,1398.0095902479854,992.9785352716011,502.60798806108477,1.9756521162789773,0.04526886150416334,45.26886150416334
68569117920,16.603866733333334,VALID,True,2736.977284953477,1263.668815277322,940.8467825473479,469.51461308338907,2.003871139108181,0.04539628816107621,45.39628816107621
68589549917,16.944400016666666,VALID,True,2259.310557042626,950.6381850198538,813.6502297385065,419.6487415026881,1.9388839981384636,0.04796729266077883,47.96729266077883
68609669920,17.2797334,VALID,True,1722.7012717856924,618.4275124760784,653.742559827147,369.83507566711177,1.7676597024982568,0.05618859069074772,56.188590690747716
68629717920,17.61386673333333,LIMITED,True,1373.5188406216405,463.7713300236759,505.3919011829144,324.59704202056383,1.5569824605823022,0.07920800424372816,79.20800424372815
68649901920,17.950266733333333,VALID,True,1228.9230825976567,474.69427149169894,405.00976308260863,276.77462118787236,1.4633197268751432,0.05626050403337187,56.26050403337187
68670709920,18.297066733333335,LIMITED,True,1262.1910532996637,584.6812167237888,390.3080439674329,225.30430390986285,1.732359467591808,0.04238721880002872,42.38721880002872
68690789920,18.6317334,LIMITED,True,1396.0134216594154,701.5741679006386,460.31039892482204,181.6199021147336,2.534471132101112,0.03832918013830427,38.32918013830427
68711357918,18.974533366666666,VALID,True,1476.7531157562548,676.8104463483623,596.1984248525023,159.78462970665592,3.731262674933416,0.04554314537333695,45.543145373336955
68731709920,19.3137334,VALID,True,1662.6269341902675,658.1746889135306,791.5408864129206,167.52045253487958,4.725040282756598,0.05900329544431753,59.00329544431753
68751773917,19.64813335,VALID,True,2182.531679180245,851.5670846811292,1055.2657099618687,203.34456254255164,5.1895447646456985,0.050448847772365184,50.448847772365184
68772349920,19.991066733333334,LIMITED,True,3104.695916202268,1347.6310252547692,1366.476846285184,260.9683937771081,5.236177555862514,0.045258634347722156,45.25863434772216
68792829920,20.33240006666667,LIMITED,True,4255.976572690281,2061.187036604852,1665.7956729526313,332.9980765150933,5.002418303389594,0.04055711292709427,40.557112927094266
68813253920,20.672800066666667,LIMITED,True,5226.342495732636,2657.7334422882973,1908.5328483457236,413.89175199554,4.611188406494965,0.03845741724674889,38.45741724674889
68833509920,21.010400066666666,LIMITED,True,5619.103594522106,2851.3497240852935,2032.9015839535455,482.4897520672563,4.213357020006034,0.038443947182445704,38.443947182445704
68854189918,21.3550667,LIMITED,True,5184.544256155639,2448.5910065392945,2005.7904297545176,518.5685505028443,3.867936896307243,0.04243704777805184,42.437047778051834
68874357920,21.691200066666667,LIMITED,True,4395.970295993123,1892.5187986831525,1840.3977409530012,513.0842050897296,3.586931195106946,0.05228683717006935,52.28683717006935
68894525917,22.02733335,LIMITED,True,3567.138755838584,1412.389788919424,1581.669184360875,480.3097390323469,3.293019182886808,0.06338359305193543,63.38359305193543
68915109919,22.37040005,LIMITED,True,2819.559925273682,1049.4393031621491,1275.1897220543674,440.4730416364898,2.895046010799331,0.07176736094988603,71.76736094988604
68935445920,22.7093334,LIMITED,True,2180.3024545380204,767.6856637779584,966.791531673873,412.0321238731839,2.3463984375437534,0.08102523758400157,81.02523758400157
68955669918,23.046400033333335,LIMITED,True,1566.134089553831,426.55459677639556,711.7702243058689,402.6864563115209,1.7675544164694696,0.09133954778174769,91.33954778174768
68976213920,23.38880006666667,LIMITED,True,1204.7290852870192,229.2960898958572,538.5738484392083,413.199897783353,1.3034220272764705,0.09761900467288892,97.61900467288892
68996925920,23.734000066666667,LIMITED,True,1089.8903383988659,142.2673233864196,479.0983411006297,440.92816217968175,1.0865677953802217,0.11411972714866038,114.11972714866037
69017013920,24.068800066666668,LIMITED,True,1195.6584271936008,153.30665890839302,524.3578941209612,483.0072045311194,1.085610916777076,0.12523777151494433,125.23777151494434
69037565917,24.41133335,LIMITED,True,1510.9893508782409,268.9732438174543,658.0866915798671,540.9380497001748,1.216565726786319,0.11660101524186385,116.60101524186385
69058013916,24.752133333333333,LIMITED,True,1888.595668699625,389.6125530145163,822.4500326037728,625.4295795841912,1.3150162055823584,0.11505993125154428,115.05993125154427
69078029918,25.085733366666666,LIMITED,True,2230.4075327320597,499.32297665219374,936.0902025897843,736.0888261629945,1.2717082087352634,0.11617453315269952,116.17453315269951
69098181920,25.421600066666667,LIMITED,True,2381.1434772870994,515.1174432212612,955.3062099285291,844.6970352409693,1.1309453805008396,0.12505856069042792,125.05856069042792
69118757920,25.7645334,LIMITED,True,2317.491785596497,462.68671769531863,889.3645853687108,895.7697057093931,0.9928495903580375,0.1290415600873902,129.0415600873902
69139109920,26.1037334,LIMITED,True,2153.7823869549343,391.6702707360813,844.9965120325904,849.3698639511871,0.9948510630006906,0.12904538523236317,129.04538523236317
69159517920,26.443866733333333,LIMITED,True,2114.5349624452565,415.4093677909732,925.7821916566902,709.2730742308199,1.3052549508673599,0.09162996383744501,91.629963837445
69179621918,26.778933366666667,LIMITED,True,2224.3416496951822,498.6439909155538,1128.6969044400137,533.014190726724,2.117573835888163,0.07709336204396762,77.09336204396762
69199765917,27.114666683333333,LIMITED,True,2348.2563955247024,565.3478619598579,1324.111774708773,389.78951664046605,3.396991756271647,0.07226559967334414,72.26559967334414
69220069920,27.453066733333333,LIMITED,True,2486.9861069313597,752.1208247923716,1356.5018997597904,305.7561571533872,4.436548105486819,0.06613834032180567,66.13834032180567
69240357916,27.7912,LIMITED,True,2482.755489835846,971.5483865011596,1174.5214092307358,269.90084299712134,4.3516774389743675,0.056530067278835645,56.530067278835645
69260653920,28.129466733333334,LIMITED,True,2247.6467188175207,1078.5680956520134,858.9633978913266,257.13854112110437,3.3404692822254956,0.04267334293393986,42.67334293393986
69281221917,28.472266683333334,LIMITED,True,1912.3356595504304,1031.7939033484154,582.3209617167056,261.9251298924012,2.2232344103672794,0.0304555253249756,30.4555253249756
69301349917,28.80773335,LIMITED,True,1937.6359390617629,1158.5924695413566,467.01678736949,288.8187699736258,1.616989046148686,0.021985688436869214,21.985688436869214
69321909916,29.1504,LIMITED,True,2486.2182857913053,1606.1266765275482,532.4540372406374,329.26877205928366,1.6170802773388147,0.019849648622508632,19.84964862250863
69342085920,29.486666733333333,LIMITED,True,3448.267455031542,2341.323482013114,717.9706761021149,368.5824157156566,1.9479243867564053,0.01902026765898351,19.02026765898351
69362477920,29.8265334,LIMITED,True,4416.883527203543,3034.6117274786675,964.7464491193635,393.6925450405889,2.450507283595883,0.018839389492746383,18.839389492746385
69382797918,30.165200033333335,LIMITED,True,5105.1137401108,3406.5822955098056,1271.3770909852635,401.54542419212476,3.1662098840826443,0.019596689960221136,19.596689960221134
69402813920,30.498800066666668,LIMITED,True,5455.61465039213,3423.016987182171,1611.794639934379,396.55129855338885,4.064529975854759,0.02353330532775134,23.53330532775134
69423509916,30.843733333333333,LIMITED,True,5748.667369562557,3376.035006866964,1968.659404525901,382.3890591821305,5.148315196926792,0.02540626372242244,25.40626372242244
69443789920,31.1817334,LIMITED,True,5975.72840718226,3402.5506169924547,2194.0017985141926,360.05587711441024,6.093503641983418,0.025875284156077212,25.87528415607721
69464333920,31.5241334,LIMITED,True,6130.1073166563565,3579.6103642995263,2204.735601457944,326.06229207495056,6.761700616859894,0.02256627509127783,22.56627509127783
69484573918,31.8614667,LIMITED,True,5675.4440682059085,3391.6503170470132,1971.7660662822123,288.1092767965409,6.843813181602786,0.01987234399703567,19.87234399703567
69504645920,32.19600006666667,LIMITED,True,4842.01624351846,2955.9757962915196,1594.0554396393823,262.60831546613775,6.070087448715724,0.018446811101802425,18.446811101802425
69524661920,32.52960006666667,LIMITED,True,4129.916496585236,2593.1161208836415,1236.7854234072793,263.9160556138812,4.686283373440308,0.017148166863017223,17.148166863017224
69545301921,32.873600083333336,LIMITED,True,3456.723981869942,2138.536293295656,986.4214222849134,288.9712801514079,3.413562142812508,0.01887841076209804,18.87841076209804
69565789920,33.21506673333333,LIMITED,True,2916.09504381551,1697.3790593032422,852.3786875689898,320.9060148367409,2.6561630139672907,0.021685014157870396,21.685014157870395
69586173918,33.554800033333336,LIMITED,True,2582.8184109372405,1431.299166489297,771.5852328726942,337.99636115211644,2.282821123406827,0.023230727518300194,23.230727518300196
69606749920,33.8977334,LIMITED,True,2732.4506628841395,1664.7048541408,704.58490519822,330.99319119603075,2.1286990909155272,0.01909316072159747,19.09316072159747
69626805917,34.23200001666667,LIMITED,True,3082.46810072707,2074.6523531633266,675.8316700080204,309.45387640545243,2.183949601337463,0.01621143149772929,16.21143149772929
69646965920,34.56800006666667,LIMITED,True,3433.897005056693,2405.5429010254434,723.2145780366659,288.37735432094547,2.507875764862502,0.014541654311350308,14.541654311350309
69667141920,34.90426673333333,LIMITED,True,3933.585317880533,2766.7532505867925,873.983748509873,278.62164509694844,3.136812103043049,0.014036616133096612,14.036616133096611
69687341920,35.2409334,LIMITED,True,4147.519945155922,2736.507544397098,1110.5510731390668,283.44809078759926,3.918005127687574,0.01759056415950901,17.59056415950901
69707629917,35.57906668333333,LIMITED,True,4072.8124718062054,2427.419306400484,1324.607998786465,297.97479333792114,4.445369301034402,0.025002225662641375,25.002225662641376
69728165918,35.921333366666666,LIMITED,True,3947.5187092202727,2168.364426324564,1433.2734151825518,315.52221733718613,4.542543556135286,0.02883056807211415,28.830568072114147
69748661920,36.2629334,LIMITED,True,3916.48799153537,2195.414651565082,1359.8480733976842,322.63437517454366,4.214826993131196,0.02930268006810517,29.30268006810517
69768813917,36.598800016666665,LIMITED,True,3873.353356408868,2359.8885374550423,1148.895553967325,310.1743836823716,3.7040310689996576,0.027623959228462176,27.623959228462176
69789085917,36.936666683333335,LIMITED,True,3595.2456160384672,2326.16278866276,902.093903669016,276.02808938754646,3.268123565505923,0.02673129039091928,26.73129039091928
69809413920,37.27546673333333,LIMITED,True,3285.995885490405,2150.884133426136,755.0473843485137,229.9409627318502,3.283657576179786,0.026543192997832643,26.543192997832644
69829981920,37.618266733333336,LIMITED,True,2998.7059238493093,1841.5286996848886,760.032045448491,184.45912254649457,4.120327772116113,0.029475495452225584,29.475495452225584
69850101920,37.95360006666667,LIMITED,True,2637.842408079107,1380.032900105262,859.8327135559063,155.40911189648614,5.532704634002528,0.037923366749472255,37.92336674947226
69870765917,38.29800001666667,LIMITED,True,2338.0286601623757,1007.1435444062789,962.3314018939373,144.7603113656552,6.647757198194678,0.041959958091868546,41.95995809186854
69891157921,38.63786675,LIMITED,True,2108.297254342,808.0444082539424,986.6734284378692,149.15112412868166,6.615259752159874,0.04552562433238891,45.52562433238891
69911709917,38.980400016666664,LIMITED,True,1856.1014714092228,691.2886565854485,907.9002713508063,159.49042908252727,5.692506293785311,0.05974560549591193,59.74560549591193
69932357920,39.3245334,LIMITED,True,1573.5949928181956,600.026723110095,756.92753724324,168.52437740790916,4.4915017571085,0.07934210567750191,79.3421056775019
69952629920,39.66240006666666,LIMITED,True,1328.460121062452,547.843658125804,589.0997837287565,171.48811173135334,3.4352222890623314,0.07982622144077424,79.82622144077423
69972877921,39.99986675,LIMITED,True,1115.5129453581837,485.5535762959171,453.5247225588994,166.97547264683618,2.7161158185078667,0.07854665306254807,78.54665306254807
69993213920,40.338800066666664,LIMITED,True,941.6107472144914,404.29811204628214,372.2875116090948,156.59125878238947,2.3774475951205707,0.07014440180016944,70.14440180016943
70013549920,40.6777334,LIMITED,True,841.0405364023886,336.1235858142462,350.7924443908143,145.10888962739622,2.4174428271869672,0.07025373028247726,70.25373028247726
70033765917,41.01466668333333,LIMITED,True,758.0031942985316,255.04057320835958,357.89593304213247,136.2522008551777,2.6267167120664685,0.07565603113184997,75.65603113184997
70054477920,41.359866733333334,LIMITED,True,738.8197217224948,234.4764575778513,360.8043811224171,135.01391965623012,2.67234950322967,0.07496688710864498,74.96688710864498
70074749920,41.6977334,LIMITED,True,794.2168196635635,294.60028865391615,347.43218759669264,143.78865164922627,2.416269876737259,0.07061679266480371,70.61679266480371
70094829916,42.0324,LIMITED,True,854.7796773163226,355.0189454148629,330.1481447080556,159.47031158455363,2.0702796741762555,0.06225966075754314,62.25966075754314
70115413920,42.37546673333333,LIMITED,True,992.9275646993001,470.06592417745793,331.024146462109,177.44014014931105,1.865553905579432,0.05516758999617512,55.16758999617512
70135597920,42.71186673333333,LIMITED,True,1314.9990304446528,712.8548078497269,389.8770956133804,191.2040373860396,2.039063091676361,0.0341504923445144,34.1504923445144
70155709920,43.04706673333333,LIMITED,True,1956.020389851552,1184.9632431824218,542.1072757436912,199.54112060806432,2.7167697269200475,0.01967849845603592,19.67849845603592
70175789920,43.3817334,LIMITED,True,2611.361197726742,1602.6799613444246,769.1967958919876,203.93225489933533,3.771825090992482,0.019461271333359773,19.46127133335977
70196061920,43.719600066666665,LIMITED,True,3046.8116605886207,1791.819776067494,1010.5021042086628,208.216141331848,4.853140096368215,0.02741199087089736,27.41199087089736
70216821919,44.06560005,LIMITED,True,3189.097058760164,1744.3338076379603,1198.4703258236743,212.7852935671788,5.632298669387616,0.031207708128245297,31.207708128245297
70237197920,44.405200066666666,LIMITED,True,3079.2001203817467,1526.4803406329036,1301.532824086801,218.68508382233517,5.951630542594283,0.04177521076223011,41.77521076223011
70257357920,44.741200066666664,LIMITED,True,3100.2275884488763,1451.290117381338,1385.0387516274616,227.7013047463056,6.08270011087819,0.047289693256147854,47.28969325614786
70277805917,45.08200001666667,LIMITED,True,3371.610994173364,1566.4231154112629,1516.5015830096809,243.30937532609136,6.232811953823048,0.0476477422350912,47.6477422350912
70298053918,45.4194667,LIMITED,True,3790.0304323733103,1780.0920913816979,1691.8459741805266,263.57756086209974,6.418778475098181,0.04714629017863671,47.14629017863671
70318741916,45.764266666666664,LIMITED,True,4244.369997419858,2059.861822273507,1840.9056638225607,283.1072625849468,6.502502433225971,0.0438706257181317,43.870625718131706
70339149915,46.10439998333333,LIMITED,True,4212.866227582267,1995.968116260634,1860.5991628890172,293.67481183555896,6.335576249320442,0.04694906571201389,46.94906571201389
70359693920,46.44680006666667,LIMITED,True,4181.232708624619,2111.2817925656946,1720.319886754413,287.5656630436702,5.9823550160547585,0.023301857906591707,23.301857906591707
70380365917,46.79133335,LIMITED,True,4142.1111333963045,2355.45223080771,1459.4312292095472,265.1961405421235,5.503214436779229,0.017412907364053827,17.412907364053826
70400629920,47.12906673333333,LIMITED,True,4089.1895024354258,2615.2154554469275,1171.1384288414042,235.91103893458256,4.964322289158149,0.015243482937099472,15.243482937099472
70420869916,47.4664,LIMITED,True,4049.057549385069,2827.5124434724416,935.8451234243556,212.86052736550903,4.396517921885013,0.014411908702946393,14.411908702946393
70441309920,47.807066733333336,LIMITED,True,4128.223829669264,3078.077523626634,777.2050285923654,201.6353007667012,3.8545087374934295,0.014374524318300377,14.374524318300377
70461829917,48.14906668333333,LIMITED,True,4017.570737325708,3063.7628714356947,688.1093006342754,202.7197286637534,3.3943874391013353,0.017639661216426718,17.639661216426717
70482045919,48.48600005,LIMITED,True,3904.6107048960353,2939.8835748596866,690.7306730585334,214.19532620650688,3.224770051203621,0.021807311219303866,21.807311219303866
70502469920,48.826400066666665,LIMITED,True,3603.579401146828,2572.4667298507175,734.1799548901371,230.05303459375614,3.1913508821416063,0.027350194515337448,27.35019451533745
70522789920,49.16506673333333,LIMITED,True,3036.788602300743,1947.3797694485786,768.2077734338709,243.38831900954287,3.156305021375125,0.030759012711271697,30.759012711271698
70542981920,49.50160006666667,LIMITED,True,2553.6927963562384,1444.0571050906158,773.269207574842,250.4085436922617,3.088030448853803,0.03382974151052707,33.82974151052707
70563621921,49.84560008333333,LIMITED,True,2106.5190711829564,997.5279067090815,763.9387188334176,258.9307769165331,2.950358887154133,0.0434099585814406,43.409958581440605
70583845920,50.182666733333335,LIMITED,True,1815.7244140694968,693.6403802493787,766.9511180723746,273.91478949776456,2.799962424367866,0.059993076170116295,59.9930761701163
70604101920,50.52026673333334,LIMITED,True,1698.5464825018712,519.7358092871434,812.1663632891584,293.2236645519439,2.769784507434546,0.08323072200327995,83.23072200327995
70624213918,50.8554667,LIMITED,True,1769.1162071396632,494.1187841710782,900.3329761827296,308.3208870677756,2.9201167158837897,0.08629475073995801,86.29475073995802
70644397917,51.19186668333333,LIMITED,True,1954.8219198590257,588.4051690669974,994.9686152649218,312.76346519785744,3.181217520516644,0.08329717045268532,83.29717045268532
70664781921,51.53160008333333,LIMITED,True,2138.2113757352927,746.6145863795934,1041.3511724240796,305.09451504643516,3.413208435640302,0.07513782614262922,75.13782614262922
70685389920,51.875066733333334,LIMITED,True,2125.983769086484,770.2739029603034,1035.1033556378898,291.59712413433743,3.549772168401162,0.07468253146913555,74.68253146913554
70705781917,52.21493335,LIMITED,True,2215.8713580933277,865.6531288878624,1042.7915209520554,289.76053009220186,3.5988045736258107,0.06812903877745019,68.12903877745019
70726173917,52.55480001666667,LIMITED,True,2654.3464202288164,1163.847009918144,1151.765574213286,316.4857612469799,3.639233467171588,0.05409844315707943,54.09844315707943
70746413916,52.892133333333334,LIMITED,True,3464.269287438684,1677.8632817459732,1358.2662706968247,379.5559898624685,3.578566290546463,0.0439683739065663,43.9683739065663
70767005920,53.2353334,LIMITED,True,4490.679553415257,2268.3023663845065,1624.8846818406198,495.971182548962,3.276167525479592,0.03806874738923928,38.06874738923928
70787405918,53.57533336666667,LIMITED,True,5720.704639075884,3036.5990516405554,1878.7366160277206,653.3773486773465,2.875423550924913,0.03515823037920542,35.15823037920542
70807877920,53.9165334,LIMITED,True,6973.339212138043,3843.365411467551,2138.3422142279233,816.7495167752019,2.6181126163022514,0.03395889683085106,33.95889683085106
70828037919,54.252533383333336,LIMITED,True,7894.437608950032,4371.357928186067,2425.3808032116613,927.9409591629187,2.6137231892420827,0.034343723054301764,34.34372305430176
70848053918,54.586133366666665,LIMITED,True,8619.659904201308,4825.632352044158,2687.435894464849,949.5084757840417,2.8303442918145,0.034029485494641444,34.02948549464144
70868805920,54.93200006666667,LIMITED,True,8466.798408439203,4661.948000153645,2792.7865683232426,863.3547136845447,3.2348078073315296,0.03469196529842835,34.69196529842835
70889581917,55.278266683333335,LIMITED,True,7603.655391627163,4142.102036718672,2602.6555446451807,714.0458903991005,3.6449415641766145,0.03490964235614576,34.90964235614576
70909933920,55.61746673333333,LIMITED,True,6222.958073634381,3316.4995958639643,2177.7856499437594,595.6821467571726,3.6559525273661166,0.03567741572453739,35.67741572453739
70930365920,55.95800006666666,LIMITED,True,5163.5822208388245,2669.694692148318,1742.1821545534772,645.4132083394968,2.699328324928026,0.03693850545991842,36.93850545991842
70950909920,56.30040006666667,LIMITED,True,4558.495432023857,2017.0268577892402,1524.0435791210302,930.2037324044085,1.6383976176720483,0.04915211376934802,49.15211376934802
70971317920,56.6405334,LIMITED,True,5273.618405160504,2309.7681197189836,1535.2569737549588,1330.3808424405781,1.1539981069920822,0.059243804861915834,59.243804861915834
70991749917,56.98106668333333,LIMITED,True,6518.203505283036,3105.6276831096816,1617.5863482511643,1642.8010473692068,0.9846513981967436,0.0434678210219177,43.4678210219177
71011933919,57.317466716666665,LIMITED,True,7382.368384832808,3926.4666608395137,1588.3484879363175,1661.423237540409,0.9560167764884087,0.026883239498101837,26.883239498101837
71032061920,57.6529334,LIMITED,True,7604.550945125525,4580.430482367385,1409.4222424952616,1389.1303360518343,1.014607633219717,0.02155833226134717,21.558332261347168
71052701920,57.9969334,LIMITED,True,7524.131562880109,5284.5406001608935,1113.985971309056,928.9643464963398,1.1991697803156165,0.016890128943879177,16.890128943879176
71073221917,58.33893335,LIMITED,True,6933.991974501576,5423.156901995157,837.8218407874077,536.9834850634362,1.5602376313089632,0.013980539755321089,13.98053975532109
71093709920,58.680400066666664,LIMITED,True,6254.852815245307,5232.144169692216,632.1428021458859,315.6204237792769,2.002857719334294,0.013888599284640465,13.888599284640465
71113941921,59.017600083333335,LIMITED,True,5447.711222006113,4697.4500572369825,487.98208111735465,227.50869406029415,2.1448942122098864,0.014983353128274209,14.983353128274208
71134661920,59.3629334,VALID,True,4467.276146348198,3853.924099291253,393.3921037875639,198.94626549496212,1.9773786796592354,0.01721129491233539,17.21129491233539
71154669917,59.696400016666665,LIMITED,True,3872.948265020642,3300.68656330529,353.4681870348073,189.8755102261156,1.8615786028112593,0.017956105870953056,17.956105870953056
71174685917,60.03000001666667,LIMITED,True,3550.1949364400825,2897.2842330342914,396.49601697682675,195.52724424731727,2.0278300269772602,0.01844887224261446,18.44887224261446
71195013917,60.36880001666667,LIMITED,True,3811.0719872097757,2961.7846978454586,530.5648866325738,211.12588478335218,2.5130262316106595,0.017830908323351193,17.830908323351192
71215685920,60.7133334,LIMITED,True,4144.41840013482,3049.3476950154227,710.1904405477368,233.56302009049747,3.0406801567840787,0.017715072988314606,17.715072988314606
71235725920,61.0473334,LIMITED,True,4160.695443668346,2896.711409602629,838.7869004534273,258.71313110944413,3.2421504732150335,0.01778799320689643,17.787993206896427
71256061917,61.38626668333333,LIMITED,True,3820.7247759571865,2534.2640170323384,859.5991285397806,283.8466135056888,3.028393109655869,0.017417992749325865,17.417992749325865
