t_us,latest_data_t_us,baseline_version,baseline_ready,quality_multiplier,primary_code,primary_score,temporal_model_version,score_INWARD_QUIET,evidence_score_INWARD_QUIET,raw_score_INWARD_QUIET,temporal_ready_INWARD_QUIET,coverage_INWARD_QUIET,persistence_INWARD_QUIET,stability_INWARD_QUIET,observed_span_minutes_INWARD_QUIET,score_RESONANCE_0P1,evidence_score_RESONANCE_0P1,raw_score_RESONANCE_0P1,temporal_ready_RESONANCE_0P1,coverage_RESONANCE_0P1,persistence_RESONANCE_0P1,stability_RESONANCE_0P1,observed_span_minutes_RESONANCE_0P1,score_PHASED_VIPASSANA,evidence_score_PHASED_VIPASSANA,raw_score_PHASED_VIPASSANA,temporal_ready_PHASED_VIPASSANA,coverage_PHASED_VIPASSANA,persistence_PHASED_VIPASSANA,stability_PHASED_VIPASSANA,observed_span_minutes_PHASED_VIPASSANA,score_TRAINED_VIPASSANA_SHIFT,evidence_score_TRAINED_VIPASSANA_SHIFT,raw_score_TRAINED_VIPASSANA_SHIFT,temporal_ready_TRAINED_VIPASSANA_SHIFT,coverage_TRAINED_VIPASSANA_SHIFT,persistence_TRAINED_VIPASSANA_SHIFT,stability_TRAINED_VIPASSANA_SHIFT,observed_span_minutes_TRAINED_VIPASSANA_SHIFT,score_AROUSAL_MEDITATION,evidence_score_AROUSAL_MEDITATION,raw_score_AROUSAL_MEDITATION,temporal_ready_AROUSAL_MEDITATION,coverage_AROUSAL_MEDITATION,persistence_AROUSAL_MEDITATION,stability_AROUSAL_MEDITATION,observed_span_minutes_AROUSAL_MEDITATION,score_SLOW_RECOVERY_VLF,evidence_score_SLOW_RECOVERY_VLF,raw_score_SLOW_RECOVERY_VLF,temporal_ready_SLOW_RECOVERY_VLF,coverage_SLOW_RECOVERY_VLF,persistence_SLOW_RECOVERY_VLF,stability_SLOW_RECOVERY_VLF,observed_span_minutes_SLOW_RECOVERY_VLF,elapsed_minutes
70318741916,70318741916,70013549920,True,0.68,STABLE_NEUTRAL,0.5889743834583316,v0.4.3,0.09070716662180588,0.09779762382716335,0.0657137876670686,1,0.8448375501549782,0.1626154108545236,0.21947428681672665,7.8106666,0.5889743834583316,0.5906298173574266,0.6219558334567694,1,0.7533439572118952,0.7730289862944337,0.9479526092023138,4.066533266666666,0.1949333313821882,0.5136408830904329,0.5334327088455955,1,0.8778867852073171,0.7620467269222793,0.9890388881944445,23.73693331666667,0.13606262132469965,0.09541701531611603,0.03337787949392526,1,0.8127230374956017,0.2325579830031483,0.0054183924467823275,9.16546665,0.425113164023335,0.5135681322152043,0.5309580021743229,1,0.8448375501549782,0.7127599071499717,0.2915257107312532,7.8106666,0.38272190641969256,0.43704796566262527,0.5726427361379939,1,0.8656220827342526,0.35846041064385803,0.6289122382319479,19.999733266666667,34.5898666
70380365917,70380365917,70013549920,True,0.0,DATA_UNSTABLE,0.0,v0.4.3,nan,nan,nan,0,0.0,0.0,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,35.61693328333333
70441309920,70441309920,70013549920,True,0.0,DATA_UNSTABLE,0.0,v0.4.3,nan,nan,nan,0,0.0,0.0,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,36.632666666666665
70502469920,70502469920,70318741916,True,0.0,DATA_UNSTABLE,0.0,v0.4.3,nan,nan,nan,0,0.0,0.0,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,37.652
70563621921,70563621921,70318741916,True,0.68,STABLE_NEUTRAL,0.42116203301052946,v0.4.3,0.13897322940875717,0.3089089462534759,0.3600543694428425,1,0.8213228262218805,0.32146808224977225,0.38014534513789566,7.813200083333333,nan,nan,nan,0,0.6437406494316312,0.0,0.0,4.081333416666667,0.17067439192254946,0.069162613324905,0.07738197908568348,1,0.8380290038099549,0.11054568440811927,0.989244445138889,23.741866683333335,0.13322959084756786,0.1251319514119325,0.02239801322276607,1,0.8231336318541023,0.3297132747755555,0.0,9.845733333333333,0.42116203301052946,0.4124780647292355,0.4740627325393369,1,0.8213228262218805,0.4782772519166903,0.633441635650915,7.813200083333333,0.36778029826627906,0.29532919957748793,0.29139867354524274,1,0.7995457815763927,0.3783535382384219,0.44710877747913413,19.68040005,38.67120001666667
70624213918,70624213918,70318741916,True,0.68,STABLE_NEUTRAL,0.528734730100129,v0.4.3,0.15860747231996197,0.2657200818566867,0.3150182078242862,1,0.8209153987741935,0.21006453546101347,0.5378159340160287,7.808399966666667,0.528734730100129,0.39633738935304735,0.4679767197686,1,0.776390792412978,0.4292664058477416,0.5313495642615153,4.751066716666667,0.1529994472469481,0.0391087048244136,0.04399232022593852,1,0.8378474779815319,0.06284617175134075,0.9892000006944444,23.740800016666665,0.1286225950600037,0.10803868258802757,0.007527233353664936,1,0.7937022157828899,0.3341977213967054,0.0,9.157733299999999,0.37702109116730587,0.22332516989159792,0.18765341620591183,1,0.8209153987741935,0.3813075549469917,0.21817919288001453,7.808399966666667,0.3623896691782742,0.32232460060898516,0.31987892924529726,1,0.8094375815485323,0.4413737358759842,0.3405384798698631,19.6737333,39.68106663333333
70685389920,70685389920,70318741916,True,0.0,DATA_UNSTABLE,0.0,v0.4.3,nan,nan,nan,0,0.0,0.0,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,40.70066666666666
70746413916,70746413916,70318741916,True,0.68,STABLE_NEUTRAL,0.5020143258242336,v0.4.3,0.20211182819251106,0.3552824717915588,0.48,1,0.7368165295200275,0.30005336670868593,0.3804618469602139,7.127866666666667,0.5020143258242336,0.44328705445732786,0.5607433435789593,1,0.8136747192623639,0.4328215391260316,0.522224722180571,4.74306665,0.15471389608110353,0.16530775313664606,0.1822390144572727,1,0.8213506932547893,0.2603414492246753,0.9892388888888889,23.741733333333332,0.10343115988490256,0.03142658366845684,0.0,1,0.8230273986174489,0.06012323109378082,0.5240627366908539,9.8450666,0.2846875073993854,0.08175272489277337,0.0,1,0.7368165295200275,0.22484179320911823,0.14779004578328314,7.127866666666667,0.36330885878233965,0.3702123532120056,0.3860308444155818,1,0.8295772960529214,0.4669612211470407,0.5625505095036449,19.6770666,41.71773326666667
70807877920,70807877920,70624213918,True,0.68,STABLE_NEUTRAL,0.4801334600961086,v0.4.3,0.2262623105768895,0.35598197931585895,0.5369614455055699,1,0.8214217029607236,0.3173814436129902,0.0,7.812133416666667,0.4801334600961086,0.40516867677446156,0.43833365094466037,1,0.8201580998294833,0.4967022783523452,0.6072193258343966,4.414933333333334,0.14308043424419495,0.06926078264263544,0.07762668884983154,1,0.82175579830662,0.11089526978547364,0.9896388902777776,23.751333366666664,0.09004226624666314,0.03115835412150348,0.0,1,0.8235075806219139,0.0588513967687759,0.5238863438488895,9.85093335,0.23832859486303565,0.07950097458073449,0.0,1,0.8214217029607236,0.21277121467479035,0.10632129199504348,7.812133416666667,0.37123722649630797,0.4602037114090121,0.599730025881933,1,0.8299754645254276,0.4293594278121675,0.4878232615362116,19.684533383333335,42.742133333333335
70868805920,70868805920,70624213918,True,0.68,STABLE_NEUTRAL,0.4740412759835385,v0.4.3,0.2580833499677111,0.4306396318678214,0.7038105280616087,1,0.8208604588994208,0.3173814436129898,0.0,7.802933333333333,0.4740412759835385,0.45296104875416837,0.49729638971324486,1,0.8143621197731554,0.5636487007454355,0.6268913639415639,4.749333333333333,0.12758868651468017,0.02835680760038963,0.03204663987290917,1,0.8132302091013297,0.04578091410415596,0.9895944444444446,23.75026666666667,0.07868216424133789,0.028234707662288167,0.0,1,0.7555892258220039,0.062074096335820485,0.6261782529676009,9.1677334,0.20271745660328047,0.07949549342208748,0.0,1,0.8208604588994208,0.21277121467479035,0.10632129199504348,7.802933333333333,0.37816314049767047,0.45659411536837446,0.6078909800783423,1,0.8130203057976839,0.42612162610105386,0.3790099054537819,19.352933383333333,43.7576
70930365920,70930365920,70624213918,True,0.68,STABLE_NEUTRAL,0.4664016729307531,v0.4.3,0.2955564618092565,0.49649464259367,0.783101689493161,1,0.8450628471295597,0.42796931252303433,0.0,7.808933383333334,0.4664016729307531,0.4402743292263708,0.43666622136563915,1,0.815876321168728,0.6202414873083503,0.6665491918125662,4.766133383333334,0.14388254020930044,0.2946843915763691,0.32,1,0.8041221573964544,0.4571428571428572,0.9476222222222223,22.742933333333333,0.06950692343627966,0.029224108070848985,0.0,1,0.8236190579978392,0.06475999753651045,0.6284604754082923,9.853600083333333,0.1678812270969131,0.048741772417294556,0.0,1,0.8450628471295597,0.11580151770509339,0.34821249297765977,7.808933383333334,0.3812129361605223,0.4153798901878688,0.5716602414456139,1,0.8328292865797412,0.31222788636455456,0.4783373642064688,19.359200050000002,44.7836
70991749917,70991749917,70624213918,True,0.68,STABLE_NEUTRAL,0.45898941305928337,v0.4.3,0.32603547656690146,0.48997975350631207,0.6705319608720967,1,0.8497066690759556,0.5311379101615747,0.08522413445575161,7.479466616666667,0.45898941305928337,0.4335571747905201,0.4229230492627265,1,0.8869510971328709,0.6013772040259578,0.7079496066069406,4.766133333333333,0.15881307925459973,0.2974141485377394,0.32,1,0.8467992867448298,0.4571428571428572,0.9902499979166666,23.765999949999998,0.06472222466018997,0.043648944723943706,0.0,1,0.8618772314180728,0.10824296751244568,0.34326457507708397,9.85199995,0.13617717974024568,0.027397279893176835,0.0,1,0.8497066690759556,0.009009260248746457,0.6418912009826139,7.479466616666667,0.37912591863428335,0.3638274922814532,0.4389085248432216,1,0.8499614760952905,0.3723598530194434,0.38844796078846644,19.70559995,45.80666661666667
71052701920,71052701920,70624213918,True,0.68,STABLE_NEUTRAL,0.46660277583113774,v0.4.3,0.36255646770138433,0.5605144516898454,0.7210250706555357,1,0.8910786104365277,0.6415587707096081,0.3102722435897102,7.814266666666667,0.46660277583113774,0.5003971607958241,0.5606023498427315,1,0.8865291724245281,0.5819247319534109,0.757877618259811,4.7616000000000005,0.17220134772213036,0.2974121180732287,0.32,1,0.8467802750066495,0.4571428571428572,0.990205557638889,23.764933383333336,0.07084721532214518,0.11006404299080316,0.07649291558724225,1,0.8802296353294089,0.18616282959312963,0.19999999999999996,9.847866716666665,0.10857013916977662,0.013086617915654792,0.0,1,0.8910786104365277,0.0,0.8333333333333333,7.814266666666667,0.3724185648169255,0.32288054510254033,0.3699934893630148,1,0.8498176791782539,0.32446312945365086,0.49756765928594715,19.698933383333333,46.82253333333333
71113941921,71113941921,70930365920,True,0.68,STABLE_NEUTRAL,0.4865412133843097,v0.4.3,0.3800835762113677,0.47460165978989566,0.5593919366575454,1,0.8917321701332398,0.5326461064906743,0.5389024469589888,7.8257334,0.4865412133843097,0.574584532700871,0.6527693622390298,1,0.8211916121946847,0.7065594662519484,0.6818602085180683,4.085600016666667,0.18431527169676873,0.2970477132743616,0.32,1,0.8489926243476071,0.4571428571428572,0.9766055583333332,23.438533399999997,0.09311799870745636,0.2349919965533635,0.3457571876193684,1,0.8831134736221513,0.22358221572678344,0.16550096927351765,9.516000016666668,0.08872970837017313,0.020473706569511516,0.0,1,0.8917321701332398,0.015860426506890932,0.753718632776068,7.8257334,0.3741867947925958,0.39410432904049886,0.4451120948617163,1,0.8687877016418372,0.48660916220976663,0.30152927964148823,19.69306668333333,47.843200016666664
71174685917,71174685917,70930365920,True,0.68,STABLE_NEUTRAL,0.5138836842845226,v0.4.3,0.39752175815266394,0.4923953395481758,0.6009601922562231,1,0.9346189690405152,0.5080568852245545,0.5710603969739327,7.815066666666667,0.5138836842845226,0.6357113861123306,0.7276634542400379,1,0.9512979478295187,0.7652475730015588,0.4797711963380855,4.751733333333333,0.19290679413900563,0.27354643409603496,0.29531388232567696,1,0.8647276994818364,0.4218769747509671,0.9763000000000001,23.4312,0.11874584416586054,0.28343836914952597,0.4188028507333226,1,0.9161472381289301,0.2883116883116883,0.0,9.847333283333334,0.07911815256446589,0.04574609121772907,0.0,1,0.9346189690405152,0.09907470473614843,0.3949284553529723,7.815066666666667,0.37628453997163996,0.4001150364332185,0.45234142568045765,1,0.8687465133633979,0.49424289433029456,0.2814906584347463,19.69119995,48.85559995
71235725920,71235725920,70930365920,True,0.68,STABLE_NEUTRAL,0.5291864412839197,v0.4.3,0.41391005956400717,0.5026018182899468,0.6071549260620486,1,0.9344355657221268,0.5317815789459217,0.5806873244965016,7.812,0.5291864412839197,0.5970044895234085,0.6103446901106325,1,0.9508173350091407,0.8158024829589493,0.572455197926634,4.746933333333333,0.20087912701474098,0.27532553479462946,0.2962837425263624,1,0.8788735847673596,0.4232624893233749,0.9904944444444443,23.771866666666664,0.13555203953374723,0.24299136521247253,0.3364560324864394,1,0.9165254963661539,0.2600916802802148,0.05964086732366514,9.855466716666665,0.07657667476117054,0.06780090258549436,0.0,1,0.9344355657221268,0.1572976296307042,0.22310960198167318,7.812,0.3802443489734046,0.42500051508329784,0.5178985167060448,1,0.8704883981014656,0.43691507583393674,0.49213127930284384,19.349600000000002,49.872933333333336
71296381917,71296381917,70930365920,True,0.0,DATA_UNSTABLE,0.0,v0.4.3,nan,nan,nan,0,0.0,0.0,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,50.883866616666666
71358077917,71358077917,70930365920,True,0.68,STABLE_NEUTRAL,0.5218266541443581,v0.4.3,0.380143914424552,0.3059312061083093,0.3438134370104124,1,0.9342122569447184,0.363784363016391,0.27461836783270166,7.8082666666666665,0.5218266541443581,0.5056509925755848,0.5565461211918694,1,0.8852249215554676,0.6717294686191578,0.25218697872948836,4.7476,0.25176625175626893,0.5662060383159436,0.5835703805627963,1,0.8786911738368213,0.8336719722325662,0.99008333125,23.76199995,0.14679661727834645,0.19384966707604578,0.18762578362229798,1,0.9163270773618031,0.3281153177045684,0.0,9.85119995,0.07644263384913123,0.07614803287923867,0.0,1,0.9342122569447184,0.1376354259268661,0.2635096804658179,7.8082666666666665,0.3836143579413627,0.4089245203227969,0.48805726854600706,1,0.8690464569813978,0.43715749295085005,0.4571908806050359,19.704799949999998,51.91213328333333
71419621920,71419621920,71235725920,True,0.68,STABLE_NEUTRAL,0.5154647332358799,v0.4.3,0.3419739522906087,0.21139470636860108,0.21610321165851892,1,0.9344276023480373,0.28412626045814576,0.12772689459879583,7.811866666666666,0.5154647332358799,0.4937006342323392,0.5587353119336043,1,0.8853865133732933,0.6144730419192066,0.29987743616175644,4.749333333333333,0.29963531361612106,0.7427912141398879,0.7526155349909521,1,0.8789031718553261,1.0,0.990561111111111,23.773466666666664,0.13922576259256214,0.1059772592739748,0.0,1,0.8845728521620898,0.2627976708584113,0.0,9.180266666666666,0.08751843998014226,0.14692588115417024,0.0999878411180476,1,0.9344276023480373,0.18225877465658127,0.26404366050285155,7.811866666666666,0.3875137228880432,0.4312102747791563,0.47326977737700293,1,0.869096450878557,0.5129352706338978,0.5084682469019258,19.707066666666666,52.937866666666665
71480309918,71480309918,71235725920,True,0.0,DATA_UNSTABLE,0.0,v0.4.3,nan,nan,nan,0,0.0,0.0,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,53.9493333
71541429918,71541429918,71235725920,True,0.0,DATA_UNSTABLE,0.0,v0.4.3,nan,nan,nan,0,0.0,0.0,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,54.96799996666667
71603365919,71603365919,71235725920,True,0.0,DATA_UNSTABLE,0.0,v0.4.3,nan,nan,nan,0,0.0,0.0,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,56.00026665
71664789920,71664789920,71235725920,True,0.0,DATA_UNSTABLE,0.0,v0.4.3,nan,nan,nan,0,0.0,0.0,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,57.024
71725877920,71725877920,71235725920,True,0.0,DATA_UNSTABLE,0.0,v0.4.3,nan,nan,nan,0,0.0,0.0,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,58.04213333333333
71787301920,71787301920,71235725920,True,0.0,DATA_UNSTABLE,0.0,v0.4.3,nan,nan,nan,0,0.0,0.0,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,59.065866666666665
