t_us,elapsed_minutes,frequency_status,frequency_available,total_power_ms2,vlf_ms2,lf_ms2,hf_ms2,lf_hf,median_frequency_hz,median_frequency_mhz
10351198047,28.5109334,VALID,True,4630.164791695495,2289.574712262038,1950.1711355434834,212.76581244115653,9.165810583797768,0.03965807368049796,39.65807368049796
10371414043,28.84786666666667,VALID,True,4379.316281463429,2322.7380010289853,1677.277977897122,215.32750356887095,7.789427500424518,0.03731813689787558,37.31813689787558
10392070043,29.192133333333334,VALID,True,3757.0259567520384,2010.1295627768823,1395.6522945900342,230.70001050778967,6.049641226795304,0.03715929276566966,37.15929276566966
10412478043,29.53226666666667,VALID,True,3306.2286686821276,1757.0726156148974,1204.7478395504977,268.41332565418884,4.488405471726238,0.03716905792410113,37.169057924101125
10433126043,29.8764,LIMITED,True,2948.510593804806,1455.7076430659245,1113.7052476993408,325.4175459214644,3.4223884411202588,0.04112078448374631,41.120784483746306
10453206043,30.211066666666667,LIMITED,True,3163.792631955034,1519.5714206741034,1211.9978451353336,384.48632263119373,3.1522521707434152,0.047979372341011496,47.9793723410115
10473422043,30.548,LIMITED,True,4425.246335955034,2386.3723390230866,1559.6109649982889,425.1776468421395,3.668139603720379,0.0296519670043026,29.651967004302602
10493534043,30.8832,LIMITED,True,6631.9724178314855,4047.6537976496325,2080.714849843791,441.0515173246731,4.717623153106864,0.01642062237266903,16.42062237266903
10513686043,31.219066666666667,LIMITED,True,9315.217180648993,6236.42145557963,2567.4143851828344,444.31625477902566,5.778348997066743,0.01466747748256981,14.66747748256981
10533822043,31.554666666666666,LIMITED,True,11287.558328227715,7996.273836640563,2772.6703494565686,454.994881542912,6.093849539700963,0.014130979419353257,14.130979419353258
10554278046,31.89560005,LIMITED,True,12186.885255564264,8982.914586378432,2662.0237466456156,486.31264172577204,5.473893784045841,0.013661234177489223,13.661234177489222
10574670043,32.23546666666667,INVALID,False,nan,nan,nan,nan,nan,nan,nan
10594742043,32.57,INVALID,False,nan,nan,nan,nan,nan,nan,nan
10614966043,32.907066666666665,INVALID,False,nan,nan,nan,nan,nan,nan,nan
10635454043,33.248533333333334,INVALID,False,nan,nan,nan,nan,nan,nan,nan
10655830045,33.58813336666667,INVALID,False,nan,nan,nan,nan,nan,nan,nan
10676102043,33.926,INVALID,False,nan,nan,nan,nan,nan,nan,nan
10696678043,34.26893333333334,INVALID,False,nan,nan,nan,nan,nan,nan,nan
10716694043,34.602533333333334,INVALID,False,nan,nan,nan,nan,nan,nan,nan
10737222043,34.94466666666667,INVALID,False,nan,nan,nan,nan,nan,nan,nan
10757838046,35.28826671666667,INVALID,False,nan,nan,nan,nan,nan,nan,nan
10778086047,35.6257334,LIMITED,False,nan,nan,nan,nan,nan,nan,nan
10798430044,35.964800016666665,INVALID,False,nan,nan,nan,nan,nan,nan,nan
10823318047,36.37960006666667,INVALID,False,nan,nan,nan,nan,nan,nan,nan
