t_us,nn_ms,corrected,metric_eligible,source
9037478043,720.0,0,1,raw
9038246046,768.003,0,1,raw
9039030047,784.001,0,1,raw
9039830043,799.996,0,1,raw
9040598043,768.0,0,1,raw
9041374043,776.0,0,1,raw
9042134047,760.004,0,1,raw
9042846043,711.996,0,1,raw
9043494043,648.0,0,1,raw
9044126043,632.0,0,1,raw
9044774043,648.0,0,1,raw
9045470043,696.0,0,1,raw
9046206046,736.003,0,1,raw
9046942046,736.0,0,1,raw
9047638047,696.001,0,1,raw
9048326043,687.996,0,1,raw
9049062043,736.0,0,1,raw
9049798046,736.003,0,1,raw
9050526044,727.998,0,1,raw
9051262044,736.0,0,1,raw
9052038043,775.999,0,1,raw
9052838045,800.002,0,1,raw
9053646045,808.0,0,1,raw
9054422043,775.998,0,1,raw
9055214043,792.0,0,1,raw
9055990043,776.0,0,1,raw
9056758047,768.004,0,1,raw
9057534044,775.997,0,1,raw
9058318043,783.999,0,1,raw
9059102047,784.004,0,1,raw
9059878043,775.996,0,1,raw
9060638043,760.0,0,1,raw
9061358047,720.004,0,1,raw
9062110044,751.997,0,1,raw
9062830043,719.999,0,1,raw
9063518043,688.0,0,1,raw
9064214047,696.004,0,1,raw
9064934043,719.996,0,1,raw
9065662043,728.0,0,1,raw
9066382044,720.001,0,1,raw
9067118047,736.003,0,1,raw
9067846043,727.996,0,1,raw
9068598043,752.0,0,1,raw
9069326047,728.004,0,1,raw
9070030044,703.997,0,1,raw
9070726043,695.999,0,1,raw
9071406043,680.0,0,1,raw
9072110043,704.0,0,1,raw
9072830043,720.0,0,1,raw
9073566043,736.0,0,1,raw
9074270046,704.003,0,1,raw
9074982043,711.997,0,1,raw
9075734047,752.004,0,1,raw
9076486043,751.996,0,1,raw
9077222047,736.004,0,1,raw
9077974043,751.996,0,1,raw
9078710047,736.004,0,1,raw
9079406043,695.996,0,1,raw
9080126043,720.0,0,1,raw
9080838043,712.0,0,1,raw
9081526043,688.0,0,1,raw
9082230043,704.0,0,1,raw
9082974045,744.002,0,1,raw
9083726043,751.998,0,1,raw
9084462043,736.0,0,1,raw
9085150043,688.0,0,1,raw
9085830043,680.0,0,1,raw
9086502043,672.0,0,1,raw
9087158043,656.0,0,1,raw
9087798046,640.003,0,1,raw
9088422043,623.997,0,1,raw
9089086044,664.001,0,1,raw
9089782046,696.002,0,1,raw
9090510045,727.999,0,1,raw
9091182047,672.002,0,1,raw
9091846045,663.998,0,1,raw
9092526043,679.998,0,1,raw
9093206044,680.001,0,1,raw
9093902044,696.0,0,1,raw
9094598046,696.002,0,1,raw
9095294043,695.997,0,1,raw
9095974043,680.0,0,1,raw
9096686043,712.0,0,1,raw
9097414045,728.002,0,1,raw
9098182047,768.002,0,1,raw
