t_us,firmware_t_us,waveform_t_us,final_t_us,timing_shift_ms,no_firmware_match,inserted_by_smoother,timing_recovered,low_prominence_rescue,waveform_score,peak_prominence,peak_polarity,expected_rr_ms,match_distance_ms,recovery_reason,template_version
1342692265,1342694043,1342692265,1342692265,-1.778000,0,0,0,0,1.000000,550.888889,1,744.910080,1.778000,,v0.4.0-fixed-lag
1343474259,1343470046,1343474259,1343474259,4.213000,0,0,0,0,1.000000,557.888889,1,745.620160,4.213000,,v0.4.0-fixed-lag
1344256990,1344254043,1344256990,1344256990,2.947000,0,0,0,0,1.000000,549.111111,1,758.797440,2.947000,,v0.4.0-fixed-lag
1344994504,1344678043,1344994504,1344994504,316.461000,0,0,1,0,1.000000,520.000000,1,759.893120,316.461000,timing_recovered,v0.4.0-fixed-lag
1345758146,0,1345758146,1345758146,0.000000,1,1,1,0,1.000000,585.888889,1,759.893120,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
1346545157,1346542046,1346545157,1346545157,3.111000,0,0,0,0,1.000000,545.666667,1,765.333120,3.111000,,v0.4.0-fixed-lag
1347335043,1347014043,1347335043,1347335043,321.000000,0,0,1,0,1.000000,582.444444,1,771.598080,321.000000,timing_recovered,v0.4.0-fixed-lag
1348110560,1348110047,1348110560,1348110560,0.513000,0,0,0,0,1.000000,559.888889,1,772.478080,0.513000,,v0.4.0-fixed-lag
1348881222,1348878043,1348881222,1348881222,3.179000,0,0,0,0,1.000000,560.888889,1,772.478080,3.179000,,v0.4.0-fixed-lag
1349653622,1349654043,1349653622,1349653622,-0.421000,0,0,0,0,1.000000,556.888889,1,776.213120,0.421000,,v0.4.0-fixed-lag
1350418043,1350414043,1350418043,1350418043,4.000000,0,0,0,0,1.000000,552.111111,1,775.845440,4.000000,,v0.4.0-fixed-lag
1351152359,1351150043,1351152359,1351152359,2.316000,0,0,0,0,1.000000,544.111111,1,774.848000,2.316000,,v0.4.0-fixed-lag
1351927992,1351926043,1351927992,1351927992,1.949000,0,0,0,0,1.000000,600.222222,1,768.851840,1.949000,,v0.4.0-fixed-lag
1352712148,1352710043,1352712148,1352712148,2.105000,0,0,0,0,1.000000,591.000000,1,769.408000,2.105000,,v0.4.0-fixed-lag
1353536608,1353534044,1353536608,1353536608,2.564000,0,0,0,0,1.000000,592.777778,1,764.965440,2.564000,,v0.4.0-fixed-lag
1354364870,1354366046,1354364870,1354364870,-1.176000,0,0,0,0,1.000000,567.444444,1,764.965440,1.176000,,v0.4.0-fixed-lag
1355154729,1355150044,1355154729,1355154729,4.685000,0,0,0,0,1.000000,562.444444,1,764.965440,4.685000,,v0.4.0-fixed-lag
1355892162,1355894044,1355892162,1355892162,-1.882000,0,0,0,0,1.000000,519.111111,1,759.562560,1.882000,,v0.4.0-fixed-lag
1356614158,1356614044,1356614158,1356614158,0.114000,0,0,0,0,1.000000,528.111111,1,759.562560,0.114000,,v0.4.0-fixed-lag
1357318043,1357318043,1357318043,1357318043,0.000000,0,0,0,0,1.000000,550.111111,1,759.562560,0.000000,,v0.4.0-fixed-lag
1358020490,1358022046,1358020490,1358020490,-1.556000,0,0,0,0,1.000000,540.222222,1,759.562560,1.556000,,v0.4.0-fixed-lag
1358736903,1358734046,1358736903,1358736903,2.857000,0,0,0,0,1.000000,537.444444,1,759.562560,2.857000,,v0.4.0-fixed-lag
1359429573,0,1359429573,1359429573,0.000000,1,1,1,0,1.000000,497.444444,1,741.898560,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
1360123599,1360126043,1360123599,1360123599,-2.444000,0,0,0,0,1.000000,532.777778,1,736.958720,2.444000,,v0.4.0-fixed-lag
1360834265,1360534043,1360834265,1360834265,300.222000,0,0,1,0,1.000000,550.111111,1,729.732160,300.222000,timing_recovered,v0.4.0-fixed-lag
1361550843,0,1361550843,1361550843,0.000000,1,1,1,0,1.000000,532.888889,1,727.893120,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
1362286843,0,1362286843,1362286843,0.000000,1,1,1,0,1.000000,535.222222,1,727.893120,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
1363021622,0,1363021622,1363021622,0.000000,1,1,1,0,1.000000,526.555556,1,727.893120,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
1363742367,1363742043,1363742367,1363742367,0.324000,0,0,0,0,1.000000,528.777778,1,722.453120,0.324000,,v0.4.0-fixed-lag
1364482043,0,1364482043,1364482043,0.000000,1,1,1,0,1.000000,562.888889,1,724.292160,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
1365215788,0,1365215788,1365215788,0.000000,1,1,1,0,1.000000,559.666667,1,718.904960,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
1365941626,0,1365941626,1365941626,0.000000,1,1,1,0,1.000000,531.333333,1,714.798400,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
1366656402,1366342045,1366656402,1366656402,314.357000,0,0,1,0,1.000000,553.000000,1,716.428160,314.357000,timing_recovered,v0.4.0-fixed-lag
1367375787,0,1367375787,1367375787,0.000000,1,1,1,0,1.000000,546.666667,1,716.428160,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
1368095306,1368094043,1368095306,1368095306,1.263000,0,0,0,0,1.000000,535.222222,1,716.428160,1.263000,,v0.4.0-fixed-lag
1368793633,1368790043,1368793633,1368793633,3.590000,0,0,0,0,1.000000,504.666667,1,716.428160,3.590000,,v0.4.0-fixed-lag
1369482887,1369486045,1369482887,1369482887,-3.158000,0,0,0,0,1.000000,527.777778,1,714.798400,3.158000,,v0.4.0-fixed-lag
1370167450,1370166045,1370167450,1370167450,1.405000,0,0,0,0,1.000000,548.777778,1,719.846080,1.405000,,v0.4.0-fixed-lag
1370825543,1370822043,1370825543,1370825543,3.500000,0,0,0,0,1.000000,463.555556,1,719.803200,3.500000,,v0.4.0-fixed-lag
1371463533,1371462047,1371463533,1371463533,1.486000,0,0,0,0,1.000000,494.111111,1,718.328320,1.486000,,v0.4.0-fixed-lag
1372125326,1372126044,1372125326,1372125326,-0.718000,0,0,0,0,1.000000,534.666667,1,713.064640,0.718000,,v0.4.0-fixed-lag
1372776710,0,1372776710,1372776710,0.000000,1,1,1,0,1.000000,484.444444,1,710.161280,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
1373510464,1373510043,1373510464,1373510464,0.421000,0,0,0,0,1.000000,599.777778,1,703.220160,0.421000,,v0.4.0-fixed-lag
1374248152,1374246047,1374248152,1374248152,2.105000,0,0,0,0,1.000000,573.333333,1,703.220160,2.105000,,v0.4.0-fixed-lag
1375001414,1374998046,1375001414,1375001414,3.368000,0,0,0,0,1.000000,565.000000,1,703.220160,3.368000,,v0.4.0-fixed-lag
1375756856,1375758045,1375756856,1375756856,-1.189000,0,0,0,0,1.000000,537.000000,1,697.780160,1.189000,,v0.4.0-fixed-lag
1376519232,1376518043,1376519232,1376519232,1.189000,0,0,0,0,1.000000,550.000000,1,692.340160,1.189000,,v0.4.0-fixed-lag
1377272846,1377270046,1377272846,1377272846,2.800000,0,0,0,0,1.000000,561.888889,1,702.641280,2.800000,,v0.4.0-fixed-lag
1378040043,1378038043,1378040043,1378040043,2.000000,0,0,0,0,1.000000,558.333333,1,703.900160,2.000000,,v0.4.0-fixed-lag
1378765016,1378766045,1378765016,1378765016,-1.029000,0,0,0,0,1.000000,524.333333,1,703.443840,1.029000,,v0.4.0-fixed-lag
1379452640,1379454045,1379452640,1379452640,-1.405000,0,0,0,0,1.000000,491.888889,1,703.443840,1.405000,,v0.4.0-fixed-lag
1380101201,1380102043,1380101201,1380101201,-0.842000,0,0,0,0,1.000000,489.777778,1,698.003840,0.842000,,v0.4.0-fixed-lag
1380755417,1380750043,1380755417,1380755417,5.374000,0,0,0,0,1.000000,515.555556,1,698.003840,5.374000,,v0.4.0-fixed-lag
1381361377,1381358044,1381361377,1381361377,3.333000,0,0,0,0,1.000000,427.888889,1,698.003840,3.333000,,v0.4.0-fixed-lag
1381955727,1381958043,1381955727,1381955727,-2.316000,0,0,0,0,1.000000,491.888889,1,683.511360,2.316000,,v0.4.0-fixed-lag
1382564710,1382566043,1382564710,1382564710,-1.333000,0,0,0,0,1.000000,489.777778,1,671.559680,1.333000,,v0.4.0-fixed-lag
1383154500,0,1383154500,1383154500,0.000000,1,1,1,0,1.000000,459.333333,1,660.869120,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
1383748487,1383750043,1383748487,1383748487,-1.556000,0,0,0,0,1.000000,478.111111,1,659.059520,1.556000,,v0.4.0-fixed-lag
1384368710,1384134043,1384368710,1384368710,234.667000,0,0,1,0,1.000000,493.555556,1,646.394560,234.667000,timing_recovered,v0.4.0-fixed-lag
1385012100,1385014043,1385012100,1385012100,-1.943000,0,0,0,0,1.000000,494.222222,1,646.394560,1.943000,,v0.4.0-fixed-lag
1385610278,1385606045,1385610278,1385610278,4.233000,0,0,0,0,1.000000,448.333333,1,646.394560,4.233000,,v0.4.0-fixed-lag
1386242632,1386246047,1386242632,1386242632,-3.415000,0,0,0,0,1.000000,531.333333,1,645.427200,3.415000,,v0.4.0-fixed-lag
1386885165,1386606046,1386885165,1386885165,279.119000,0,0,1,0,1.000000,509.666667,1,639.987200,279.119000,timing_recovered,v0.4.0-fixed-lag
1387537656,0,1387537656,1387537656,0.000000,1,1,1,0,1.000000,525.111111,1,640.954560,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
1388143529,1387926045,1388143529,1388143529,217.484000,0,0,1,0,1.000000,467.666667,1,644.551360,217.484000,timing_recovered,v0.4.0-fixed-lag
1388752843,1388750043,1388752843,1388752843,2.800000,0,0,0,0,1.000000,501.888889,1,639.111360,2.800000,,v0.4.0-fixed-lag
1389358885,1389358043,1389358885,1389358885,0.842000,0,0,0,0,1.000000,481.333333,1,639.111360,0.842000,,v0.4.0-fixed-lag
1389967173,1389966045,1389967173,1389967173,1.128000,0,0,0,0,1.000000,492.777778,1,639.111360,1.128000,,v0.4.0-fixed-lag
1390647172,1390646044,1390647172,1390647172,1.128000,0,0,0,0,1.000000,506.777778,1,630.180480,1.128000,,v0.4.0-fixed-lag
1391367940,1391366045,1391367940,1391367940,1.895000,0,0,0,0,1.000000,525.222222,1,630.180480,1.895000,,v0.4.0-fixed-lag
1392080487,1392078043,1392080487,1392080487,2.444000,0,0,0,0,1.000000,496.333333,1,642.993280,2.444000,,v0.4.0-fixed-lag
1392805622,1392806043,1392805622,1392805622,-0.421000,0,0,0,0,1.000000,499.888889,1,646.250560,0.421000,,v0.4.0-fixed-lag
1393506265,1393214043,1393506265,1393506265,292.222000,0,0,1,0,1.000000,508.222222,1,654.877120,292.222000,timing_recovered,v0.4.0-fixed-lag
1394191665,1394190043,1394191665,1394191665,1.622000,0,0,0,0,1.000000,530.111111,1,669.119680,1.622000,,v0.4.0-fixed-lag
1394858490,1394574047,1394858490,1394858490,284.443000,0,0,1,0,1.000000,502.444444,1,676.288000,284.443000,timing_recovered,v0.4.0-fixed-lag
1395529411,1395526043,1395529411,1395529411,3.368000,0,0,0,0,1.000000,503.000000,1,681.728000,3.368000,,v0.4.0-fixed-lag
1396148397,1396150044,1396148397,1396148397,-1.647000,0,0,0,0,1.000000,462.444444,1,687.168000,1.647000,,v0.4.0-fixed-lag
1396827154,1396822043,1396827154,1396827154,5.111000,0,0,0,0,1.000000,531.555556,1,692.608000,5.111000,,v0.4.0-fixed-lag
1397509018,1397510047,1397509018,1397509018,-1.029000,0,0,0,0,1.000000,508.111111,1,698.048000,1.029000,,v0.4.0-fixed-lag
1398160043,1398158043,1398160043,1398160043,2.000000,0,0,0,0,1.000000,456.444444,1,702.356480,2.000000,,v0.4.0-fixed-lag
1398855072,1398854043,1398855072,1398855072,1.029000,0,0,0,0,1.000000,539.111111,1,706.802240,1.029000,,v0.4.0-fixed-lag
1399576097,1399574043,1399576097,1399576097,2.054000,0,0,0,0,1.000000,551.333333,1,712.242240,2.054000,,v0.4.0-fixed-lag
1400371479,1400374043,1400371479,1400371479,-2.564000,0,0,0,0,1.000000,605.888889,1,717.682240,2.564000,,v0.4.0-fixed-lag
1401240287,0,1401240287,1401240287,0.000000,1,1,1,0,1.000000,614.000000,1,723.122240,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
1402104402,1402102043,1402104402,1402104402,2.359000,0,0,0,0,1.000000,571.222222,1,724.116480,2.359000,,v0.4.0-fixed-lag
1402935448,1402934043,1402935448,1402935448,1.405000,0,0,0,0,1.000000,546.000000,1,728.329280,1.405000,,v0.4.0-fixed-lag
1403741622,1403742043,1403741622,1403741622,-0.421000,0,0,0,0,1.000000,571.000000,1,736.648000,0.421000,,v0.4.0-fixed-lag
1404511016,1404510043,1404511016,1404511016,0.973000,0,0,0,0,1.000000,552.555556,1,765.882240,0.973000,,v0.4.0-fixed-lag
1405311790,1405310046,1405311790,1405311790,1.744000,0,0,0,0,1.000000,571.222222,1,771.322240,1.744000,,v0.4.0-fixed-lag
1406063727,1406062043,1406063727,1406063727,1.684000,0,0,0,0,1.000000,513.888889,1,778.487680,1.684000,,v0.4.0-fixed-lag
1406811154,1406806044,1406811154,1406811154,5.110000,0,0,0,0,1.000000,554.555556,1,783.927680,5.110000,,v0.4.0-fixed-lag
1407587872,1407582046,1407587872,1407587872,5.826000,0,0,0,0,1.000000,584.555556,1,789.367680,5.826000,,v0.4.0-fixed-lag
1408345180,1408342045,1408345180,1408345180,3.135000,0,0,0,0,1.000000,543.000000,1,794.807680,3.135000,,v0.4.0-fixed-lag
1409067414,1409062044,1409067414,1409067414,5.370000,0,0,0,0,1.000000,528.444444,1,792.549760,5.370000,,v0.4.0-fixed-lag
1409752569,1409750043,1409752569,1409752569,2.526000,0,0,0,0,1.000000,505.777778,1,795.646080,2.526000,,v0.4.0-fixed-lag
1410491557,1410494043,1410491557,1410491557,-2.486000,0,0,0,0,1.000000,552.777778,1,791.778560,2.486000,,v0.4.0-fixed-lag
1411287667,1411286045,1411287667,1411287667,1.622000,0,0,0,0,1.000000,559.000000,1,795.499840,1.622000,,v0.4.0-fixed-lag
1412129244,1412126044,1412129244,1412129244,3.200000,0,0,0,0,1.000000,571.555556,1,800.939840,3.200000,,v0.4.0-fixed-lag
1412936571,1412934045,1412936571,1412936571,2.526000,0,0,0,0,1.000000,523.777778,1,800.939840,2.526000,,v0.4.0-fixed-lag
1413773623,1413774044,1413773623,1413773623,-0.421000,0,0,0,0,1.000000,575.000000,1,802.658560,0.421000,,v0.4.0-fixed-lag
1414713846,1414710046,1414713846,1414713846,3.800000,0,0,0,0,1.000000,612.111111,1,808.869760,3.800000,,v0.4.0-fixed-lag
1415652424,0,1415652424,1415652424,0.000000,1,1,1,0,1.000000,568.222222,1,820.515200,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
1416491601,1416494045,1416491601,1416491601,-2.444000,0,0,0,0,1.000000,532.000000,1,829.544640,2.444000,,v0.4.0-fixed-lag
1417353411,1417350043,1417353411,1417353411,3.368000,0,0,0,0,1.000000,581.000000,1,844.496640,3.368000,,v0.4.0-fixed-lag
1418221575,1418222046,1418221575,1418221575,-0.471000,0,0,0,0,1.000000,568.444444,1,845.176640,0.471000,,v0.4.0-fixed-lag
1419086649,1419086043,1419086649,1419086649,0.606000,0,0,0,0,1.000000,543.222222,1,851.384640,0.606000,,v0.4.0-fixed-lag
1419942386,1419942043,1419942386,1419942386,0.343000,0,0,0,0,1.000000,565.222222,1,863.299200,0.343000,,v0.4.0-fixed-lag
1420818987,1420814043,1420818987,1420818987,4.944000,0,0,0,0,1.000000,568.555556,1,868.739200,4.944000,,v0.4.0-fixed-lag
1421708398,1421710045,1421708398,1421708398,-1.647000,0,0,0,0,1.000000,543.222222,1,875.223680,1.647000,,v0.4.0-fixed-lag
1422554279,1422550043,1422554279,1422554279,4.236000,0,0,0,0,1.000000,537.222222,1,876.212480,4.236000,,v0.4.0-fixed-lag
1423448043,1423446043,1423448043,1423448043,2.000000,0,0,0,0,1.000000,580.111111,1,880.663680,2.000000,,v0.4.0-fixed-lag
1424365157,1424366046,1424365157,1424365157,-0.889000,0,0,0,0,1.000000,562.111111,1,880.663680,0.889000,,v0.4.0-fixed-lag
1425240047,1425238047,1425240047,1425240047,2.000000,0,0,0,0,1.000000,519.777778,1,881.652480,2.000000,,v0.4.0-fixed-lag
1426118158,1426118044,1426118158,1426118158,0.114000,0,0,0,0,1.000000,558.333333,1,883.804800,0.114000,,v0.4.0-fixed-lag
1427027255,1427030043,1427027255,1427027255,-2.788000,0,0,0,0,1.000000,561.222222,1,884.352320,2.788000,,v0.4.0-fixed-lag
1427966160,1427966046,1427966160,1427966160,0.114000,0,0,0,0,1.000000,566.333333,1,884.835520,0.114000,,v0.4.0-fixed-lag
1428868626,1428870045,1428868626,1428868626,-1.419000,0,0,0,0,1.000000,517.888889,1,888.451520,1.419000,,v0.4.0-fixed-lag
1429772225,1429774043,1429772225,1429772225,-1.818000,0,0,0,0,1.000000,562.222222,1,889.844480,1.818000,,v0.4.0-fixed-lag
1430686946,0,1430686946,1430686946,0.000000,1,1,1,0,1.000000,550.666667,1,892.629120,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
1431582649,0,1431582649,1431582649,0.000000,1,1,1,0,1.000000,522.222222,1,892.991680,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
1432455138,1432454047,1432455138,1432455138,1.091000,0,0,0,0,1.000000,558.555556,1,892.991680,1.091000,,v0.4.0-fixed-lag
1433344346,0,1433344346,1433344346,0.000000,1,1,1,0,1.000000,562.111111,1,887.189120,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
1434217316,0,1434217316,1434217316,0.000000,1,1,1,0,1.000000,530.777778,1,887.189120,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
1435077679,1435078043,1435077679,1435077679,-0.364000,0,0,0,0,1.000000,554.444444,1,887.189120,0.364000,,v0.4.0-fixed-lag
1435939690,1435942043,1435939690,1435939690,-2.353000,0,0,0,0,1.000000,561.444444,1,885.024960,2.353000,,v0.4.0-fixed-lag
1436796447,1436798047,1436796447,1436796447,-1.600000,0,0,0,0,1.000000,531.888889,1,882.946560,1.600000,,v0.4.0-fixed-lag
1437635593,1437630046,1437635593,1437635593,5.547000,0,0,0,0,1.000000,554.111111,1,877.750400,5.547000,,v0.4.0-fixed-lag
1438508176,1438502043,1438508176,1438508176,6.133000,0,0,0,0,1.000000,573.111111,1,877.596480,6.133000,,v0.4.0-fixed-lag
1439386729,1439382044,1439386729,1439386729,4.685000,0,0,0,0,1.000000,573.111111,1,877.596480,4.685000,,v0.4.0-fixed-lag
1440221922,1440222043,1440221922,1440221922,-0.121000,0,0,0,0,1.000000,528.555556,1,877.596480,0.121000,,v0.4.0-fixed-lag
1441067220,1441062046,1441067220,1441067220,5.174000,0,0,0,0,1.000000,576.444444,1,874.243520,5.174000,,v0.4.0-fixed-lag
1441946531,1441942043,1441946531,1441946531,4.488000,0,0,0,0,1.000000,578.444444,1,868.276160,4.488000,,v0.4.0-fixed-lag
1442831450,1442830045,1442831450,1442831450,1.405000,0,0,0,0,1.000000,555.777778,1,868.276160,1.405000,,v0.4.0-fixed-lag
1443706285,1443702047,1443706285,1443706285,4.238000,0,0,0,0,1.000000,575.222222,1,868.803520,4.238000,,v0.4.0-fixed-lag
1444626043,1444622043,1444626043,1444626043,4.000000,0,0,0,0,1.000000,590.111111,1,866.746560,4.000000,,v0.4.0-fixed-lag
1445557472,1445558043,1445557472,1445557472,-0.571000,0,0,0,0,1.000000,578.555556,1,867.467200,0.571000,,v0.4.0-fixed-lag
1446430987,1446430046,1446430987,1446430987,0.941000,0,0,0,0,1.000000,533.222222,1,863.216960,0.941000,,v0.4.0-fixed-lag
1447282043,1447278043,1447282043,1447282043,4.000000,0,0,0,0,1.000000,565.222222,1,863.216960,4.000000,,v0.4.0-fixed-lag
1448154985,1448150043,1448154985,1448154985,4.942000,0,0,0,0,1.000000,571.555556,1,856.587200,4.942000,,v0.4.0-fixed-lag
1449037243,1449038043,1449037243,1449037243,-0.800000,0,0,0,0,1.000000,556.333333,1,851.147200,0.800000,,v0.4.0-fixed-lag
1449869679,1449870043,1449869679,1449869679,-0.364000,0,0,0,0,1.000000,548.222222,1,847.139520,0.364000,,v0.4.0-fixed-lag
1450651982,1450654043,1450651982,1450651982,-2.061000,0,0,0,0,1.000000,524.111111,1,840.267200,2.061000,,v0.4.0-fixed-lag
1451377543,1451374043,1451377543,1451377543,3.500000,0,0,0,0,1.000000,500.555556,1,834.404800,3.500000,,v0.4.0-fixed-lag
1452095838,0,1452095838,1452095838,0.000000,1,1,1,0,1.000000,443.666667,1,834.221440,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
1452837922,1452838043,1452837922,1452837922,-0.121000,0,0,0,0,1.000000,563.222222,1,827.217920,0.121000,,v0.4.0-fixed-lag
1453532043,1453526043,1453532043,1453532043,6.000000,0,0,0,0,1.000000,487.111111,1,821.259520,6.000000,,v0.4.0-fixed-lag
1454206514,1454206043,1454206514,1454206514,0.471000,0,0,0,0,1.000000,547.222222,1,805.216960,0.471000,,v0.4.0-fixed-lag
1454907498,1454910043,1454907498,1454907498,-2.545000,0,0,0,0,1.000000,555.333333,1,792.346880,2.545000,,v0.4.0-fixed-lag
1455647455,0,1455647455,1455647455,0.000000,1,1,1,0,1.000000,551.555556,1,787.059520,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
1456400046,0,1456400046,1456400046,0.000000,1,1,1,0,1.000000,525.222222,1,787.059520,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
1457112835,1457110047,1457112835,1457112835,2.788000,0,0,0,0,1.000000,521.333333,1,781.619520,2.788000,,v0.4.0-fixed-lag
1457851875,1457854046,1457851875,1457851875,-2.171000,0,0,0,0,1.000000,553.000000,1,773.854400,2.171000,,v0.4.0-fixed-lag
1458626045,1458622045,1458626045,1458626045,4.000000,0,0,0,0,1.000000,557.000000,1,768.414400,4.000000,,v0.4.0-fixed-lag
1459442043,1459438043,1459442043,1459442043,4.000000,0,0,0,0,1.000000,551.777778,1,769.612800,4.000000,,v0.4.0-fixed-lag
1460279219,1460278043,1460279219,1460279219,1.176000,0,0,0,0,1.000000,558.000000,1,764.172800,1.176000,,v0.4.0-fixed-lag
1461199074,1461198045,1461199074,1461199074,1.029000,0,0,0,0,1.000000,602.222222,1,759.026240,1.029000,,v0.4.0-fixed-lag
1462125808,1462126043,1462125808,1462125808,-0.235000,0,0,0,0,1.000000,563.222222,1,757.629120,0.235000,,v0.4.0-fixed-lag
1463044624,1463046043,1463044624,1463044624,-1.419000,0,0,0,0,1.000000,538.666667,1,769.974400,1.419000,,v0.4.0-fixed-lag
1463852250,1463854043,1463852250,1463852250,-1.793000,0,0,0,0,1.000000,480.000000,1,783.359360,1.793000,,v0.4.0-fixed-lag
1464604882,1464606043,1464604882,1464604882,-1.161000,0,0,0,0,1.000000,493.333333,1,788.799360,1.161000,,v0.4.0-fixed-lag
1465346845,1465342045,1465346845,1465346845,4.800000,0,0,0,0,1.000000,481.444444,1,794.239360,4.800000,,v0.4.0-fixed-lag
1466097776,1466094043,1466097776,1466097776,3.733000,0,0,0,0,1.000000,477.333333,1,805.119360,3.733000,,v0.4.0-fixed-lag
1466827043,1466830043,1466827043,1466827043,-3.000000,0,0,0,0,1.000000,502.777778,1,810.559360,3.000000,,v0.4.0-fixed-lag
1467526278,0,1467526278,1467526278,0.000000,1,1,1,0,1.000000,500.888889,1,813.320320,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
1468237510,1467926043,1468237510,1468237510,311.467000,0,0,1,0,1.000000,542.444444,1,806.602240,311.467000,timing_recovered,v0.4.0-fixed-lag
1468992711,1468638046,1468992711,1468992711,354.665000,0,0,1,0,1.000000,562.555556,1,816.937920,354.665000,timing_recovered,v0.4.0-fixed-lag
1469766157,1469766043,1469766157,1469766157,0.114000,0,0,0,0,1.000000,555.888889,1,827.817920,0.114000,,v0.4.0-fixed-lag
1470530514,1470526043,1470530514,1470530514,4.471000,0,0,0,0,1.000000,569.222222,1,833.257920,4.471000,,v0.4.0-fixed-lag
1471348100,1471686043,1471348100,1471348100,-337.943000,0,0,1,0,1.000000,613.888889,1,833.257920,337.943000,timing_recovered,v0.4.0-fixed-lag
1472214151,0,1472214151,1472214151,0.000000,1,1,1,0,1.000000,620.888889,1,822.377920,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
1473162043,1473158043,1473162043,1473162043,4.000000,0,0,0,0,1.000000,648.111111,1,812.864320,4.000000,,v0.4.0-fixed-lag
1474143044,1474142044,1474143044,1474143044,1.000000,0,0,0,0,1.000000,637.666667,1,810.354240,1.000000,,v0.4.0-fixed-lag
1475090886,1475086046,1475090886,1475090886,4.840000,0,0,0,0,1.000000,614.111111,1,796.942720,4.840000,,v0.4.0-fixed-lag
1476034254,1476030045,1476034254,1476034254,4.209000,0,0,0,0,1.000000,623.444444,1,811.067520,4.209000,,v0.4.0-fixed-lag
1476970045,1476966045,1476970045,1476970045,4.000000,0,0,0,0,1.000000,609.555556,1,821.136320,4.000000,,v0.4.0-fixed-lag
1477829155,1477830044,1477829155,1477829155,-0.889000,0,0,0,0,1.000000,570.000000,1,848.893120,0.889000,,v0.4.0-fixed-lag
1478609155,1478606044,1478609155,1478609155,3.111000,0,0,0,0,1.000000,561.555556,1,854.333120,3.111000,,v0.4.0-fixed-lag
1479354730,1479350045,1479354730,1479354730,4.685000,0,0,0,0,1.000000,552.555556,1,865.213120,4.685000,,v0.4.0-fixed-lag
1480059991,1480062045,1480059991,1480059991,-2.054000,0,0,0,0,1.000000,560.111111,1,881.533120,2.054000,,v0.4.0-fixed-lag
1480735306,1480734043,1480735306,1480735306,1.263000,0,0,0,0,1.000000,550.888889,1,881.533120,1.263000,,v0.4.0-fixed-lag
1481411157,1481406043,1481411157,1481411157,5.114000,0,0,0,0,1.000000,556.444444,1,862.435200,5.114000,,v0.4.0-fixed-lag
1482138643,1482134043,1482138643,1482138643,4.600000,0,0,0,0,1.000000,599.000000,1,837.120000,4.600000,,v0.4.0-fixed-lag
1482855727,0,1482855727,1482855727,0.000000,1,1,1,0,1.000000,562.111111,1,826.104000,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
1483560402,1483254043,1483560402,1483560402,306.359000,0,0,1,0,1.000000,571.111111,1,820.315520,306.359000,timing_recovered,v0.4.0-fixed-lag
1484316246,1484646045,1484316246,1484316246,-329.799000,0,0,1,0,1.000000,617.000000,1,811.546880,329.799000,timing_recovered,v0.4.0-fixed-lag
1485183863,1485182045,1485183863,1485183863,1.818000,0,0,0,0,1.000000,670.777778,1,806.106880,1.818000,,v0.4.0-fixed-lag
1486142237,1486142047,1486142237,1486142237,0.190000,0,0,0,0,1.000000,670.111111,1,806.106880,0.190000,,v0.4.0-fixed-lag
1487084387,1487086046,1487084387,1487084387,-1.659000,0,0,0,0,1.000000,622.000000,1,800.666880,1.659000,,v0.4.0-fixed-lag
1487914936,0,1487914936,1487914936,0.000000,1,1,1,0,1.000000,547.222222,1,798.555520,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
1488699821,1488702043,1488699821,1488699821,-2.222000,0,0,0,0,1.000000,570.333333,1,807.630080,2.222000,,v0.4.0-fixed-lag
1489516782,1489470043,1489516782,1489516782,46.739000,0,0,0,0,1.000000,602.888889,1,816.923200,46.739000,,v0.4.0-fixed-lag
1490368749,1490366046,1490368749,1490368749,2.703000,0,0,0,0,1.000000,607.222222,1,832.627520,2.703000,,v0.4.0-fixed-lag
