t_us,score_t_us,latest_data_t_us,baseline_version,uses_future_data
930305527,930305527,1540156208,1235726043,1
950310151,950310151,1540156208,1235726043,1
970680359,970680359,1540156208,1235726043,1
991082278,991082278,1540156208,1235726043,1
1011253337,1011253337,1540156208,1235726043,1
1031855619,1031855619,1540156208,1235726043,1
1052169293,1052169293,1540156208,1235726043,1
1072627154,1072627154,1540156208,1235726043,1
1093116421,1093116421,1540156208,1235726043,1
1113270157,1113270157,1540156208,1235726043,1
1133759761,1133759761,1540156208,1235726043,1
1153960447,1153960447,1540156208,1235726043,1
1174016487,1174016487,1540156208,1235726043,1
1194562518,1194562518,1540156208,1235726043,1
1215341158,1215341158,1540156208,1235726043,1
1235726043,1235726043,1540156208,1235726043,1
1255888097,1255888097,1540156208,1235726043,1
1276334445,1276334445,1540156208,1235726043,1
1296896631,1296896631,1540156208,1235726043,1
1317340205,1317340205,1540156208,1235726043,1
1337440643,1337440643,1540156208,1235726043,1
1358020490,1358020490,1540156208,1235726043,1
1378040043,1378040043,1540156208,1235726043,1
1398160043,1398160043,1540156208,1235726043,1
1418221575,1418221575,1540156208,1235726043,1
1438508176,1438508176,1540156208,1235726043,1
1458626045,1458626045,1540156208,1235726043,1
1479354730,1479354730,1540156208,1235726043,1
1499799823,1499799823,1540156208,1235726043,1
1520028205,1520028205,1540156208,1235726043,1
1540156208,1540156208,1540156208,1235726043,0
483042043,483042043,1560634443,1235726043,1
503840304,503840304,1560634443,1235726043,1
523954424,523954424,1560634443,1235726043,1
544120304,544120304,1560634443,1235726043,1
564280953,564280953,1560634443,1235726043,1
584359045,584359045,1560634443,1235726043,1
604537710,604537710,1560634443,1235726043,1
625119245,625119245,1560634443,1235726043,1
645431581,645431581,1560634443,1235726043,1
665822658,665822658,1560634443,1235726043,1
686201757,686201757,1560634443,1235726043,1
706364932,706364932,1560634443,1235726043,1
726833293,726833293,1560634443,1235726043,1
746925046,746925046,1560634443,1235726043,1
766966843,766966843,1560634443,1235726043,1
786988043,786988043,1560634443,1235726043,1
807604900,807604900,1560634443,1235726043,1
828282576,828282576,1560634443,1235726043,1
848472495,848472495,1560634443,1235726043,1
869023836,869023836,1560634443,1235726043,1
889076043,889076043,1560634443,1235726043,1
909677398,909677398,1560634443,1235726043,1
930305527,930305527,1560634443,1235726043,1
950310151,950310151,1560634443,1235726043,1
970680359,970680359,1560634443,1235726043,1
991082278,991082278,1560634443,1235726043,1
1011253337,1011253337,1560634443,1235726043,1
1031855619,1031855619,1560634443,1235726043,1
1052169293,1052169293,1560634443,1235726043,1
1072627154,1072627154,1560634443,1235726043,1
1093116421,1093116421,1560634443,1235726043,1
1113270157,1113270157,1560634443,1235726043,1
1133759761,1133759761,1560634443,1235726043,1
1153960447,1153960447,1560634443,1235726043,1
1174016487,1174016487,1560634443,1235726043,1
1194562518,1194562518,1560634443,1235726043,1
1215341158,1215341158,1560634443,1235726043,1
1235726043,1235726043,1560634443,1235726043,1
1255888097,1255888097,1560634443,1235726043,1
1276334445,1276334445,1560634443,1235726043,1
1296896631,1296896631,1560634443,1235726043,1
1317340205,1317340205,1560634443,1235726043,1
1337440643,1337440643,1560634443,1235726043,1
1358020490,1358020490,1560634443,1235726043,1
1378040043,1378040043,1560634443,1235726043,1
1398160043,1398160043,1560634443,1235726043,1
1418221575,1418221575,1560634443,1235726043,1
1438508176,1438508176,1560634443,1235726043,1
1458626045,1458626045,1560634443,1235726043,1
1479354730,1479354730,1560634443,1235726043,1
1499799823,1499799823,1560634443,1235726043,1
1520028205,1520028205,1560634443,1235726043,1
1540156208,1540156208,1560634443,1235726043,1
1560634443,1560634443,1560634443,1235726043,0
483042043,483042043,1580963821,1235726043,1
503840304,503840304,1580963821,1235726043,1
523954424,523954424,1580963821,1235726043,1
544120304,544120304,1580963821,1235726043,1
564280953,564280953,1580963821,1235726043,1
584359045,584359045,1580963821,1235726043,1
604537710,604537710,1580963821,1235726043,1
625119245,625119245,1580963821,1235726043,1
645431581,645431581,1580963821,1235726043,1
665822658,665822658,1580963821,1235726043,1
686201757,686201757,1580963821,1235726043,1
706364932,706364932,1580963821,1235726043,1
726833293,726833293,1580963821,1235726043,1
746925046,746925046,1580963821,1235726043,1
766966843,766966843,1580963821,1235726043,1
786988043,786988043,1580963821,1235726043,1
807604900,807604900,1580963821,1235726043,1
828282576,828282576,1580963821,1235726043,1
848472495,848472495,1580963821,1235726043,1
869023836,869023836,1580963821,1235726043,1
889076043,889076043,1580963821,1235726043,1
909677398,909677398,1580963821,1235726043,1
930305527,930305527,1580963821,1235726043,1
950310151,950310151,1580963821,1235726043,1
970680359,970680359,1580963821,1235726043,1
991082278,991082278,1580963821,1235726043,1
1011253337,1011253337,1580963821,1235726043,1
1031855619,1031855619,1580963821,1235726043,1
1052169293,1052169293,1580963821,1235726043,1
1072627154,1072627154,1580963821,1235726043,1
1093116421,1093116421,1580963821,1235726043,1
1113270157,1113270157,1580963821,1235726043,1
1133759761,1133759761,1580963821,1235726043,1
1153960447,1153960447,1580963821,1235726043,1
1174016487,1174016487,1580963821,1235726043,1
1194562518,1194562518,1580963821,1235726043,1
1215341158,1215341158,1580963821,1235726043,1
1235726043,1235726043,1580963821,1235726043,1
1255888097,1255888097,1580963821,1235726043,1
1276334445,1276334445,1580963821,1235726043,1
1296896631,1296896631,1580963821,1235726043,1
1317340205,1317340205,1580963821,1235726043,1
1337440643,1337440643,1580963821,1235726043,1
1358020490,1358020490,1580963821,1235726043,1
1378040043,1378040043,1580963821,1235726043,1
1398160043,1398160043,1580963821,1235726043,1
1418221575,1418221575,1580963821,1235726043,1
1438508176,1438508176,1580963821,1235726043,1
1458626045,1458626045,1580963821,1235726043,1
1479354730,1479354730,1580963821,1235726043,1
1499799823,1499799823,1580963821,1235726043,1
1520028205,1520028205,1580963821,1235726043,1
1540156208,1540156208,1580963821,1235726043,1
1560634443,1560634443,1580963821,1235726043,1
1580963821,1580963821,1580963821,1235726043,0
483042043,483042043,1601206157,1235726043,1
503840304,503840304,1601206157,1235726043,1
523954424,523954424,1601206157,1235726043,1
544120304,544120304,1601206157,1235726043,1
564280953,564280953,1601206157,1235726043,1
584359045,584359045,1601206157,1235726043,1
604537710,604537710,1601206157,1235726043,1
625119245,625119245,1601206157,1235726043,1
645431581,645431581,1601206157,1235726043,1
665822658,665822658,1601206157,1235726043,1
686201757,686201757,1601206157,1235726043,1
706364932,706364932,1601206157,1235726043,1
726833293,726833293,1601206157,1235726043,1
746925046,746925046,1601206157,1235726043,1
766966843,766966843,1601206157,1235726043,1
786988043,786988043,1601206157,1235726043,1
807604900,807604900,1601206157,1235726043,1
828282576,828282576,1601206157,1235726043,1
848472495,848472495,1601206157,1235726043,1
869023836,869023836,1601206157,1235726043,1
889076043,889076043,1601206157,1235726043,1
909677398,909677398,1601206157,1235726043,1
930305527,930305527,1601206157,1235726043,1
950310151,950310151,1601206157,1235726043,1
970680359,970680359,1601206157,1235726043,1
991082278,991082278,1601206157,1235726043,1
1011253337,1011253337,1601206157,1235726043,1
1031855619,1031855619,1601206157,1235726043,1
1052169293,1052169293,1601206157,1235726043,1
1072627154,1072627154,1601206157,1235726043,1
1093116421,1093116421,1601206157,1235726043,1
1113270157,1113270157,1601206157,1235726043,1
1133759761,1133759761,1601206157,1235726043,1
1153960447,1153960447,1601206157,1235726043,1
1174016487,1174016487,1601206157,1235726043,1
1194562518,1194562518,1601206157,1235726043,1
1215341158,1215341158,1601206157,1235726043,1
1235726043,1235726043,1601206157,1235726043,1
1255888097,1255888097,1601206157,1235726043,1
1276334445,1276334445,1601206157,1235726043,1
1296896631,1296896631,1601206157,1235726043,1
1317340205,1317340205,1601206157,1235726043,1
1337440643,1337440643,1601206157,1235726043,1
1358020490,1358020490,1601206157,1235726043,1
1378040043,1378040043,1601206157,1235726043,1
1398160043,1398160043,1601206157,1235726043,1
1418221575,1418221575,1601206157,1235726043,1
1438508176,1438508176,1601206157,1235726043,1
1458626045,1458626045,1601206157,1235726043,1
1479354730,1479354730,1601206157,1235726043,1
1499799823,1499799823,1601206157,1235726043,1
1520028205,1520028205,1601206157,1235726043,1
1540156208,1540156208,1601206157,1235726043,1
1560634443,1560634443,1601206157,1235726043,1
1580963821,1580963821,1601206157,1235726043,1
1601206157,1601206157,1601206157,1235726043,0
483042043,483042043,1622076645,1235726043,1
503840304,503840304,1622076645,1235726043,1
523954424,523954424,1622076645,1235726043,1
544120304,544120304,1622076645,1235726043,1
564280953,564280953,1622076645,1235726043,1
584359045,584359045,1622076645,1235726043,1
604537710,604537710,1622076645,1235726043,1
625119245,625119245,1622076645,1235726043,1
645431581,645431581,1622076645,1235726043,1
665822658,665822658,1622076645,1235726043,1
686201757,686201757,1622076645,1235726043,1
706364932,706364932,1622076645,1235726043,1
726833293,726833293,1622076645,1235726043,1
746925046,746925046,1622076645,1235726043,1
766966843,766966843,1622076645,1235726043,1
786988043,786988043,1622076645,1235726043,1
807604900,807604900,1622076645,1235726043,1
828282576,828282576,1622076645,1235726043,1
848472495,848472495,1622076645,1235726043,1
869023836,869023836,1622076645,1235726043,1
889076043,889076043,1622076645,1235726043,1
909677398,909677398,1622076645,1235726043,1
930305527,930305527,1622076645,1235726043,1
950310151,950310151,1622076645,1235726043,1
970680359,970680359,1622076645,1235726043,1
991082278,991082278,1622076645,1235726043,1
1011253337,1011253337,1622076645,1235726043,1
1031855619,1031855619,1622076645,1235726043,1
1052169293,1052169293,1622076645,1235726043,1
1072627154,1072627154,1622076645,1235726043,1
1093116421,1093116421,1622076645,1235726043,1
1113270157,1113270157,1622076645,1235726043,1
1133759761,1133759761,1622076645,1235726043,1
1153960447,1153960447,1622076645,1235726043,1
1174016487,1174016487,1622076645,1235726043,1
1194562518,1194562518,1622076645,1235726043,1
1215341158,1215341158,1622076645,1235726043,1
