t_us,window_start_t_us,window_end_t_us,sample_count,raw_min,raw_p05,raw_p50,raw_p95,raw_max,avg_p05,avg_p50,avg_p95,filtered_p05,filtered_p50,filtered_p95,filtered_std,filtered_peak_to_peak,clip_low_ratio,clip_high_ratio,wear_ratio,wear_transition_count,max_no_wear_run_ms,candidate_count,detector_score_p50,expected_rr_ms_p50,firmware_hr_bpm_p50,firmware_hr_zero_ratio,effective_sample_rate_hz,timing_jitter_p95_ms,sqi,sqi_wear_ratio,sqi_clip_low_ratio,sqi_clip_high_ratio,protocol_error_ratio,protocol_seq_gaps,sample_drop_count,sample_queue_depth,sample_queue_high_water,corrector_reference_rr_ms,corrector_autocorr_confidence,corrector_polarity,corrector_candidate_count,corrector_selected_count,corrector_inserted_count,corrector_firmware_matched_count
1111838044,1106838046,1111838044,626,0.000000,0.000000,95.000000,557.750000,600.000000,2.250000,100.000000,534.750000,-169.000000,-68.500000,345.750000,176.296127,546.000000,0.083067,0.000000,1.000000,0,0.000000,19,0.503000,795.200000,77.300000,0.000000,125.000000,0.004000,0.812617,1.000000,0.083067,0.000000,0.000036,8,0,0,4,866.742720,0.791714,1,23,0,0,0
1116838044,1111838044,1116838044,626,0.000000,0.000000,80.000000,579.000000,606.000000,2.000000,84.500000,554.750000,-174.000000,-84.000000,360.500000,179.965398,564.000000,0.111821,0.000000,1.000000,0,0.000000,17,0.507000,795.200000,77.300000,0.000000,125.000000,0.004000,0.747922,1.000000,0.111821,0.000000,0.000036,8,0,0,4,808.281600,0.893068,1,24,1,0,1
1121846043,1116846045,1121846043,626,0.000000,8.250000,85.000000,538.500000,587.000000,11.000000,87.500000,514.000000,-162.000000,-82.500000,321.500000,165.754306,535.000000,0.012780,0.000000,1.000000,0,0.000000,16,0.501000,795.200000,77.300000,0.000000,125.000000,0.004000,0.970766,1.000000,0.012780,0.000000,0.000036,8,0,0,4,795.170880,0.954315,1,24,0,0,0
1126846046,1121854046,1126846046,625,0.000000,16.000000,92.000000,516.000000,543.000000,18.000000,102.000000,490.000000,-149.000000,-72.000000,300.800000,157.891843,476.000000,0.003200,0.000000,1.000000,0,0.000000,19,0.507000,795.200000,77.300000,0.000000,125.000000,0.004000,0.992322,1.000000,0.003200,0.000000,0.000036,8,0,0,4,788.987200,0.851925,1,26,0,0,0
1131854043,1126854043,1131854043,626,10.000000,20.000000,85.500000,488.000000,546.000000,23.000000,95.000000,462.750000,-147.000000,-83.000000,270.000000,147.626708,482.000000,0.000000,0.000000,1.000000,0,0.000000,19,0.514500,795.200000,77.300000,0.000000,125.000000,0.004000,0.999523,1.000000,0.000000,0.000000,0.000035,8,0,0,4,730.471360,0.759575,1,27,0,0,0
1136854044,1131862043,1136854044,625,0.000000,4.000000,85.000000,502.400000,553.000000,7.000000,106.000000,474.800000,-159.000000,-62.000000,282.800000,160.769372,498.000000,0.036800,0.000000,1.000000,0,0.000000,30,0.526000,795.200000,77.300000,0.000000,125.000000,0.004000,0.916724,1.000000,0.036800,0.000000,0.000035,8,0,0,4,679.650880,0.706242,1,29,1,0,1
1141854046,1136862043,1141854046,625,1.000000,17.200000,83.000000,509.000000,554.000000,18.200000,91.000000,484.000000,-151.800000,-81.000000,290.800000,156.093574,496.000000,0.000000,0.000000,1.000000,0,0.000000,35,0.516000,795.200000,77.300000,0.000000,125.000000,0.004000,0.999526,1.000000,0.000000,0.000000,0.000035,8,0,0,4,622.904000,0.785548,1,31,1,0,1
1146854047,1141862043,1146854047,625,8.000000,20.000000,84.000000,517.400000,574.000000,23.000000,90.000000,485.800000,-145.000000,-87.000000,288.600000,152.519076,492.000000,0.000000,0.000000,1.000000,0,0.000000,20,0.510000,795.200000,77.300000,0.000000,125.000000,0.004000,0.999527,1.000000,0.000000,0.000000,0.000035,8,0,0,4,604.981440,0.875637,1,30,0,0,0
1151862043,1146862046,1151862043,626,0.000000,13.250000,92.000000,547.500000,589.000000,16.000000,98.000000,522.750000,-156.000000,-73.500000,332.000000,165.943984,524.000000,0.001597,0.000000,1.000000,0,0.000000,16,0.506000,795.200000,77.300000,0.000000,125.000000,0.004000,0.995934,1.000000,0.001597,0.000000,0.000034,8,0,0,4,639.870720,0.637503,1,30,0,0,0
1156862045,1151870043,1156862045,625,0.000000,0.000000,83.000000,560.600000,597.000000,2.200000,84.000000,534.800000,-171.800000,-87.000000,341.800000,172.268785,549.000000,0.084800,0.000000,1.000000,0,0.000000,16,0.510000,795.200000,77.300000,0.000000,125.000000,0.004000,0.808729,1.000000,0.084800,0.000000,0.000034,8,0,0,4,710.027520,0.686548,1,27,0,0,0
1161870046,1156878043,1161870046,625,0.000000,0.000000,92.000000,539.800000,585.000000,4.000000,99.000000,512.600000,-167.000000,-70.000000,321.800000,169.880837,540.000000,0.054400,0.000000,1.000000,0,0.000000,19,0.507000,795.200000,77.300000,0.000000,125.000000,0.004000,0.877131,1.000000,0.054400,0.000000,0.000034,8,0,0,4,768.172800,0.818756,1,26,0,0,0
1166878046,1161878046,1166878046,626,0.000000,0.000000,84.000000,572.000000,613.000000,2.000000,84.500000,546.750000,-170.000000,-83.500000,354.000000,175.178843,564.000000,0.092652,0.000000,1.000000,0,0.000000,17,0.512000,795.200000,77.300000,0.000000,125.000000,0.004000,0.791065,1.000000,0.092652,0.000000,0.000034,8,0,0,4,784.607040,0.907341,1,25,1,0,1
1171886046,1166894043,1171886046,625,0.000000,0.000000,100.000000,588.800000,627.000000,3.200000,103.000000,561.600000,-173.000000,-66.000000,367.200000,177.484143,574.000000,0.070400,0.000000,1.000000,0,0.000000,14,0.509000,795.200000,77.300000,0.000000,125.000000,0.004000,0.841133,1.000000,0.070400,0.000000,0.000033,8,0,0,4,779.644160,0.817332,1,24,1,0,1
1176894043,1171894043,1176894043,626,0.000000,8.000000,110.000000,567.000000,623.000000,11.000000,110.000000,537.000000,-164.000000,-57.000000,343.750000,166.965985,570.000000,0.031949,0.000000,1.000000,0,0.000000,12,0.508000,795.200000,77.300000,0.000000,125.000000,0.004000,0.927649,1.000000,0.031949,0.000000,0.000033,8,0,0,4,824.771520,0.788433,1,24,0,0,0
1181894043,1176894043,1181894043,626,0.000000,4.000000,96.000000,530.000000,597.000000,9.250000,96.500000,505.000000,-166.750000,-76.500000,315.000000,158.207039,549.000000,0.046326,0.000000,1.000000,0,0.000000,16,0.510000,795.200000,77.300000,0.000000,125.000000,0.004000,0.895302,1.000000,0.046326,0.000000,0.000033,8,0,0,4,866.185600,0.879730,1,23,0,0,0
1186894043,1181894043,1186894043,626,0.000000,0.000000,87.500000,582.250000,662.000000,0.000000,90.000000,554.750000,-177.000000,-75.000000,361.750000,182.551021,623.000000,0.185304,0.000000,1.000000,0,0.000000,17,0.510000,795.200000,77.300000,0.000000,125.000000,0.004000,0.582604,1.000000,0.185304,0.000000,0.000033,8,0,0,4,856.141440,0.851154,1,23,0,0,0
1191894043,1186894043,1191894043,626,7.000000,31.250000,110.000000,494.000000,543.000000,32.250000,115.500000,470.750000,-138.000000,-63.500000,275.000000,146.148635,473.000000,0.000000,0.000000,1.000000,0,0.000000,25,0.519000,795.200000,77.300000,0.000000,125.000000,0.004000,0.999538,1.000000,0.000000,0.000000,0.000032,8,0,0,4,807.800640,0.722971,1,24,0,0,0
1196894047,1191902046,1196894047,625,6.000000,18.200000,81.000000,539.600000,582.000000,20.200000,89.000000,513.000000,-149.800000,-86.000000,320.800000,161.667607,514.000000,0.000000,0.000000,1.000000,0,0.000000,19,0.509000,795.200000,77.300000,0.000000,125.000000,0.004000,0.999539,1.000000,0.000000,0.000000,0.000032,8,0,0,4,767.388160,0.686439,1,27,0,0,0
1201902044,1196902045,1201902044,626,2.000000,15.000000,93.500000,545.750000,592.000000,18.000000,98.500000,518.000000,-152.000000,-77.000000,323.000000,159.535979,527.000000,0.000000,0.000000,1.000000,0,0.000000,15,0.497000,795.200000,77.300000,0.000000,125.000000,0.004000,0.999540,1.000000,0.000000,0.000000,0.000032,8,0,0,4,738.844800,0.727561,1,26,0,0,0
1206910043,1201910043,1206910043,626,0.000000,11.000000,98.000000,572.750000,599.000000,13.000000,99.500000,542.750000,-160.750000,-69.000000,347.750000,167.232305,539.000000,0.001597,0.000000,1.000000,0,0.000000,12,0.502500,795.200000,77.300000,0.000000,125.000000,0.004000,0.995947,1.000000,0.001597,0.000000,0.000032,8,0,0,4,768.665280,0.761405,1,26,0,0,0
1211910043,1206910043,1211910043,626,0.000000,4.000000,89.500000,567.500000,596.000000,7.000000,90.000000,538.000000,-163.000000,-79.000000,346.750000,169.332842,541.000000,0.035144,0.000000,1.000000,0,0.000000,14,0.504000,795.200000,77.300000,0.000000,125.000000,0.004000,0.920468,1.000000,0.035144,0.000000,0.000032,8,0,0,4,794.296320,0.910890,1,24,0,0,0
1216910045,1211918044,1216910045,625,0.000000,0.000000,87.000000,570.800000,604.000000,3.000000,91.000000,540.000000,-168.000000,-78.000000,345.800000,172.352722,554.000000,0.078400,0.000000,1.000000,0,0.000000,18,0.502000,795.200000,77.300000,0.000000,125.000000,0.004000,0.823143,1.000000,0.078400,0.000000,0.000031,8,0,0,4,815.413440,0.950243,1,24,0,0,0
1221918043,1216918043,1221918043,626,0.000000,0.000000,87.000000,582.750000,632.000000,2.000000,88.500000,552.750000,-170.000000,-74.000000,361.750000,180.616018,580.000000,0.095847,0.000000,1.000000,0,0.000000,22,0.502500,795.200000,77.300000,0.000000,125.000000,0.004000,0.783889,1.000000,0.095847,0.000000,0.000031,8,0,0,4,814.099520,0.957932,1,24,1,0,1
1226918045,1221926043,1226918045,625,0.000000,0.000000,89.000000,576.000000,616.000000,3.000000,91.000000,549.000000,-170.000000,-77.000000,356.600000,175.903872,563.000000,0.072000,0.000000,1.000000,0,0.000000,14,0.504000,795.200000,77.300000,0.000000,125.000000,0.004000,0.837545,1.000000,0.072000,0.000000,0.000031,8,0,0,4,818.396480,0.954901,1,23,1,0,1
1231918047,1226926046,1231918047,625,0.000000,0.000000,70.000000,571.200000,628.000000,1.000000,77.000000,545.600000,-173.000000,-92.000000,351.800000,181.998965,580.000000,0.126400,0.000000,1.000000,0,0.000000,22,0.509000,795.200000,77.300000,0.000000,125.000000,0.004000,0.715146,1.000000,0.126400,0.000000,0.000031,8,0,0,4,819.943040,0.927284,1,24,1,0,1
1236926043,1231926047,1236926043,626,0.000000,0.000000,84.000000,607.000000,649.000000,1.000000,86.500000,579.500000,-174.000000,-79.500000,385.250000,187.030549,595.000000,0.121406,0.000000,1.000000,0,0.000000,13,0.497000,795.200000,77.300000,0.000000,125.000000,0.004000,0.726384,1.000000,0.121406,0.000000,0.000031,8,0,0,4,820.641920,0.921337,1,24,0,0,0
1241926043,1236926043,1241926043,626,0.000000,0.000000,84.000000,576.000000,633.000000,4.000000,87.000000,549.000000,-169.000000,-84.500000,354.750000,176.490443,579.000000,0.076677,0.000000,1.000000,0,0.000000,18,0.500000,795.200000,77.300000,0.000000,125.000000,0.004000,0.827024,1.000000,0.076677,0.000000,0.000030,8,0,0,4,813.461120,0.922279,1,24,0,0,0
1246926046,1241934045,1246926046,625,0.000000,12.000000,83.000000,555.400000,615.000000,14.000000,90.000000,522.800000,-153.000000,-80.000000,332.800000,170.504525,560.000000,0.028800,0.000000,1.000000,0,0.000000,18,0.502000,795.200000,77.300000,0.000000,125.000000,0.004000,0.934749,1.000000,0.028800,0.000000,0.000030,8,0,0,4,813.297920,0.884777,1,25,0,0,0
1251934045,1246942045,1251934045,625,0.000000,0.000000,71.000000,592.000000,633.000000,1.000000,76.000000,564.600000,-172.800000,-94.000000,369.800000,189.842426,581.000000,0.164800,0.000000,1.000000,0,0.000000,19,0.505000,795.200000,77.300000,0.000000,125.000000,0.004000,0.628750,1.000000,0.164800,0.000000,0.000030,8,0,0,4,784.659200,0.854458,1,24,1,0,1
1256942046,1251950046,1256942046,625,0.000000,0.000000,70.000000,611.600000,652.000000,0.000000,76.000000,585.400000,-175.000000,-92.000000,390.000000,192.934439,607.000000,0.200000,0.000000,1.000000,0,0.000000,23,0.493000,795.200000,77.300000,0.000000,125.000000,0.004000,0.549551,1.000000,0.200000,0.000000,0.000030,8,0,0,4,767.323520,0.921211,1,25,1,0,1
1261950044,1256950045,1261950044,626,0.000000,0.000000,70.000000,587.000000,628.000000,1.000000,70.500000,560.000000,-174.000000,-97.500000,365.750000,182.560669,581.000000,0.158147,0.000000,1.000000,0,0.000000,22,0.495000,795.200000,77.300000,0.000000,125.000000,0.004000,0.643721,1.000000,0.158147,0.000000,0.000030,8,0,0,4,778.897920,0.949126,1,25,0,0,0
1266958043,1261958043,1266958043,626,0.000000,0.000000,77.500000,606.250000,639.000000,0.000000,82.500000,576.000000,-174.000000,-84.000000,382.000000,194.901579,593.000000,0.174121,0.000000,1.000000,0,0.000000,21,0.497500,795.200000,77.300000,0.000000,125.000000,0.004000,0.607780,1.000000,0.174121,0.000000,0.000029,8,0,0,4,789.631680,0.957144,1,25,0,0,0
1271958044,1266966045,1271958044,625,0.000000,0.000000,73.000000,596.000000,629.000000,1.000000,79.000000,567.800000,-172.800000,-88.000000,374.000000,185.975143,581.000000,0.155200,0.000000,1.000000,0,0.000000,21,0.495000,795.200000,77.300000,0.000000,125.000000,0.004000,0.650354,1.000000,0.155200,0.000000,0.000029,8,0,0,4,783.317440,0.968363,1,25,0,0,0
1276958046,1271966047,1276958046,625,0.000000,0.000000,51.000000,624.000000,684.000000,0.000000,53.000000,595.000000,-178.000000,-114.000000,401.000000,199.013546,639.000000,0.275200,0.000000,1.000000,0,0.000000,22,0.497000,795.200000,77.300000,0.000000,125.000000,0.004000,0.549555,1.000000,0.275200,0.000000,0.000029,8,0,0,4,793.208960,0.954686,1,25,0,0,0
1281966043,1276966043,1281966043,626,0.000000,0.000000,68.000000,650.250000,708.000000,0.000000,72.000000,617.000000,-182.000000,-94.000000,422.750000,208.518257,657.000000,0.249201,0.000000,1.000000,0,0.000000,22,0.490000,795.200000,77.300000,0.000000,125.000000,0.004000,0.549555,1.000000,0.249201,0.000000,0.000029,8,0,0,4,798.021440,0.928208,1,24,0,0,0
1286966045,1281974043,1286966045,625,0.000000,0.000000,90.000000,560.600000,672.000000,3.000000,97.000000,541.800000,-170.000000,-70.000000,348.600000,176.966821,618.000000,0.073600,0.000000,1.000000,0,0.000000,21,0.499000,795.200000,77.300000,0.000000,125.000000,0.004000,0.833956,1.000000,0.073600,0.000000,0.000029,8,0,0,4,804.740800,0.866031,1,25,0,0,0
1291966045,1286966045,1291966045,626,0.000000,0.000000,68.000000,564.000000,601.000000,0.000000,76.000000,537.750000,-170.750000,-90.000000,346.750000,182.211330,559.000000,0.148562,0.000000,1.000000,0,0.000000,19,0.521000,795.200000,77.300000,0.000000,125.000000,0.004000,0.665292,1.000000,0.148562,0.000000,0.000029,8,0,0,4,815.723520,0.780476,1,25,0,0,0
1296966045,1291966045,1296966045,626,0.000000,0.000000,74.500000,558.500000,604.000000,2.000000,77.000000,530.500000,-169.000000,-90.500000,340.500000,176.473314,555.000000,0.083067,0.000000,1.000000,0,0.000000,19,0.511000,795.200000,77.300000,0.000000,125.000000,0.004000,0.812657,1.000000,0.083067,0.000000,0.000028,8,0,0,4,760.979200,0.714978,1,25,1,1,0
1301966045,1296966045,1301966045,626,0.000000,1.000000,75.500000,555.000000,597.000000,4.250000,79.000000,528.000000,-165.750000,-85.000000,339.000000,168.546062,547.000000,0.049521,0.000000,1.000000,0,0.000000,20,0.499000,795.200000,77.300000,0.000000,125.000000,0.004000,0.888137,1.000000,0.049521,0.000000,0.000028,8,0,0,4,741.125760,0.873550,1,26,0,0,0
1306966045,1301966045,1306966045,626,0.000000,0.000000,81.500000,556.750000,592.000000,3.000000,82.500000,530.750000,-167.000000,-80.500000,342.750000,170.596295,543.000000,0.057508,0.000000,1.000000,0,0.000000,15,0.501000,795.200000,77.300000,0.000000,125.000000,0.004000,0.870167,1.000000,0.057508,0.000000,0.000028,8,0,0,4,760.005440,0.934288,1,25,0,0,0
1311974045,1306974046,1311974045,626,0.000000,0.000000,84.500000,561.000000,616.000000,3.000000,96.000000,535.750000,-169.000000,-74.500000,344.000000,178.570638,567.000000,0.075080,0.000000,1.000000,0,0.000000,21,0.510000,795.200000,77.300000,0.000000,125.000000,0.004000,0.830631,1.000000,0.075080,0.000000,0.000028,8,0,0,4,779.124800,0.945266,1,25,1,0,1
1316982043,1311982044,1316982043,626,0.000000,0.000000,65.500000,604.750000,657.000000,0.000000,67.500000,576.750000,-178.000000,-95.000000,383.750000,193.553671,609.000000,0.252396,0.000000,1.000000,0,0.000000,24,0.500000,795.200000,77.300000,0.000000,125.000000,0.004000,0.549561,1.000000,0.252396,0.000000,0.000028,8,0,0,4,794.188800,0.949522,1,25,1,1,0
1321982046,1316990043,1321982046,625,0.000000,0.000000,78.000000,604.000000,648.000000,0.000000,79.000000,574.800000,-179.000000,-87.000000,380.600000,195.794221,599.000000,0.246400,0.000000,0.950400,1,248.000000,19,0.500000,795.200000,77.300000,0.049600,125.000000,0.004000,0.539642,0.950400,0.246400,0.000000,0.000028,8,0,0,4,785.781760,0.936006,1,25,0,0,0
1326990043,1321990043,1326990043,626,0.000000,0.000000,53.000000,598.000000,700.000000,0.000000,63.000000,572.500000,-177.000000,-103.500000,379.750000,191.375884,656.000000,0.303514,0.000000,0.886581,5,296.000000,15,0.497000,640.000000,83.300000,0.931310,125.000000,0.004000,0.526879,0.886581,0.303514,0.000000,0.000027,8,0,0,4,786.378240,0.846818,1,25,0,0,0
1331990043,1326990043,1331990043,626,4.000000,23.250000,114.000000,519.750000,596.000000,28.000000,117.000000,505.750000,-150.000000,-53.500000,317.750000,152.558004,550.000000,0.000000,0.000000,1.000000,0,0.000000,18,0.512000,920.000000,65.200000,0.429712,125.000000,0.004000,0.999564,1.000000,0.000000,0.000000,0.000027,8,0,0,4,784.730240,0.765572,1,24,1,0,1
1336990047,1331998043,1336990047,625,0.000000,0.000000,92.000000,540.000000,654.000000,1.200000,98.000000,512.000000,-165.800000,-76.000000,318.000000,166.510371,607.000000,0.067200,0.000000,0.948800,2,256.000000,18,0.520000,720.000000,84.300000,0.542400,125.000000,0.004000,0.838124,0.948800,0.067200,0.000000,0.000027,8,0,0,4,782.481920,0.659205,1,25,0,0,0
1341998047,1337006047,1341998047,625,0.000000,0.000000,70.000000,601.600000,669.000000,0.000000,76.000000,570.600000,-175.000000,-93.000000,376.800000,196.304992,616.000000,0.228800,0.000000,1.000000,0,0.000000,28,0.516000,688.000000,87.700000,0.000000,125.000000,0.004000,0.549565,1.000000,0.228800,0.000000,0.000027,8,0,0,4,812.862400,0.656188,1,25,0,0,0
1347006045,1342014044,1347006045,625,0.000000,0.000000,79.000000,577.800000,639.000000,1.000000,81.000000,550.800000,-171.800000,-88.000000,357.000000,178.915731,589.000000,0.134400,0.000000,1.000000,0,0.000000,22,0.495000,731.200000,83.300000,0.000000,125.000000,0.004000,0.697166,1.000000,0.134400,0.000000,0.000027,8,0,0,4,754.741760,0.719410,1,25,1,0,1
1352006045,1347006045,1352006045,626,0.000000,0.000000,70.000000,595.750000,652.000000,0.000000,77.000000,564.500000,-171.000000,-91.500000,373.500000,193.013313,604.000000,0.188498,0.000000,1.000000,0,0.000000,26,0.496000,768.000000,77.600000,0.000000,125.000000,0.004000,0.575445,1.000000,0.188498,0.000000,0.000027,8,0,0,4,759.893120,0.882695,1,26,0,0,0
1357006047,1352014043,1357006047,625,0.000000,0.000000,69.000000,591.800000,646.000000,0.000000,73.000000,565.000000,-175.000000,-96.000000,374.200000,187.985017,598.000000,0.222400,0.000000,1.000000,0,0.000000,19,0.497000,777.600000,77.300000,0.000000,125.000000,0.004000,0.549568,1.000000,0.222400,0.000000,0.000026,8,0,0,4,776.213120,0.937674,1,25,1,0,1
1362014046,1357022045,1362014046,625,0.000000,0.000000,65.000000,574.000000,604.000000,0.000000,78.000000,545.000000,-171.000000,-97.000000,353.800000,185.729402,553.000000,0.216000,0.000000,1.000000,0,0.000000,27,0.512000,737.600000,80.600000,0.000000,125.000000,0.004000,0.549568,1.000000,0.216000,0.000000,0.000026,8,0,0,4,764.965440,0.910712,1,25,0,0,0
1367022043,1362022043,1367022043,626,0.000000,0.000000,65.000000,576.750000,619.000000,1.000000,74.500000,547.000000,-169.000000,-94.000000,355.000000,186.147745,566.000000,0.145367,0.000000,1.000000,0,0.000000,25,0.505000,734.400000,80.600000,0.000000,125.000000,0.004000,0.672492,1.000000,0.145367,0.000000,0.000026,8,0,0,4,736.958720,0.912477,1,26,0,0,0
1372022043,1367022043,1372022043,626,0.000000,0.000000,71.000000,552.750000,600.000000,1.000000,78.500000,522.750000,-166.000000,-92.000000,333.000000,175.121728,550.000000,0.132588,0.000000,1.000000,0,0.000000,25,0.506000,734.400000,80.600000,0.000000,125.000000,0.003000,0.701322,1.000000,0.132588,0.000000,0.000026,8,0,0,4,718.904960,0.904135,1,27,0,0,0
1377022043,1372022043,1377022043,626,0.000000,0.000000,63.000000,588.000000,660.000000,0.000000,71.500000,559.000000,-171.000000,-97.500000,367.250000,190.626716,606.000000,0.182109,0.000000,1.000000,0,0.000000,24,0.510000,688.000000,86.200000,0.000000,125.000000,0.004000,0.589826,1.000000,0.182109,0.000000,0.000026,8,0,0,4,714.798400,0.924586,1,27,1,0,1
1382022043,1377022043,1382022043,626,0.000000,0.000000,80.500000,552.500000,621.000000,1.250000,89.000000,524.750000,-169.000000,-83.000000,334.000000,177.166287,565.000000,0.095847,0.000000,1.000000,0,0.000000,24,0.504000,691.200000,86.200000,0.000000,125.000000,0.004000,0.783916,1.000000,0.095847,0.000000,0.000026,8,0,0,4,703.220160,0.868494,1,28,0,0,0
1387022043,1382022043,1387022043,626,0.000000,0.000000,72.000000,531.000000,590.000000,3.000000,90.000000,503.750000,-163.000000,-82.000000,309.000000,167.858643,535.000000,0.070288,0.000000,1.000000,0,0.000000,29,0.517500,636.800000,92.600000,0.000000,125.000000,0.004000,0.841425,1.000000,0.070288,0.000000,0.000026,8,0,0,4,703.443840,0.764290,1,29,1,0,1
1392022046,1387030043,1392022046,625,0.000000,0.000000,64.000000,534.600000,583.000000,1.000000,73.000000,503.600000,-164.000000,-94.000000,315.000000,165.877102,526.000000,0.097600,0.000000,1.000000,0,0.000000,25,0.502000,636.800000,92.600000,0.000000,125.000000,0.004000,0.779973,1.000000,0.097600,0.000000,0.000025,8,0,0,4,646.394560,0.734755,1,29,0,0,0
1397030045,1392030045,1397030045,626,0.000000,0.000000,89.000000,547.000000,593.000000,1.000000,99.000000,517.750000,-168.750000,-77.000000,323.750000,172.242687,538.000000,0.079872,0.000000,1.000000,0,0.000000,22,0.521000,636.000000,97.200000,0.000000,125.000000,0.004000,0.819861,1.000000,0.079872,0.000000,0.000025,8,0,0,4,639.111360,0.846322,1,30,0,0,0
1402038043,1397038043,1402038043,626,0.000000,0.000000,72.000000,583.000000,668.000000,0.000000,77.000000,556.000000,-175.750000,-92.500000,360.000000,179.716803,619.000000,0.186901,0.000000,1.000000,0,0.000000,23,0.510000,657.600000,92.600000,0.000000,125.000000,0.004000,0.579047,1.000000,0.186901,0.000000,0.000025,8,0,0,4,670.848000,0.708418,1,28,0,0,0
1407038043,1402038043,1407038043,626,0.000000,0.000000,83.000000,590.750000,626.000000,2.000000,91.000000,561.750000,-170.000000,-78.500000,368.000000,185.772612,573.000000,0.111821,0.000000,1.000000,0,0.000000,19,0.497000,716.800000,86.200000,0.000000,125.000000,0.004000,0.747977,1.000000,0.111821,0.000000,0.000025,8,0,0,4,712.242240,0.679421,1,27,1,0,1
1412038044,1407046044,1412038044,625,0.000000,0.000000,69.000000,570.200000,637.000000,1.000000,71.000000,541.800000,-170.000000,-96.000000,352.600000,177.802613,587.000000,0.169600,0.000000,1.000000,0,0.000000,27,0.500000,739.200000,80.600000,0.000000,125.000000,0.004000,0.617975,1.000000,0.169600,0.000000,0.000025,8,0,0,4,765.882240,0.766825,1,26,1,0,1
1417046045,1412054043,1417046045,625,0.000000,0.000000,91.000000,588.200000,668.000000,4.000000,93.000000,561.400000,-170.000000,-75.000000,369.800000,180.914183,617.000000,0.070400,0.000000,1.000000,0,0.000000,19,0.505000,787.200000,77.300000,0.000000,125.000000,0.004000,0.841176,1.000000,0.070400,0.000000,0.000025,8,0,0,4,795.646080,0.806869,1,24,0,0,0
1422054045,1417054047,1422054045,626,0.000000,0.000000,94.500000,589.000000,637.000000,1.000000,95.500000,559.750000,-174.000000,-68.000000,368.000000,181.501813,584.000000,0.123003,0.000000,1.000000,0,0.000000,20,0.511000,788.800000,77.300000,0.000000,125.000000,0.004000,0.722819,1.000000,0.123003,0.000000,0.000025,8,0,0,4,808.869760,0.811191,1,24,0,0,0
1427062043,1422062044,1427062043,626,0.000000,0.000000,94.500000,580.500000,628.000000,2.000000,94.500000,553.750000,-170.000000,-70.000000,363.000000,176.731273,583.000000,0.086262,0.000000,1.000000,0,0.000000,16,0.512000,864.000000,70.100000,0.000000,125.000000,0.004000,0.805488,1.000000,0.086262,0.000000,0.000025,8,0,0,4,863.299200,0.856985,1,22,0,0,0
1432062044,1427070045,1432062044,625,0.000000,0.000000,97.000000,558.800000,615.000000,3.000000,99.000000,533.800000,-172.000000,-68.000000,343.800000,168.822129,568.000000,0.076800,0.000000,1.000000,0,0.000000,16,0.516000,886.400000,68.200000,0.000000,125.000000,0.004000,0.826778,1.000000,0.076800,0.000000,0.000024,8,0,0,4,881.652480,0.966401,1,22,0,0,0
1437062047,1432070043,1437062047,625,0.000000,0.000000,92.000000,572.000000,608.000000,1.000000,93.000000,544.800000,-173.000000,-70.000000,356.800000,178.908527,565.000000,0.128000,0.000000,1.000000,0,0.000000,18,0.515000,886.400000,68.200000,0.000000,125.000000,0.004000,0.711578,1.000000,0.128000,0.000000,0.000024,8,0,0,4,889.844480,0.975760,1,22,0,0,0
1442070043,1437070043,1442070043,626,0.000000,0.000000,86.500000,592.750000,629.000000,1.000000,86.500000,566.500000,-174.000000,-77.000000,375.750000,186.470265,583.000000,0.166134,0.000000,1.000000,0,0.000000,20,0.509000,878.400000,68.200000,0.000000,125.000000,0.004000,0.625777,1.000000,0.166134,0.000000,0.000024,8,0,0,4,887.189120,0.961361,1,22,0,0,0
1447070045,1442078043,1447070045,625,0.000000,0.000000,84.000000,585.600000,639.000000,1.000000,86.000000,559.000000,-174.000000,-82.000000,370.000000,176.158900,593.000000,0.142400,0.000000,1.000000,0,0.000000,19,0.508000,875.200000,68.800000,0.000000,125.000000,0.004000,0.679180,1.000000,0.142400,0.000000,0.000024,8,0,0,4,877.596480,0.974175,1,22,0,0,0
1452070046,1447078044,1452070046,625,0.000000,0.000000,91.000000,568.200000,622.000000,1.000000,95.000000,543.200000,-171.000000,-71.000000,353.600000,177.130910,570.000000,0.131200,0.000000,1.000000,0,0.000000,23,0.510000,870.400000,68.800000,0.000000,125.000000,0.003000,0.704455,1.000000,0.131200,0.000000,0.000024,8,0,0,4,866.746560,0.947051,1,22,1,0,1
1457078043,1452078047,1457078043,626,0.000000,0.000000,73.500000,567.000000,607.000000,0.000000,83.000000,543.500000,-176.000000,-85.000000,348.000000,182.675755,568.000000,0.202875,0.000000,1.000000,0,0.000000,24,0.527000,872.000000,68.800000,0.000000,125.000000,0.004000,0.549581,1.000000,0.202875,0.000000,0.000024,8,0,0,4,852.579520,0.761833,1,23,0,0,0
1462078043,1457078043,1462078043,626,0.000000,0.000000,85.500000,585.000000,651.000000,0.000000,88.500000,557.000000,-173.000000,-74.500000,365.750000,183.517529,608.000000,0.153355,0.000000,1.000000,0,0.000000,22,0.506000,841.600000,70.800000,0.000000,125.000000,0.004000,0.654534,1.000000,0.153355,0.000000,0.000024,8,0,0,4,792.346880,0.713360,1,24,0,0,0
