seq,t_us,raw,avg,filtered,candidate,detector_score,expected_rr_ms,hr_bpm,flags
169413,1355858625,415.0,474.0,328.0,0,0.732,796.8,74.3,17
169414,1355866621,383.0,452.0,311.0,0,0.741,796.8,74.3,17
169415,1355874625,355.0,428.0,292.0,0,0.739,796.8,74.3,17
169416,1355882625,329.0,404.0,271.0,0,0.733,796.8,74.3,17
169417,1355890625,298.0,378.0,248.0,0,0.723,796.8,74.3,17
169418,1355898625,268.0,352.0,224.0,0,0.704,796.8,74.3,17
169419,1355906624,236.0,324.0,198.0,0,0.686,796.8,74.3,17
169420,1355914625,205.0,295.0,171.0,0,0.661,796.8,74.3,17
169421,1355922620,179.0,267.0,144.0,0,0.629,796.8,74.3,17
169422,1355930620,151.0,239.0,117.0,0,0.598,796.8,74.3,17
169423,1355938625,131.0,213.0,89.0,0,0.571,796.8,74.3,17
169424,1355946621,111.0,188.0,63.0,0,0.532,796.8,74.3,17
169425,1355954620,88.0,164.0,37.0,0,0.506,796.8,74.3,17
169426,1355962620,75.0,142.0,13.0,0,0.484,796.8,74.3,17
169427,1355970620,59.0,122.0,-10.0,0,0.501,796.8,74.3,17
169428,1355978622,48.0,104.0,-32.0,0,0.518,796.8,74.3,17
169429,1355986623,40.0,89.0,-51.0,0,0.519,796.8,74.3,17
169430,1355994621,30.0,74.0,-69.0,0,0.532,796.8,74.3,17
169431,1356002625,25.0,62.0,-85.0,0,0.536,796.8,74.3,17
169432,1356010625,19.0,52.0,-99.0,0,0.537,796.8,74.3,17
169433,1356018625,21.0,44.0,-111.0,0,0.535,796.8,74.3,17
169434,1356026625,20.0,38.0,-121.0,0,0.53,796.8,74.3,17
169435,1356034625,19.0,34.0,-129.0,0,0.523,796.8,74.3,17
169436,1356042625,18.0,30.0,-136.0,0,0.522,796.8,74.3,17
169437,1356050623,23.0,28.0,-141.0,0,0.512,796.8,74.3,17
169438,1356058625,16.0,25.0,-145.0,0,0.508,796.8,74.3,17
169439,1356066625,19.0,24.0,-148.0,0,0.503,796.8,74.3,17
169440,1356074620,22.0,23.0,-150.0,0,0.497,796.8,74.3,17
169441,1356082621,20.0,23.0,-151.0,0,0.49,796.8,74.3,17
169442,1356090621,16.0,21.0,-153.0,0,0.498,796.8,74.3,17
169443,1356098625,17.0,20.0,-153.0,1,0.483,796.8,74.3,17
169444,1356106625,18.0,20.0,-154.0,0,0.49,796.8,74.3,17
169445,1356114625,19.0,19.0,-154.0,1,0.482,796.8,74.3,17
169446,1356122625,17.0,19.0,-154.0,0,0.481,796.8,74.3,17
169447,1356130625,16.0,18.0,-153.0,0,0.485,796.8,74.3,17
169448,1356138625,17.0,18.0,-153.0,1,0.478,796.8,74.3,17
169449,1356146625,12.0,16.0,-153.0,0,0.476,796.8,74.3,17
169450,1356154624,18.0,17.0,-153.0,0,0.475,796.8,74.3,17
169451,1356162622,13.0,16.0,-152.0,0,0.48,796.8,74.3,17
169452,1356170625,14.0,15.0,-152.0,1,0.472,796.8,74.3,17
169453,1356178621,18.0,16.0,-151.0,0,0.477,796.8,74.3,17
169454,1356186625,17.0,16.0,-150.0,0,0.475,796.8,74.3,17
169455,1356194622,19.0,17.0,-149.0,0,0.473,796.8,74.3,17
169456,1356202625,19.0,17.0,-148.0,0,0.472,796.8,74.3,17
169457,1356210625,27.0,20.0,-146.0,0,0.476,796.8,74.3,17
169458,1356218625,25.0,21.0,-144.0,0,0.473,796.8,74.3,17
169459,1356226624,31.0,23.0,-142.0,0,0.471,796.8,74.3,17
169460,1356234625,28.0,25.0,-140.0,0,0.468,796.8,74.3,17
169461,1356242620,36.0,27.0,-137.0,0,0.472,796.8,74.3,17
169462,1356250625,44.0,31.0,-134.0,0,0.468,796.8,74.3,17
169463,1356258624,44.0,34.0,-130.0,0,0.471,796.8,74.3,17
169464,1356266625,52.0,39.0,-126.0,0,0.466,796.8,74.3,17
169465,1356274624,57.0,43.0,-122.0,0,0.462,796.8,74.3,17
169466,1356282625,59.0,47.0,-118.0,0,0.457,796.8,74.3,17
169467,1356290621,60.0,50.0,-113.0,0,0.459,796.8,74.3,17
169468,1356298625,66.0,54.0,-109.0,0,0.447,796.8,74.3,17
169469,1356306621,66.0,57.0,-105.0,0,0.443,796.8,74.3,17
169470,1356314625,64.0,59.0,-101.0,0,0.438,796.8,74.3,17
169471,1356322621,67.0,61.0,-98.0,0,0.427,796.8,74.3,17
169472,1356330625,63.0,61.0,-95.0,0,0.424,796.8,74.3,17
169473,1356338625,68.0,63.0,-93.0,0,0.414,796.8,74.3,17
169474,1356346620,69.0,64.0,-91.0,0,0.412,796.8,74.3,17
169475,1356354625,70.0,66.0,-88.0,0,0.417,796.8,74.3,17
169476,1356362621,74.0,68.0,-86.0,0,0.407,796.8,74.3,17
169477,1356370625,76.0,70.0,-83.0,0,0.412,796.8,74.3,17
169478,1356378625,81.0,72.0,-81.0,0,0.402,796.8,74.3,17
169479,1356386625,95.0,78.0,-77.0,0,0.413,796.8,74.3,17
169480,1356394624,109.0,85.0,-72.0,0,0.416,796.8,74.3,17
169481,1356402625,125.0,95.0,-66.0,0,0.417,796.8,74.3,17
169482,1356410621,152.0,109.0,-58.0,0,0.425,796.8,74.3,17
169483,1356418623,184.0,127.0,-46.0,0,0.444,796.8,74.3,17
169484,1356426625,214.0,148.0,-32.0,0,0.445,796.8,74.3,17
169485,1356434625,252.0,173.0,-15.0,0,0.45,796.8,74.3,17
169486,1356442625,292.0,202.0,5.0,0,0.476,796.8,74.3,17
169487,1356450622,332.0,234.0,29.0,0,0.525,796.8,74.3,17
169488,1356458625,367.0,266.0,54.0,0,0.557,796.8,74.3,17
169489,1356466622,403.0,299.0,82.0,0,0.604,796.8,74.3,17
169490,1356474623,435.0,332.0,111.0,0,0.641,796.8,74.3,17
169491,1356482623,461.0,363.0,140.0,0,0.673,796.8,74.3,17
169492,1356490620,480.0,392.0,168.0,0,0.698,796.8,74.3,17
169493,1356498625,497.0,417.0,195.0,0,0.72,796.8,74.3,17
169494,1356506620,510.0,440.0,221.0,0,0.739,796.8,74.3,17
169495,1356514625,520.0,459.0,244.0,0,0.742,796.8,74.3,17
169496,1356522625,523.0,475.0,264.0,0,0.739,796.8,74.3,17
169497,1356530625,519.0,485.0,281.0,0,0.73,796.8,74.3,17
169498,1356538620,508.0,491.0,294.0,0,0.709,796.8,74.3,17
169499,1356546625,497.0,492.0,303.0,0,0.683,796.8,74.3,17
169500,1356554625,480.0,489.0,308.0,0,0.655,796.8,74.3,17
169501,1356562625,467.0,484.0,309.0,0,0.625,796.8,74.3,17
169502,1356570625,444.0,474.0,307.0,1,0.629,796.8,74.3,17
169503,1356578625,422.0,462.0,301.0,0,0.652,796.8,74.3,17
169504,1356586624,400.0,447.0,292.0,0,0.667,796.8,74.3,17
169505,1356594622,374.0,429.0,281.0,0,0.672,796.8,74.3,17
169506,1356602625,344.0,408.0,266.0,0,0.687,796.8,74.3,17
169507,1356610625,314.0,386.0,248.0,0,0.691,796.8,74.3,17
169508,1356618625,286.0,361.0,228.0,0,0.683,796.8,74.3,17
169509,1356626621,255.0,336.0,207.0,0,0.667,796.8,74.3,17
169510,1356634625,220.0,308.0,183.0,0,0.658,796.8,74.3,17
169511,1356642625,194.0,280.0,158.0,0,0.635,796.8,74.3,17
169512,1356650625,168.0,253.0,132.0,0,0.61,796.8,74.3,17
169513,1356658624,146.0,227.0,106.0,0,0.58,796.8,74.3,17
169514,1356666622,119.0,201.0,80.0,0,0.551,796.8,74.3,17
169515,1356674625,100.0,176.0,55.0,0,0.519,796.8,74.3,17
169516,1356682625,79.0,153.0,30.0,0,0.494,796.8,74.3,17
169517,1356690625,64.0,131.0,6.0,0,0.492,796.8,74.3,17
169518,1356698625,56.0,113.0,-16.0,0,0.503,796.8,74.3,17
169519,1356706625,44.0,96.0,-37.0,0,0.519,796.8,74.3,17
169520,1356714625,43.0,83.0,-55.0,0,0.518,796.8,74.3,17
169521,1356722625,40.0,73.0,-70.0,0,0.514,796.8,74.3,17
169522,1356730623,39.0,65.0,-84.0,0,0.521,796.8,74.3,17
169523,1356738625,38.0,58.0,-95.0,0,0.511,796.8,74.3,17
169524,1356746625,42.0,54.0,-104.0,0,0.505,796.8,74.3,17
169525,1356754625,44.0,52.0,-111.0,0,0.496,796.8,74.3,17
169526,1356762625,40.0,49.0,-116.0,0,0.486,796.8,74.3,17
169527,1356770625,40.0,47.0,-120.0,0,0.482,796.8,74.3,17
169528,1356778625,45.0,46.0,-123.0,0,0.477,796.8,74.3,17
169529,1356786623,45.0,46.0,-125.0,0,0.471,796.8,74.3,17
169530,1356794623,46.0,46.0,-126.0,0,0.464,796.8,74.3,17
169531,1356802623,51.0,47.0,-126.0,1,0.456,796.8,74.3,17
169532,1356810625,52.0,48.0,-126.0,0,0.455,796.8,74.3,17
169533,1356818625,49.0,49.0,-125.0,0,0.46,796.8,74.3,17
169534,1356826625,48.0,48.0,-125.0,1,0.452,796.8,74.3,17
169535,1356834623,48.0,48.0,-124.0,0,0.457,796.8,74.3,17
169536,1356842623,48.0,48.0,-123.0,0,0.455,796.8,74.3,17
169537,1356850625,45.0,47.0,-123.0,1,0.447,796.8,74.3,17
169538,1356858621,42.0,46.0,-123.0,0,0.446,796.8,74.3,17
169539,1356866625,40.0,45.0,-123.0,0,0.445,796.8,74.3,17
169540,1356874625,33.0,42.0,-123.0,0,0.444,796.8,74.3,17
169541,1356882625,29.0,39.0,-124.0,0,0.451,796.8,74.3,17
169542,1356890625,25.0,35.0,-126.0,0,0.46,796.8,74.3,17
169543,1356898621,22.0,32.0,-128.0,0,0.462,796.8,74.3,17
169544,1356906625,20.0,29.0,-129.0,0,0.455,796.8,74.3,17
169545,1356914625,18.0,26.0,-131.0,0,0.464,796.8,74.3,17
169546,1356922625,16.0,24.0,-133.0,0,0.465,796.8,74.3,17
169547,1356930621,18.0,23.0,-134.0,0,0.459,796.8,74.3,17
169548,1356938622,14.0,20.0,-136.0,0,0.468,796.8,74.3,17
169549,1356946625,12.0,18.0,-137.0,0,0.461,796.8,74.3,17
169550,1356954625,10.0,16.0,-138.0,0,0.462,796.8,74.3,17
169551,1356962625,12.0,15.0,-139.0,0,0.463,796.8,74.3,17
169552,1356970625,13.0,15.0,-140.0,0,0.464,796.8,74.3,17
169553,1356978625,16.0,15.0,-140.0,1,0.456,796.8,74.3,17
169554,1356986625,20.0,16.0,-139.0,0,0.462,796.8,74.3,17
169555,1356994624,24.0,18.0,-138.0,0,0.461,796.8,74.3,17
169556,1357002625,27.0,20.0,-136.0,0,0.466,796.8,74.3,17
169557,1357010625,31.0,23.0,-134.0,0,0.463,796.8,74.3,17
169558,1357018621,29.0,24.0,-132.0,0,0.461,796.8,74.3,17
169559,1357026625,37.0,27.0,-129.0,0,0.465,796.8,74.3,17
169560,1357034625,44.0,31.0,-126.0,0,0.462,796.8,74.3,17
169561,1357042625,49.0,36.0,-122.0,0,0.465,796.8,74.3,17
169562,1357050625,53.0,40.0,-118.0,0,0.46,796.8,74.3,17
169563,1357058625,60.0,45.0,-113.0,0,0.463,796.8,74.3,17
169564,1357066625,68.0,50.0,-108.0,0,0.457,796.8,74.3,17
169565,1357074623,66.0,54.0,-103.0,0,0.451,796.8,74.3,17
169566,1357082625,72.0,59.0,-99.0,0,0.438,796.8,74.3,17
169567,1357090625,76.0,63.0,-94.0,0,0.441,796.8,74.3,17
169568,1357098620,76.0,66.0,-89.0,0,0.435,796.8,74.3,17
169569,1357106625,78.0,69.0,-85.0,0,0.423,796.8,74.3,17
169570,1357114621,84.0,73.0,-81.0,0,0.418,796.8,74.3,17
169571,1357122625,85.0,76.0,-77.0,0,0.414,796.8,74.3,17
169572,1357130625,85.0,78.0,-73.0,0,0.409,796.8,74.3,17
169573,1357138625,86.0,80.0,-70.0,0,0.398,796.8,74.3,17
169574,1357146625,90.0,82.0,-67.0,0,0.395,796.8,74.3,17
169575,1357154625,93.0,85.0,-64.0,0,0.392,796.8,74.3,17
169576,1357162625,100.0,89.0,-60.0,0,0.396,796.8,74.3,17
169577,1357170625,111.0,94.0,-56.0,0,0.392,796.8,74.3,17
169578,1357178625,124.0,101.0,-51.0,0,0.394,796.8,74.3,17
169579,1357186624,146.0,112.0,-44.0,0,0.403,796.8,74.3,17
169580,1357194625,170.0,126.0,-36.0,0,0.403,796.8,74.3,17
169581,1357202623,204.0,145.0,-24.0,0,0.424,796.8,74.3,17
169582,1357210625,238.0,168.0,-9.0,0,0.434,796.8,74.3,17
169583,1357218624,284.0,196.0,9.0,0,0.475,796.8,74.3,17
169584,1357226624,325.0,227.0,31.0,0,0.526,796.8,74.3,17
169585,1357234624,375.0,263.0,57.0,0,0.579,796.8,74.3,17
169586,1357242625,420.0,301.0,86.0,0,0.627,796.8,74.3,17
169587,1357250621,461.0,340.0,117.0,0,0.672,796.8,74.3,17
169588,1357258622,499.0,378.0,150.0,0,0.718,796.8,74.3,17
169589,1357266625,540.0,418.0,185.0,0,0.762,796.8,74.3,17
169590,1357274625,568.0,454.0,219.0,0,0.792,796.8,74.3,17
169591,1357282621,594.0,488.0,253.0,0,0.82,796.8,74.3,17
169592,1357290623,612.0,518.0,284.0,0,0.831,796.8,74.3,17
169593,1357298625,618.0,542.0,313.0,0,0.84,796.8,74.3,17
169594,1357306622,628.0,563.0,339.0,0,0.839,796.8,74.3,17
169595,1357314625,630.0,579.0,361.0,0,0.825,796.8,74.3,17
169596,1357322625,628.0,591.0,380.0,0,0.812,796.8,74.3,17
169597,1357330623,615.0,597.0,394.0,0,0.78,796.8,74.3,17
169598,1357338625,607.0,599.0,404.0,0,0.752,796.8,74.3,17
169599,1357346623,590.0,597.0,410.0,0,0.721,796.8,74.3,17
169600,1357354625,564.0,589.0,411.0,0,0.683,796.8,74.3,17
169601,1357362625,545.0,578.0,407.0,1,0.702,796.8,74.3,17
169602,1357370621,520.0,564.0,400.0,0,0.72,796.8,74.3,17
169603,1357378625,492.0,547.0,390.0,0,0.737,796.8,74.3,17
169604,1357386621,461.0,526.0,375.0,0,0.765,796.8,74.3,17
169605,1357394624,431.0,503.0,358.0,0,0.768,796.8,74.3,17
169606,1357402625,401.0,478.0,338.0,0,0.775,796.8,74.3,17
169607,1357410621,367.0,451.0,316.0,0,0.77,796.8,74.3,17
169608,1357418625,336.0,423.0,291.0,0,0.766,796.8,74.3,17
169609,1357426621,303.0,394.0,265.0,0,0.747,796.8,74.3,17
169610,1357434625,272.0,365.0,237.0,0,0.729,796.8,74.3,17
169611,1357442625,238.0,334.0,209.0,0,0.699,796.8,74.3,17
169612,1357450620,209.0,304.0,179.0,0,0.675,796.8,74.3,17
169613,1357458625,185.0,275.0,150.0,0,0.638,796.8,74.3,17
169614,1357466622,157.0,246.0,121.0,0,0.605,796.8,74.3,17
169615,1357474622,139.0,220.0,93.0,0,0.569,796.8,74.3,17
169616,1357482625,121.0,196.0,66.0,0,0.536,796.8,74.3,17
169617,1357490625,103.0,174.0,40.0,0,0.505,796.8,74.3,17
169618,1357498623,89.0,153.0,16.0,0,0.49,796.8,74.3,17
169619,1357506623,74.0,134.0,-7.0,0,0.507,796.8,74.3,17
169620,1357514621,63.0,117.0,-28.0,0,0.517,796.8,74.3,17
169621,1357522622,52.0,101.0,-47.0,0,0.524,796.8,74.3,17
169622,1357530625,46.0,88.0,-65.0,0,0.537,796.8,74.3,17
169623,1357538625,40.0,76.0,-80.0,0,0.531,796.8,74.3,17
169624,1357546625,37.0,67.0,-94.0,0,0.539,796.8,74.3,17
169625,1357554621,30.0,58.0,-105.0,0,0.528,796.8,74.3,17
169626,1357562625,30.0,51.0,-116.0,0,0.54,796.8,74.3,17
169627,1357570625,28.0,45.0,-124.0,0,0.524,796.8,74.3,17
169628,1357578625,21.0,40.0,-132.0,0,0.533,796.8,74.3,17
169629,1357586625,23.0,36.0,-138.0,0,0.523,796.8,74.3,17
169630,1357594625,20.0,32.0,-143.0,0,0.52,796.8,74.3,17
169631,1357602625,16.0,28.0,-148.0,0,0.525,796.8,74.3,17
169632,1357610625,15.0,25.0,-152.0,0,0.521,796.8,74.3,17
169633,1357618625,14.0,22.0,-155.0,0,0.516,796.8,74.3,17
169634,1357626622,10.0,19.0,-158.0,0,0.519,796.8,74.3,17
169635,1357634625,11.0,17.0,-160.0,0,0.513,796.8,74.3,17
169636,1357642625,2.0,14.0,-162.0,0,0.514,796.8,74.3,17
169637,1357650624,4.0,11.0,-164.0,0,0.516,796.8,74.3,17
169638,1357658621,0.0,9.0,-166.0,0,0.517,796.8,74.3,19
169639,1357666621,0.0,6.0,-168.0,0,0.518,796.8,74.3,19
169640,1357674625,0.0,5.0,-169.0,0,0.511,796.8,74.3,19
169641,1357682625,0.0,4.0,-170.0,0,0.511,796.8,74.3,19
169642,1357690624,0.0,3.0,-170.0,1,0.502,796.8,74.3,19
169643,1357698621,0.0,2.0,-171.0,0,0.51,796.8,74.3,19
169644,1357706622,0.0,2.0,-171.0,1,0.501,796.8,74.3,19
169645,1357714625,0.0,1.0,-171.0,0,0.5,796.8,74.3,19
169646,1357722625,0.0,1.0,-170.0,0,0.506,796.8,74.3,19
169647,1357730626,0.0,1.0,-170.0,1,0.497,796.8,74.3,19
169648,1357738625,0.0,1.0,-169.0,0,0.503,796.8,74.3,19
169649,1357746625,0.0,0.0,-168.0,0,0.501,796.8,74.3,19
169650,1357754622,0.0,0.0,-167.0,0,0.5,796.8,74.3,19
169651,1357762621,0.0,0.0,-167.0,1,0.492,796.8,74.3,19
169652,1357770621,0.0,0.0,-166.0,0,0.498,796.8,74.3,19
169653,1357778623,0.0,0.0,-165.0,0,0.496,796.8,74.3,19
169654,1357786624,0.0,0.0,-164.0,0,0.495,796.8,74.3,19
169655,1357794621,0.0,0.0,-163.0,0,0.493,796.8,74.3,19
169656,1357802625,0.0,0.0,-162.0,0,0.492,796.8,74.3,19
169657,1357810625,0.0,0.0,-161.0,0,0.491,796.8,74.3,19
169658,1357818623,0.0,0.0,-160.0,0,0.49,796.8,74.3,19
169659,1357826625,5.0,1.0,-158.0,0,0.495,796.8,74.3,17
169660,1357834625,8.0,3.0,-157.0,0,0.486,796.8,74.3,17
169661,1357842625,8.0,4.0,-155.0,0,0.492,796.8,74.3,17
169662,1357850625,12.0,6.0,-153.0,0,0.489,796.8,74.3,17
169663,1357858625,21.0,10.0,-150.0,0,0.494,796.8,74.3,17
169664,1357866625,24.0,13.0,-146.0,0,0.497,796.8,74.3,17
169665,1357874625,26.0,16.0,-143.0,0,0.486,796.8,74.3,17
169666,1357882625,35.0,21.0,-139.0,0,0.489,796.8,74.3,17
169667,1357890625,37.0,25.0,-135.0,0,0.485,796.8,74.3,17
169668,1357898625,42.0,29.0,-130.0,0,0.487,796.8,74.3,17
169669,1357906621,43.0,32.0,-126.0,0,0.474,796.8,74.3,17
169670,1357914625,51.0,37.0,-121.0,0,0.477,796.8,74.3,17
169671,1357922625,52.0,41.0,-117.0,0,0.464,796.8,74.3,17
169672,1357930625,58.0,45.0,-112.0,0,0.466,796.8,74.3,17
169673,1357938621,63.0,49.0,-107.0,0,0.461,796.8,74.3,17
169674,1357946625,67.0,54.0,-102.0,0,0.455,796.8,74.3,17
169675,1357954625,72.0,58.0,-97.0,0,0.449,796.8,74.3,17
169676,1357962625,84.0,64.0,-92.0,0,0.444,796.8,74.3,17
169677,1357970625,96.0,72.0,-86.0,0,0.445,796.8,74.3,17
169678,1357978625,118.0,83.0,-78.0,0,0.453,796.8,74.3,17
169679,1357986623,144.0,98.0,-68.0,0,0.458,796.8,74.3,17
169680,1357994623,172.0,116.0,-56.0,0,0.461,796.8,74.3,17
169681,1358002624,205.0,137.0,-41.0,0,0.469,796.8,74.3,17
169682,1358010625,243.0,163.0,-23.0,0,0.472,796.8,74.3,17
169683,1358018625,288.0,193.0,-2.0,0,0.483,796.8,74.3,17
169684,1358026621,328.0,226.0,23.0,0,0.533,796.8,74.3,17
169685,1358034622,372.0,261.0,50.0,0,0.573,796.8,74.3,17
169686,1358042625,412.0,298.0,80.0,0,0.621,796.8,74.3,17
169687,1358050625,447.0,334.0,111.0,0,0.662,796.8,74.3,17
169688,1358058625,484.0,370.0,143.0,0,0.702,796.8,74.3,17
169689,1358066623,510.0,404.0,175.0,0,0.737,796.8,74.3,17
169690,1358074621,531.0,435.0,206.0,0,0.765,796.8,74.3,17
169691,1358082625,548.0,462.0,236.0,0,0.788,796.8,74.3,17
169692,1358090625,565.0,487.0,263.0,0,0.795,796.8,74.3,17
169693,1358098625,574.0,508.0,289.0,0,0.808,796.8,74.3,17
169694,1358106625,577.0,525.0,310.0,0,0.791,796.8,74.3,17
169695,1358114625,576.0,537.0,329.0,0,0.788,796.8,74.3,17
169696,1358122625,567.0,545.0,344.0,0,0.766,796.8,74.3,17
169697,1358130623,556.0,547.0,354.0,0,0.731,796.8,74.3,17
169698,1358138625,542.0,546.0,360.0,0,0.701,796.8,74.3,17
169699,1358146625,524.0,541.0,363.0,0,0.678,796.8,74.3,17
169700,1358154625,503.0,532.0,361.0,1,0.668,796.8,74.3,17
169701,1358162623,483.0,520.0,356.0,0,0.686,796.8,74.3,17
169702,1358170625,459.0,505.0,347.0,0,0.71,796.8,74.3,17
169703,1358178621,435.0,488.0,336.0,0,0.717,796.8,74.3,17
169704,1358186625,410.0,469.0,322.0,0,0.729,796.8,74.3,17
169705,1358194623,375.0,446.0,305.0,0,0.737,796.8,74.3,17
169706,1358202620,352.0,423.0,285.0,0,0.74,796.8,74.3,17
169707,1358210625,325.0,400.0,264.0,0,0.727,796.8,74.3,17
169708,1358218625,292.0,374.0,242.0,0,0.711,796.8,74.3,17
169709,1358226625,268.0,348.0,218.0,0,0.697,796.8,74.3,17
169710,1358234625,239.0,322.0,193.0,0,0.675,796.8,74.3,17
169711,1358242625,214.0,295.0,167.0,0,0.65,796.8,74.3,17
169712,1358250625,187.0,269.0,142.0,0,0.616,796.8,74.3,17
169713,1358258624,164.0,244.0,116.0,0,0.591,796.8,74.3,17
169714,1358266625,148.0,220.0,91.0,0,0.557,796.8,74.3,17
169715,1358274625,123.0,197.0,66.0,0,0.53,796.8,74.3,17
169716,1358282621,111.0,176.0,42.0,0,0.5,796.8,74.3,17
169717,1358290621,95.0,156.0,20.0,0,0.475,796.8,74.3,17
169718,1358298623,81.0,138.0,-1.0,0,0.489,796.8,74.3,17
169719,1358306621,72.0,122.0,-21.0,0,0.504,796.8,74.3,17
169720,1358314625,67.0,109.0,-38.0,0,0.501,796.8,74.3,17
169721,1358322625,60.0,97.0,-54.0,0,0.512,796.8,74.3,17
169722,1358330625,55.0,87.0,-68.0,0,0.512,796.8,74.3,17
169723,1358338625,45.0,77.0,-81.0,0,0.519,796.8,74.3,17
169724,1358346622,45.0,69.0,-92.0,0,0.515,796.8,74.3,17
169725,1358354625,40.0,62.0,-101.0,0,0.509,796.8,74.3,17
169726,1358362625,37.0,56.0,-110.0,0,0.518,796.8,74.3,17
169727,1358370622,30.0,50.0,-117.0,0,0.509,796.8,74.3,17
169728,1358378625,34.0,46.0,-123.0,0,0.508,796.8,74.3,17
169729,1358386625,28.0,42.0,-129.0,0,0.514,796.8,74.3,17
169730,1358394623,23.0,37.0,-133.0,0,0.502,796.8,74.3,17
169731,1358402625,21.0,33.0,-138.0,0,0.514,796.8,74.3,17
169732,1358410625,16.0,29.0,-142.0,0,0.51,796.8,74.3,17
169733,1358418625,17.0,26.0,-145.0,0,0.505,796.8,74.3,17
169734,1358426625,11.0,22.0,-148.0,0,0.508,796.8,74.3,17
169735,1358434625,9.0,19.0,-151.0,0,0.51,796.8,74.3,17
169736,1358442625,10.0,17.0,-153.0,0,0.504,796.8,74.3,17
169737,1358450625,9.0,15.0,-155.0,0,0.506,796.8,74.3,17
169738,1358458622,12.0,14.0,-157.0,0,0.507,796.8,74.3,17
169739,1358466625,12.0,14.0,-158.0,0,0.5,796.8,74.3,17
169740,1358474625,12.0,13.0,-158.0,1,0.491,796.8,74.3,17
169741,1358482623,12.0,13.0,-158.0,0,0.49,796.8,74.3,17
169742,1358490625,18.0,14.0,-157.0,0,0.495,796.8,74.3,17
169743,1358498621,24.0,17.0,-156.0,0,0.493,796.8,74.3,17
169744,1358506625,24.0,18.0,-154.0,0,0.497,796.8,74.3,17
169745,1358514625,28.0,21.0,-152.0,0,0.494,796.8,74.3,17
169746,1358522625,31.0,23.0,-149.0,0,0.497,796.8,74.3,17
169747,1358530625,39.0,27.0,-146.0,0,0.493,796.8,74.3,17
169748,1358538625,38.0,30.0,-143.0,0,0.489,796.8,74.3,17
169749,1358546625,43.0,33.0,-139.0,0,0.492,796.8,74.3,17
169750,1358554624,40.0,35.0,-136.0,0,0.48,796.8,74.3,17
169751,1358562621,43.0,37.0,-133.0,0,0.476,796.8,74.3,17
169752,1358570625,44.0,38.0,-130.0,0,0.472,796.8,74.3,17
169753,1358578621,40.0,39.0,-127.0,0,0.468,796.8,74.3,17
169754,1358586625,44.0,40.0,-125.0,0,0.458,796.8,74.3,17
169755,1358594620,42.0,41.0,-123.0,0,0.455,796.8,74.3,17
169756,1358602625,44.0,41.0,-121.0,0,0.453,796.8,74.3,17
169757,1358610625,44.0,42.0,-119.0,0,0.451,796.8,74.3,17
169758,1358618625,43.0,42.0,-118.0,0,0.442,796.8,74.3,17
169759,1358626625,44.0,43.0,-116.0,0,0.447,796.8,74.3,17
169760,1358634625,49.0,44.0,-115.0,0,0.438,796.8,74.3,17
169761,1358642625,49.0,45.0,-113.0,0,0.444,796.8,74.3,17
169762,1358650625,53.0,47.0,-111.0,0,0.442,796.8,74.3,17
169763,1358658621,55.0,49.0,-109.0,0,0.439,796.8,74.3,17
169764,1358666625,54.0,50.0,-107.0,0,0.437,796.8,74.3,17
169765,1358674621,60.0,53.0,-104.0,0,0.442,796.8,74.3,17
169766,1358682625,60.0,54.0,-102.0,0,0.432,796.8,74.3,17
169767,1358690625,63.0,57.0,-100.0,0,0.43,796.8,74.3,17
169768,1358698625,63.0,58.0,-97.0,0,0.434,796.8,74.3,17
169769,1358706625,63.0,59.0,-95.0,0,0.424,796.8,74.3,17
169770,1358714625,66.0,61.0,-93.0,0,0.422,796.8,74.3,17
169771,1358722625,69.0,63.0,-91.0,0,0.42,796.8,74.3,17
169772,1358730625,67.0,64.0,-88.0,0,0.424,796.8,74.3,17
169773,1358738620,73.0,66.0,-86.0,0,0.414,796.8,74.3,17
169774,1358746625,81.0,70.0,-83.0,0,0.419,796.8,74.3,17
169775,1358754623,92.0,75.0,-80.0,0,0.416,796.8,74.3,17
169776,1358762620,107.0,83.0,-75.0,0,0.426,796.8,74.3,17
169777,1358770621,131.0,95.0,-68.0,0,0.435,796.8,74.3,17
169778,1358778625,157.0,110.0,-58.0,0,0.449,796.8,74.3,17
169779,1358786623,189.0,129.0,-46.0,0,0.452,796.8,74.3,17
169780,1358794625,229.0,153.0,-31.0,0,0.46,796.8,74.3,17
169781,1358802624,267.0,181.0,-12.0,0,0.469,796.8,74.3,17
169782,1358810625,308.0,212.0,11.0,0,0.509,796.8,74.3,17
169783,1358818625,349.0,245.0,36.0,0,0.548,796.8,74.3,17
169784,1358826625,390.0,280.0,64.0,0,0.595,796.8,74.3,17
169785,1358834622,429.0,316.0,94.0,0,0.639,796.8,74.3,17
169786,1358842622,464.0,352.0,125.0,0,0.68,796.8,74.3,17
169787,1358850622,492.0,386.0,156.0,0,0.715,796.8,74.3,17
169788,1358858622,520.0,418.0,188.0,0,0.753,796.8,74.3,17
169789,1358866625,540.0,448.0,218.0,0,0.774,796.8,74.3,17
169790,1358874625,557.0,474.0,246.0,0,0.789,796.8,74.3,17
169791,1358882622,564.0,496.0,272.0,0,0.799,796.8,74.3,17
169792,1358890620,568.0,514.0,295.0,0,0.797,796.8,74.3,17
