seq,source_t_us,t_us,rr_ms,hr_bpm,score,timing_shift_ms,timing_quality,timing_uncertainty_ms,timing_recovered,refined,correction_method,waveform_score,reference_rr_ms,matched_firmware_t_us,inserted_by_smoother,low_prominence_rescue,detector_support_count,detector_names,detector_consensus,detector_time_spread_ms,single_detector,sequence_rescued,firmware_unmatched,local_clipped,flags
1820670,14565894043,14565902047,792.001,81.52184989381779,1.0,8.004,1.0,5.0,0,1,interval_core_consensus,1.0,720.0,14565894043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1820769,14566694047,14566694047,792.0,76.53051462944563,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,720.0,14566694047,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1820869,14567494047,14567494047,800.0,75.75757575757575,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,720.0,14567494047,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1820961,14568230043,14568230043,735.996,75.75757575757575,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,724.001,14568230043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1821051,14568950043,14568950043,720.0,75.75757575757575,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,727.998,14568950043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1821141,14569670047,14569670047,720.004,76.53051462944563,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,735.9975,14569670047,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1821231,14570390047,14570390047,720.0,81.52184989381779,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,735.999,14570390047,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1821317,14571070046,14571078046,687.999,81.52218218577275,1.0,8.0,1.0,5.0,0,1,interval_core_consensus,1.0,760.0,14571070046,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1821402,0,14571758047,680.001,83.33287037294237,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,788.0005,0,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,1,0,1
1821492,14572238043,14572478045,719.998,83.33333333333333,1.0,240.002,1.0,5.0,0,1,interval_core_consensus,1.0,792.0005,14572238043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,185
1821581,14573502043,14573190043,711.998,83.33333333333333,1.0,-312.0,1.0,5.0,0,1,interval_core_consensus,1.0,791.999,14573502043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,169
1821683,14574006043,14574006043,816.0,83.33333333333333,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,788.0005,14574006043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,169
1821786,14574830046,14574830046,824.003,83.33333333333333,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,784.0025,14574830046,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,169
1821888,14575646043,14575646043,815.997,83.33333333333333,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,784.0015000000001,14575646043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,169
1821988,14576446044,14576446044,800.001,83.33333333333333,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,780.0,14576446044,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1822088,14577246043,14577246043,799.999,75.00009375011719,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,776.0025,14577246043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1822188,14578046047,14578046047,800.004,74.99990625011719,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,767.9994999999999,14578046047,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1822288,14578846043,14578846043,799.996,74.99990625011719,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,747.9965,14578846043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1822392,14579678043,14579678043,832.0,74.99962500187499,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,747.9965,14579678043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1822489,14580454046,14580454046,776.003,74.99962500187499,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,735.996,14580454046,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1822584,14581214043,14581214043,759.997,74.99990625011719,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,735.996,14581214043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1822681,14581990045,14581990045,776.002,75.00009375011719,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,759.997,14581990045,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1822781,14582790047,14582790047,800.002,75.00009375011719,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,768.0,14582790047,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1822873,14583526043,14583526043,735.996,75.00037500187501,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,768.001,14583526043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1822960,14584214045,14584222047,696.004,77.31928871409002,1.0,8.002,1.0,5.0,0,1,interval_core_consensus,1.0,768.001,14584214045,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1823044,14584894043,14584894043,671.996,77.31938835209188,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,772.0005,14584894043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1823130,14585582044,14585582044,688.001,78.94768005663181,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,768.002,14585582044,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,169
1823215,0,14586262045,680.001,81.52218218577275,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,768.002,0,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,1,0,17
1823302,14586958043,14586958043,695.998,86.20640111263728,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,768.002,14586958043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,185
1823391,14587382043,14587670046,712.003,86.20640111263728,1.0,288.003,1.0,5.0,0,1,interval_core_consensus,1.0,768.002,14587382043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,185
1823479,14588374043,14588374043,703.997,86.20640111263728,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,768.002,14588374043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,169
1823575,0,14589142043,768.0,86.20640111263728,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,768.0005,0,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,1,0,17
1823671,0,14589910044,768.001,86.20640111263728,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,767.9995,0,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,1,0,17
1823765,14590662043,14590662043,751.999,85.22763591322122,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,767.999,14590662043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,169
1823862,14591438043,14591438043,776.0,84.26930785403994,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,759.997,14591438043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,169
1823958,0,14592206046,768.003,79.78734014273955,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,760.004,0,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,1,0,17
1824055,14592982043,14592982043,775.997,78.125,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,751.999,14592982043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,185
1824160,14593822047,14593822047,840.004,78.12489827487204,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,736.0,14593822047,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,185
1824265,14594662043,14594662043,839.996,78.12469482541083,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,736.0,14594662043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,169
1824365,14595462046,14595462046,800.003,77.31988654595314,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,756.0015000000001,14595462046,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1824461,14596230045,14596230045,767.999,77.31988654595314,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,764.0015000000001,14596230045,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1824550,14596934043,14596942043,711.998,77.31988654595314,1.0,8.0,1.0,5.0,0,1,interval_core_consensus,1.0,767.9995,14596934043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1824641,14597670043,14597670043,728.0,77.31988654595314,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,768.0005,14597670043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1824733,14598406043,14598406043,736.0,78.12469482541083,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,768.0005,14598406043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1824828,14599158045,14599166047,760.004,78.12510172539287,1.0,8.002,1.0,5.0,0,1,interval_core_consensus,1.0,768.0005,14599158045,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1824918,14599886043,14599886043,719.996,78.94695291077416,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,768.0005,14599886043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1825009,14600606043,14600614043,728.0,81.52173913043478,1.0,8.0,1.0,5.0,0,1,interval_core_consensus,1.0,768.0,14600606043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1825105,14601382044,14601382044,768.001,81.52173913043478,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,764.0015000000001,14601382044,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1825205,14602182043,14602182043,799.999,81.52173913043478,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,764.0015000000001,14602182043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1825306,14602990046,14602990046,808.003,81.52173913043478,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,736.0,14602990046,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1825407,14603798047,14603798047,808.001,78.94695291077416,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,736.0,14603798047,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1825506,14604590043,14604590043,791.996,78.12489827487204,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,735.999,14604590043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1825598,14605318046,14605326043,736.0,78.12489827487204,1.0,7.997,1.0,5.0,0,1,interval_core_consensus,1.0,735.997,14605318046,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1825686,14606030043,14606030043,704.0,78.12489827487204,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,735.997,14606030043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1825776,14606758043,14606750044,720.001,78.12489827487204,1.0,-7.999,1.0,5.0,0,1,interval_core_consensus,1.0,728.002,14606758043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1825868,14607478043,14607486043,735.999,78.12489827487204,1.0,8.0,1.0,5.0,0,1,interval_core_consensus,1.0,728.0,14607478043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1825957,14608198045,14608198045,712.002,81.52173913043478,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,735.996,14608198045,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1826043,14608878043,14608886047,688.002,81.52184989381779,1.0,8.004,1.0,5.0,0,1,interval_core_consensus,1.0,735.997,14608878043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1826125,14609534043,14609542043,655.996,83.33321759275334,1.0,8.0,1.0,5.0,0,1,interval_core_consensus,1.0,735.997,14609534043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1826207,0,14610198047,656.004,84.26942620947695,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,735.9965,0,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,1,0,1
1826292,14610878043,14610878043,679.996,85.22727272727273,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,735.997,14610878043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,185
1826380,0,14611582046,704.003,85.22727272727273,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,736.0,0,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,1,0,17
1826472,14612302043,14612318043,735.997,85.22690954441956,1.0,16.0,1.0,5.0,0,1,interval_core_consensus,1.0,736.0,14612302043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,185
1826566,14613070045,14613070045,752.002,85.22690954441956,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,736.0,14613070045,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,169
1826657,14613790043,14613798047,728.002,85.22690954441956,1.0,8.004,1.0,5.0,0,1,interval_core_consensus,1.0,736.0,14613790043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,169
1826749,14614534043,14614534043,735.996,85.22690954441956,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,736.0,14614534043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,169
1826848,14615326046,14615326046,792.003,82.41735599627474,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,736.0,14615326046,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1826944,14616086043,14616094047,768.001,81.52218218577275,1.0,8.004,1.0,5.0,0,1,interval_core_consensus,1.0,736.0,14616086043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1827045,14616902043,14616902043,807.996,81.52207142148677,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,752.002,14616902043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1827146,14617710047,14617710047,808.004,79.78702184302702,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,752.002,14617710047,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1827247,14618518043,14618518043,807.996,78.12489827487204,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,760.0,14618518043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1827345,14619294043,14619302043,784.0,76.53061224489795,1.0,8.0,1.0,5.0,0,1,interval_core_consensus,1.0,760.001,14619294043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1827443,14620086046,14620086046,784.003,76.530319399288,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,760.001,14620086046,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1827541,14620870043,14620870043,783.997,76.530319399288,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,764.001,14620870043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1827636,14621630043,14621630043,760.0,76.530319399288,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,764.0015,14621630043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1827731,14622390044,14622390044,760.001,76.53061224489795,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,768.0025,14622390044,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1827826,14623150046,14623150046,760.002,76.53061224489795,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,772.0,14623150046,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1827925,14623942045,14623942045,791.999,76.53061224489795,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,775.9995,14623942045,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1828018,14624686043,14624686043,743.998,76.53090509274908,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,776.003,14624686043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1828113,14625438047,14625446044,760.001,78.94716066536668,1.0,7.997,1.0,5.0,0,1,interval_core_consensus,1.0,776.003,14625438047,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1828210,14626222047,14626222047,776.003,78.94716066536668,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,776.003,14626222047,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1828309,14627006046,14627014046,791.999,78.94716066536668,1.0,8.0,1.0,5.0,0,1,interval_core_consensus,1.0,776.003,14627006046,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1828403,14627766043,14627766043,751.997,78.94726454307298,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,779.9995,14627766043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1828499,14628526043,14628534047,768.004,78.94716066536668,1.0,8.004,1.0,5.0,0,1,interval_core_consensus,1.0,776.0015000000001,14628526043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1828596,14629302045,14629310043,775.996,78.1245931010776,1.0,7.998,1.0,5.0,0,1,interval_core_consensus,1.0,775.998,14629302045,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1828694,14630094047,14630094047,784.004,77.31998618549581,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,772.0,14630094047,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1828792,14630878043,14630878043,783.996,77.31998618549581,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,764.004,14630878043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1828889,14631654046,14631654046,776.003,77.31928871409002,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,764.0015000000001,14631654046,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1828980,14632382043,14632382043,727.997,77.31928871409002,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,760.0029999999999,14632382043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1829074,14633134043,14633134043,752.0,77.31998618549581,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,760.0029999999999,14633134043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1829172,14633918043,14633918043,784.0,77.31998618549581,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,764.002,14633918043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1829269,14634694043,14634694043,776.0,77.31958762886597,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,760.0025,14634694043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1829364,14635454047,14635454047,760.004,77.31958762886597,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,759.9984999999999,14635454047,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1829459,14636214043,14636214043,759.996,77.31958762886597,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,759.9984999999999,14636214043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1829550,14636942047,14636942047,728.004,78.94695291077416,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,759.996,14636942047,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1829640,14637662044,14637662044,719.997,78.94778393570493,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,752.004,14637662044,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1829737,14638430047,14638438046,776.002,78.94778393570493,1.0,7.999,1.0,5.0,0,1,interval_core_consensus,1.0,759.996,14638430047,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1829830,14639182047,14639182047,744.001,78.94778393570493,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,759.996,14639182047,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1829921,14639910047,14639910047,728.0,78.94778393570493,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,756.0,14639910047,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1830016,14640670043,14640670043,759.996,78.94778393570493,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,756.0,14640670043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1830110,14641422043,14641422043,752.0,79.7872340425532,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,756.0,14641422043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1830204,14642174047,14642174047,752.004,79.7872340425532,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,756.0,14642174047,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1830292,14642878046,14642878046,703.999,80.64505289643428,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,756.0,14642878046,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1830376,14643550043,14643550043,671.997,80.64505289643428,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,759.996,14643550043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1830459,0,14644214047,664.004,80.64505289643428,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,759.996,0,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,1,0,1
1830548,14644934043,14644926044,711.997,82.41758241758242,1.0,-7.999,1.0,5.0,0,1,interval_core_consensus,1.0,760.0,14644934043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,185
1830646,14645710043,14645710043,783.999,82.41758241758242,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,759.996,14645710043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,169
1830749,14646534046,14646534046,824.003,79.7872340425532,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,759.996,14646534046,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,169
1830853,14647358043,14647366043,831.997,79.7872340425532,1.0,8.0,1.0,5.0,0,1,interval_core_consensus,1.0,776.002,14647358043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,169
1830960,14648222043,14648222043,856.0,79.78680964462954,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,783.999,14648222043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,169
1831069,14649094046,14649094046,872.003,76.53070986059932,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,824.003,14649094046,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1831175,14649942045,14649942045,847.999,72.81526887644826,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,824.003,14649942045,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1831286,14650822044,14650830043,887.998,72.11564464775715,1.0,7.999,1.0,5.0,0,1,interval_core_consensus,1.0,831.997,14650822044,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1831396,14651710043,14651710043,880.0,70.75480041839671,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,832.0,14651710043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1831504,14652566046,14652574043,864.0,70.09345794392523,1.0,7.997,1.0,5.0,0,1,interval_core_consensus,1.0,832.002,14652566046,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,169
1831608,0,14653406043,832.0,70.09345794392523,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,840.001,0,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,1,0,17
1831712,0,14654238044,832.001,70.09345794392523,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,847.999,0,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,1,0,17
1831818,14655062043,14655086043,847.999,70.09345794392523,1.0,24.0,1.0,5.0,0,1,interval_core_consensus,1.0,851.9995,14655062043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,185
1831922,14655918046,14655918046,832.003,70.75480041839671,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,859.998,14655918046,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,169
1832024,14656734043,14656734043,815.997,70.75480041839671,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,863.998,14656734043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1832132,14657590043,14657598043,864.0,70.75480041839671,1.0,8.0,1.0,5.0,0,1,interval_core_consensus,1.0,864.0,14657590043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1832246,14658510043,14658510043,912.0,70.75480041839671,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,864.0,14658510043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1832364,14659446046,14659454043,944.0,70.75480041839671,1.0,7.997,1.0,5.0,0,1,interval_core_consensus,1.0,864.0,14659446046,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1832476,14660350043,14660350043,896.0,70.75480041839671,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,863.996,14660350043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1832584,14661206043,14661214047,864.004,69.44444444444444,1.0,8.004,1.0,5.0,0,1,interval_core_consensus,1.0,863.996,14661206043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1832692,14662078043,14662078043,863.996,69.44444444444444,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,856.004,14662078043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1832800,14662942043,14662942043,864.0,69.44444444444444,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,856.0,14662942043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1832907,14663798043,14663798043,856.0,69.44444444444444,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,847.9975,14663798043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1833017,14664678043,14664678043,880.0,69.44412294387526,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,847.9975,14664678043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1833124,14665534047,14665534047,856.004,69.44412294387526,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,847.9975,14665534047,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1833230,14666382043,14666382043,847.996,69.44444444444444,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,848.0,14666382043,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
1833327,14667158044,14667158044,776.001,69.4447659479905,1.0,0.0,1.0,5.0,0,1,interval_core_consensus,1.0,843.998,14667158044,0,0,2,multiscale+elgendi_like,1.0,0.0,0,0,0,0,73
