t_us,sample_drop_count,beat_drop_count,metric_drop_count,sample_queue_depth,sample_queue_high_water
10441315247,0,0,0,0,4
10446315247,0,0,0,0,4
10451315247,0,0,0,0,4
10456315247,0,0,0,0,4
10461315249,0,0,0,0,4
10466315251,0,0,0,0,4
10471316247,0,0,0,0,4
10476316247,0,0,0,0,4
10481316248,0,0,0,0,4
10486317247,0,0,0,0,4
10491317252,0,0,0,0,4
10496318241,0,0,0,0,4
10501318242,0,0,0,0,4
10506318242,0,0,0,0,4
10511319675,0,0,0,0,4
10516319684,0,0,0,0,4
10521319689,0,0,0,0,4
10526319884,0,0,0,0,4
10531320248,0,0,0,0,4
10536320251,0,0,0,0,4
10541321248,0,0,0,0,4
10546322248,0,0,0,0,4
10551322249,0,0,0,0,4
10556323247,0,0,0,0,4
10561323247,0,0,0,0,4
10566323247,0,0,0,0,4
10571323252,0,0,0,0,4
10576324250,0,0,0,0,4
10581324251,0,0,0,0,4
10586324252,0,0,0,0,4
10591324252,0,0,0,0,4
10596325251,0,0,0,0,4
10601326241,0,0,0,0,4
10606326241,0,0,0,0,4
10611326242,0,0,0,0,4
10616327675,0,0,0,0,4
10621328040,0,0,0,0,4
10626328249,0,0,0,0,4
10631329247,0,0,0,0,4
10636329247,0,0,0,0,4
10641329249,0,0,0,0,4
10646329251,0,0,0,0,4
10651329253,0,0,0,0,4
10656330248,0,0,0,0,4
10661331247,0,0,0,0,4
10666331250,0,0,0,0,4
10671331251,0,0,0,0,4
10676332247,0,0,0,0,4
10681332249,0,0,0,0,4
10686332249,0,0,0,0,4
10691332252,0,0,0,0,4
10696333247,0,0,0,0,4
10701333247,0,0,0,0,4
10706333252,0,0,0,0,4
10711334242,0,0,0,0,4
10716334242,0,0,0,0,4
10721334871,0,0,0,0,4
10726335674,0,0,0,0,4
10731336028,0,0,0,0,4
10736336248,0,0,0,0,4
10741337247,0,0,0,0,4
10746337247,0,0,0,0,4
10751337252,0,0,0,0,4
10756338251,0,0,0,0,4
10761339250,0,0,0,0,4
10766340247,0,0,0,0,4
10771340249,0,0,0,0,4
10776340249,0,0,0,0,4
10781341247,0,0,0,0,4
10786341247,0,0,0,0,4
10791341247,0,0,0,0,4
10796341248,0,0,0,0,4
10801342241,0,0,0,0,4
10806342241,0,0,0,0,4
10811342241,0,0,0,0,4
10816342241,0,0,0,0,4
10821342241,0,0,0,0,4
