t_us,score_t_us,latest_data_t_us,baseline_version,uses_future_data
9945006043,9945006043,10716694043,10493534043,1
9965182047,9965182047,10716694043,10493534043,1
9985350043,9985350043,10716694043,10493534043,1
10005566043,10005566043,10716694043,10493534043,1
10025638043,10025638043,10716694043,10493534043,1
10045766047,10045766047,10716694043,10493534043,1
10065990047,10065990047,10716694043,10493534043,1
10086174043,10086174043,10716694043,10493534043,1
10106326045,10106326045,10716694043,10493534043,1
10126502044,10126502044,10716694043,10493534043,1
10146886043,10146886043,10716694043,10493534043,1
10167358043,10167358043,10716694043,10493534043,1
10187622043,10187622043,10716694043,10493534043,1
10207686043,10207686043,10716694043,10493534043,1
10227950047,10227950047,10716694043,10493534043,1
10248494043,10248494043,10716694043,10493534043,1
10269238043,10269238043,10716694043,10493534043,1
10289814044,10289814044,10716694043,10493534043,1
10310542044,10310542044,10716694043,10493534043,1
10330638047,10330638047,10716694043,10493534043,1
10351198047,10351198047,10716694043,10493534043,1
10371414043,10371414043,10716694043,10493534043,1
10392070043,10392070043,10716694043,10493534043,1
10412478043,10412478043,10716694043,10493534043,1
10433126043,10433126043,10716694043,10493534043,1
10453206043,10453206043,10716694043,10493534043,1
10473422043,10473422043,10716694043,10493534043,1
10493534043,10493534043,10716694043,10493534043,1
10513686043,10513686043,10716694043,10493534043,1
10533822043,10533822043,10716694043,10493534043,1
10554278046,10554278046,10716694043,10493534043,1
10574670043,10574670043,10716694043,10493534043,1
10594742043,10594742043,10716694043,10493534043,1
10614966043,10614966043,10716694043,10493534043,1
10635454043,10635454043,10716694043,10493534043,1
10655830045,10655830045,10716694043,10493534043,1
10676102043,10676102043,10716694043,10493534043,1
10696678043,10696678043,10716694043,10493534043,1
10716694043,10716694043,10716694043,10493534043,0
8640542043,8640542043,10737222043,10493534043,1
8661174047,8661174047,10737222043,10493534043,1
8681238047,8681238047,10737222043,10493534043,1
8701894047,8701894047,10737222043,10493534043,1
8722574043,8722574043,10737222043,10493534043,1
8743246046,8743246046,10737222043,10493534043,1
8763758043,8763758043,10737222043,10493534043,1
8784110043,8784110043,10737222043,10493534043,1
8804358043,8804358043,10737222043,10493534043,1
8824926043,8824926043,10737222043,10493534043,1
8845478043,8845478043,10737222043,10493534043,1
8866102043,8866102043,10737222043,10493534043,1
8886766044,8886766044,10737222043,10493534043,1
8906998043,8906998043,10737222043,10493534043,1
8927310043,8927310043,10737222043,10493534043,1
8947990047,8947990047,10737222043,10493534043,1
8968326044,8968326044,10737222043,10493534043,1
8988606044,8988606044,10737222043,10493534043,1
9008750047,9008750047,10737222043,10493534043,1
9028822047,9028822047,10737222043,10493534043,1
9049062043,9049062043,10737222043,10493534043,1
9069326047,9069326047,10737222043,10493534043,1
9089782046,9089782046,10737222043,10493534043,1
9110302043,9110302043,10737222043,10493534043,1
9130950047,9130950047,10737222043,10493534043,1
9151038043,9151038043,10737222043,10493534043,1
9171830043,9171830043,10737222043,10493534043,1
9192222045,9192222045,10737222043,10493534043,1
9212526043,9212526043,10737222043,10493534043,1
9232894043,9232894043,10737222043,10493534043,1
9252950047,9252950047,10737222043,10493534043,1
9273726043,9273726043,10737222043,10493534043,1
9293750043,9293750043,10737222043,10493534043,1
9313878044,9313878044,10737222043,10493534043,1
9334086043,9334086043,10737222043,10493534043,1
9354206047,9354206047,10737222043,10493534043,1
9374630047,9374630047,10737222043,10493534043,1
9394670043,9394670043,10737222043,10493534043,1
9414926044,9414926044,10737222043,10493534043,1
