t_us,last_committed_t_us,polarity,template_correlation,autocorr_estimated_rr_ms,firmware_expected_rr_ms,candidate_peak_count,final_peak_count,inserted_peak_count,firmware_matched_count,multiscale_peak_count,elgendi_peak_count,dual_detector_peak_count,single_detector_peak_count,detector_consensus_ratio,detector_time_spread_p95_ms,stable_reference_rr_ms,local_dual_rr_ms,local_dual_rr_robust_cv,reference_update_reason,waveform_amplitude,commit_until_t_us,latest_sample_t_us,reinit_reason
10049278047,10041278046,1,1.000000,688.002000,728.001000,26,0,0,0,26,26,26,0,1.000000,0.000000,702.426484,688.002000,0.068958,dual_strong_update,4.625203,10041844043,10049094043,
10054286043,10046446045,1,1.000000,688.000000,751.999000,27,0,0,0,27,27,27,0,1.000000,0.000000,688.010857,688.000000,0.060335,dual_strong_update,5.165007,10046948043,10054198043,
10059286043,10051198043,1,0.962963,736.004000,759.999000,27,0,0,0,26,27,26,1,0.962963,0.000000,734.302028,736.004000,0.064448,dual_strong_update,5.183446,10051860043,10059110043,
10064286043,10056590046,1,0.961538,748.000500,780.002000,26,0,0,0,25,26,25,1,0.961538,0.000000,750.099061,748.000500,0.087208,dual_strong_update,5.309799,10056988046,10064238046,
10069286045,10061134043,1,0.960000,784.004000,796.001500,25,0,0,0,24,25,24,1,0.960000,0.000000,780.614001,784.004000,0.030268,dual_strong_update,5.198002,10061884043,10069134043,
10074294045,10066790043,1,1.000000,792.000000,800.001500,25,1,0,1,25,25,25,0,1.000000,0.000000,791.989104,792.000000,0.029952,dual_strong_update,4.947194,10066964046,10074214046,
10079302045,10071654043,1,1.000000,808.000000,808.000000,24,0,0,0,24,24,24,0,1.000000,0.000000,806.471638,808.000000,0.029366,dual_strong_update,4.700861,10072028043,10079278043,
10084310043,10076550043,1,1.000000,799.996000,788.002000,24,0,0,0,24,24,24,0,1.000000,0.000000,800.101925,799.996000,0.044471,dual_strong_update,4.785819,10076892046,10084142046,
10089310043,10081398043,1,1.000000,808.000000,804.000000,24,0,0,0,24,24,24,0,1.000000,0.000000,806.510899,808.000000,0.058709,dual_strong_update,4.839844,10081988044,10089238044,
10094310045,10086174043,1,1.000000,808.000000,808.004000,23,0,0,0,23,23,23,0,1.000000,0.000000,810.128762,808.000000,0.051377,dual_strong_update,4.901160,10086876043,10094126043,
10099318043,10091854043,1,1.000000,776.000000,776.000000,24,1,0,1,24,24,24,0,1.000000,0.000000,779.392642,776.000000,0.030577,dual_strong_update,4.985131,10091972044,10099222044,
10104318043,10096494043,1,1.000000,780.000000,760.001000,25,0,0,0,25,25,25,0,1.000000,0.000000,780.019055,780.000000,0.038014,dual_strong_update,4.724088,10097060043,10104310043,
10109318047,10101878047,1,1.000000,764.001000,752.001000,25,1,0,1,25,25,25,0,1.000000,0.000000,765.934638,764.001000,0.038809,dual_strong_update,4.830546,10101940045,10109190045,
10114326043,10106326045,1,1.000000,736.003000,720.000000,25,0,0,0,25,25,25,0,1.000000,0.000000,741.002218,736.003000,0.040290,dual_strong_update,5.291275,10107028047,10114278047,
10119326047,10111390047,1,1.000000,727.999000,719.998000,27,0,0,0,27,27,27,0,1.000000,0.000000,728.323978,727.999000,0.032590,dual_strong_update,5.225265,10112060047,10119310047,
10124334043,10116494046,1,1.000000,728.001000,743.996000,26,0,0,0,26,26,26,0,1.000000,0.000000,728.000392,728.001000,0.032589,dual_strong_update,5.356826,10116932043,10124182043,
10129334043,10121558047,1,1.000000,724.000500,744.002000,27,0,0,0,27,27,27,0,1.000000,0.000000,721.806547,724.000500,0.073720,dual_strong_update,5.007512,10121996043,10129246043,
10134334043,10126502044,1,1.000000,743.996000,768.001500,26,0,0,0,26,26,26,0,1.000000,0.000000,739.159739,743.996000,0.111584,dual_strong_update,4.670628,10127060046,10134310046,
10139334047,10131590043,1,0.962963,744.000000,752.004000,27,0,0,0,26,27,26,1,0.962963,0.000000,743.997895,744.000000,0.079710,dual_strong_update,5.023735,10131956047,10139206047,
10144342043,10136902047,1,1.000000,704.001500,711.997000,27,1,0,1,27,27,27,0,1.000000,0.000000,706.628053,704.001500,0.092667,dual_strong_update,5.265658,10137028043,10144278043,
10149342043,10141726043,1,1.000000,743.998000,724.000000,26,1,0,1,26,26,26,0,1.000000,0.000000,742.829144,743.998000,0.095656,dual_strong_update,5.175817,10141892046,10149142046,
10154342044,10146886043,1,1.000000,736.004000,752.002000,26,1,0,1,26,26,26,0,1.000000,0.000000,736.060379,736.004000,0.064471,dual_strong_update,5.037087,10146964043,10154214043,
10159342047,10151494043,1,1.000000,752.000000,752.002000,26,0,0,0,26,26,26,0,1.000000,0.000000,750.108513,752.000000,0.078862,dual_strong_update,4.862145,10152076046,10159326046,
10164350046,10156662046,1,1.000000,792.000000,787.999500,24,0,0,0,24,24,24,0,1.000000,0.000000,781.715572,792.000000,0.074879,dual_strong_update,4.704637,10156948045,10164198045,
10169358043,10161782044,1,1.000000,768.000000,832.000500,24,0,0,0,24,24,24,0,1.000000,0.000000,766.731790,768.000000,0.092662,dual_strong_update,4.684838,10162052043,10169302043,
10174358046,10166614043,1,1.000000,760.000000,791.999000,26,0,0,0,26,26,26,0,1.000000,0.000000,762.017730,760.000000,0.140457,dual_strong_update,4.282326,10166916045,10174166045,
10179366043,10171862047,1,1.000000,728.000000,727.998000,27,1,0,1,27,27,27,0,1.000000,0.000000,736.844349,728.000000,0.114050,dual_strong_update,4.662106,10172004046,10179254046,
10184366043,10176966047,1,1.000000,712.001500,743.998000,27,1,0,1,27,27,27,0,1.000000,0.000000,712.266854,712.001500,0.074961,dual_strong_update,5.372724,10177068043,10184318043,
10189366047,10181886046,1,1.000000,704.001000,740.000000,28,1,0,1,28,28,28,0,1.000000,0.000000,705.418069,704.001000,0.084236,dual_strong_update,5.319240,10181924044,10189174044,
10194374045,10186974046,1,1.000000,696.004000,679.998500,28,1,0,1,28,28,28,0,1.000000,0.000000,696.584396,696.004000,0.085215,dual_strong_update,5.038639,10186996045,10194246045,
10199382044,10191894046,1,1.000000,703.998000,691.999000,28,1,0,1,28,28,28,0,1.000000,0.000000,703.919291,703.998000,0.084237,dual_strong_update,4.949551,10192076043,10199326043,
10204390043,10196766043,1,1.000000,688.000000,711.999000,28,1,0,1,28,28,28,0,1.000000,0.000000,688.070386,688.000000,0.051727,dual_strong_update,5.448109,10196948044,10204198044,
10209390044,10201662045,1,1.000000,712.000000,735.997000,26,0,0,0,26,26,26,0,1.000000,0.000000,710.039479,712.000000,0.049975,dual_strong_update,5.519741,10202044043,10209294043,
10214398045,10206902044,1,1.000000,747.997500,776.000500,25,0,0,0,25,25,25,0,1.000000,0.000000,742.057681,747.997500,0.095139,dual_strong_update,4.743260,10207124043,10214374043,
10219406043,10211886043,1,1.000000,800.004000,820.001500,24,1,0,0,24,24,24,0,1.000000,0.000000,797.963116,800.004000,0.059307,dual_strong_update,4.617486,10211980043,10219230043,
10224406043,10216926043,1,1.000000,804.000000,800.002000,25,1,0,1,25,25,25,0,1.000000,0.000000,806.440328,804.000000,0.059007,dual_strong_update,4.454312,10217060046,10224310046,
10229406043,10221542043,1,0.960000,800.000000,752.000000,25,0,0,0,24,25,24,1,0.960000,0.000000,800.128574,800.000000,0.074132,dual_strong_update,4.772236,10222124045,10229374045,
10234406046,10226374047,1,1.000000,767.997000,752.000000,26,0,0,0,26,26,26,0,1.000000,0.000000,767.303026,767.997000,0.077217,dual_strong_update,4.755633,10226996046,10234246046,
10239414045,10231878043,1,1.000000,767.996500,788.001500,25,0,0,0,25,25,25,0,1.000000,0.000000,766.134919,767.996500,0.084940,dual_strong_update,5.080787,10232108047,10239358047,
10244422043,10236494043,1,1.000000,784.004000,792.003000,24,0,0,0,24,24,24,0,1.000000,0.000000,783.924554,784.004000,0.030272,dual_strong_update,4.885258,10237172043,10244422043,
10249422045,10241318043,1,1.000000,792.000000,792.003000,24,0,0,0,24,24,24,0,1.000000,0.000000,791.527769,792.000000,0.029955,dual_strong_update,4.747654,10242036043,10249286043,
10254422046,10246846043,1,1.000000,808.000000,800.004000,24,0,0,0,24,24,24,0,1.000000,0.000000,807.718985,808.000000,0.029358,dual_strong_update,4.591728,10247100047,10254350047,
10259430043,10251886043,1,1.000000,792.000000,840.000000,24,1,0,1,24,24,24,0,1.000000,0.000000,792.090555,792.000000,0.044933,dual_strong_update,4.691348,10252004043,10259254043,
10264430046,10256342043,1,1.000000,808.002000,808.004000,24,0,0,0,24,24,24,0,1.000000,0.000000,805.188711,808.002000,0.058719,dual_strong_update,4.824119,10257052045,10264302045,
10269438043,10261862047,1,0.960000,807.999000,815.998000,25,0,0,0,24,25,24,1,0.960000,0.000000,808.403898,807.999000,0.044038,dual_strong_update,5.075831,10262156043,10269406043,
10274438044,10266814045,1,1.000000,808.004000,816.000000,24,0,0,0,24,24,24,0,1.000000,0.000000,810.603001,808.004000,0.014685,dual_strong_update,5.117626,10267028043,10274278043,
10279446043,10271670043,1,1.000000,808.004000,807.998000,24,0,0,0,24,24,24,0,1.000000,0.000000,810.486188,808.004000,0.014686,dual_strong_update,4.692179,10272116043,10279366043,
10284446043,10276486047,1,1.000000,792.001000,779.999500,24,0,0,0,24,24,24,0,1.000000,0.000000,796.328227,792.001000,0.044925,dual_strong_update,4.498163,10277180045,10284430045,
10289446043,10281806043,1,1.000000,772.001500,759.999500,25,0,0,0,25,25,25,0,1.000000,0.000000,779.212358,772.001500,0.053773,dual_strong_update,5.034851,10282068044,10289318044,
10294446047,10286926043,1,1.000000,752.000000,728.000500,26,0,0,0,26,26,26,0,1.000000,0.000000,752.271858,752.000000,0.063081,dual_strong_update,5.399848,10287140047,10294390047,
10299446047,10291950043,1,1.000000,736.000000,731.998500,26,1,0,0,26,26,26,0,1.000000,0.000000,737.532360,736.000000,0.048346,dual_strong_update,5.760974,10292020046,10299270046,
10304454044,10297094046,1,1.000000,744.000000,752.000000,26,1,0,1,26,26,26,0,1.000000,0.000000,743.859070,744.000000,0.047818,dual_strong_update,6.000000,10297108043,10304358043,
10309454046,10301574043,1,1.000000,744.000000,767.998000,26,0,0,0,26,26,26,0,1.000000,0.000000,744.425293,744.000000,0.047826,dual_strong_update,5.584094,10302180047,10309430047,
10314462043,10306334046,1,1.000000,736.003000,736.000500,26,0,0,0,26,26,26,0,1.000000,0.000000,737.900549,736.003000,0.064455,dual_strong_update,6.000000,10307068044,10314318044,
10319462045,10312022043,1,1.000000,743.997000,727.998000,26,1,0,1,26,26,26,0,1.000000,0.000000,743.964770,743.997000,0.047838,dual_strong_update,5.937052,10312172047,10319422047,
10324470043,10316438044,1,1.000000,736.002000,736.002000,26,0,0,0,26,26,26,0,1.000000,0.000000,736.013153,736.002000,0.032230,dual_strong_update,5.891417,10317092046,10324342046,
10329470043,10321590043,1,1.000000,744.000000,748.001000,26,0,0,0,26,26,26,0,1.000000,0.000000,743.398898,744.000000,0.031884,dual_strong_update,6.000000,10322140046,10329390046,
10334470043,10326790044,1,0.961538,744.000000,731.998000,26,0,0,0,25,26,25,1,0.961538,0.000000,743.999469,744.000000,0.031884,dual_strong_update,6.000000,10327044047,10334294047,
10339470043,10332094044,1,1.000000,735.996000,724.000000,26,1,0,1,26,26,26,0,1.000000,0.000000,737.045598,735.996000,0.032243,dual_strong_update,6.000000,10332100047,10339350047,
10344470044,10337006043,1,1.000000,743.998000,752.000500,26,1,0,1,26,26,26,0,1.000000,0.000000,741.982956,743.998000,0.047822,dual_strong_update,6.000000,10337180044,10344430044,
10349470045,10341390046,1,0.961538,739.997000,768.002000,26,0,0,0,25,26,25,1,0.961538,0.000000,741.784036,739.997000,0.104176,dual_strong_update,5.770961,10342044043,10349294043,
10354470045,10346950044,1,1.000000,775.999000,811.999000,25,1,0,0,25,25,25,0,1.000000,0.000000,775.582382,775.999000,0.091709,dual_strong_update,5.148963,10347100045,10354350045,
10359478045,10351982043,1,1.000000,800.001000,815.997500,24,1,0,1,24,24,24,0,1.000000,0.000000,795.518347,800.001000,0.103784,dual_strong_update,5.141650,10352180047,10359430047,
10364486044,10357030045,1,1.000000,852.000500,648.001000,23,1,0,0,23,23,23,0,1.000000,0.000000,842.875973,852.000500,0.180975,dual_consensus_update,5.637781,10357036047,10364286047,
10369494044,10361942043,1,1.000000,872.002000,864.000000,22,1,0,0,22,22,22,0,1.000000,0.000000,877.070715,888.000000,0.227065,hold_previous_good_window,6.000000,10362132043,10369382043,
10374502043,10367038043,1,1.000000,932.000000,880.001000,21,1,0,0,21,21,21,0,1.000000,0.000000,924.763712,932.000000,0.089081,dual_strong_update,6.000000,10367188045,10374438045,
10379502043,10371414043,1,1.000000,912.003000,891.999000,20,0,0,0,20,20,20,0,1.000000,0.000000,929.596141,912.003000,0.078020,dual_strong_update,5.478227,10372076043,10379326043,
10384502044,10376982043,1,1.000000,892.000500,903.993000,21,1,0,1,21,21,21,0,1.000000,0.000000,901.305755,892.000500,0.026595,dual_strong_update,4.724723,10377148043,10384398043,
10389502046,10381558057,1,1.000000,888.000000,899.993500,22,0,0,0,22,22,22,0,1.000000,0.000000,888.153630,888.000000,0.093516,dual_strong_update,4.478648,10382228043,10389478043,
10394502047,10386550047,1,0.956522,848.000000,820.000000,23,0,0,0,22,23,22,1,0.956522,0.000000,853.393432,848.000000,0.097906,dual_strong_update,5.043303,10387100043,10394350043,
10399510043,10392070043,1,1.000000,788.000000,768.004000,25,1,0,1,25,25,25,0,1.000000,0.000000,791.889755,788.000000,0.105364,dual_strong_update,5.137405,10392172043,10399422043,
10404510043,10396854046,1,0.962963,735.996000,696.002500,27,0,0,0,27,26,26,1,0.962963,0.000000,754.425173,735.996000,0.112817,dual_strong_update,5.879123,10397244044,10404494044,
10409510043,10401678043,1,0.965517,672.000000,636.001500,29,0,0,0,29,28,28,1,0.965517,0.000000,675.508816,672.000000,0.088250,dual_strong_update,6.000000,10402132046,10409382046,
10414510046,10406798046,1,0.966667,648.002000,639.998000,30,0,0,0,30,29,29,1,0.966667,0.000000,648.161949,648.002000,0.054908,dual_strong_update,6.000000,10407220043,10414470043,
10419518047,10411814045,1,1.000000,648.002000,655.998000,29,0,0,0,29,29,29,0,1.000000,0.000000,648.001792,648.002000,0.054910,dual_strong_update,6.000000,10412268047,10419518047,
10424526044,10416750043,1,1.000000,672.004000,712.004000,28,0,0,0,28,28,28,0,1.000000,0.000000,664.179317,672.004000,0.088258,dual_strong_update,6.000000,10417124046,10424374046,
10429526046,10421654047,1,1.000000,728.003000,760.000000,27,0,0,0,27,27,27,0,1.000000,0.000000,720.354044,728.003000,0.097753,dual_strong_update,6.000000,10422220046,10429470046,
10434534043,10426966047,1,1.000000,760.004000,768.000000,26,1,0,1,26,26,26,0,1.000000,0.000000,759.627021,760.004000,0.046815,dual_strong_update,6.000000,10427100047,10434350047,
10439534043,10431622043,1,0.961538,768.000000,772.000000,26,0,0,0,25,26,25,1,0.961538,0.000000,767.953076,768.000000,0.046331,dual_strong_update,6.000000,10432196043,10439446043,
10444534043,10437246044,1,1.000000,768.000000,740.000500,26,1,0,1,26,26,26,0,1.000000,0.000000,765.177835,768.000000,0.046331,dual_strong_update,5.446161,10437268046,10444518046,
10449534043,10441622043,1,0.961538,732.000000,712.000000,26,0,0,0,25,26,25,1,0.961538,0.000000,735.846761,732.000000,0.081012,dual_strong_update,5.632567,10442124044,10449374044,
10454534043,10447118043,1,1.000000,732.000000,776.002000,25,1,0,0,25,25,25,0,1.000000,0.000000,731.275404,732.000000,0.097219,dual_strong_update,5.436673,10447172043,10454422043,
10459534043,10451438043,1,1.000000,799.997000,808.003000,24,0,0,0,24,24,24,0,1.000000,0.000000,784.570753,799.997000,0.148266,dual_strong_update,5.796762,10452220045,10459470045,
10464534045,10456550043,1,1.000000,840.000000,839.998000,23,0,0,0,23,23,23,0,1.000000,0.000000,832.097081,840.000000,0.077663,dual_strong_update,5.779009,10457100045,10464350045,
10469534046,10461606043,1,1.000000,856.000000,856.000000,23,0,0,0,23,23,23,0,1.000000,0.000000,855.740940,856.000000,0.048498,dual_strong_update,4.859968,10462172043,10469422043,
10474542043,10466710043,1,1.000000,839.999500,843.999000,23,0,0,0,23,23,23,0,1.000000,0.000000,838.808923,839.999500,0.056479,dual_strong_update,4.661531,10467252043,10474502043,
10479542045,10471830043,1,1.000000,848.000000,843.999500,22,0,0,0,22,22,22,0,1.000000,0.000000,847.966634,848.000000,0.027981,dual_strong_update,4.798034,10472148044,10479398044,
10484542045,10476830043,1,1.000000,856.000000,864.004000,22,0,0,0,22,22,22,0,1.000000,0.000000,855.833674,856.000000,0.069280,dual_strong_update,4.784695,10477228043,10484478043,
10489550043,10481854044,1,0.956522,848.000000,800.000000,23,0,0,0,22,23,22,1,0.956522,0.000000,848.014104,848.000000,0.097908,dual_strong_update,5.433885,10482108043,10489358043,
10494550043,10486630043,1,0.954545,859.999500,832.000000,22,0,0,0,21,22,21,1,0.954545,0.000000,856.988687,859.999500,0.075852,dual_strong_update,5.460766,10487172043,10494422043,
10499550043,10491838047,1,1.000000,824.000000,827.999500,23,0,0,0,23,23,23,0,1.000000,0.000000,829.722497,824.000000,0.064775,dual_strong_update,5.059630,10492244046,10499494046,
10504550045,10496854047,1,1.000000,816.002000,784.002000,24,0,0,0,24,24,24,0,1.000000,0.000000,816.022272,816.002000,0.087202,dual_strong_update,5.389624,10497132043,10504382043,
10509558045,10501958043,1,1.000000,799.999000,788.003500,24,0,0,0,24,24,24,0,1.000000,0.000000,802.127238,799.999000,0.059304,dual_strong_update,5.229992,10502196043,10509446043,
10514566043,10506558043,1,1.000000,775.998000,783.999500,25,0,0,0,25,25,25,0,1.000000,0.000000,777.418676,775.998000,0.045849,dual_strong_update,5.552081,10507260047,10514510047,
10519566047,10511406043,1,1.000000,776.001000,783.998000,24,0,0,0,24,24,24,0,1.000000,0.000000,775.710496,776.001000,0.045855,dual_strong_update,5.278817,10512132043,10519382043,
10524574043,10516846047,1,1.000000,800.001000,799.997000,24,0,0,0,24,24,24,0,1.000000,0.000000,799.220407,800.001000,0.059306,dual_strong_update,4.745980,10517228046,10524478046,
10529574043,10521878045,1,1.000000,800.002500,815.999000,23,0,0,0,23,23,23,0,1.000000,0.000000,800.001398,800.002500,0.074138,dual_strong_update,5.130985,10522316043,10529566043,
10534574044,10526854043,1,0.956522,848.003000,808.001000,23,0,0,0,22,23,22,1,0.956522,0.000000,845.330082,848.003000,0.083924,dual_strong_update,5.057980,10527156047,10534406047,
10539582043,10531438043,1,1.000000,831.997500,847.996000,23,0,0,0,23,23,23,0,1.000000,0.000000,828.132630,831.997500,0.064147,dual_strong_update,5.322860,10532228047,10539478047,
10544582044,10537094043,1,1.000000,888.004000,872.001000,22,1,0,1,22,22,22,0,1.000000,0.000000,881.121822,888.004000,0.053433,dual_strong_update,5.126551,10537292046,10544542046,
10549590046,10541590045,1,1.000000,855.998500,880.002000,23,0,0,0,23,23,23,0,1.000000,0.000000,856.521821,855.998500,0.055423,dual_strong_update,4.862615,10542180045,10549430045,
10554598047,10546838043,1,1.000000,856.001500,840.001000,23,0,0,0,23,23,23,0,1.000000,0.000000,855.922111,856.001500,0.041570,dual_strong_update,4.942754,10547268044,10554518044,
10559606045,10551726045,1,1.000000,832.000000,812.000500,24,0,0,0,24,24,24,0,1.000000,0.000000,833.720025,832.000000,0.085538,dual_strong_update,4.839992,10552324043,10559574043,
10564614043,10556534046,1,0.960000,800.002000,771.998500,25,0,0,0,24,25,24,1,0.960000,0.000000,808.289021,800.002000,0.074126,dual_strong_update,6.000000,10557180043,10564430043,
10569614043,10561942043,1,1.000000,779.998000,759.996000,25,0,0,0,25,25,25,0,1.000000,0.000000,785.145179,779.998000,0.091245,dual_strong_update,6.000000,10562260045,10569510045,
10574614045,10566814043,1,1.000000,712.003000,759.996000,26,0,0,0,26,26,26,0,1.000000,0.000000,718.795139,712.003000,0.166581,dual_consensus_update,6.000000,10567340043,10574590043,
10579622043,10572318047,1,1.000000,799.998000,820.002500,24,1,0,1,24,24,24,0,1.000000,0.000000,798.340560,799.998000,0.088965,dual_strong_update,6.000000,10572364043,10579614043,
10584622043,10576374043,1,1.000000,751.999000,864.001000,25,0,0,0,25,25,25,0,1.000000,0.000000,751.126984,751.999000,0.126173,dual_strong_update,6.000000,10577220043,10584470043,
10589622043,10581782043,1,0.960000,816.000000,840.004000,25,0,0,0,24,25,24,1,0.960000,0.000000,808.537096,816.000000,0.058148,dual_strong_update,6.000000,10582300043,10589550043,
10594622046,10586638043,1,1.000000,823.999000,820.000000,24,0,0,0,24,24,24,0,1.000000,0.000000,824.093318,823.999000,0.057579,dual_strong_update,6.000000,10587364043,10594614043,
10599630047,10591566043,1,1.000000,784.002000,816.000000,25,0,0,0,25,25,25,0,1.000000,0.000000,784.484586,784.002000,0.098335,dual_strong_update,6.000000,10592236044,10599486044,
10604638043,10596870047,1,1.000000,711.997000,663.999000,26,0,0,0,26,26,26,0,1.000000,0.000000,724.045037,711.997000,0.133266,dual_strong_update,6.000000,10597316044,10604566044,
10609638043,10601622045,1,1.000000,684.001500,656.000500,27,0,0,0,27,27,27,0,1.000000,0.000000,686.129688,684.001500,0.060693,dual_strong_update,6.000000,10602204047,10609454047,
10614638045,10606790043,1,1.000000,688.003000,679.999500,28,0,0,0,28,28,28,0,1.000000,0.000000,686.722548,688.003000,0.068962,dual_strong_update,6.000000,10607300044,10614550044,
10619646043,10611838044,1,1.000000,723.999000,736.000000,27,0,0,0,27,27,27,0,1.000000,0.000000,714.549699,723.999000,0.106490,dual_strong_update,6.000000,10612380047,10619630047,
10624646047,10616574043,1,1.000000,736.003000,743.997000,26,0,0,0,26,26,26,0,1.000000,0.000000,735.798301,736.003000,0.048354,dual_strong_update,6.000000,10617252043,10624502043,
10629654043,10621790047,1,1.000000,732.001500,728.000000,27,0,0,0,27,27,27,0,1.000000,0.000000,734.253179,732.001500,0.072912,dual_strong_update,6.000000,10622308043,10629558043,
10634654043,10627254046,1,1.000000,720.001000,692.001500,26,1,0,1,26,26,26,0,1.000000,0.000000,721.179210,720.001000,0.082362,dual_strong_update,6.000000,10627356043,10634606043,
10639654043,10632134043,1,1.000000,719.996000,688.001000,26,0,0,0,26,26,26,0,1.000000,0.000000,721.484495,719.996000,0.131785,dual_strong_update,6.000000,10632404043,10639654043,
10644654043,10637062043,1,1.000000,703.999500,687.999000,27,1,0,0,27,27,27,0,1.000000,0.000000,700.776024,703.999500,0.134777,dual_strong_update,6.000000,10637260047,10644510047,
10649654047,10641766043,1,1.000000,744.000000,688.002000,26,0,0,0,26,26,26,0,1.000000,0.000000,739.242736,744.000000,0.095652,dual_strong_update,6.000000,10642356043,10649606043,
10654662045,10646958047,1,1.000000,736.000000,732.002000,27,0,0,0,27,27,27,0,1.000000,0.000000,736.023537,736.000000,0.048346,dual_strong_update,6.000000,10647228047,10654478047,
10659670045,10652158045,1,1.000000,736.000000,743.999000,26,1,0,1,26,26,26,0,1.000000,0.000000,735.313800,736.000000,0.032238,dual_strong_update,6.000000,10652324044,10659574044,
10664678043,10657318043,1,1.000000,735.999000,728.001000,27,1,0,1,27,27,27,0,1.000000,0.000000,736.089584,735.999000,0.032236,dual_strong_update,6.000000,10657412044,10664662044,
10669678043,10661758047,1,1.000000,736.000000,712.004000,26,0,0,0,26,26,26,0,1.000000,0.000000,735.999022,736.000000,0.048338,dual_strong_update,6.000000,10662308044,10669558044,
10674678043,10666726047,1,1.000000,743.996000,736.004000,26,0,0,0,26,26,26,0,1.000000,0.000000,738.031059,743.996000,0.047834,dual_strong_update,6.000000,10667428043,10674678043,
10679678043,10671998043,1,0.964286,711.996500,736.000000,28,0,0,0,27,28,27,1,0.964286,0.000000,712.251544,711.996500,0.058312,dual_strong_update,6.000000,10672284046,10679534046,
10684678043,10676758043,1,1.000000,736.004000,743.997000,26,0,0,0,26,26,26,0,1.000000,0.000000,735.437412,736.004000,0.048353,dual_strong_update,6.000000,10677356044,10684606044,
10689678047,10681766043,1,1.000000,732.002000,744.000000,27,0,0,0,27,27,27,0,1.000000,0.000000,730.723122,732.002000,0.040516,dual_strong_update,6.000000,10682428047,10689678047,
10694686043,10686958047,1,1.000000,735.998000,736.004000,27,0,0,0,27,27,27,0,1.000000,0.000000,734.608679,735.998000,0.048341,dual_strong_update,6.000000,10687292043,10694542043,
10699686046,10692198043,1,1.000000,751.998000,751.996000,25,1,0,1,25,25,25,0,1.000000,0.000000,751.875733,751.998000,0.031549,dual_strong_update,6.000000,10692356047,10699606047,
10704694044,10696678043,1,1.000000,735.999000,736.000000,26,0,0,0,26,26,26,0,1.000000,0.000000,736.207877,735.999000,0.032232,dual_strong_update,6.000000,10697444044,10704694044,
10709694045,10701806047,1,1.000000,735.996000,728.000000,26,0,0,0,26,26,26,0,1.000000,0.000000,732.512500,735.996000,0.032231,dual_strong_update,6.000000,10702332043,10709582043,
10714702043,10706878045,1,1.000000,735.999000,728.002000,26,0,0,0,26,26,26,0,1.000000,0.000000,735.996971,735.999000,0.032224,dual_strong_update,6.000000,10707420043,10714670043,
10719702043,10712150046,1,1.000000,736.002000,763.999000,26,1,0,1,26,26,26,0,1.000000,0.000000,735.983667,736.002000,0.032236,dual_strong_update,6.000000,10712308045,10719558045,
10724702043,10716694043,1,0.961538,751.997500,759.998000,26,0,0,0,25,26,25,1,0.961538,0.000000,751.337202,751.997500,0.031543,dual_strong_update,6.000000,10717404043,10724654043,
10729702043,10721998047,1,0.961538,751.997500,751.997500,26,0,0,0,25,26,25,1,0.961538,0.000000,753.764250,751.997500,0.031550,dual_strong_update,6.000000,10722252046,10729502046,
10734702043,10727294045,1,1.000000,755.997000,759.998000,25,1,0,1,25,25,25,0,1.000000,0.000000,757.984244,755.997000,0.023543,dual_strong_update,6.000000,10727364046,10734614046,
10739702043,10731710044,1,1.000000,736.000500,735.997000,27,0,0,0,27,27,27,0,1.000000,0.000000,736.894222,736.000500,0.064460,dual_strong_update,5.977064,10732268043,10739518043,
10744702046,10737222043,1,1.000000,700.002500,684.002000,27,1,0,1,27,27,27,0,1.000000,0.000000,703.220362,700.002500,0.084718,dual_strong_update,6.000000,10737308045,10744558045,
10749702047,10741806043,1,1.000000,688.001500,728.000000,27,0,0,0,27,27,27,0,1.000000,0.000000,689.575379,688.001500,0.094818,dual_strong_update,6.000000,10742364043,10749614043,
10754710046,10747030043,1,1.000000,700.001000,771.999000,27,0,0,0,27,27,27,0,1.000000,0.000000,695.853280,700.001000,0.093190,dual_strong_update,6.000000,10747420043,10754670043,
10759718044,10752006043,1,1.000000,756.000000,844.002000,25,0,0,0,25,25,25,0,1.000000,0.000000,748.096898,756.000000,0.109820,dual_strong_update,6.000000,10752468044,10759718044,
10764718046,10756982043,1,1.000000,800.000000,815.999000,25,0,0,0,25,25,25,0,1.000000,0.000000,796.921519,800.000000,0.066720,dual_strong_update,6.000000,10757332047,10764582047,
10769726046,10761886044,1,1.000000,808.002000,808.002500,24,0,0,0,24,24,24,0,1.000000,0.000000,807.956447,808.002000,0.029366,dual_strong_update,5.962757,10762404043,10769654043,
10774734043,10766750045,1,1.000000,811.999000,815.998000,23,0,0,0,23,23,23,0,1.000000,0.000000,814.986650,811.999000,0.036517,dual_strong_update,5.754065,10767300047,10774550047,
10779734046,10771734047,1,1.000000,808.001500,823.998000,23,0,0,0,23,23,23,0,1.000000,0.000000,808.007472,808.001500,0.029358,dual_strong_update,5.857355,10772380043,10779630043,
10784734046,10777286043,1,1.000000,799.998000,780.000000,24,1,0,0,24,24,24,0,1.000000,0.000000,800.044823,799.998000,0.044478,dual_strong_update,5.699417,10777452043,10784702043,
10789734046,10781926043,1,1.000000,771.999500,752.004000,25,0,0,0,25,25,25,0,1.000000,0.000000,777.501037,771.999500,0.053778,dual_strong_update,5.854671,10782324043,10789574043,
