t_us,nn_ms,corrected,metric_eligible,source
1011088430,736.0,0,1,raw
1011745548,657.0,0,1,raw
1012352273,606.0,0,1,raw
1013081983,729.0,0,1,raw
1013844775,762.0,0,1,raw
1014583732,738.0,0,1,raw
1016974848,673.0,0,1,raw
1017711944,737.0,0,1,raw
1018366921,654.0,0,1,raw
1019007642,640.0,0,1,raw
1019638904,631.0,0,1,raw
1020312206,673.0,0,1,raw
1020975206,663.0,0,1,raw
1021640464,665.0,0,1,raw
1022385357,744.0,0,1,raw
1023162096,776.0,0,1,raw
1023922442,760.0,0,1,raw
1024642916,720.0,0,1,raw
1025427212,784.0,0,1,raw
1026091723,664.0,0,1,raw
1026868700,776.0,0,1,raw
1027427572,558.0,0,1,raw
1028066616,639.0,0,1,raw
1028779397,712.0,0,1,raw
1030220871,534.0,0,1,raw
1030934316,713.0,0,1,raw
1031589375,655.0,0,1,raw
1032334385,745.0,0,1,raw
1032983582,649.0,0,1,raw
1033638273,654.0,0,1,raw
1034213261,574.0,0,1,raw
1035089323,876.0,0,1,raw
1035696441,607.0,0,1,raw
1036223604,527.0,1,0,missed_beat_split
1036750604,527.0,1,0,missed_beat_split
1037365436,614.0,0,1,raw
1038006198,640.0,0,1,raw
1038628961,622.0,0,1,raw
1039342132,713.0,0,1,raw
1039980734,638.0,0,1,raw
1040726085,745.0,0,1,raw
1041269363,543.0,0,1,raw
1042712073,566.0,0,1,raw
1043441142,729.0,0,1,raw
1044154268,713.0,0,1,raw
1044825006,670.0,0,1,raw
1045545554,720.0,0,1,raw
1046234503,688.0,0,1,raw
1046971515,737.0,0,1,raw
1047626334,654.0,0,1,raw
1048177052,550.0,0,1,raw
1049790273,606.5,1,0,missed_beat_split
1050396773,606.5,1,0,missed_beat_split
1051134228,737.0,0,1,raw
1051855177,720.0,0,1,raw
1052469893,614.0,0,1,raw
1053198752,728.0,0,1,raw
1053951301,752.0,0,1,raw
1054696090,744.0,0,1,raw
1055514564,818.0,0,1,raw
1056362966,848.0,0,1,raw
1057003430,640.0,0,1,raw
1057673762,670.0,0,1,raw
1058492152,818.0,0,1,raw
1059308616,816.0,0,1,raw
1059915424,606.0,0,1,raw
1060604683,689.0,0,1,raw
1061341672,736.0,0,1,raw
1061908706,567.0,0,1,raw
1062605921,697.0,0,1,raw
