t_us,last_committed_t_us,polarity,template_correlation,autocorr_estimated_rr_ms,firmware_expected_rr_ms,candidate_peak_count,final_peak_count,inserted_peak_count,firmware_matched_count,multiscale_peak_count,elgendi_peak_count,dual_detector_peak_count,single_detector_peak_count,detector_consensus_ratio,detector_time_spread_p95_ms,stable_reference_rr_ms,local_dual_rr_ms,local_dual_rr_robust_cv,reference_update_reason,waveform_amplitude,commit_until_t_us,latest_sample_t_us,reinit_reason
14195622043,0,1,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,14195622043,0,
14200622043,0,1,0.000000,0.000000,760.002000,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,14200622043,0,
14205622045,14198006043,1,1.000000,792.000000,863.999000,12,0,0,0,12,12,12,0,1.000000,0.000000,800.015499,792.000000,0.194685,dual_consensus_update,4.575370,14198316047,14205566047,
14210630045,14202774044,1,1.000000,823.998000,863.998500,18,0,0,0,18,18,18,0,1.000000,0.000000,818.030860,823.998000,0.143946,dual_strong_update,4.620238,14203196043,14210446043,
14215638043,14208246044,1,1.000000,843.998500,864.000000,23,1,0,1,23,23,23,0,1.000000,0.000000,861.997998,843.998500,0.105404,dual_strong_update,4.702767,14208308043,14215558043,
14220638045,14212718043,1,0.960000,799.998000,847.999000,25,0,0,0,24,25,24,1,0.960000,0.000000,797.898576,799.998000,0.163083,dual_consensus_update,4.301522,14213204044,14220454044,
14225646045,14217950047,1,1.000000,891.998500,919.998500,23,0,0,0,23,23,23,0,1.000000,0.000000,893.641353,891.998500,0.066488,dual_strong_update,4.195619,14218276046,14225526046,
14230646046,14222582043,1,1.000000,812.000000,924.000000,23,0,0,0,23,23,23,0,1.000000,0.000000,816.238825,812.000000,0.124160,dual_strong_update,3.962177,14223348046,14230598046,
14235654043,14227606043,1,0.958333,847.999000,864.001000,24,1,0,1,24,23,23,1,0.958333,0.000000,846.382155,847.999000,0.111896,dual_strong_update,4.175534,14228404043,14235654043,
14240654043,14232646046,1,0.958333,852.004000,871.998500,24,0,0,0,24,23,23,1,0.958333,0.000000,856.397606,852.004000,0.076568,dual_strong_update,4.063853,14233276043,14240526043,
14245654047,14237926043,1,0.956522,856.004000,876.002000,23,0,0,0,23,22,22,1,0.956522,0.000000,854.897017,856.004000,0.055417,dual_strong_update,4.665201,14238332043,14245582043,
14250662043,14243038043,1,0.956522,856.004000,856.000000,23,1,0,1,23,22,22,1,0.956522,0.000000,859.926028,856.004000,0.027724,dual_strong_update,4.756354,14243220046,14250470046,
14255662043,14247462047,1,1.000000,840.001000,792.000000,23,0,0,0,23,23,23,0,1.000000,0.000000,842.969455,840.001000,0.105902,dual_strong_update,4.519235,14248284043,14255534043,
14260662047,14252790044,1,1.000000,776.002000,772.000500,24,0,0,0,24,24,24,0,1.000000,0.000000,777.027078,776.002000,0.122272,dual_strong_update,4.512795,14253380043,14260630043,
14265670043,14257934044,1,1.000000,772.000500,831.999000,25,0,0,0,25,25,25,0,1.000000,0.000000,770.259711,772.000500,0.099857,dual_strong_update,4.152039,14258276043,14265526043,
14270670043,14262782046,1,0.960000,808.003000,832.002000,25,0,0,0,24,25,24,1,0.960000,0.000000,798.259283,808.003000,0.088077,dual_strong_update,4.456243,14263356043,14270606043,
14275670043,14267806046,1,1.000000,840.004000,863.998500,22,0,0,0,22,22,22,0,1.000000,0.000000,836.427150,840.004000,0.056467,dual_strong_update,4.731746,14268396047,14275646047,
14280670044,14273158048,1,1.000000,856.004000,880.002000,22,1,0,1,22,22,22,0,1.000000,0.000000,850.834056,856.004000,0.041568,dual_strong_update,4.657237,14273260043,14280510043,
14285670047,14277470043,1,0.954545,884.000000,887.998000,22,0,0,0,22,21,21,1,0.954545,0.000000,881.683214,884.000000,0.040257,dual_strong_update,4.727579,14278324043,14285574043,
14290678043,14282758046,1,1.000000,887.998000,888.002000,21,0,0,0,21,21,21,0,1.000000,0.000000,887.994855,887.998000,0.033401,dual_strong_update,4.687451,14283420043,14290670043,
14295678045,14287462045,1,1.000000,887.996000,867.998000,22,0,0,0,22,22,22,0,1.000000,0.000000,886.161099,887.996000,0.053426,dual_strong_update,4.283848,14288292043,14295542043,
14300678046,14293318043,1,0.913043,887.998000,848.003000,23,1,0,1,22,22,21,2,0.913043,0.000000,888.925420,887.998000,0.086820,dual_strong_update,4.338312,14293340043,14300590043,
14305686043,14298006043,1,1.000000,879.998000,887.998500,22,0,0,0,22,22,22,0,1.000000,0.000000,882.502404,879.998000,0.053909,dual_strong_update,4.459129,14298412045,14305662045,
14310686043,14302454043,1,1.000000,880.001000,879.998000,22,0,0,0,22,22,22,0,1.000000,0.000000,876.150563,880.001000,0.094345,dual_strong_update,4.268274,14303300044,14310550044,
14315686043,14308326043,1,1.000000,891.998500,880.001000,21,1,0,1,21,21,21,0,1.000000,0.000000,891.969551,891.998500,0.086431,dual_strong_update,4.598619,14308372043,14315622043,
14320686043,14313198047,1,0.956522,888.001000,948.000000,23,0,0,0,23,22,22,1,0.956522,0.000000,887.272709,888.001000,0.093494,dual_strong_update,4.395647,14313436043,14320686043,
14325686043,14317614044,1,0.956522,871.999000,863.998000,23,0,0,0,23,22,22,1,0.956522,0.000000,870.064426,871.999000,0.068013,dual_strong_update,4.233567,14318268047,14325518047,
14330686043,14322646045,1,0.956522,871.998000,859.997500,23,0,0,0,23,22,22,1,0.956522,0.000000,874.026442,871.998000,0.040804,dual_strong_update,4.346001,14323348045,14330598045,
14335686043,14327902046,1,0.958333,851.999500,859.997500,24,0,0,0,24,23,23,1,0.958333,0.000000,853.956443,851.999500,0.048728,dual_strong_update,3.969948,14328244045,14335494045,
14340686043,14332990043,1,1.000000,836.000500,824.001000,23,0,0,0,23,23,23,0,1.000000,0.000000,835.151341,836.000500,0.070937,dual_strong_update,4.093000,14333308046,14340558046,
14345686045,14338286043,1,1.000000,839.999500,855.996000,23,1,0,1,23,23,23,0,1.000000,0.000000,839.994942,839.999500,0.063542,dual_strong_update,4.350314,14338372044,14345622044,
14350686047,14342470043,1,1.000000,839.999000,856.000000,24,0,0,0,24,24,24,0,1.000000,0.000000,837.756083,839.999000,0.070595,dual_strong_update,4.187313,14343244043,14350494043,
14355694043,14347702047,1,1.000000,847.997500,847.996000,23,0,0,0,23,23,23,0,1.000000,0.000000,846.865713,847.997500,0.034970,dual_strong_update,4.413773,14348300043,14355550043,
14360694043,14352742043,1,1.000000,848.000500,832.000000,23,0,0,0,23,23,23,0,1.000000,0.000000,848.006866,848.000500,0.027976,dual_strong_update,4.378935,14353380043,14360630043,
14365694043,14357798047,1,1.000000,847.997500,848.004000,23,0,0,0,23,23,23,0,1.000000,0.000000,847.998828,847.997500,0.027971,dual_strong_update,4.327376,14358268043,14365518043,
14370694043,14362878046,1,0.958333,843.996500,856.002500,24,0,0,0,24,23,23,1,0.958333,0.000000,844.115983,843.996500,0.035130,dual_strong_update,4.171699,14363324045,14370574045,
14375694046,14367950043,1,0.960000,791.996000,755.997500,25,0,0,0,25,24,24,1,0.960000,0.000000,807.956491,791.996000,0.119822,dual_strong_update,4.035911,14368420043,14375670043,
14380702047,14373054043,1,0.960000,751.996000,739.998500,25,0,0,0,25,24,24,1,0.960000,0.000000,753.250728,751.996000,0.141944,dual_strong_update,4.210961,14373316043,14380566043,
14385710043,14378166047,1,0.960000,751.996000,776.004000,25,0,0,0,25,24,24,1,0.960000,0.000000,754.440391,751.996000,0.141944,dual_strong_update,4.322931,14378372043,14385622043,
14390710043,14382598043,1,1.000000,776.000000,856.004000,24,0,0,0,24,24,24,0,1.000000,0.000000,769.780238,776.000000,0.122284,dual_strong_update,4.387763,14383436046,14390686046,
14395710044,14388126043,1,1.000000,856.000000,847.999000,23,1,0,1,23,23,23,0,1.000000,0.000000,852.251082,856.000000,0.041570,dual_strong_update,4.313872,14388332045,14395582045,
14400710045,14393294043,1,1.000000,807.998000,847.999000,24,1,0,1,24,24,24,0,1.000000,0.000000,815.059364,807.998000,0.102758,dual_strong_update,3.963484,14393388044,14400638044,
14405718044,14397894043,1,1.000000,744.001500,735.999000,25,0,0,0,25,25,25,0,1.000000,0.000000,749.447529,744.001500,0.111592,dual_strong_update,4.100831,14398276044,14405526044,
14410726045,14402806047,1,1.000000,720.000000,719.996000,26,0,0,0,26,26,26,0,1.000000,0.000000,721.013166,720.000000,0.032951,dual_strong_update,4.242024,14403372043,14410622043,
14415726047,14407894043,1,1.000000,712.000000,712.002000,27,0,0,0,27,27,27,0,1.000000,0.000000,712.063499,712.000000,0.041647,dual_strong_update,4.584417,14408460047,14415710047,
14420734043,14412678045,1,1.000000,723.998000,808.000000,25,0,0,0,25,25,25,0,1.000000,0.000000,724.172896,723.998000,0.081916,dual_strong_update,5.104273,14413356043,14420606043,
14425734046,14418278047,1,1.000000,771.999000,808.000000,25,1,0,1,25,25,25,0,1.000000,0.000000,768.344702,771.999000,0.084506,dual_strong_update,4.792070,14418452047,14425702047,
14430734047,14423062045,1,0.960000,792.002000,788.002000,25,0,0,0,24,25,24,1,0.960000,0.000000,791.124093,792.002000,0.044923,dual_strong_update,4.654902,14423308047,14430558047,
14435742044,14427694043,1,1.000000,780.000000,768.001000,25,0,0,0,25,25,25,0,1.000000,0.000000,782.950132,780.000000,0.045616,dual_strong_update,4.462647,14428356045,14435606045,
14440750043,14433062045,1,0.961538,751.999000,743.999500,26,0,0,0,25,26,25,1,0.961538,0.000000,756.651483,751.999000,0.039435,dual_strong_update,4.488092,14433436043,14440686043,
14445750044,14438182046,1,1.000000,755.998000,751.996000,25,1,0,1,25,25,25,0,1.000000,0.000000,758.600451,755.998000,0.047070,dual_strong_update,4.500382,14438300046,14445550046,
14450750045,14442638043,1,1.000000,759.998000,775.999000,26,0,0,0,26,26,26,0,1.000000,0.000000,755.259169,759.998000,0.062429,dual_strong_update,4.888199,14443380043,14450630043,
14455750047,14447974043,1,1.000000,776.000000,804.000000,25,0,0,0,25,25,25,0,1.000000,0.000000,775.526243,776.000000,0.091707,dual_strong_update,4.918560,14448460044,14455710044,
14460758046,14452998047,1,1.000000,772.001000,760.002000,25,0,0,0,25,25,25,0,1.000000,0.000000,773.853286,772.001000,0.069134,dual_strong_update,4.847342,14453340046,14460590046,
14465766043,14458230045,1,1.000000,768.002000,760.003000,24,1,0,1,24,24,24,0,1.000000,0.000000,769.730943,768.002000,0.061777,dual_strong_update,5.101457,14458436043,14465686043,
14470766043,14462790043,1,1.000000,759.999500,767.998000,25,0,0,0,25,25,25,0,1.000000,0.000000,766.006818,759.999500,0.046816,dual_strong_update,4.885410,14463492046,14470742046,
14475766043,14468110043,1,1.000000,744.001000,756.001000,26,0,0,0,26,26,26,0,1.000000,0.000000,748.990564,744.001000,0.063764,dual_strong_update,4.568633,14468364047,14475614047,
14480766047,14472998043,1,1.000000,751.999500,767.999500,25,0,0,0,25,25,25,0,1.000000,0.000000,751.932870,751.999500,0.094636,dual_strong_update,4.824688,14473444047,14480694047,
14485774047,14478262043,1,1.000000,751.999000,767.999500,26,0,0,0,26,26,26,0,1.000000,0.000000,750.705556,751.999000,0.110405,dual_strong_update,4.461773,14478516044,14485766044,
14490782046,14483126044,1,1.000000,800.000000,832.004000,24,0,0,0,24,24,24,0,1.000000,0.000000,791.998980,800.000000,0.088956,dual_strong_update,4.718545,14483396043,14490646043,
14495782046,14488078047,1,1.000000,824.000000,848.000000,24,0,0,0,24,24,24,0,1.000000,0.000000,825.042305,824.000000,0.071978,dual_strong_update,4.336807,14488468044,14495718044,
14500782047,14493182046,1,1.000000,852.001000,863.997000,23,1,0,1,23,23,23,0,1.000000,0.000000,845.688600,852.001000,0.111370,dual_strong_update,4.534742,14493380044,14500630044,
14505790043,14498174043,1,1.000000,871.997000,936.000500,22,0,0,0,22,22,22,0,1.000000,0.000000,872.141299,871.997000,0.108818,dual_strong_update,4.317120,14498476043,14505726043,
14510790047,14502942043,1,1.000000,792.001000,880.000000,22,0,0,0,22,22,22,0,1.000000,0.000000,830.065151,792.001000,0.194681,dual_consensus_update,4.308531,14503540047,14510790047,
14515798044,14507910046,1,1.000000,824.001500,780.000500,23,0,0,0,23,23,23,0,1.000000,0.000000,823.144952,824.001500,0.172730,dual_consensus_update,4.286112,14508436044,14515686044,
14520806043,14513182043,1,1.000000,815.999000,784.003000,24,0,0,0,24,24,24,0,1.000000,0.000000,812.656941,815.999000,0.072682,dual_strong_update,4.239769,14513508044,14520758044,
14525806047,14518158043,1,1.000000,795.998500,824.002000,25,0,0,0,25,25,25,0,1.000000,0.000000,796.929373,795.998500,0.067055,dual_strong_update,4.644266,14518388044,14525638044,
14530814043,14522990046,1,1.000000,839.998000,840.002000,24,0,0,0,24,24,24,0,1.000000,0.000000,836.174882,839.998000,0.042350,dual_strong_update,4.487845,14523468043,14530718043,
14535814043,14528038047,1,1.000000,823.999000,836.000000,23,0,0,0,23,23,23,0,1.000000,0.000000,828.826826,823.999000,0.028792,dual_strong_update,4.554332,14528540047,14535790047,
14540814043,14533014043,1,1.000000,828.000000,823.999000,23,0,0,0,23,23,23,0,1.000000,0.000000,825.005330,828.000000,0.028649,dual_strong_update,4.425363,14533428047,14540678047,
14545814044,14537926045,1,1.000000,831.998000,831.998000,23,0,0,0,23,23,23,0,1.000000,0.000000,831.920291,831.998000,0.028512,dual_strong_update,4.386425,14538516043,14545766043,
14550822043,14543038046,1,1.000000,824.001000,840.000000,23,0,0,0,23,23,23,0,1.000000,0.000000,824.092566,824.001000,0.028788,dual_strong_update,4.417643,14543564043,14550814043,
14555822043,14548118043,1,1.000000,820.003000,799.998500,23,0,0,0,23,23,23,0,1.000000,0.000000,819.402478,820.003000,0.065087,dual_strong_update,4.476813,14548420044,14555670044,
14560822043,14552902043,1,1.000000,779.999000,767.998500,25,0,0,0,25,25,25,0,1.000000,0.000000,784.181518,779.999000,0.106441,dual_strong_update,4.152961,14553532043,14560782043,
14565822043,14557734043,1,1.000000,759.999000,724.000000,26,0,0,0,26,26,26,0,1.000000,0.000000,762.600759,759.999000,0.093640,dual_strong_update,4.235220,14558428045,14565678045,
14570822043,14562750043,1,1.000000,727.998000,735.999000,26,0,0,0,26,26,26,0,1.000000,0.000000,733.438794,727.998000,0.097762,dual_strong_update,4.298835,14563516047,14570766047,
14575822046,14568230043,1,0.961538,724.001000,731.998000,26,1,0,1,25,26,25,1,0.961538,0.000000,721.019962,724.001000,0.081914,dual_strong_update,4.654229,14568404043,14575654043,
14580830047,14573190043,1,1.000000,792.000500,799.996000,25,0,0,0,25,25,25,0,1.000000,0.000000,788.616943,792.000500,0.052417,dual_strong_update,4.940895,14573476043,14580726043,
14585838046,14578046047,1,1.000000,759.997000,799.997500,26,0,0,0,26,26,26,0,1.000000,0.000000,769.222108,759.997000,0.078040,dual_strong_update,5.078542,14578492047,14585742047,
14590846043,14583526043,1,1.000000,768.001000,759.997000,26,1,0,1,26,26,26,0,1.000000,0.000000,766.507887,768.001000,0.077224,dual_strong_update,5.350698,14583564046,14590814046,
14595846043,14588374043,1,0.961538,768.002000,712.000000,26,1,0,1,25,26,25,1,0.961538,0.000000,768.030266,768.002000,0.061783,dual_strong_update,5.811212,14588420044,14595670044,
14600846043,14592982043,1,1.000000,744.002000,744.001000,26,0,0,0,26,26,26,0,1.000000,0.000000,750.183989,744.002000,0.063766,dual_strong_update,5.523515,14593508043,14600758043,
14605846045,14597670043,1,1.000000,768.000500,760.000500,25,1,0,1,25,25,25,0,1.000000,0.000000,767.475132,768.000500,0.061776,dual_strong_update,5.151751,14598596045,14605846045,
14610854043,14602990046,1,1.000000,736.000000,727.999000,25,0,0,0,25,25,25,0,1.000000,0.000000,744.649022,736.000000,0.064462,dual_strong_update,5.399526,14603476043,14610726043,
14615854047,14608198045,1,1.000000,735.997000,728.000000,26,0,0,0,26,26,26,0,1.000000,0.000000,732.660852,735.997000,0.048360,dual_strong_update,5.241301,14608556043,14615806043,
14620862043,14613070045,1,1.000000,735.999500,792.003000,25,0,0,0,25,25,25,0,1.000000,0.000000,735.997101,735.999500,0.096689,dual_strong_update,5.086834,14613604043,14620854043,
14625862045,14617710047,1,1.000000,760.000000,779.998500,26,0,0,0,26,26,26,0,1.000000,0.000000,753.750137,760.000000,0.046827,dual_strong_update,4.962975,14618460043,14625710043,
14630870043,14623150046,1,0.960000,775.996000,768.002000,25,0,0,0,24,25,24,1,0.960000,0.000000,771.183571,775.996000,0.030562,dual_strong_update,5.075890,14623540046,14630790046,
14635870043,14628534047,1,1.000000,776.001500,776.000000,25,1,0,1,25,25,25,0,1.000000,0.000000,776.976614,776.001500,0.030564,dual_strong_update,4.924403,14628612043,14635862043,
14640870043,14633134043,1,1.000000,760.002000,760.000000,26,0,0,0,26,26,26,0,1.000000,0.000000,760.661362,760.002000,0.031215,dual_strong_update,5.001519,14633476047,14640726047,
14645870043,14638438046,1,1.000000,759.996000,752.000000,26,1,0,1,26,26,26,0,1.000000,0.000000,755.671462,759.996000,0.031226,dual_strong_update,5.041094,14638556043,14645806043,
14650870043,14642878046,1,0.961538,756.000000,767.998000,26,0,0,0,25,26,25,1,0.961538,0.000000,756.628758,756.000000,0.054906,dual_strong_update,4.751009,14643428043,14650678043,
14655870044,14648222043,1,1.000000,783.999000,847.999000,24,0,0,0,24,24,24,0,1.000000,0.000000,778.012986,783.999000,0.121029,dual_strong_update,4.949687,14648484043,14655734043,
14660870046,14653406043,1,1.000000,840.001000,856.003000,23,1,0,0,23,23,23,0,1.000000,0.000000,833.870046,840.001000,0.049425,dual_strong_update,4.877337,14653540043,14660790043,
14665878043,14658510043,1,1.000000,864.000000,860.002000,22,1,0,1,22,22,22,0,1.000000,0.000000,863.729287,864.000000,0.027456,dual_strong_update,4.847038,14658588047,14665838047,
14670878044,14662942043,1,1.000000,851.999500,856.000000,23,0,0,0,23,23,23,0,1.000000,0.000000,854.820227,851.999500,0.034798,dual_strong_update,4.686118,14663484043,14670734043,
14675878047,14667918043,1,1.000000,843.998000,835.998500,23,0,0,0,23,23,23,0,1.000000,0.000000,844.143947,843.998000,0.063239,dual_strong_update,4.658625,14668564045,14675814045,
14680886047,14672662043,1,1.000000,776.000000,800.001500,24,1,0,1,24,24,24,0,1.000000,0.000000,779.731914,776.000000,0.061138,dual_strong_update,4.681613,14673636047,14680886047,
14685894043,14677958045,1,1.000000,752.002000,743.998000,26,0,0,0,26,26,26,0,1.000000,0.000000,754.027028,752.002000,0.094630,dual_strong_update,5.114740,14678500047,14685750047,
14690894043,14683014043,1,1.000000,692.002500,679.999000,27,0,0,0,27,27,27,0,1.000000,0.000000,698.244059,692.002500,0.094268,dual_strong_update,4.772282,14683580043,14690830043,
14695894047,14688270044,1,1.000000,688.001000,683.998500,27,0,0,0,27,27,27,0,1.000000,0.000000,688.200361,688.001000,0.051720,dual_strong_update,5.057034,14688644047,14695894047,
14700902046,14693094043,1,1.000000,683.999500,688.000000,29,0,0,0,29,29,29,0,1.000000,0.000000,683.952090,683.999500,0.052022,dual_strong_update,4.750289,14693508047,14700758047,
14705910044,14697982044,1,1.000000,695.996000,695.998000,28,0,0,0,28,28,28,0,1.000000,0.000000,690.658902,695.996000,0.034091,dual_strong_update,4.866758,14698564046,14705814046,
14710910045,14703398043,1,1.000000,708.000000,767.996000,27,1,0,1,27,27,27,0,1.000000,0.000000,706.400192,708.000000,0.075384,dual_strong_update,4.619292,14703476043,14710726043,
