t_us,hr_bpm,time_status,time_validity_reason,rmssd_ms,rmssd_ci_low_ms,rmssd_ci_high_ms,sdnn_ms,pnn50_percent,fiducial_quality_mean,fiducial_uncertainty_p95_ms,fiducial_shift_p95_ms,fiducial_unstable_ratio,frequency_status,frequency_validity_reason,total_power_ms2,vlf_ms2,lf_ms2,hf_ms2,lf_nu,hf_nu,lf_hf,hf_lf,median_frequency_hz,thm_power_ms2,resonance_band_power_ms2,resonance_share,lf_peak_frequency_hz,lf_peak_prominence_ratio,spectral_agreement,spectral_agreement_raw,spectral_shape_agreement,band_power_agreement,interpolation_agreement,sqi,overall_status,detected_artifact_ratio,corrected_ratio,unresolved_suspect_ratio,max_consecutive_artifacts,protocol_error_ratio,protocol_crc_errors,protocol_format_errors,protocol_seq_gaps
32750733664,64.84944121398154,VALID,,32.563064762010896,26.6218438142925,37.69123574038246,53.4665575689542,11.864406779661017,1.0,7.0,321.35044999999985,0.0,LIMITED,受限输出：Welch/Lomb 稳健一致性 90%,1490.5792342227824,432.5064254636668,858.4928382957481,178.15458178760608,82.8143515011805,17.185648498819504,4.818808641807673,0.20752017237706108,0.05318330884050422,210.56814095890292,152.51876152825344,0.14602940658569297,0.05078125,10.567402917014107,0.8964478132714606,0.7368223697988634,0.86824732106246,0.9622489617591288,0.9997484360457992,0.9994010356126379,LIMITED,0.0,0.0,0.0,0,5.9792877472435484e-05,2,3,10
32771048223,67.32140472843106,VALID,,35.725498064870294,29.243340981186957,42.50267280706716,63.189213475790176,11.864406779661017,1.0,7.0,5.176749999999999,0.0,VALID,,1480.7696672574982,408.41725552352875,833.7594099710345,209.65187941419518,79.90707197180888,20.092928028191118,3.9768754389453,0.2514536890461946,0.06314938721439887,287.22246934529807,218.58784676708206,0.20812930229828966,0.05078125,8.067358829368171,0.9439362208876237,0.7880330702476017,0.9379012150084994,0.9580179012722471,0.9996362697981077,0.9994098522567691,VALID,0.0,0.0,0.0,0,5.802954864617063e-05,2,3,10
32791404080,72.31729938277185,VALID,,32.996739784254906,26.654335114532653,39.993517712420015,54.500611760978465,10.16949152542373,1.0,7.0,4.847099999999999,0.0,VALID,,1709.1288458660042,432.4803408245978,968.9098720405901,265.44858543587765,78.49501627115978,21.504983728840234,3.650084894781412,0.2739662306018462,0.07872167533922311,459.6815089867474,403.33562433400857,0.3247200557007037,0.05078125,5.642586577310162,0.9366054999997824,0.8589772465446898,0.9503810888626041,0.9044624593198654,0.9995194025115814,0.9994183796692652,VALID,0.0,0.0,0.0,0,5.632406614698328e-05,2,3,10
32811508457,68.24261614893268,VALID,,26.614186675339717,22.76254520052764,30.349120413818767,30.777326581494286,3.389830508474576,1.0,7.0,4.51495,0.0,VALID,,2234.033192297132,476.3053463915569,1358.2405210265347,345.3300466689294,79.72904362065371,20.270956379346288,3.9331663552829808,0.2542480814870219,0.08543215065560252,745.7153173015253,738.2377721166046,0.43093952803801405,0.08984375,6.414441244510705,0.9077054899478494,0.8423154941262755,0.9098501487770206,0.9027012860131167,0.9995701694772677,0.9994260093814389,VALID,0.0,0.0,0.0,0,5.4798123712244096e-05,2,3,10
32832214977,72.23867658744491,VALID,,27.460419048551202,23.700144242613078,31.595725707107423,32.81789162390137,6.779661016949152,1.0,7.0,4.886349999999998,0.0,LIMITED,受限输出：Welch/Lomb 稳健一致性 85%；频带一致性 87%,2937.0781295811207,560.38231013133,1895.4016291166033,423.5875113734576,81.73395881949051,18.26604118050949,4.474640017055449,0.22348166471233885,0.08733821334432366,1056.7801247847678,1118.6245243823382,0.48018125822492164,0.0859375,5.982941474124522,0.8518718940051,0.7895926415718408,0.8451918646833797,0.8674586290891142,0.9996771186788822,0.9994338075108873,LIMITED,0.0,0.0,0.0,0,5.323849782254544e-05,2,3,10
32852419304,72.33159697316377,VALID,,28.108950324087775,23.92250345774835,31.517449846677298,37.764125001135824,6.779661016949152,1.0,7.0,4.886349999999998,0.0,LIMITED,受限输出：Welch/Lomb 稳健一致性 83%；频带一致性 83%,3578.750676424938,721.7976068006025,2334.85025962033,468.9547378445857,83.27434546023723,16.725654539762754,4.978839259310592,0.20085002706804952,0.08786843072749137,1262.6255626404547,1374.939991902807,0.48854527716964263,0.0859375,5.757443301158338,0.8315563575092877,0.7789987521066242,0.831104089202958,0.8326116502240571,0.9997453404634709,0.9466682661620932,LIMITED,0.0,0.0,0.0,0,5.182797259336809e-05,2,3,10
32872852072,74.34087521512392,VALID,,30.868222961430916,23.41158490435519,42.083457391159925,51.94817171884949,8.47457627118644,1.0,7.0,4.314999999999999,0.0,INVALID,Welch/Lomb 稳健一致性 73% < 80%；VLF/LF/HF 频带一致性 76% < 82%,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.7320230084833697,0.5982971587215512,0.7190369675425035,0.7623237706787244,0.9997396328440937,0.9364776102500231,LIMITED,0.0,0.0,0.0,0,5.050300997939477e-05,2,3,10
32893049766,75.13938355649731,VALID,,30.927083380763186,22.552283705428295,41.04081333613703,49.04323606946194,8.47457627118644,1.0,7.0,283.02164999999997,0.0,LIMITED,受限输出：Welch/Lomb 稳健一致性 89%；频带一致性 88%,4128.785457461528,1572.2986297883544,2106.042214147996,410.5628972978807,83.68584346306132,16.314156536938686,5.129645732746215,0.1949452363964009,0.0820473495886651,1052.6257881853483,1108.9693157015874,0.4383607327349561,0.0859375,6.104439719847944,0.8864296106506215,0.7566126741192063,0.8896765641954417,0.8788533857127079,0.9997593398450995,0.8932822034335635,LIMITED,0.0,0.0,0.0,0,4.922180328998533e-05,2,3,10
32913159743,64.37208783356812,VALID,,28.128126873713597,23.565726273987636,33.75560022757899,61.46271606939313,5.084745762711865,1.0,7.0,306.0899,0.0,VALID,,3776.704428392362,1870.650148526831,1529.448804583852,338.1597970486336,81.89343330540207,18.10656669459792,4.522858181050686,0.22109912802255813,0.04248391350956658,741.4185900834742,723.1743405963275,0.3834752234299112,0.0859375,6.191831604178843,0.9641803185718439,0.8571178575184935,0.9688407082443766,0.9533060760026013,0.999835402878768,0.8554599731169892,VALID,0.0,0.0,0.0,0,4.8005376602179446e-05,2,3,10
32933700447,71.26491663786376,VALID,,29.80437257676993,24.901299293285593,36.58070205474666,59.42669121526175,8.47457627118644,1.0,7.0,302.54355,0.0,INVALID,VLF/LF/HF 频带一致性 77% < 82%,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8095949431510312,0.7743957888821135,0.8271014265222876,0.7687464819514332,0.9999014754142159,0.8567038339256196,LIMITED,0.0,0.0,0.0,0,4.68471844842125e-05,2,3,10
32954506152,69.14194842010649,VALID,,29.327404589090452,23.96014876020291,32.55292479874502,54.10637532569026,6.779661016949152,1.0,7.0,303.04184999999995,0.0,INVALID,VLF/LF/HF 频带一致性 74% < 82%,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8153237362257211,0.7750181225925151,0.8459202081807854,0.7439319683305714,0.9999127985256664,0.813521013258473,LIMITED,0.0,0.0,0.0,0,4.571470367729076e-05,2,3,10
32974673465,75.20040909022545,VALID,,22.895579820612415,20.11077841305288,26.253619986496382,37.996277556466275,1.694915254237288,1.0,7.0,44.49379999999996,0.0,INVALID,VLF/LF/HF 频带一致性 82% < 82%,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.882631195306689,0.7515309908645197,0.9104775639495161,0.8176563351400927,0.9998683576181188,0.751142782620277,LIMITED,0.0,0.0,0.0,0,4.468794408644436e-05,2,3,10
32995388359,70.71835707112852,INVALID,SQI 68% < 70%,nan,nan,nan,nan,nan,1.0,7.0,33.03774999999993,0.0,VALID,,2057.1027287111688,1155.687345062875,692.3870346481965,178.55751814440669,79.4984057742966,20.501594225703407,3.877669458242778,0.2578868598184138,0.03197986652698974,373.1277574655987,119.98259679850557,0.13525884450518696,0.0703125,8.459527476386265,0.9545053204780541,0.8255957250842427,0.9746362967313711,0.9075330425536481,0.9998515766978272,0.6815665015968617,INVALID,0.0,0.0,0.0,0,4.3655159166710324e-05,2,3,10
33015537821,84.4725393853215,INVALID,SQI 61% < 70%,nan,nan,nan,nan,nan,0.9992980039765654,7.0,4.803,0.0,LIMITED,受限输出：频带一致性 90%,2353.1210467162605,1223.3862930422213,920.7339704055041,170.4044720506612,84.38287338982587,15.617126610174118,5.40322656632961,0.18507460083786492,0.036707727242874896,465.3956880496512,149.35006833716807,0.13565904016359512,0.05859375,12.546689411879921,0.9329598021011865,0.7403007768346505,0.9475219343329392,0.8989814935604301,0.9998845451562555,0.605379807770053,INVALID,0.0,0.0,0.0,0,4.270511265608719e-05,2,3,10
33036066056,69.1865164704268,LIMITED,受限输出：未解决异常 3.3% > 2.0%；连续异常搏 2 > 1,27.383053652239532,21.739722122805023,32.413661697603345,64.19186930966292,7.142857142857142,0.9992980039765654,7.0,301.5901999999999,0.0,LIMITED,受限输出：连续异常 2；频带一致性 87%,2923.9815015849126,1497.3655686607885,1189.2840700994022,171.09938283421548,87.42270920267033,12.577290797329669,6.950837872114031,0.14386754782641184,0.03799121305450145,559.8942736506815,208.73182524574867,0.1528792086745691,0.07421875,6.915109205951516,0.9176325666437344,0.7871427370832477,0.9387653121668686,0.8683228270897545,0.9999278544660499,0.725964025736291,LIMITED,0.03333333333333333,0.0,0.03333333333333333,2,4.178296257917871e-05,2,3,10
33056171172,73.77351530800443,INVALID,SQI 61% < 70%,nan,nan,nan,nan,nan,1.0,7.0,328.74115,0.0,LIMITED,受限输出：连续异常 2,3206.7656446862584,1565.2781879468312,1368.540692983077,175.0207397888464,88.66123912706574,11.338760872934268,7.819305841320014,0.12788859015024603,0.04062511432151896,622.3149857477165,270.7605037794144,0.17510978731851654,0.07421875,6.237401763224003,0.9532570132783383,0.8103251504776063,0.955584721672201,0.9478256936926589,0.9999233956179998,0.6066002747560584,INVALID,0.03333333333333333,0.0,0.03333333333333333,2,4.089946094510474e-05,2,3,10
