t_us,observed_at_t_us,candidate_index,support_count,detector_names,detector_score,prominence,reference_rr_ms,primary_t_us,secondary_t_us,sequence_score,combined_score,left_gap_ms,right_gap_ms,decision,reason
69387333918,69394757917,1478,2,multiscale+elgendi_like,1.000000,3.499806,760.000000,69387333918,69387333918,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69388109920,69395365921,1499,2,multiscale+elgendi_like,1.000000,6.063054,760.000000,69388109920,69388109920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69388933920,69396389918,1474,2,multiscale+elgendi_like,1.000000,5.682858,760.000000,69388933920,69388933920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69389237920,69396597920,1486,1,multiscale,0.568587,0.252282,760.000000,69389237920,0,0.000000,0.443498,304.000000,0.000000,rejected_single,combined_score=0.443
69389237920,69397205920,1410,1,multiscale,0.568680,0.261807,760.000000,69389237920,0,0.000000,0.443570,304.000000,0.000000,rejected_single,combined_score=0.444
69389789920,69397205920,1479,2,multiscale+elgendi_like,1.000000,5.316528,760.000000,69389789920,69389789920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69390093920,69397405920,1492,1,multiscale,0.614611,0.342329,776.002000,69390093920,0,0.000000,0.479397,304.000000,0.000000,rejected_single,combined_score=0.479
69390613920,69398013920,1481,2,multiscale+elgendi_like,1.000000,4.694313,776.002000,69390613920,69390613920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69390973918,69398421920,1475,1,multiscale,0.710122,0.754989,776.002000,69390973918,0,0.025298,0.559461,359.998000,0.000000,rejected_single,combined_score=0.559
69390973918,69398629920,1449,1,multiscale,0.711330,0.771700,776.002000,69390973918,0,0.025298,0.560403,359.998000,0.000000,rejected_single,combined_score=0.560
69390973918,69398837917,1423,1,multiscale,0.712598,0.819899,776.002000,69390973918,0,0.025298,0.561392,359.998000,0.000000,rejected_single,combined_score=0.561
69391397920,69398837917,1476,2,multiscale+elgendi_like,1.000000,4.959582,776.002000,69391397920,69391397920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69391701920,69399037920,1489,1,multiscale,0.619152,0.390053,783.997000,69391701920,0,0.000000,0.482939,304.000000,0.000000,rejected_single,combined_score=0.483
69391701920,69399445921,1438,1,multiscale,0.618568,0.391898,783.997000,69391701920,0,0.000000,0.482483,304.000000,0.000000,rejected_single,combined_score=0.482
69392189919,69399445921,1499,2,multiscale+elgendi_like,1.000000,5.177421,783.997000,69392189919,69392189919,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69392501919,69399853920,1487,1,multiscale,0.566475,0.229907,784.000000,69392501919,0,0.000000,0.441850,312.000000,0.000000,rejected_single,combined_score=0.442
69392965917,69400269921,1493,2,multiscale+elgendi_like,1.000000,4.633348,784.000000,69392965917,69392965917,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69393277921,69400677917,1481,1,multiscale,0.641477,0.427291,784.000000,69393277921,0,0.000000,0.500352,312.004000,0.000000,rejected_single,combined_score=0.500
69393277921,69400877919,1456,1,multiscale,0.642451,0.437868,784.000000,69393277921,0,0.000000,0.501111,312.004000,0.000000,rejected_single,combined_score=0.501
69393749920,69401085918,1489,2,multiscale+elgendi_like,1.000000,4.586485,784.000000,69393749920,69393749920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69394053917,69401485920,1477,1,multiscale,0.652588,0.541651,784.003000,69394053917,0,0.000000,0.509019,303.997000,0.000000,rejected_single,combined_score=0.509
69394053917,69401685921,1452,1,multiscale,0.653826,0.595538,784.003000,69394053917,0,0.000000,0.509984,303.997000,0.000000,rejected_single,combined_score=0.510
69394509918,69401893917,1483,2,multiscale+elgendi_like,1.000000,4.832204,784.003000,69394509918,69394509918,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69394829920,69402093921,1498,1,multiscale,0.688029,0.550543,784.003000,69394829920,0,0.000000,0.536663,320.002000,0.000000,rejected_single,combined_score=0.537
69394829920,69402301920,1472,1,multiscale,0.689117,0.544384,784.003000,69394829920,0,0.000000,0.537512,320.002000,0.000000,rejected_single,combined_score=0.538
69395285918,69402709920,1478,2,multiscale+elgendi_like,1.000000,5.152155,784.003000,69395285918,69395285918,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69395605921,69402917919,1492,1,multiscale,0.655907,0.408326,784.003000,69395605921,0,0.000000,0.511607,320.003000,0.000000,rejected_single,combined_score=0.512
69396045918,69403325917,1496,2,multiscale+elgendi_like,1.000000,5.328663,784.003000,69396045918,69396045918,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69396365920,69403725921,1486,1,multiscale,0.650166,0.375360,784.000000,69396365920,0,0.000000,0.507130,320.002000,0.000000,rejected_single,combined_score=0.507
69396789920,69404141920,1487,2,multiscale+elgendi_like,1.000000,5.297564,784.000000,69396789920,69396789920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69397109920,69404549917,1476,1,multiscale,0.686499,0.610301,776.000000,69397109920,0,0.000000,0.535469,320.000000,0.000000,rejected_single,combined_score=0.535
69397109920,69404749920,1451,1,multiscale,0.686549,0.610954,776.000000,69397109920,0,0.000000,0.535508,320.000000,0.000000,rejected_single,combined_score=0.536
69397509920,69404949920,1476,2,multiscale+elgendi_like,1.000000,6.254096,776.000000,69397509920,69397509920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69398261917,69405573920,1492,2,multiscale+elgendi_like,1.000000,6.312281,775.998000,69398261917,69398261917,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69399037920,69406381920,1488,2,multiscale+elgendi_like,1.000000,6.065737,760.000000,69399037920,69399037920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69399789921,69407189921,1481,2,multiscale+elgendi_like,1.000000,5.828009,760.000000,69399789921,69399789921,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69400541917,69407805920,1498,2,multiscale+elgendi_like,1.000000,6.036551,759.998000,69400541917,69400541917,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69400845920,69408213921,1485,1,multiscale,0.614945,0.414909,752.001000,69400845920,0,0.000000,0.479657,304.003000,0.000000,rejected_single,combined_score=0.480
69401309921,69408621920,1492,2,multiscale+elgendi_like,1.000000,6.318488,752.001000,69401309921,69401309921,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69401637920,69409021921,1483,1,multiscale,0.660652,0.271062,752.001000,69401637920,0,0.000000,0.515309,327.999000,0.000000,rejected_single,combined_score=0.515
69401637920,69409229917,1457,1,multiscale,0.661140,0.277239,752.001000,69401637920,0,0.000000,0.515689,327.999000,0.000000,rejected_single,combined_score=0.516
69402077921,69409429917,1487,2,multiscale+elgendi_like,1.000000,6.532711,752.001000,69402077921,69402077921,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69402429920,69409829921,1481,1,multiscale,0.665400,0.333375,752.001000,69402429920,0,0.032878,0.526245,351.999000,0.000000,rejected_single,combined_score=0.526
69402813920,69410237920,1478,2,multiscale+elgendi_like,1.000000,5.803865,752.001000,69402813920,69402813920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69403517919,69410845919,1490,2,multiscale+elgendi_like,1.000000,5.013504,751.997000,69403517919,69403517919,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69403837920,69411245920,1480,1,multiscale,0.769966,1.705802,751.997000,69403837920,0,0.000000,0.600573,320.001000,0.000000,rejected_single,combined_score=0.601
69403837920,69411445921,1455,1,multiscale,0.766216,1.656581,751.997000,69403837920,0,0.000000,0.597648,320.001000,0.000000,rejected_single,combined_score=0.598
69404285917,69411653920,1485,2,multiscale+elgendi_like,1.000000,5.355759,751.997000,69404285917,69404285917,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69405037920,69412461920,1478,2,multiscale+elgendi_like,1.000000,5.410175,752.001000,69405037920,69405037920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69405349920,69412669920,1491,1,multiscale,0.650946,0.605438,752.003000,69405349920,0,0.000000,0.507738,312.000000,0.000000,rejected_single,combined_score=0.508
69405349920,69413077920,1440,1,multiscale,0.649128,0.584070,752.003000,69405349920,0,0.000000,0.506320,312.000000,0.000000,rejected_single,combined_score=0.506
69405765916,69413077920,1492,2,multiscale+elgendi_like,1.000000,6.346060,752.003000,69405765916,69405765916,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69406421917,69413685920,1498,2,multiscale+elgendi_like,1.000000,5.127824,752.001000,69406421917,69406421917,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69407085920,69414509920,1478,2,multiscale+elgendi_like,1.000000,4.160095,751.996000,69407085920,69407085920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69407413920,69414717920,1493,1,multiscale,0.677346,0.425994,735.999000,69407413920,0,0.000000,0.528330,328.000000,0.000000,rejected_single,combined_score=0.528
69407773918,69415133921,1486,2,multiscale+elgendi_like,1.000000,5.311060,735.999000,69407773918,69407773918,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69408077918,69415341916,1498,1,multiscale,0.566163,0.234311,727.996000,69408077918,0,0.000000,0.441607,304.000000,0.000000,rejected_single,combined_score=0.442
69408557917,69415941920,1483,2,multiscale+elgendi_like,1.000000,6.192357,727.996000,69408557917,69408557917,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69409373920,69416749919,1484,2,multiscale+elgendi_like,1.000000,5.607315,727.996000,69409373920,69409373920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69409685920,69416949920,1498,1,multiscale,0.618303,0.392110,727.996000,69409685920,0,0.000000,0.482277,312.000000,0.000000,rejected_single,combined_score=0.482
69410213921,69417549921,1489,2,multiscale+elgendi_like,1.000000,6.637887,727.996000,69410213921,69410213921,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69410965920,69418357920,1482,2,multiscale+elgendi_like,1.000000,5.632643,752.003000,69410965920,69410965920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69411341920,69418757921,1479,1,multiscale,0.707165,0.709339,751.999000,69411341920,0,0.090910,0.571589,376.000000,0.000000,rejected_single,combined_score=0.572
69411341920,69418965917,1453,1,multiscale,0.706961,0.719314,751.999000,69411341920,0,0.090910,0.571430,376.000000,0.000000,rejected_single,combined_score=0.571
69411685920,69418965917,1496,2,multiscale+elgendi_like,1.000000,3.781082,751.999000,69411685920,69411685920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69412053920,69419365921,1492,1,multiscale,0.688761,0.532731,727.996000,69412053920,0,0.100904,0.559432,368.000000,0.000000,rejected_single,combined_score=0.559
69412053920,69419573918,1466,1,multiscale,0.689104,0.524161,727.996000,69412053920,0,0.100904,0.559700,368.000000,0.000000,rejected_single,combined_score=0.560
69412389920,69419781920,1482,2,multiscale+elgendi_like,1.000000,4.980352,727.996000,69412389920,69412389920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69412701916,69419981920,1496,1,multiscale,0.681402,0.629376,720.000000,69412701916,0,0.000000,0.531493,311.996000,0.000000,rejected_single,combined_score=0.531
69412701916,69420181921,1471,1,multiscale,0.680017,0.622820,720.000000,69412701916,0,0.000000,0.530414,311.996000,0.000000,rejected_single,combined_score=0.530
69413093917,69420389920,1494,2,multiscale+elgendi_like,1.000000,5.499915,720.000000,69413093917,69413093917,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69413717919,69421005920,1495,2,multiscale+elgendi_like,1.000000,3.341007,720.000000,69413717919,69413717919,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69414053920,69421413920,1486,1,multiscale,0.667664,0.281484,720.000000,69414053920,0,0.030306,0.527445,336.001000,0.000000,rejected_single,combined_score=0.527
69414053920,69421613920,1461,1,multiscale,0.667970,0.282248,720.000000,69414053920,0,0.030306,0.527684,336.001000,0.000000,rejected_single,combined_score=0.528
69414397920,69421821920,1478,2,multiscale+elgendi_like,1.000000,3.970199,720.000000,69414397920,69414397920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69414709916,69422021920,1492,1,multiscale,0.664248,0.438215,720.000000,69414709916,0,0.000000,0.518113,311.996000,0.000000,rejected_single,combined_score=0.518
69415077917,69422421920,1488,2,multiscale+elgendi_like,1.000000,4.312266,720.000000,69415077917,69415077917,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69415717920,69423029920,1492,2,multiscale+elgendi_like,1.000000,3.900473,704.000000,69415717920,69415717920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69416373920,69423629920,1499,2,multiscale+elgendi_like,1.000000,5.057559,703.997000,69416373920,69416373920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69417061918,69424437920,1484,2,multiscale+elgendi_like,1.000000,4.892388,680.001000,69417061918,69417061918,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69417365921,69424645920,1496,1,multiscale,0.590224,0.282914,680.001000,69417365921,0,0.000000,0.460375,304.003000,0.000000,rejected_single,combined_score=0.460
69417773917,69425053921,1496,2,multiscale+elgendi_like,1.000000,4.283605,680.001000,69417773917,69417773917,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69418509917,69425877921,1485,2,multiscale+elgendi_like,1.000000,4.312711,680.001000,69418509917,69418509917,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69419197918,69426485920,1495,2,multiscale+elgendi_like,1.000000,6.296394,680.001000,69419197918,69419197918,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69419933921,69427293920,1486,2,multiscale+elgendi_like,1.000000,4.576384,680.001000,69419933921,69419933921,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69420245920,69427693921,1475,1,multiscale,0.638573,0.408015,687.998000,69420245920,0,0.006342,0.499483,311.999000,0.000000,rejected_single,combined_score=0.499
69420245920,69428101920,1424,1,multiscale,0.639269,0.417561,687.998000,69420245920,0,0.006342,0.500025,311.999000,0.000000,rejected_single,combined_score=0.500
69420677921,69428101920,1478,2,multiscale+elgendi_like,1.000000,5.317762,687.998000,69420677921,69420677921,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69421413920,69428709917,1494,2,multiscale+elgendi_like,1.000000,6.008529,688.001000,69421413920,69421413920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69422101921,69429509920,1480,2,multiscale+elgendi_like,1.000000,4.145787,711.999000,69422101921,69422101921,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69422789920,69430133917,1488,2,multiscale+elgendi_like,1.000000,5.735281,719.995500,69422789920,69422789920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69423125920,69430533920,1480,1,multiscale,0.708923,0.823152,711.999000,69423125920,0,0.039838,0.561724,336.000000,0.000000,rejected_single,combined_score=0.562
69423125920,69430941918,1429,1,multiscale,0.706267,0.817308,711.999000,69423125920,0,0.039838,0.559652,336.000000,0.000000,rejected_single,combined_score=0.560
69423509916,69430941918,1477,2,multiscale+elgendi_like,1.000000,4.252494,711.999000,69423509916,69423509916,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69424261921,69431557918,1494,2,multiscale+elgendi_like,1.000000,6.618660,719.996000,69424261921,69424261921,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69425037916,69432381920,1488,2,multiscale+elgendi_like,1.000000,6.042743,735.999000,69425037916,69425037916,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69425813920,69433197921,1483,2,multiscale+elgendi_like,1.000000,5.765559,735.999000,69425813920,69425813920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69426541920,69433813920,1497,2,multiscale+elgendi_like,1.000000,5.314505,736.003000,69426541920,69426541920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69426861920,69434229920,1485,1,multiscale,0.690433,0.661932,735.998500,69426861920,0,0.000000,0.538538,320.000000,0.000000,rejected_single,combined_score=0.539
69427277918,69434637920,1486,2,multiscale+elgendi_like,1.000000,6.233739,735.999000,69427277918,69427277918,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69428029916,69435453920,1478,2,multiscale+elgendi_like,1.000000,6.010074,735.998000,69428029916,69428029916,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69428797921,69436061920,1498,2,multiscale+elgendi_like,1.000000,5.426723,735.998000,69428797921,69428797921,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69429109920,69436461921,1487,1,multiscale,0.610530,0.356960,751.998000,69429109920,0,0.000000,0.476214,311.999000,0.000000,rejected_single,combined_score=0.476
69429109920,69436669916,1461,1,multiscale,0.611389,0.368231,751.998000,69429109920,0,0.000000,0.476883,311.999000,0.000000,rejected_single,combined_score=0.477
69429517916,69436869916,1487,2,multiscale+elgendi_like,1.000000,5.859256,751.998000,69429517916,69429517916,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69429829920,69437269920,1476,1,multiscale,0.623214,0.523436,751.998000,69429829920,0,0.000000,0.486107,312.004000,0.000000,rejected_single,combined_score=0.486
69429829920,69437469920,1451,1,multiscale,0.624112,0.535223,751.998000,69429829920,0,0.000000,0.486808,312.004000,0.000000,rejected_single,combined_score=0.487
69430237920,69437677920,1476,2,multiscale+elgendi_like,1.000000,6.106680,751.998000,69430237920,69430237920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69430549920,69437885921,1489,1,multiscale,0.620601,0.489144,751.998000,69430549920,0,0.000000,0.484069,312.000000,0.000000,rejected_single,combined_score=0.484
69430965920,69438293920,1490,2,multiscale+elgendi_like,1.000000,6.633826,751.998000,69430965920,69430965920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69431285916,69438709917,1478,1,multiscale,0.639613,0.490750,735.998000,69431285916,0,0.000000,0.498898,319.996000,0.000000,rejected_single,combined_score=0.499
69431709921,69439117917,1480,2,multiscale+elgendi_like,1.000000,6.973586,735.998000,69431709921,69431709921,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69432477920,69439925920,1475,2,multiscale+elgendi_like,1.000000,6.224277,735.998000,69432477920,69432477920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69432805920,69440125921,1491,1,multiscale,0.672476,0.426253,735.998000,69432805920,0,0.000000,0.524532,328.000000,0.000000,rejected_single,combined_score=0.525
69432805920,69440533920,1440,1,multiscale,0.672380,0.424990,735.998000,69432805920,0,0.000000,0.524457,328.000000,0.000000,rejected_single,combined_score=0.524
69433277921,69440533920,1499,2,multiscale+elgendi_like,1.000000,6.664088,735.998000,69433277921,69433277921,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69434013919,69441349921,1489,2,multiscale+elgendi_like,1.000000,5.323662,744.001000,69434013919,69434013919,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69434325920,69441765920,1476,1,multiscale,0.674110,0.695611,744.001000,69434325920,0,0.000000,0.525806,312.001000,0.000000,rejected_single,combined_score=0.526
69434805917,69442173920,1485,2,multiscale+elgendi_like,1.000000,6.235772,744.001000,69434805917,69434805917,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69435565920,69442973921,1480,2,multiscale+elgendi_like,1.000000,6.351440,744.001000,69435565920,69435565920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69435869920,69443181920,1492,1,multiscale,0.592532,0.368655,744.001000,69435869920,0,0.000000,0.462175,304.000000,0.000000,rejected_single,combined_score=0.462
69436341917,69443789920,1475,2,multiscale+elgendi_like,1.000000,5.800243,744.001000,69436341917,69436341917,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69436661918,69443997920,1489,1,multiscale,0.660515,0.517182,760.003000,69436661918,0,0.000000,0.515202,320.001000,0.000000,rejected_single,combined_score=0.515
69436661918,69444405920,1438,1,multiscale,0.660913,0.522406,760.003000,69436661918,0,0.000000,0.515513,320.001000,0.000000,rejected_single,combined_score=0.516
69437077921,69444405920,1490,2,multiscale+elgendi_like,1.000000,5.902893,760.003000,69437077921,69437077921,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69437381920,69444805920,1478,1,multiscale,0.624680,0.542673,760.003000,69437381920,0,0.000000,0.487250,303.999000,0.000000,rejected_single,combined_score=0.487
69437381920,69445213920,1427,1,multiscale,0.625104,0.548242,760.003000,69437381920,0,0.000000,0.487581,303.999000,0.000000,rejected_single,combined_score=0.488
69437837920,69445213920,1484,2,multiscale+elgendi_like,1.000000,6.760769,760.003000,69437837920,69437837920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69438589920,69446029918,1476,2,multiscale+elgendi_like,1.000000,5.961347,760.003000,69438589920,69438589920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69438893920,69446229920,1489,1,multiscale,0.615759,0.425580,760.003000,69438893920,0,0.000000,0.480292,304.000000,0.000000,rejected_single,combined_score=0.480
69439349917,69446637921,1495,2,multiscale+elgendi_like,1.000000,5.440005,760.003000,69439349917,69439349917,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69440061920,69447461916,1481,2,multiscale+elgendi_like,1.000000,5.434922,759.999000,69440061920,69440061920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69440805916,69448077920,1497,2,multiscale+elgendi_like,1.000000,6.181296,759.997000,69440805916,69440805916,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69441549919,69448893917,1488,2,multiscale+elgendi_like,1.000000,5.891161,759.997000,69441549919,69441549919,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69442293918,69449693921,1481,2,multiscale+elgendi_like,1.000000,6.364395,752.000000,69442293918,69442293918,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69443021920,69450301921,1496,2,multiscale+elgendi_like,1.000000,5.434702,744.003000,69443021920,69443021920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69443325916,69450709920,1483,1,multiscale,0.621776,0.504556,743.999000,69443325916,0,0.000000,0.484985,303.996000,0.000000,rejected_single,combined_score=0.485
69443325916,69450909920,1458,1,multiscale,0.619895,0.479873,743.999000,69443325916,0,0.000000,0.483518,303.996000,0.000000,rejected_single,combined_score=0.484
69443789920,69451109920,1491,2,multiscale+elgendi_like,1.000000,6.282955,743.999000,69443789920,69443789920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69444605920,69451933921,1490,2,multiscale+elgendi_like,1.000000,5.946988,744.003000,69444605920,69444605920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69445405920,69452757921,1487,2,multiscale+elgendi_like,1.000000,5.369198,744.003000,69445405920,69445405920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69445717916,69453165921,1475,1,multiscale,0.617822,0.452660,744.003000,69445717916,0,0.000000,0.481901,311.996000,0.000000,rejected_single,combined_score=0.482
69446173920,69453581916,1480,2,multiscale+elgendi_like,1.000000,5.243414,744.003000,69446173920,69446173920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69446477920,69453781920,1493,1,multiscale,0.613305,0.393382,744.003000,69446477920,0,0.000000,0.478378,304.000000,0.000000,rejected_single,combined_score=0.478
69446957920,69454389918,1477,2,multiscale+elgendi_like,1.000000,5.626319,744.003000,69446957920,69446957920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69447277920,69454589920,1492,1,multiscale,0.625761,0.308949,768.000000,69447277920,0,0.000000,0.488094,320.000000,0.000000,rejected_single,combined_score=0.488
69447749920,69455197920,1475,2,multiscale+elgendi_like,1.000000,5.669792,768.000000,69447749920,69447749920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69448549920,69455805920,1499,2,multiscale+elgendi_like,1.000000,10.180454,768.000000,69448549920,69448549920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69449293920,69456637920,1488,2,multiscale+elgendi_like,1.000000,5.280677,784.000000,69449293920,69449293920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69450093920,69457437920,1488,2,multiscale+elgendi_like,1.000000,7.380171,784.000000,69450093920,69450093920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69450885920,69458253918,1485,2,multiscale+elgendi_like,1.000000,6.403167,792.000000,69450885920,69450885920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69451685916,69459077920,1482,2,multiscale+elgendi_like,1.000000,5.486111,792.000000,69451685916,69451685916,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69452141920,69459477920,1489,1,multiscale,0.645539,0.320615,792.000000,69452141920,0,0.228659,0.553825,456.004000,0.000000,rejected_single,combined_score=0.554
69452141920,69459885920,1438,1,multiscale,0.644750,0.302169,792.000000,69452141920,0,0.228659,0.553210,456.004000,0.000000,rejected_single,combined_score=0.553
69452453920,69459885920,1477,2,multiscale+elgendi_like,1.000000,4.398791,792.000000,69452453920,69452453920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69452765920,69460093920,1490,1,multiscale,0.623830,0.278473,792.000000,69452765920,0,0.000000,0.486588,312.000000,0.000000,rejected_single,combined_score=0.487
69453229918,69460509920,1496,2,multiscale+elgendi_like,1.000000,5.899516,792.000000,69453229918,69453229918,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69453549916,69460909920,1486,1,multiscale,0.662365,0.293540,792.000000,69453549916,0,0.000000,0.516645,319.998000,0.000000,rejected_single,combined_score=0.517
69454005917,69461317920,1492,2,multiscale+elgendi_like,1.000000,6.244064,792.000000,69454005917,69454005917,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69454757918,69462125920,1485,2,multiscale+elgendi_like,1.000000,4.928991,792.000000,69454757918,69454757918,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69455061915,69462325921,1498,1,multiscale,0.616019,0.384753,775.999000,69455061915,0,0.000000,0.480495,303.997000,0.000000,rejected_single,combined_score=0.480
69455061915,69462533916,1472,1,multiscale,0.616991,0.434091,775.999000,69455061915,0,0.000000,0.481253,303.997000,0.000000,rejected_single,combined_score=0.481
69455485920,69462933921,1475,2,multiscale+elgendi_like,1.000000,5.237102,775.999000,69455485920,69455485920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69455813916,69463141917,1490,1,multiscale,0.622862,0.259515,775.998000,69455813916,0,0.000000,0.485833,327.996000,0.000000,rejected_single,combined_score=0.486
69456229920,69463549921,1491,2,multiscale+elgendi_like,1.000000,5.166159,775.998000,69456229920,69456229920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69456965920,69464373918,1480,2,multiscale+elgendi_like,1.000000,5.426540,775.998000,69456965920,69456965920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69457717917,69464989920,1497,2,multiscale+elgendi_like,1.000000,5.579341,768.004000,69457717917,69457717917,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69458429920,69465805918,1484,2,multiscale+elgendi_like,1.000000,5.036080,752.001000,69458429920,69458429920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
69458749917,69466005920,1499,1,multiscale,0.686738,0.534071,751.997000,69458749917,0,0.000000,0.535655,319.997000,0.000000,rejected_single,combined_score=0.536
