t_us,seq,revision,rr_raw_ms,reference_rr_ms,robust_scale_ms,artifact_class,status,resolved,corrected_rr_ms,split_count,paired_index,paired_t_us,confidence,metric_eligible,detector_support_count,detector_consensus,local_clipped,reason,evidence
67728445920,8465986,1,711.999000,683.998500,35.000000,accepted,accepted,1,711.999000,1,-1,0,0.985672,1,2,1.000000,0,,ref=684.0ms scale=35.0ms anchors=8+8 cv=0.043 side_diff=0.029 stable=1
67729117916,8466070,1,671.996000,683.998500,35.000000,accepted,accepted,1,671.996000,1,-1,0,0.993858,1,2,1.000000,0,,ref=684.0ms scale=35.0ms anchors=8+8 cv=0.043 side_diff=0.029 stable=1
67729829919,8466159,1,712.003000,676.002000,41.509094,accepted,accepted,1,712.003000,1,-1,0,0.981360,1,2,1.000000,0,,ref=676.0ms scale=41.5ms anchors=8+8 cv=0.061 side_diff=0.041 stable=1
67730557920,8466250,1,728.001000,672.002500,47.441717,accepted,accepted,1,728.001000,1,-1,0,0.970834,1,2,1.000000,0,,ref=672.0ms scale=47.4ms anchors=8+8 cv=0.071 side_diff=0.065 stable=1
67731261920,8466338,1,704.000000,672.001000,47.446165,accepted,accepted,1,704.000000,1,-1,0,0.983334,1,2,1.000000,0,,ref=672.0ms scale=47.4ms anchors=8+7 cv=0.071 side_diff=0.084 stable=1
67731941920,8466423,1,680.000000,672.000500,47.447648,accepted,accepted,1,680.000000,1,-1,0,0.995834,1,2,1.000000,0,,ref=672.0ms scale=47.4ms anchors=8+6 cv=0.071 side_diff=0.101 stable=1
67732605916,8466506,1,663.996000,672.004000,47.453578,accepted,accepted,1,663.996000,1,-1,0,0.995829,1,2,1.000000,0,,ref=672.0ms scale=47.5ms anchors=8+5 cv=0.071 side_diff=0.108 stable=1
67733277920,8466590,1,672.004000,675.998000,53.375083,accepted,accepted,1,672.004000,1,-1,0,0.997932,1,2,1.000000,0,,ref=676.0ms scale=53.4ms anchors=8+4 cv=0.079 side_diff=0.127 stable=1
67733917917,8466670,1,639.997000,672.004000,59.296587,accepted,accepted,1,639.997000,1,-1,0,0.983330,1,2,1.000000,0,,ref=672.0ms scale=59.3ms anchors=8+3 cv=0.088 side_diff=0.129 stable=1
67734493917,8466742,1,576.000000,672.000000,47.445424,accepted,accepted,1,576.000000,1,-1,0,0.950000,1,2,0.944056,0,,ref=672.0ms scale=47.4ms anchors=8+2 cv=0.071 side_diff=0.086 stable=1
67735125921,8466821,1,632.004000,672.004000,47.453578,accepted,accepted,1,632.004000,1,-1,0,0.979167,1,2,1.000000,0,,ref=672.0ms scale=47.5ms anchors=8+1 cv=0.071 side_diff=0.106 stable=1
67735733920,8466897,1,607.999000,668.000000,47.442459,accepted,accepted,1,607.999000,1,-1,0,0.968562,1,2,1.000000,0,,ref=668.0ms scale=47.4ms anchors=8+0 cv=0.071 side_diff=0.000 stable=1
67733277920,8466590,2,672.004000,655.998000,71.162576,accepted,accepted,1,672.004000,1,-1,0,0.991460,1,2,1.000000,0,,ref=656.0ms scale=71.2ms anchors=8+8 cv=0.108 side_diff=0.127 stable=1
67733917917,8466670,2,639.997000,659.999500,53.370635,accepted,accepted,1,639.997000,1,-1,0,0.989393,1,2,1.000000,0,,ref=660.0ms scale=53.4ms anchors=8+8 cv=0.081 side_diff=0.110 stable=1
67734493917,8466742,2,576.000000,652.001500,35.000000,accepted,accepted,1,576.000000,1,-1,0,0.959202,1,2,0.944056,0,,ref=652.0ms scale=35.0ms anchors=8+8 cv=0.045 side_diff=0.061 stable=1
67735125921,8466821,2,632.004000,652.001500,41.507611,accepted,accepted,1,632.004000,1,-1,0,0.989265,1,2,1.000000,0,,ref=652.0ms scale=41.5ms anchors=8+8 cv=0.064 side_diff=0.055 stable=1
67735733920,8466897,2,607.999000,652.001500,35.580176,accepted,accepted,1,607.999000,1,-1,0,0.976379,1,2,1.000000,0,,ref=652.0ms scale=35.6ms anchors=8+8 cv=0.055 side_diff=0.037 stable=1
67736341920,8466973,1,608.000000,652.001500,35.000000,accepted,accepted,1,608.000000,1,-1,0,0.976380,1,2,1.000000,0,,ref=652.0ms scale=35.0ms anchors=8+8 cv=0.045 side_diff=0.000 stable=1
67736941920,8467048,1,600.000000,652.001500,35.000000,accepted,accepted,1,600.000000,1,-1,0,0.972085,1,2,1.000000,0,,ref=652.0ms scale=35.0ms anchors=8+8 cv=0.045 side_diff=0.037 stable=1
67737589920,8467129,1,648.000000,648.001500,35.583883,accepted,accepted,1,648.000000,1,-1,0,0.999999,1,2,1.000000,0,,ref=648.0ms scale=35.6ms anchors=8+8 cv=0.055 side_diff=0.075 stable=1
67738229917,8467209,1,639.997000,652.001500,35.580176,accepted,accepted,1,639.997000,1,-1,0,0.993556,1,2,1.000000,0,,ref=652.0ms scale=35.6ms anchors=8+8 cv=0.055 side_diff=0.086 stable=1
67738885920,8467291,1,656.003000,644.000000,47.440976,accepted,accepted,1,656.003000,1,-1,0,0.993477,1,2,1.000000,0,,ref=644.0ms scale=47.4ms anchors=8+8 cv=0.074 side_diff=0.086 stable=1
67739525920,8467371,1,640.000000,656.001000,35.579435,accepted,accepted,1,640.000000,1,-1,0,0.991463,1,2,1.000000,0,,ref=656.0ms scale=35.6ms anchors=8+8 cv=0.054 side_diff=0.092 stable=1
67740205916,8467456,1,679.996000,656.001000,35.579435,accepted,accepted,1,679.996000,1,-1,0,0.987198,1,2,1.000000,0,,ref=656.0ms scale=35.6ms anchors=8+8 cv=0.054 side_diff=0.073 stable=1
67740885916,8467541,1,680.000000,656.001000,35.000000,accepted,accepted,1,680.000000,1,-1,0,0.987196,1,2,1.000000,0,,ref=656.0ms scale=35.0ms anchors=8+8 cv=0.045 side_diff=0.061 stable=1
67741557917,8467625,1,672.001000,656.003000,35.572022,accepted,accepted,1,672.001000,1,-1,0,0.991465,1,2,1.000000,0,,ref=656.0ms scale=35.6ms anchors=8+7 cv=0.054 side_diff=0.066 stable=1
67742221917,8467708,1,664.000000,664.002000,35.000000,accepted,accepted,1,664.000000,1,-1,0,0.999999,1,2,1.000000,0,,ref=664.0ms scale=35.0ms anchors=8+6 cv=0.045 side_diff=0.054 stable=1
67742917920,8467795,1,696.003000,660.001500,35.000000,accepted,accepted,1,696.003000,1,-1,0,0.980908,1,2,1.000000,0,,ref=660.0ms scale=35.0ms anchors=8+6 cv=0.045 side_diff=0.018 stable=1
67743621921,8467883,1,704.001000,667.998500,35.000000,accepted,accepted,1,704.001000,1,-1,0,0.981136,1,2,1.000000,0,,ref=668.0ms scale=35.0ms anchors=8+6 cv=0.036 side_diff=0.006 stable=1
67744277920,8467965,1,655.999000,675.998500,35.000000,accepted,accepted,1,655.999000,1,-1,0,0.989645,1,2,1.000000,0,,ref=676.0ms scale=35.0ms anchors=8+6 cv=0.035 side_diff=0.006 stable=1
67744965918,8468051,1,687.998000,675.998500,35.000000,accepted,accepted,1,687.998000,1,-1,0,0.993787,1,2,1.000000,0,,ref=676.0ms scale=35.0ms anchors=8+6 cv=0.044 side_diff=0.006 stable=1
67745653920,8468137,1,688.002000,679.998000,35.000000,accepted,accepted,1,688.002000,1,-1,0,0.995880,1,2,1.000000,0,,ref=680.0ms scale=35.0ms anchors=8+6 cv=0.035 side_diff=0.006 stable=1
67746301918,8468218,1,647.998000,688.000000,35.000000,accepted,accepted,1,647.998000,1,-1,0,0.979650,1,2,1.000000,0,,ref=688.0ms scale=35.0ms anchors=8+6 cv=0.034 side_diff=0.017 stable=1
67746629917,8468259,1,327.999000,692.000000,35.000000,extra_peak_split,false_peak,1,0.000000,1,285,67746989917,0.980660,0,2,1.000000,0,额外波峰：与下一间期合并,extra_split first=328.0ms second=360.0ms sum=688.0ms ref=692.0ms anchors=8+8 side_diff=0.035
67746989917,8468304,1,360.000000,692.000000,35.000000,extra_peak_merge,false_peak_merged,1,687.999000,1,284,67746629917,0.980660,0,2,1.000000,0,额外波峰合并后的 NN,extra_split first=328.0ms second=360.0ms sum=688.0ms ref=692.0ms anchors=8+8 side_diff=0.035
67747629920,8468384,1,640.003000,696.000000,35.000000,accepted,accepted,1,640.003000,1,-1,0,0.971841,1,2,1.000000,0,,ref=696.0ms scale=35.0ms anchors=6+8 cv=0.026 side_diff=0.023 stable=1
67748301917,8468468,1,671.997000,695.999000,35.000000,accepted,accepted,1,671.997000,1,-1,0,0.987930,1,2,1.000000,0,,ref=696.0ms scale=35.0ms anchors=6+8 cv=0.026 side_diff=0.047 stable=1
67749013920,8468557,1,712.003000,692.000000,35.000000,accepted,accepted,1,712.003000,1,-1,0,0.989883,1,2,1.000000,0,,ref=692.0ms scale=35.0ms anchors=6+8 cv=0.034 side_diff=0.053 stable=1
67749709920,8468644,1,696.000000,692.000000,35.000000,accepted,accepted,1,696.000000,1,-1,0,0.997977,1,2,1.000000,0,,ref=692.0ms scale=35.0ms anchors=6+8 cv=0.043 side_diff=0.029 stable=1
67750405918,8468731,1,695.998000,692.001000,35.000000,accepted,accepted,1,695.998000,1,-1,0,0.997978,1,2,1.000000,0,,ref=692.0ms scale=35.0ms anchors=6+8 cv=0.043 side_diff=0.029 stable=1
67751125920,8468821,1,720.002000,695.998000,35.000000,accepted,accepted,1,720.002000,1,-1,0,0.987929,1,2,1.000000,0,,ref=696.0ms scale=35.0ms anchors=6+7 cv=0.034 side_diff=0.017 stable=1
67751837917,8468910,1,711.997000,695.999000,35.000000,accepted,accepted,1,711.997000,1,-1,0,0.991955,1,2,1.000000,0,,ref=696.0ms scale=35.0ms anchors=6+6 cv=0.043 side_diff=0.006 stable=1
67752565920,8469001,1,728.003000,695.999000,35.000000,accepted,accepted,1,728.003000,1,-1,0,0.983906,1,2,1.000000,0,,ref=696.0ms scale=35.0ms anchors=7+5 cv=0.034 side_diff=0.012 stable=1
67753261920,8469088,1,696.000000,695.999000,35.000000,accepted,accepted,1,696.000000,1,-1,0,0.999999,1,2,1.000000,0,,ref=696.0ms scale=35.0ms anchors=8+4 cv=0.043 side_diff=0.058 stable=1
67753949918,8469174,1,687.998000,696.000000,35.000000,accepted,accepted,1,687.998000,1,-1,0,0.995976,1,2,1.000000,0,,ref=696.0ms scale=35.0ms anchors=8+3 cv=0.034 side_diff=0.095 stable=1
67754653921,8469262,1,704.003000,696.000000,35.000000,accepted,accepted,1,704.003000,1,-1,0,0.995976,1,2,1.000000,0,,ref=696.0ms scale=35.0ms anchors=8+2 cv=0.034 side_diff=0.101 stable=1
67755293917,8469342,1,639.996000,696.000000,35.000000,accepted,accepted,1,639.996000,1,-1,0,0.971837,1,2,1.000000,0,,ref=696.0ms scale=35.0ms anchors=8+1 cv=0.017 side_diff=0.102 stable=1
67755925918,8469421,1,632.001000,700.001500,35.000000,accepted,accepted,1,632.001000,1,-1,0,0.966000,1,2,1.000000,0,,ref=700.0ms scale=35.0ms anchors=8+0 cv=0.025 side_diff=0.000 stable=1
67751125920,8468821,2,720.002000,691.998000,35.000000,accepted,accepted,1,720.002000,1,-1,0,0.985836,1,2,1.000000,0,,ref=692.0ms scale=35.0ms anchors=6+8 cv=0.043 side_diff=0.012 stable=1
67751837917,8468910,2,711.997000,691.998000,35.589072,accepted,accepted,1,711.997000,1,-1,0,0.989885,1,2,1.000000,0,,ref=692.0ms scale=35.6ms anchors=6+8 cv=0.051 side_diff=0.047 stable=1
67752565920,8469001,2,728.003000,687.998000,35.589813,accepted,accepted,1,728.003000,1,-1,0,0.979649,1,2,1.000000,0,,ref=688.0ms scale=35.6ms anchors=7+8 cv=0.052 side_diff=0.078 stable=1
67753261920,8469088,2,696.000000,679.997500,47.448389,accepted,accepted,1,696.000000,1,-1,0,0.991763,1,2,1.000000,0,,ref=680.0ms scale=47.4ms anchors=8+8 cv=0.070 side_diff=0.089 stable=1
67755925918,8469421,2,632.001000,696.002000,41.513541,accepted,accepted,1,632.001000,1,-1,0,0.967816,1,2,1.000000,0,,ref=696.0ms scale=41.5ms anchors=8+8 cv=0.060 side_diff=0.035 stable=1
67756533921,8469497,1,608.003000,700.003500,47.439493,accepted,accepted,1,608.003000,1,-1,0,0.954000,1,2,1.000000,0,,ref=700.0ms scale=47.4ms anchors=8+8 cv=0.068 side_diff=0.006 stable=1
67757165920,8469576,1,631.999000,700.003500,47.439493,accepted,accepted,1,631.999000,1,-1,0,0.965998,1,2,1.000000,0,,ref=700.0ms scale=47.4ms anchors=8+8 cv=0.068 side_diff=0.040 stable=1
67757813916,8469657,1,647.996000,700.003500,53.366928,accepted,accepted,1,647.996000,1,-1,0,0.973996,1,2,1.000000,0,,ref=700.0ms scale=53.4ms anchors=8+8 cv=0.076 side_diff=0.097 stable=1
67758469920,8469739,1,656.004000,700.003500,59.295846,accepted,accepted,1,656.004000,1,-1,0,0.978000,1,2,1.000000,0,,ref=700.0ms scale=59.3ms anchors=8+8 cv=0.085 side_diff=0.133 stable=1
67759181921,8469828,1,712.001000,700.003500,71.161835,accepted,accepted,1,712.001000,1,-1,0,0.994001,1,2,1.000000,0,,ref=700.0ms scale=71.2ms anchors=8+8 cv=0.102 side_diff=0.139 stable=1
67759917920,8469920,1,735.999000,708.002000,71.164059,accepted,accepted,1,735.999000,1,-1,0,0.986160,1,2,1.000000,0,,ref=708.0ms scale=71.2ms anchors=8+8 cv=0.101 side_diff=0.149 stable=1
67760661917,8470013,1,743.997000,719.999000,65.235883,accepted,accepted,1,743.997000,1,-1,0,0.988334,1,2,1.000000,0,,ref=720.0ms scale=65.2ms anchors=8+8 cv=0.091 side_diff=0.155 stable=1
67761357921,8470100,1,696.004000,735.999000,35.581659,accepted,accepted,1,696.004000,1,-1,0,0.980981,1,2,1.000000,0,,ref=736.0ms scale=35.6ms anchors=8+8 cv=0.048 side_diff=0.142 stable=1
67762093920,8470192,1,735.999000,731.999500,35.585365,accepted,accepted,1,735.999000,1,-1,0,0.998088,1,2,1.000000,0,,ref=732.0ms scale=35.6ms anchors=8+8 cv=0.049 side_diff=0.106 stable=1
67762821917,8470283,1,727.997000,735.999000,35.581659,accepted,accepted,1,727.997000,1,-1,0,0.996195,1,2,1.000000,0,,ref=736.0ms scale=35.6ms anchors=8+8 cv=0.048 side_diff=0.066 stable=1
67763573920,8470377,1,752.003000,731.999500,35.581659,accepted,accepted,1,752.003000,1,-1,0,0.990435,1,2,1.000000,0,,ref=732.0ms scale=35.6ms anchors=8+8 cv=0.049 side_diff=0.038 stable=1
67764357920,8470475,1,784.000000,731.999500,35.000000,accepted,accepted,1,784.000000,1,-1,0,0.975136,1,2,1.000000,0,,ref=732.0ms scale=35.0ms anchors=8+8 cv=0.041 side_diff=0.005 stable=1
67765109920,8470569,1,752.000000,731.999500,35.000000,accepted,accepted,1,752.000000,1,-1,0,0.990437,1,2,1.000000,0,,ref=732.0ms scale=35.0ms anchors=8+8 cv=0.032 side_diff=0.011 stable=1
67765877920,8470665,1,768.000000,735.999000,35.000000,accepted,accepted,1,768.000000,1,-1,0,0.984782,1,2,1.000000,0,,ref=736.0ms scale=35.0ms anchors=8+8 cv=0.024 side_diff=0.016 stable=1
67766637920,8470760,1,760.000000,736.000500,35.000000,accepted,accepted,1,760.000000,1,-1,0,0.988587,1,2,1.000000,0,,ref=736.0ms scale=35.0ms anchors=8+8 cv=0.032 side_diff=0.027 stable=1
67767381920,8470853,1,744.000000,736.000500,35.000000,accepted,accepted,1,744.000000,1,-1,0,0.996196,1,2,1.000000,0,,ref=736.0ms scale=35.0ms anchors=8+8 cv=0.032 side_diff=0.032 stable=1
67768109920,8470944,1,728.000000,748.000000,35.000000,accepted,accepted,1,728.000000,1,-1,0,0.990642,1,2,1.000000,0,,ref=748.0ms scale=35.0ms anchors=8+8 cv=0.040 side_diff=0.027 stable=1
67768805917,8471031,1,695.997000,752.000500,35.000000,accepted,accepted,1,695.997000,1,-1,0,0.973935,1,2,1.000000,0,,ref=752.0ms scale=35.0ms anchors=8+8 cv=0.039 side_diff=0.011 stable=1
67769509918,8471119,1,704.001000,752.002000,35.000000,accepted,accepted,1,704.001000,1,-1,0,0.977659,1,2,1.000000,0,,ref=752.0ms scale=35.0ms anchors=8+8 cv=0.039 side_diff=0.011 stable=1
67770229921,8471209,1,720.003000,756.000500,35.581659,accepted,accepted,1,720.003000,1,-1,0,0.983335,1,2,1.000000,0,,ref=756.0ms scale=35.6ms anchors=8+8 cv=0.047 side_diff=0.032 stable=1
67770957918,8471300,1,727.997000,752.001000,35.580917,accepted,accepted,1,727.997000,1,-1,0,0.988828,1,2,1.000000,0,,ref=752.0ms scale=35.6ms anchors=8+7 cv=0.047 side_diff=0.053 stable=1
67771693920,8471392,1,736.002000,756.000500,41.512800,accepted,accepted,1,736.002000,1,-1,0,0.990741,1,2,1.000000,0,,ref=756.0ms scale=41.5ms anchors=8+6 cv=0.055 side_diff=0.069 stable=1
67772445921,8471486,1,752.001000,744.000000,35.580917,accepted,accepted,1,752.001000,1,-1,0,0.996236,1,2,1.000000,0,,ref=744.0ms scale=35.6ms anchors=8+5 cv=0.048 side_diff=0.074 stable=1
67773213920,8471582,1,767.999000,740.001000,41.510576,accepted,accepted,1,767.999000,1,-1,0,0.986758,1,2,1.000000,0,,ref=740.0ms scale=41.5ms anchors=8+4 cv=0.056 side_diff=0.079 stable=1
67773997920,8471680,1,784.000000,736.002000,47.438752,accepted,accepted,1,784.000000,1,-1,0,0.977175,1,2,1.000000,0,,ref=736.0ms scale=47.4ms anchors=8+3 cv=0.064 side_diff=0.084 stable=1
67774805920,8471781,1,808.000000,744.001500,41.510576,accepted,accepted,1,808.000000,1,-1,0,0.969893,1,2,1.000000,0,,ref=744.0ms scale=41.5ms anchors=8+2 cv=0.056 side_diff=0.069 stable=1
67775581920,8471878,1,776.000000,752.001000,47.440235,accepted,accepted,1,776.000000,1,-1,0,0.988830,1,2,1.000000,0,,ref=752.0ms scale=47.4ms anchors=8+1 cv=0.063 side_diff=0.062 stable=1
67776373920,8471977,1,792.000000,760.000000,35.580917,accepted,accepted,1,792.000000,1,-1,0,0.985263,1,2,1.000000,0,,ref=760.0ms scale=35.6ms anchors=8+0 cv=0.047 side_diff=0.000 stable=1
67770957918,8471300,2,727.997000,756.000500,35.581659,accepted,accepted,1,727.997000,1,-1,0,0.987035,1,2,1.000000,0,,ref=756.0ms scale=35.6ms anchors=8+8 cv=0.047 side_diff=0.058 stable=1
67772445921,8471486,2,752.001000,752.000000,35.584624,accepted,accepted,1,752.001000,1,-1,0,1.000000,1,2,1.000000,0,,ref=752.0ms scale=35.6ms anchors=8+8 cv=0.047 side_diff=0.069 stable=1
67773213920,8471582,2,767.999000,747.999000,35.580917,accepted,accepted,1,767.999000,1,-1,0,0.990642,1,2,1.000000,0,,ref=748.0ms scale=35.6ms anchors=8+8 cv=0.048 side_diff=0.069 stable=1
67773997920,8471680,2,784.000000,744.000000,35.000000,accepted,accepted,1,784.000000,1,-1,0,0.981183,1,2,1.000000,0,,ref=744.0ms scale=35.0ms anchors=8+8 cv=0.040 side_diff=0.048 stable=1
67774805920,8471781,2,808.000000,751.999500,35.584624,accepted,accepted,1,808.000000,1,-1,0,0.973936,1,2,1.000000,0,,ref=752.0ms scale=35.6ms anchors=8+8 cv=0.047 side_diff=0.032 stable=1
67776373920,8471977,2,792.000000,751.999500,35.580176,accepted,accepted,1,792.000000,1,-1,0,0.981383,1,2,1.000000,0,,ref=752.0ms scale=35.6ms anchors=8+8 cv=0.047 side_diff=0.021 stable=1
67777173917,8472077,1,799.997000,751.999500,35.580176,accepted,accepted,1,799.997000,1,-1,0,0.977661,1,2,1.000000,0,,ref=752.0ms scale=35.6ms anchors=8+8 cv=0.047 side_diff=0.053 stable=1
67777925919,8472171,1,752.002000,751.999500,35.584624,accepted,accepted,1,752.002000,1,-1,0,0.999999,1,2,1.000000,0,,ref=752.0ms scale=35.6ms anchors=8+8 cv=0.047 side_diff=0.069 stable=1
67778677917,8472265,1,751.998000,752.001500,41.515024,accepted,accepted,1,751.998000,1,-1,0,0.999998,1,2,1.000000,0,,ref=752.0ms scale=41.5ms anchors=8+8 cv=0.055 side_diff=0.086 stable=1
67779405920,8472356,1,728.003000,752.000000,53.373600,accepted,accepted,1,728.003000,1,-1,0,0.988831,1,2,1.000000,0,,ref=752.0ms scale=53.4ms anchors=8+8 cv=0.071 side_diff=0.114 stable=1
67780133917,8472447,1,727.997000,743.999000,65.235883,accepted,accepted,1,727.997000,1,-1,0,0.992472,1,2,1.000000,0,,ref=744.0ms scale=65.2ms anchors=8+8 cv=0.088 side_diff=0.137 stable=1
67780893920,8472542,1,760.003000,728.000000,77.095941,accepted,accepted,1,760.003000,1,-1,0,0.984614,1,2,1.000000,0,,ref=728.0ms scale=77.1ms anchors=8+8 cv=0.106 side_diff=0.134 stable=1
67781629920,8472634,1,736.000000,715.998500,71.167024,accepted,accepted,1,736.000000,1,-1,0,0.990223,1,2,1.000000,0,,ref=716.0ms scale=71.2ms anchors=8+8 cv=0.099 side_diff=0.130 stable=1
67782333920,8472722,1,704.000000,707.998500,65.235141,accepted,accepted,1,704.000000,1,-1,0,0.998023,1,2,1.000000,0,,ref=708.0ms scale=65.2ms anchors=8+8 cv=0.092 side_diff=0.124 stable=1
67783021920,8472808,1,688.000000,692.000000,59.306224,accepted,accepted,1,688.000000,1,-1,0,0.997977,1,2,1.000000,0,,ref=692.0ms scale=59.3ms anchors=8+8 cv=0.086 side_diff=0.114 stable=1
67783661921,8472888,1,640.001000,684.000000,41.517248,accepted,accepted,1,640.001000,1,-1,0,0.977486,1,2,1.000000,0,,ref=684.0ms scale=41.5ms anchors=8+8 cv=0.061 side_diff=0.091 stable=1
67784309918,8472969,1,647.997000,676.001500,35.000000,accepted,accepted,1,647.997000,1,-1,0,0.985501,1,2,1.000000,0,,ref=676.0ms scale=35.0ms anchors=8+8 cv=0.044 side_diff=0.080 stable=1
67784949921,8473049,1,640.003000,672.001500,35.000000,accepted,accepted,1,640.003000,1,-1,0,0.983334,1,2,1.000000,0,,ref=672.0ms scale=35.0ms anchors=8+8 cv=0.035 side_diff=0.063 stable=1
67785621920,8473133,1,671.999000,672.000000,35.000000,accepted,accepted,1,671.999000,1,-1,0,0.999999,1,2,1.000000,0,,ref=672.0ms scale=35.0ms anchors=8+8 cv=0.035 side_diff=0.041 stable=1
67786285917,8473216,1,663.997000,672.000000,35.000000,accepted,accepted,1,663.997000,1,-1,0,0.995832,1,2,1.000000,0,,ref=672.0ms scale=35.0ms anchors=8+8 cv=0.035 side_diff=0.012 stable=1
67786949917,8473299,1,664.000000,672.000000,35.000000,accepted,accepted,1,664.000000,1,-1,0,0.995833,1,2,1.000000,0,,ref=672.0ms scale=35.0ms anchors=8+8 cv=0.035 side_diff=0.006 stable=1
67787621920,8473383,1,672.003000,667.999500,35.000000,accepted,accepted,1,672.003000,1,-1,0,0.997902,1,2,1.000000,0,,ref=668.0ms scale=35.0ms anchors=8+8 cv=0.036 side_diff=0.012 stable=1
67788301920,8473468,1,680.000000,667.999500,35.000000,accepted,accepted,1,680.000000,1,-1,0,0.993712,1,2,1.000000,0,,ref=668.0ms scale=35.0ms anchors=8+8 cv=0.018 side_diff=0.012 stable=1
67788973920,8473552,1,672.000000,667.999500,35.000000,accepted,accepted,1,672.000000,1,-1,0,0.997904,1,2,1.000000,0,,ref=668.0ms scale=35.0ms anchors=8+8 cv=0.027 side_diff=0.012 stable=1
67789645920,8473636,1,672.000000,671.999500,35.000000,accepted,accepted,1,672.000000,1,-1,0,1.000000,1,2,1.000000,0,,ref=672.0ms scale=35.0ms anchors=8+8 cv=0.018 side_diff=0.012 stable=1
67790301917,8473718,1,655.997000,672.000000,35.000000,accepted,accepted,1,655.997000,1,-1,0,0.991665,1,2,1.000000,0,,ref=672.0ms scale=35.0ms anchors=8+8 cv=0.018 side_diff=0.006 stable=1
67790965917,8473801,1,664.000000,672.000000,35.000000,accepted,accepted,1,664.000000,1,-1,0,0.995833,1,2,1.000000,0,,ref=672.0ms scale=35.0ms anchors=8+8 cv=0.018 side_diff=0.006 stable=1
67791669918,8473889,1,704.001000,668.000500,35.000000,accepted,accepted,1,704.001000,1,-1,0,0.981137,1,2,1.000000,0,,ref=668.0ms scale=35.0ms anchors=8+8 cv=0.018 side_diff=0.000 stable=1
67792357920,8473975,1,688.002000,672.000000,35.000000,accepted,accepted,1,688.002000,1,-1,0,0.991666,1,2,1.000000,0,,ref=672.0ms scale=35.0ms anchors=8+7 cv=0.018 side_diff=0.012 stable=1
67793005920,8474056,1,648.000000,672.000000,35.000000,accepted,accepted,1,648.000000,1,-1,0,0.987500,1,2,1.000000,0,,ref=672.0ms scale=35.0ms anchors=8+6 cv=0.018 side_diff=0.006 stable=1
67793677920,8474140,1,672.000000,672.000000,35.000000,accepted,accepted,1,672.000000,1,-1,0,1.000000,1,2,1.000000,0,,ref=672.0ms scale=35.0ms anchors=8+5 cv=0.018 side_diff=0.012 stable=1
67794357920,8474225,1,680.000000,668.000500,35.000000,accepted,accepted,1,680.000000,1,-1,0,0.993713,1,2,1.000000,0,,ref=668.0ms scale=35.0ms anchors=8+4 cv=0.027 side_diff=0.036 stable=1
67795037920,8474310,1,680.000000,664.001000,35.000000,accepted,accepted,1,680.000000,1,-1,0,0.991567,1,2,1.000000,0,,ref=664.0ms scale=35.0ms anchors=8+3 cv=0.036 side_diff=0.061 stable=1
67795701921,8474393,1,664.001000,668.000000,35.000000,accepted,accepted,1,664.001000,1,-1,0,0.997905,1,2,1.000000,0,,ref=668.0ms scale=35.0ms anchors=8+2 cv=0.036 side_diff=0.074 stable=1
67796325920,8474471,1,623.999000,672.000000,35.000000,accepted,accepted,1,623.999000,1,-1,0,0.974999,1,2,0.960538,0,,ref=672.0ms scale=35.0ms anchors=8+1 cv=0.018 side_diff=0.067 stable=1
67796957921,8474550,1,632.001000,676.000000,35.000000,accepted,accepted,1,632.001000,1,-1,0,0.977219,1,2,1.000000,0,,ref=676.0ms scale=35.0ms anchors=8+0 cv=0.026 side_diff=0.000 stable=1
67792357920,8473975,2,688.002000,668.000500,35.000000,accepted,accepted,1,688.002000,1,-1,0,0.989520,1,2,1.000000,0,,ref=668.0ms scale=35.0ms anchors=8+8 cv=0.027 side_diff=0.024 stable=1
67793677920,8474140,2,672.000000,664.000500,35.000000,accepted,accepted,1,672.000000,1,-1,0,0.995783,1,2,1.000000,0,,ref=664.0ms scale=35.0ms anchors=8+8 cv=0.036 side_diff=0.049 stable=1
67794357920,8474225,2,680.000000,659.998500,35.000000,accepted,accepted,1,680.000000,1,-1,0,0.989393,1,2,1.000000,0,,ref=660.0ms scale=35.0ms anchors=8+8 cv=0.036 side_diff=0.068 stable=1
67795037920,8474310,2,680.000000,651.998500,35.582400,accepted,accepted,1,680.000000,1,-1,0,0.984968,1,2,1.000000,0,,ref=652.0ms scale=35.6ms anchors=8+8 cv=0.055 side_diff=0.074 stable=1
67795701921,8474393,2,664.001000,647.999500,41.513541,accepted,accepted,1,664.001000,1,-1,0,0.991357,1,2,1.000000,0,,ref=648.0ms scale=41.5ms anchors=8+8 cv=0.064 side_diff=0.086 stable=1
67796325920,8474471,2,623.999000,647.999500,47.443941,accepted,accepted,1,623.999000,1,-1,0,0.987037,1,2,0.960538,0,,ref=648.0ms scale=47.4ms anchors=8+8 cv=0.073 side_diff=0.106 stable=1
67796957921,8474550,2,632.001000,643.999500,47.446165,accepted,accepted,1,632.001000,1,-1,0,0.993479,1,2,1.000000,0,,ref=644.0ms scale=47.4ms anchors=8+8 cv=0.074 side_diff=0.106 stable=1
67797605920,8474631,1,647.999000,628.000500,41.513541,accepted,accepted,1,647.999000,1,-1,0,0.988854,1,2,1.000000,0,,ref=628.0ms scale=41.5ms anchors=8+8 cv=0.066 side_diff=0.094 stable=1
