t_us,last_committed_t_us,polarity,template_correlation,autocorr_estimated_rr_ms,firmware_expected_rr_ms,candidate_peak_count,final_peak_count,inserted_peak_count,firmware_matched_count,multiscale_peak_count,elgendi_peak_count,dual_detector_peak_count,single_detector_peak_count,detector_consensus_ratio,detector_time_spread_p95_ms,stable_reference_rr_ms,local_dual_rr_ms,local_dual_rr_robust_cv,reference_update_reason,rejected_candidate_count,long_gap_rescue_count,waveform_amplitude,commit_until_t_us,latest_sample_t_us,reinit_reason
69623029917,69615429921,1,0.961538,783.995500,727.997000,26,0,0,0,26,25,25,1,0.961538,0.000000,784.114492,783.995500,0.060498,dual_strong_update,0,0,5.913753,69615675917,69622925917,
69628029920,69620501918,1,0.870968,704.000000,676.002500,31,0,0,0,31,27,27,4,0.870968,0.000000,711.554576,704.000000,0.151630,dual_consensus_update,0,0,4.912723,69620747920,69627997920,
69633029920,69625613920,1,0.878788,652.002000,644.001500,33,1,0,1,33,29,29,4,0.878788,0.000000,656.014683,652.002000,0.090957,dual_consensus_update,0,0,4.182966,69625667920,69632917920,
69638029920,69630485921,1,0.828571,652.002000,671.998500,35,0,0,0,35,29,29,6,0.828571,0.000000,652.624301,652.002000,0.072761,dual_consensus_update,0,0,4.167715,69630747920,69637997920,
69643029921,69635277917,1,0.909091,663.999000,679.998500,33,0,0,0,33,30,30,3,0.909091,0.000000,659.082350,663.999000,0.071448,dual_strong_update,1,0,4.149988,69635651920,69642901920,
69648037920,69640677920,1,0.848485,680.001000,680.001000,33,1,0,1,33,28,28,5,0.848485,0.000000,679.862672,680.001000,0.034889,dual_consensus_update,0,0,4.615255,69640763920,69648013920,
69653037920,69645589921,1,0.848485,679.998000,680.001000,33,1,0,1,33,28,28,5,0.848485,0.000000,679.998745,679.998000,0.034883,dual_consensus_update,0,0,4.129669,69645651920,69652901920,
69658045919,69650277920,1,0.848485,680.000000,672.000000,33,0,0,0,33,28,28,5,0.848485,0.000000,679.999866,680.000000,0.052318,dual_consensus_update,0,0,3.899924,69650747921,69657997921,
69663045920,69654941920,1,0.852941,671.997000,667.998500,34,0,0,0,34,29,29,5,0.852941,0.000000,673.481414,671.997000,0.035292,dual_consensus_update,1,0,4.020396,69655619920,69662869920,
69668045920,69660301917,1,0.878788,679.996500,676.001000,33,0,0,0,33,29,29,4,0.878788,0.000000,674.421906,679.996500,0.052319,dual_consensus_update,0,0,4.185493,69660707917,69667957917,
69673045920,69665069920,1,0.805556,667.998500,664.000000,36,0,0,0,35,30,29,7,0.805556,0.000000,669.677947,667.998500,0.062138,dual_consensus_update,1,0,4.024770,69665779920,69673029920,
69678053920,69670445918,1,0.763158,640.001500,632.003000,38,1,0,1,38,29,29,9,0.763158,0.000000,641.796650,640.001500,0.055594,dual_consensus_update,1,0,4.331265,69670635920,69677885920,
69683053921,69675469917,1,0.743590,624.002000,628.000500,39,0,0,0,38,30,29,10,0.743590,0.000000,639.156436,632.000000,0.056299,hold_previous_good_window,0,0,4.429655,69675723917,69682973917,
69688061920,69680189920,1,0.805556,632.000000,704.003000,36,0,0,0,36,29,29,7,0.805556,0.000000,634.792460,632.000000,0.075072,dual_consensus_update,0,0,4.758037,69680795920,69688045920,
69693061920,69685149916,1,0.875000,719.997000,727.996500,32,0,0,0,32,28,28,4,0.875000,0.000000,699.168297,719.997000,0.082373,dual_consensus_update,0,0,4.480784,69685675920,69692925920,
69698069919,69690277921,1,0.870968,719.998500,720.000000,31,0,0,0,31,27,27,4,0.870968,0.000000,719.979303,719.998500,0.032948,dual_consensus_update,0,0,3.982329,69690739921,69697989921,
69703069920,69695277917,1,0.843750,707.998500,696.000000,32,0,0,0,31,28,27,5,0.843750,0.000000,712.797847,707.998500,0.041884,dual_consensus_update,0,0,4.603752,69695627920,69702877920,
69708077920,69700117920,1,0.933333,703.997000,675.999500,30,0,0,0,30,28,28,2,0.933333,0.000000,702.652861,703.997000,0.050548,dual_strong_update,0,0,4.922099,69700683921,69707933921,
69713077921,69705333917,1,0.965517,695.997000,699.998000,29,0,0,0,29,28,28,1,0.965517,0.000000,697.710781,695.997000,0.068159,dual_strong_update,0,0,5.488928,69705755920,69713005920,
69718077921,69710021920,1,0.931034,708.002000,732.000000,29,1,0,1,29,27,27,2,0.931034,0.000000,708.512095,708.002000,0.083761,dual_strong_update,0,0,5.088461,69710827921,69718077921,
69723085920,69715109916,1,0.928571,728.004000,720.000000,28,0,0,0,28,26,26,2,0.928571,0.000000,727.738257,728.004000,0.048866,dual_strong_update,1,0,4.872549,69715699920,69722949920,
69728093917,69720141920,1,0.870968,708.001000,720.000000,31,0,0,0,31,27,27,4,0.870968,0.000000,712.274694,708.001000,0.067008,dual_consensus_update,0,0,4.429293,69720795921,69728045921,
69733093917,69725629921,1,0.843750,672.003000,672.000000,32,1,0,1,31,28,27,5,0.843750,0.000000,681.683908,672.003000,0.070592,dual_consensus_update,0,0,4.225447,69725651920,69732901920,
69738101917,69730149920,1,0.875000,672.000000,695.996000,32,0,0,0,32,28,28,4,0.875000,0.000000,672.007291,672.000000,0.052948,dual_consensus_update,0,0,4.828512,69730715921,69737965921,
69743109920,69735541920,1,0.852941,655.998000,672.000000,34,0,0,0,34,29,29,5,0.852941,0.000000,656.410116,655.998000,0.036163,dual_consensus_update,0,0,4.624680,69735827920,69743077920,
69748117920,69740269917,1,0.903226,680.001000,687.999000,31,0,0,0,31,28,28,3,0.903226,0.000000,677.298086,680.001000,0.069765,dual_strong_update,0,0,4.804360,69740731917,69747981917,
69753125920,69745789920,1,0.933333,680.003000,691.999000,30,1,0,1,30,28,28,2,0.933333,0.000000,680.000499,680.003000,0.087211,dual_strong_update,0,0,4.997710,69745811920,69753061920,
69758125921,69750541920,1,0.965517,695.999000,715.998500,29,0,0,0,29,28,28,1,0.965517,0.000000,692.594887,695.999000,0.068168,dual_strong_update,0,0,5.894444,69750867920,69758117920,
69763133920,69755477921,1,0.848485,695.999000,715.998500,33,0,0,0,33,28,28,5,0.848485,0.000000,701.974801,695.999000,0.068168,dual_consensus_update,0,0,6.000000,69755739917,69762989917,
69768133920,69760397916,1,0.848485,680.001000,687.999500,33,0,0,0,33,28,28,5,0.848485,0.000000,680.590184,680.001000,0.069771,dual_consensus_update,1,0,6.000000,69760811920,69768061920,
69773133920,69765389920,1,0.828571,675.998500,656.000000,35,0,0,0,35,29,29,6,0.828571,0.000000,680.084999,675.998500,0.070184,dual_consensus_update,0,0,6.000000,69765715918,69772965918,
69778133920,69770165920,1,0.906250,660.000000,660.001500,32,0,0,0,32,29,29,3,0.906250,0.000000,660.921604,660.000000,0.062893,dual_strong_update,0,0,5.593352,69770779920,69778029920,
69783133921,69775381920,1,1.000000,688.000000,700.000000,28,0,0,0,28,28,28,0,1.000000,0.000000,682.653229,688.000000,0.068956,dual_strong_update,0,0,5.548739,69775851920,69783101920,
69788141921,69780365916,1,0.965517,712.002000,727.998000,29,0,0,0,29,28,28,1,0.965517,0.000000,711.335006,712.002000,0.049979,dual_strong_update,0,0,5.184868,69780739921,69787989921,
69793149920,69785509918,1,0.964286,719.999500,720.002000,28,0,0,0,28,27,27,1,0.964286,0.000000,719.943787,719.999500,0.024711,dual_strong_update,0,0,4.819126,69785803920,69793053920,
69798149920,69790557921,1,0.931034,719.999000,708.000000,29,1,0,1,29,27,27,2,0.931034,0.000000,719.999024,719.999000,0.032940,dual_strong_update,0,0,4.877910,69790707920,69797957920,
69803149920,69795517920,1,0.900000,708.000000,696.002500,30,0,0,0,30,27,27,3,0.900000,0.000000,709.701783,708.000000,0.025129,dual_strong_update,0,0,4.757544,69795755917,69803005917,
69808157920,69800389920,1,0.900000,699.999500,692.000000,30,0,0,0,29,28,27,3,0.900000,0.000000,701.691701,699.999500,0.025417,dual_strong_update,0,0,4.300914,69800819920,69808069920,
69813165921,69805301920,1,0.903226,696.002000,688.003000,31,0,0,0,31,28,28,3,0.903226,0.000000,696.020666,696.002000,0.034085,dual_strong_update,0,0,4.130289,69805891920,69813141920,
69818165921,69810101920,1,0.870968,699.999000,712.001000,31,0,0,0,30,28,27,4,0.870968,0.000000,699.893786,699.999000,0.042358,dual_consensus_update,0,0,4.517885,69810763921,69818013921,
69823173920,69815237921,1,0.870968,707.998500,728.002000,31,0,0,0,30,28,27,4,0.870968,0.000000,710.090641,707.998500,0.050256,dual_consensus_update,0,0,4.776527,69815827920,69823077920,
69828181920,69820893917,1,0.843750,704.001500,703.999000,32,1,0,1,32,27,27,5,0.843750,0.000000,704.008262,704.001500,0.050544,dual_consensus_update,0,0,6.000000,69820915920,69828165920,
69833189920,69825765918,1,0.729730,703.999000,692.000000,37,1,0,1,37,27,27,10,0.729730,0.000000,704.046014,699.999000,0.050835,hold_previous_good_window,0,0,5.973323,69825787920,69833037920,
69838189920,69830693918,1,0.756757,680.002000,688.000000,37,1,0,1,36,29,28,9,0.756757,0.000000,683.858745,680.002000,0.069760,dual_consensus_update,0,0,5.503015,69830883920,69838133920,
69843189920,69835165920,1,0.756757,672.000000,675.999500,37,0,0,0,37,28,28,9,0.756757,0.000000,673.746978,672.000000,0.052946,dual_consensus_update,0,0,6.000000,69835755920,69843005920,
69848189920,69840493920,1,0.828571,672.000000,687.997000,35,0,0,0,34,30,29,6,0.828571,0.000000,673.910718,672.000000,0.044123,dual_consensus_update,0,0,5.350699,69840811920,69848061920,
69853197920,69845309916,1,0.903226,687.995000,692.000000,31,0,0,0,31,28,28,3,0.903226,0.000000,681.865938,687.995000,0.034490,dual_strong_update,0,0,5.036693,69845915920,69853165920,
69858197920,69850101920,1,0.903226,687.996000,687.999500,31,0,0,0,31,28,28,3,0.903226,0.000000,687.991013,687.996000,0.034477,dual_strong_update,1,0,5.276561,69850779920,69858029920,
69863205920,69855693920,1,0.870968,687.995500,683.998000,31,1,0,1,30,28,27,4,0.870968,0.000000,687.995642,687.995500,0.034489,dual_consensus_update,0,0,4.702705,69855859920,69863109920,
69868205920,69860365920,1,0.875000,687.999000,687.998000,32,0,0,0,32,28,28,4,0.875000,0.000000,687.958959,687.999000,0.034481,dual_consensus_update,0,0,4.705495,69860955920,69868205920,
69873205920,69865253920,1,0.823529,680.000000,688.002000,34,0,0,0,34,28,28,6,0.823529,0.000000,680.800689,680.000000,0.034878,dual_consensus_update,0,0,4.709811,69865819920,69873069920,
69878205920,69870765917,1,0.848485,696.001000,696.001000,33,1,0,1,33,28,28,5,0.848485,0.000000,695.767667,696.001000,0.034078,dual_consensus_update,0,0,4.857470,69870875920,69878125920,
69883205920,69875693920,1,0.800000,688.004000,696.000500,35,0,0,0,35,28,28,7,0.800000,0.000000,690.535147,688.004000,0.051710,dual_consensus_update,0,0,4.975729,69875931921,69883181921,
69888205920,69880461920,1,0.823529,687.997000,672.001000,34,0,0,0,34,28,28,6,0.823529,0.000000,685.412490,687.997000,0.051725,dual_consensus_update,0,0,4.468856,69880819921,69888069921,
69893213917,69885621920,1,0.903226,679.998000,679.999000,31,0,0,0,31,28,28,3,0.903226,0.000000,680.522744,679.998000,0.052323,dual_strong_update,0,0,4.495001,69885883917,69893133917,
69898213917,69890509918,1,0.878788,663.998000,648.003500,33,0,0,0,33,29,29,4,0.878788,0.000000,661.767541,663.998000,0.044660,dual_consensus_update,0,0,4.344026,69890955921,69898205921,
69903213921,69895573920,1,0.906250,671.998000,656.004000,32,0,0,0,32,29,29,3,0.906250,0.000000,669.997509,671.998000,0.035291,dual_strong_update,0,0,4.263136,69895787921,69903037921,
69908221920,69900837920,1,0.882353,671.998000,672.000000,34,1,0,1,34,30,30,4,0.882353,0.000000,671.996980,671.998000,0.035296,dual_consensus_update,0,0,4.745725,69900867920,69908117920,
69913221920,69905613920,1,0.878788,679.998500,680.002000,33,0,0,0,33,29,29,4,0.878788,0.000000,676.483357,679.998500,0.017447,dual_consensus_update,0,0,4.999984,69905915920,69913165920,
69918221920,69910365918,1,0.903226,680.000000,679.998000,31,0,0,0,30,29,28,3,0.903226,0.000000,679.996463,680.000000,0.017442,dual_strong_update,0,0,4.781790,69910803921,69918053921,
69923229920,69915805920,1,0.903226,680.002000,675.999500,31,1,0,1,31,28,28,3,0.903226,0.000000,680.001899,680.002000,0.017447,dual_strong_update,0,0,5.194519,69915883920,69923133920,
69928229920,69920589921,1,0.965517,680.002000,672.001000,29,0,0,0,29,28,28,1,0.965517,0.000000,680.001907,680.002000,0.034880,dual_strong_update,0,0,5.053460,69920939920,69928189920,
69933237920,69925333920,1,0.903226,687.998000,672.002000,31,0,0,0,31,28,28,3,0.903226,0.000000,687.990266,687.998000,0.034473,dual_strong_update,0,0,4.871074,69925835918,69933085918,
69938245921,69930285920,1,0.875000,680.002000,672.002000,32,0,0,0,32,28,28,4,0.875000,0.000000,684.466763,680.002000,0.034887,dual_consensus_update,0,0,4.802435,69930891918,69938141918,
69943253920,69935709918,1,0.800000,687.998000,679.999000,35,0,0,0,35,28,28,7,0.800000,0.000000,687.995351,687.998000,0.034490,dual_consensus_update,0,0,4.849453,69935979917,69943229917,
69948261916,69940469920,1,0.763158,668.000000,664.001000,38,0,0,0,37,30,29,9,0.763158,0.000000,671.203257,668.000000,0.044390,dual_consensus_update,1,0,4.119444,69940867920,69948117920,
69953261916,69945757918,1,0.777778,664.000000,651.999500,36,0,0,0,35,29,28,8,0.777778,0.000000,664.010340,664.000000,0.053583,dual_consensus_update,0,0,3.728030,69945971920,69953221920,
69958261917,69950589920,1,0.777778,664.000000,672.001500,36,0,0,0,35,29,28,8,0.777778,0.000000,664.921448,664.000000,0.053590,dual_consensus_update,0,0,3.561050,69950843920,69958093920,
69963261921,69955405920,1,0.800000,672.001000,675.999500,35,0,0,0,34,29,28,7,0.800000,0.000000,671.663341,672.001000,0.052952,dual_consensus_update,1,0,3.756767,69955939920,69963189920,
69968261921,69960837918,1,0.848485,687.997000,683.996500,33,1,0,1,33,28,28,5,0.848485,0.000000,685.984284,687.997000,0.051706,dual_consensus_update,1,0,3.968556,69960995920,69968245920,
69973261921,69965733918,1,0.800000,695.998000,704.000000,35,1,0,1,35,28,28,7,0.800000,0.000000,693.971597,695.998000,0.051116,dual_consensus_update,0,0,4.638910,69965883920,69973133920,
69978269917,69970741920,1,0.818182,711.999000,711.998000,33,0,0,0,33,27,27,6,0.818182,0.000000,710.983441,711.999000,0.024992,dual_consensus_update,0,0,5.526506,69970963918,69978213918,
69983269917,69975757920,1,0.794118,719.999000,711.999000,34,1,0,1,34,27,27,7,0.794118,0.000000,718.542424,719.999000,0.016480,dual_consensus_update,0,0,6.000000,69975843920,69983093920,
69988269920,69980821918,1,0.843750,716.000500,711.999000,32,1,0,1,32,27,27,5,0.843750,0.000000,713.010061,716.000500,0.024848,dual_consensus_update,1,0,6.000000,69980907920,69988157920,
69993269921,69985669920,1,0.812500,720.000000,719.999500,32,0,0,0,31,27,26,6,0.812500,0.000000,719.689025,720.000000,0.049424,dual_consensus_update,0,0,6.000000,69986003920,69993253920,
69998277918,69990189917,1,0.812500,712.000000,719.999000,32,0,0,0,32,26,26,6,0.812500,0.000000,714.263324,712.000000,0.066632,dual_consensus_update,0,0,6.000000,69990875920,69998125920,
70003277921,69995333920,1,0.818182,708.000000,691.998000,33,0,0,0,33,27,27,6,0.818182,0.000000,708.653342,708.000000,0.041886,dual_consensus_update,1,0,6.000000,69995955920,70003205920,
70008285920,70000869920,1,0.800000,696.000000,680.000000,35,1,0,0,35,28,28,7,0.800000,0.000000,697.989445,696.000000,0.068166,dual_consensus_update,0,0,6.000000,70001027920,70008277920,
70013293920,70005637920,1,0.828571,679.997500,672.000000,35,0,0,0,35,29,29,6,0.828571,0.000000,681.137742,679.997500,0.034896,dual_consensus_update,0,0,6.000000,70005899920,70013149920,
70018293920,70010877920,1,0.828571,664.000000,664.000000,35,1,0,1,35,29,29,6,0.828571,0.000000,664.139557,664.000000,0.035725,dual_consensus_update,0,0,6.000000,70010963920,70018213920,
70023293921,70015469918,1,0.828571,656.001000,659.999000,35,0,0,0,35,29,29,6,0.828571,0.000000,657.319602,656.001000,0.036153,dual_consensus_update,0,0,5.690684,70015883921,70023133921,
70028301920,70020813920,1,0.906250,655.999000,640.001000,32,1,0,0,32,29,29,3,0.906250,0.000000,655.999930,655.999000,0.036163,dual_strong_update,0,0,5.376020,70020987920,70028237920,
70033309920,70025229920,1,0.966667,655.998500,655.997000,30,0,0,0,30,29,29,1,0.966667,0.000000,655.998143,655.998500,0.036159,dual_strong_update,0,0,4.351004,70025867921,70033117921,
70038317920,70030477916,1,0.937500,640.002000,655.998000,32,0,0,0,31,31,30,2,0.937500,0.000000,646.398475,640.002000,0.055593,dual_strong_update,0,0,4.312415,70030963918,70038213918,
70043317920,70035533918,1,0.937500,648.000000,648.003000,32,0,0,0,32,30,30,2,0.937500,0.000000,641.607861,648.000000,0.073215,dual_strong_update,0,0,4.302391,70036035920,70043285920,
70048317920,70040869917,1,0.906250,655.999500,716.002500,32,1,0,1,32,29,29,3,0.906250,0.000000,655.976068,655.999500,0.153688,dual_strong_update,1,0,4.368712,70040923920,70048173920,
70053325920,70045509920,1,0.933333,703.999000,776.000000,30,0,0,0,30,28,28,2,0.933333,0.000000,698.182600,703.999000,0.185332,dual_consensus_update,0,0,4.912609,70046003921,70053253921,
70058333920,70050541920,1,0.896552,744.003000,767.999000,29,0,0,0,29,26,26,3,0.896552,0.000000,743.443746,744.003000,0.063773,dual_consensus_update,0,0,5.025630,70051075918,70058325918,
70063341920,70055957920,1,0.925926,744.003500,767.999000,27,1,0,1,27,25,25,2,0.925926,0.000000,748.192339,744.003500,0.047827,dual_strong_update,0,0,4.850763,70055963920,70063213920,
70068341920,70060541920,1,0.928571,760.000000,755.999000,28,0,0,0,28,26,26,2,0.928571,0.000000,758.389349,760.000000,0.062421,dual_strong_update,0,0,4.887423,70061043920,70068293920,
70073341920,70065717920,1,0.862069,752.000000,751.999500,29,0,0,0,29,25,25,4,0.862069,0.000000,754.176538,752.000000,0.047313,dual_consensus_update,0,0,4.813030,70065939920,70073189920,
70078341921,70070389917,1,0.833333,748.001500,744.001500,30,0,0,0,29,26,25,5,0.833333,0.000000,751.001622,748.001500,0.039649,dual_consensus_update,0,0,5.355884,70070995920,70078245920,
70083349920,70075509920,1,0.928571,736.004000,727.998000,28,0,0,0,28,26,26,2,0.928571,0.000000,739.563659,736.004000,0.048337,dual_strong_update,0,0,5.282686,70075899921,70083149921,
70088349920,70080493917,1,0.961538,739.999000,743.999000,26,0,0,0,26,25,25,1,0.961538,0.000000,737.412720,739.999000,0.056095,dual_strong_update,0,0,4.984039,70080971920,70088221920,
70093349920,70085261920,1,1.000000,732.000500,784.000000,25,0,0,0,25,25,25,0,1.000000,0.000000,732.384127,732.000500,0.072910,dual_strong_update,0,0,4.808956,70086051921,70093301921,
70098349921,70090637921,1,1.000000,735.996000,735.997000,26,0,0,0,26,26,26,0,1.000000,0.000000,730.002679,735.996000,0.080564,dual_strong_update,0,0,5.030926,70090915921,70098165921,
70103357920,70095525920,1,0.962963,720.000000,711.995000,27,0,0,0,27,26,26,1,0.962963,0.000000,720.989647,720.000000,0.049416,dual_strong_update,0,0,5.047218,70096011920,70103261920,
70108357920,70100509921,1,0.931034,711.999500,712.004000,29,0,0,0,29,27,27,2,0.931034,0.000000,712.020078,711.999500,0.041640,dual_strong_update,0,0,4.663930,70101083921,70108333921,
70113365920,70105453920,1,0.931034,712.000000,712.000000,29,0,0,0,29,27,27,2,0.931034,0.000000,711.999331,712.000000,0.033309,dual_strong_update,0,0,4.818384,70105955920,70113205920,
70118365920,70110509920,1,0.896552,711.995000,704.000000,29,0,0,0,28,27,26,3,0.896552,0.000000,711.996709,711.995000,0.033319,dual_consensus_update,0,0,5.263987,70111011920,70118261920,
70123365920,70115413920,1,1.000000,720.000000,720.001000,27,0,0,0,27,27,27,0,1.000000,0.000000,718.023005,720.000000,0.065890,dual_strong_update,0,0,5.667448,70115923920,70123173920,
70128373920,70120565918,1,1.000000,736.000000,771.997000,26,0,0,0,26,26,26,0,1.000000,0.000000,733.495536,736.000000,0.080568,dual_strong_update,0,0,6.000000,70120979920,70128229920,
70133373920,70125957920,1,0.923077,775.998000,776.000500,26,1,0,1,26,24,24,2,0.923077,0.000000,772.575249,775.998000,0.076419,dual_strong_update,0,0,6.000000,70126075920,70133325920,
70138373920,70130165918,1,0.857143,775.998000,776.000000,28,0,0,0,27,25,24,4,0.857143,0.000000,775.889912,775.998000,0.045854,dual_consensus_update,1,0,6.000000,70130963917,70138213917,
70143381920,70135597920,1,0.851852,820.000500,772.000500,27,0,0,0,26,24,23,4,0.851852,0.000000,813.060943,820.000500,0.086787,dual_consensus_update,0,0,5.894952,70136067917,70143317917,
70148381920,70140693920,1,0.800000,784.000000,808.000000,30,0,0,0,30,24,24,6,0.800000,0.000000,786.213403,784.000000,0.060522,dual_consensus_update,0,0,5.807432,70140955920,70148205920,
70153381920,70145589920,1,0.857143,808.000000,840.002000,28,0,0,0,28,24,24,4,0.857143,0.000000,801.648401,808.000000,0.073402,dual_consensus_update,0,0,6.000000,70146059920,70153309920,
70158381921,70150349918,1,0.793103,832.000000,856.000000,29,0,0,0,29,23,23,6,0.793103,0.000000,834.883391,832.000000,0.092659,dual_consensus_update,0,0,6.000000,70151131921,70158381921,
70163389918,70155709920,1,0.851852,807.997500,836.001000,27,0,0,0,26,24,23,4,0.851852,0.000000,803.109335,807.997500,0.095417,dual_consensus_update,0,0,6.000000,70156003920,70163253920,
70168389918,70160973920,1,0.888889,824.002000,832.000000,27,1,0,1,27,24,24,3,0.888889,0.000000,828.238852,824.002000,0.071974,dual_consensus_update,0,0,5.513913,70161083921,70168333921,
70173397920,70165797920,1,0.923077,776.004000,800.002000,26,1,0,1,26,24,24,2,0.923077,0.000000,783.447374,776.004000,0.091703,dual_strong_update,0,0,4.931042,70165955920,70173205920,
70178397920,70170453918,1,0.925926,760.000000,784.003000,27,0,0,0,27,25,25,2,0.925926,0.000000,760.517397,760.000000,0.062422,dual_strong_update,0,0,4.935938,70171035916,70178285916,
70183397920,70175789920,1,0.857143,760.000000,748.000500,28,0,0,0,27,25,24,4,0.857143,0.000000,760.085437,760.000000,0.046813,dual_consensus_update,0,0,5.578816,70176107920,70183357920,
70188397920,70180237917,1,0.862069,752.002000,732.001500,29,0,0,0,29,25,25,4,0.862069,0.000000,755.200668,752.002000,0.055200,dual_consensus_update,0,0,5.555334,70180995920,70188245920,
70193397920,70185653917,1,0.838710,752.000000,736.000000,31,0,0,0,31,26,26,5,0.838710,0.000000,749.298105,752.000000,0.047323,dual_consensus_update,0,0,5.087261,70186115920,70193365920,
70198397920,70190677917,1,0.806452,760.002000,763.998500,31,0,0,0,31,25,25,6,0.806452,0.000000,759.704321,760.002000,0.054621,dual_consensus_update,0,0,5.215680,70191003918,70198253918,
70203397920,70196061920,1,0.800000,768.003000,780.000000,30,1,0,1,29,25,24,6,0.800000,0.000000,770.033445,768.003000,0.077226,dual_consensus_update,0,0,5.409350,70196083920,70203333920,
70208397920,70200245920,1,0.827586,776.003000,852.000000,29,0,0,0,29,24,24,5,0.827586,0.000000,776.046200,776.003000,0.076424,dual_consensus_update,0,0,5.530223,70200979916,70208229916,
70213405921,70205269920,1,0.884615,812.001000,832.003000,26,0,0,0,26,23,23,3,0.884615,0.000000,808.057554,812.001000,0.080337,dual_consensus_update,1,0,5.801871,70206035920,70213285920,
70218413916,70210589920,1,0.793103,840.002000,855.999500,29,0,0,0,29,23,23,6,0.793103,0.000000,843.685688,840.002000,0.049423,dual_consensus_update,0,0,5.469801,70211107917,70218357917,
70223413920,70215965920,1,0.766667,827.999500,847.996000,30,1,0,1,30,23,23,7,0.766667,0.000000,829.291175,827.999500,0.085950,dual_consensus_update,0,0,5.507315,70215987920,70223237920,
70228413921,70220981921,1,0.709677,856.004000,812.001000,31,1,0,1,30,23,22,9,0.709677,0.000000,831.602347,832.004000,0.042776,hold_previous_good_window,1,0,5.525712,70221091920,70228341920,
70233421917,70225805920,1,0.774194,808.000000,807.997000,31,0,0,0,31,24,24,7,0.774194,0.000000,811.493625,808.000000,0.044043,dual_consensus_update,1,0,5.125226,70226163920,70233413920,
70238421920,70230637917,1,0.833333,788.002500,768.002000,30,0,0,0,30,25,25,5,0.833333,0.000000,788.926064,788.002500,0.045157,dual_consensus_update,0,0,4.871792,70231035920,70238285920,
70243421920,70235669920,1,0.892857,760.000000,736.000000,28,0,0,0,27,26,25,3,0.892857,0.000000,763.329233,760.000000,0.117042,dual_consensus_update,0,0,4.690448,70236131920,70243381920,
70248421920,70240893917,1,0.900000,704.000500,703.999500,30,1,0,1,30,27,27,3,0.900000,0.000000,708.141384,704.000500,0.067389,dual_strong_update,0,0,4.465855,70241027921,70248277921,
70253429917,70245741919,1,0.823529,696.000000,695.998000,34,0,0,0,34,28,28,6,0.823529,0.000000,700.702509,696.000000,0.051128,dual_consensus_update,1,0,4.846353,70246147920,70253397920,
70258429920,70250677921,1,0.700000,704.000000,671.999000,40,0,0,0,40,28,28,12,0.700000,0.000000,690.056002,680.002000,0.034882,hold_previous_good_window,0,0,5.468184,70251011920,70258261920,
70263437921,70255997920,1,0.651163,664.002000,671.997500,43,1,0,1,43,28,28,15,0.651163,0.000000,690.056002,672.001000,0.035304,hold_previous_good_window,0,0,5.470900,70256083920,70263333920,
70268445918,70260621920,1,0.630435,656.001000,679.998000,46,0,0,0,46,29,29,17,0.630435,0.000000,690.056002,672.000000,0.035299,hold_previous_good_window,1,0,5.615387,70261179920,70268429920,
70273453920,70265493921,1,0.700000,696.000000,696.000500,40,0,0,0,40,28,28,12,0.700000,0.000000,690.056002,687.996000,0.034473,hold_previous_good_window,1,0,5.483447,70266019920,70273269920,
70278453920,70271021920,1,0.743590,687.996000,687.996000,39,1,0,1,39,29,29,10,0.743590,0.000000,689.541001,687.996000,0.034472,hold_previous_good_window,1,0,4.811670,70271107921,70278357921,
70283461916,70276149918,1,0.743590,687.998000,672.000000,39,1,0,0,39,29,29,10,0.743590,0.000000,679.708316,679.999000,0.034883,hold_previous_good_window,0,0,4.537596,70276187917,70283437917,
70288461917,70280453918,1,0.800000,680.000000,680.000000,35,0,0,0,35,28,28,7,0.800000,0.000000,679.999903,680.000000,0.052327,dual_consensus_update,0,0,4.545284,70281043921,70288293921,
70293461920,70286117921,1,0.763158,672.002000,687.998500,38,1,0,1,38,29,29,9,0.763158,0.000000,674.037803,672.002000,0.052958,dual_consensus_update,1,0,5.436716,70286147918,70293397918,
70298461920,70290981918,1,0.777778,711.997000,711.999000,36,1,0,1,36,28,28,8,0.777778,0.000000,699.188400,711.997000,0.049988,dual_consensus_update,1,0,6.000000,70291027920,70298277920,
70303461921,70295869916,1,0.800000,696.003000,712.001000,35,0,0,0,34,29,28,7,0.800000,0.000000,706.866487,696.003000,0.085200,dual_consensus_update,0,0,5.785460,70296091918,70303341918,
70308469920,70300837920,1,0.852941,647.997000,680.001500,34,0,0,0,34,29,29,5,0.852941,0.000000,654.323519,647.997000,0.137272,dual_consensus_update,0,0,5.368572,70301131920,70308381920,
70313469920,70306133918,1,0.939394,612.001000,616.001500,33,1,0,1,33,31,31,2,0.939394,0.000000,610.868384,612.001000,0.096902,dual_strong_update,0,0,4.554507,70306195920,70313445920,
70318477918,70310797920,1,0.914286,599.997000,676.000500,35,0,0,0,35,32,32,3,0.914286,0.000000,605.654750,599.997000,0.079070,dual_strong_update,0,0,4.214151,70311075921,70318325921,
70323477920,70316005916,1,0.885714,623.999500,703.999000,35,1,0,1,35,31,31,4,0.885714,0.000000,622.260055,623.999500,0.123552,dual_consensus_update,0,0,4.682556,70316179920,70323429920,
70328485917,70320869917,1,0.933333,695.996000,736.001000,30,0,0,0,30,28,28,2,0.933333,0.000000,689.382195,695.996000,0.102266,dual_strong_update,0,0,4.902032,70321091919,70328341919,
